time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.931586,0.0023,0.7431,0.1323,0.755
1.940735,0.0027,0.7456,0.1326,0.757
1.956897,0.0030,0.7477,0.1329,0.759
1.961918,0.0033,0.7497,0.1333,0.761
1.972355,0.0035,0.7509,0.1335,0.763
1.981771,0.0037,0.7523,0.1338,0.764
1.992748,0.0038,0.7537,0.1341,0.766
2.002115,0.0040,0.7546,0.1343,0.766
2.011951,0.0040,0.7558,0.1347,0.768
2.021738,0.0039,0.7572,0.1351,0.769
2.032469,0.0038,0.7570,0.1352,0.769
2.042296,0.0038,0.7572,0.1353,0.769
2.057370,0.0038,0.7588,0.1356,0.771
2.062348,0.0037,0.7613,0.1361,0.773
2.072632,0.0037,0.7633,0.1365,0.775
2.083317,0.0036,0.7648,0.1370,0.777
2.093402,0.0033,0.7650,0.1373,0.777
2.103399,0.0029,0.7655,0.1376,0.778
2.113258,0.0025,0.7662,0.1380,0.779
2.123559,0.0019,0.7666,0.1383,0.779
2.139249,0.0014,0.7674,0.1386,0.780
2.144032,0.0010,0.7674,0.1387,0.780
2.154072,0.0004,0.7670,0.1387,0.779
2.164496,0.0000,0.7664,0.1387,0.779
2.173989,-0.0002,0.7657,0.1386,0.778
2.185115,-0.0004,0.7632,0.1381,0.776
2.194647,-0.0006,0.7592,0.1375,0.772
2.204355,-0.0009,0.7563,0.1371,0.769
2.215102,-0.0011,0.7542,0.1367,0.767
2.225285,-0.0013,0.7523,0.1363,0.765
2.239047,-0.0015,0.7508,0.1361,0.763
2.245163,-0.0018,0.7501,0.1360,0.762
2.255631,-0.0020,0.7481,0.1356,0.760
2.265674,-0.0023,0.7455,0.1351,0.758
2.276094,-0.0026,0.7447,0.1348,0.757
2.285267,-0.0028,0.7442,0.1346,0.756
2.296036,-0.0030,0.7436,0.1344,0.756
2.306027,-0.0033,0.7423,0.1339,0.754
2.316225,-0.0035,0.7402,0.1335,0.752
2.326379,-0.0036,0.7380,0.1329,0.750
2.339287,-0.0036,0.7357,0.1325,0.748
2.346879,-0.0036,0.7340,0.1321,0.746
2.356755,-0.0036,0.7329,0.1319,0.745
2.367366,-0.0036,0.7315,0.1315,0.743
2.376916,-0.0037,0.7292,0.1311,0.741
2.387426,-0.0055,0.7303,0.1315,0.742
2.397357,-0.0063,0.7324,0.1320,0.744
2.407714,-0.0067,0.7341,0.1316,0.746
2.417534,-0.0064,0.7361,0.1312,0.748
2.428151,-0.0057,0.7378,0.1302,0.749
2.438075,-0.0046,0.7400,0.1293,0.751
2.447836,-0.0021,0.7417,0.1273,0.753
2.457583,0.0012,0.7437,0.1256,0.754
2.468585,0.0043,0.7455,0.1230,0.756
2.477680,0.0068,0.7470,0.1215,0.757
2.488063,0.0087,0.7481,0.1211,0.758
2.498209,0.0115,0.7493,0.1206,0.759
2.508656,0.0150,0.7519,0.1206,0.762
2.518543,0.0176,0.7542,0.1204,0.764
2.529552,0.0198,0.7572,0.1216,0.767
2.538537,0.0204,0.7603,0.1213,0.770
2.549481,0.0217,0.7627,0.1220,0.773
2.559365,0.0227,0.7649,0.1221,0.775
2.569241,0.0228,0.7678,0.1226,0.778
2.579604,0.0236,0.7716,0.1227,0.782
2.589153,0.0238,0.7730,0.1219,0.783
2.601505,0.0244,0.7753,0.1202,0.785
2.610115,0.0253,0.7771,0.1193,0.787
2.620305,0.0248,0.7771,0.1184,0.786
2.630237,0.0250,0.7773,0.1180,0.787
2.640871,0.0254,0.7766,0.1175,0.786
2.656387,0.0256,0.7750,0.1180,0.784
2.660215,0.0251,0.7733,0.1191,0.783
2.670467,0.0242,0.7712,0.1212,0.781
2.681085,0.0242,0.7694,0.1224,0.779
2.690714,0.0240,0.7680,0.1233,0.778
2.701353,0.0235,0.7675,0.1235,0.778
2.711248,0.0236,0.7666,0.1233,0.777
2.721116,0.0229,0.7665,0.1232,0.777
2.731849,0.0222,0.7668,0.1222,0.777
2.741798,0.0216,0.7654,0.1227,0.775
2.756673,0.0211,0.7647,0.1231,0.775
2.762135,0.0218,0.7635,0.1248,0.774
2.772274,0.0240,0.7628,0.1273,0.774
2.782284,0.0252,0.7628,0.1298,0.774
2.792547,0.0274,0.7643,0.1330,0.776
2.802367,0.0283,0.7644,0.1364,0.777
2.812844,0.0290,0.7651,0.1384,0.778
2.823246,0.0304,0.7660,0.1416,0.780
2.834183,0.0322,0.7674,0.1434,0.781
2.843474,0.0340,0.7694,0.1453,0.784
2.853239,0.0345,0.7722,0.1474,0.787
2.863997,0.0337,0.7744,0.1496,0.789
2.873631,0.0339,0.7771,0.1511,0.792
2.883972,0.0337,0.7783,0.1532,0.794
2.893774,0.0342,0.7779,0.1535,0.794
2.904030,0.0350,0.7774,0.1543,0.793
2.914337,0.0341,0.7764,0.1548,0.792
2.923697,0.0330,0.7761,0.1549,0.792
2.934367,0.0313,0.7762,0.1547,0.792
2.944659,0.0306,0.7764,0.1532,0.792
2.954436,0.0285,0.7765,0.1511,0.792
2.964641,0.0258,0.7780,0.1492,0.793
2.974469,0.0232,0.7782,0.1477,0.792
2.984676,0.0211,0.7776,0.1461,0.791
2.994838,0.0191,0.7769,0.1430,0.790
3.004629,0.0180,0.7770,0.1390,0.790
3.015299,0.0167,0.7773,0.1360,0.789
3.025250,0.0149,0.7789,0.1321,0.790
3.035712,0.0130,0.7797,0.1291,0.790
3.046139,0.0101,0.7798,0.1263,0.790
3.055653,0.0090,0.7805,0.1237,0.790
3.065764,0.0089,0.7820,0.1205,0.791
3.075821,0.0095,0.7825,0.1182,0.791
3.086296,0.0103,0.7840,0.1162,0.793
3.096298,0.0100,0.7866,0.1151,0.795
3.106375,0.0084,0.7881,0.1130,0.796
3.117305,0.0076,0.7904,0.1117,0.798
3.126436,0.0076,0.7914,0.1099,0.799
3.136768,0.0080,0.7910,0.1098,0.799
3.147327,0.0074,0.7915,0.1098,0.799
3.157192,0.0074,0.7923,0.1112,0.800
3.167594,0.0074,0.7915,0.1110,0.799
3.177504,0.0062,0.7915,0.1097,0.799
3.187308,0.0055,0.7924,0.1075,0.800
3.197725,0.0049,0.7928,0.1062,0.800
3.207681,0.0029,0.7935,0.1066,0.801
3.217498,0.0024,0.7937,0.1080,0.801
3.228187,0.0029,0.7920,0.1101,0.800
3.238161,0.0027,0.7914,0.1119,0.799
3.248691,0.0029,0.7910,0.1140,0.799
3.258687,0.0019,0.7895,0.1144,0.798
3.268300,0.0011,0.7870,0.1160,0.796
3.278894,0.0001,0.7854,0.1168,0.794
3.288577,-0.0013,0.7839,0.1171,0.793
3.298724,-0.0024,0.7826,0.1166,0.791
3.308985,-0.0027,0.7820,0.1174,0.791
3.319249,-0.0031,0.7801,0.1179,0.789
3.329407,-0.0040,0.7785,0.1182,0.787
3.339333,-0.0039,0.7770,0.1175,0.786
3.353876,-0.0036,0.7761,0.1181,0.785
3.359615,-0.0031,0.7751,0.1170,0.784
3.369654,-0.0028,0.7742,0.1173,0.783
3.380418,-0.0016,0.7733,0.1188,0.782
3.390164,-0.0001,0.7719,0.1203,0.781
3.400079,0.0017,0.7700,0.1218,0.780
3.410205,0.0034,0.7684,0.1224,0.778
3.420103,0.0048,0.7665,0.1232,0.776
3.430958,0.0044,0.7652,0.1235,0.775
3.441067,0.0036,0.7637,0.1247,0.774
3.455330,0.0033,0.7619,0.1255,0.772
3.461323,0.0030,0.7599,0.1278,0.771
3.471179,0.0014,0.7583,0.1289,0.769
3.481415,-0.0026,0.7578,0.1297,0.769
3.491363,-0.0070,0.7570,0.1299,0.768
3.501067,-0.0095,0.7551,0.1306,0.766
3.511686,-0.0116,0.7531,0.1318,0.765
3.521214,-0.0130,0.7526,0.1326,0.764
3.532192,-0.0150,0.7532,0.1341,0.765
3.542127,-0.0175,0.7551,0.1363,0.767
3.555563,-0.0187,0.7554,0.1366,0.768
3.562351,-0.0199,0.7553,0.1381,0.768
3.573016,-0.0207,0.7555,0.1385,0.768
3.583969,-0.0223,0.7563,0.1373,0.769
3.593154,-0.0235,0.7561,0.1361,0.769
3.603029,-0.0259,0.7559,0.1355,0.768
3.612843,-0.0274,0.7556,0.1343,0.768
3.623260,-0.0299,0.7564,0.1314,0.768
3.634022,-0.0337,0.7578,0.1294,0.769
3.643690,-0.0377,0.7577,0.1278,0.769
3.653167,-0.0433,0.7579,0.1258,0.770
3.664044,-0.0504,0.7597,0.1226,0.771
3.673146,-0.0549,0.7614,0.1202,0.773
3.683821,-0.0572,0.7630,0.1190,0.774
3.693862,-0.0578,0.7647,0.1188,0.776
3.703681,-0.0599,0.7659,0.1188,0.777
3.714240,-0.0643,0.7679,0.1178,0.780
3.724315,-0.0700,0.7686,0.1169,0.781
3.734931,-0.0755,0.7685,0.1157,0.781
3.744990,-0.0800,0.7672,0.1139,0.780
3.754831,-0.0848,0.7658,0.1123,0.779
3.766468,-0.0879,0.7648,0.1114,0.778
3.774998,-0.0913,0.7647,0.1118,0.778
3.784979,-0.0932,0.7636,0.1131,0.778
3.795700,-0.0965,0.7639,0.1141,0.778
3.805365,-0.0993,0.7656,0.1175,0.781
3.816859,-0.1011,0.7657,0.1218,0.782
3.825488,-0.1018,0.7650,0.1260,0.782
3.836271,-0.1015,0.7650,0.1286,0.782
3.845804,-0.1021,0.7667,0.1311,0.784
3.856197,-0.1018,0.7677,0.1327,0.786
3.866917,-0.0991,0.7675,0.1345,0.785
3.876323,-0.0970,0.7681,0.1358,0.786
3.886205,-0.0943,0.7674,0.1372,0.785
3.896752,-0.0922,0.7656,0.1386,0.783
3.906764,-0.0922,0.7655,0.1394,0.784
3.917064,-0.0921,0.7659,0.1409,0.784
3.927211,-0.0917,0.7662,0.1440,0.785
3.936968,-0.0908,0.7667,0.1462,0.786
3.947478,-0.0917,0.7672,0.1508,0.787
3.958671,-0.0947,0.7667,0.1572,0.788
3.967337,-0.0996,0.7655,0.1646,0.789
3.977896,-0.1059,0.7648,0.1727,0.791
3.988023,-0.1138,0.7640,0.1804,0.793
3.997891,-0.1225,0.7619,0.1870,0.794
4.008316,-0.1310,0.7588,0.1896,0.793
4.017718,-0.1414,0.7566,0.1902,0.793
4.028778,-0.1518,0.7557,0.1920,0.794
4.038234,-0.1619,0.7538,0.1951,0.795
4.054299,-0.1716,0.7521,0.1968,0.796
4.059365,-0.1791,0.7517,0.1997,0.798
4.068551,-0.1853,0.7509,0.2020,0.799
4.079289,-0.1899,0.7490,0.2035,0.799
4.089313,-0.1941,0.7474,0.2042,0.799
4.100204,-0.1991,0.7461,0.2038,0.799
4.109500,-0.2036,0.7450,0.2034,0.799
4.119520,-0.2074,0.7433,0.2018,0.798
4.129526,-0.2111,0.7413,0.1993,0.796
4.139730,-0.2129,0.7390,0.1976,0.794
4.154908,-0.2124,0.7354,0.1924,0.789
4.160585,-0.2094,0.7344,0.1862,0.786
4.169917,-0.2049,0.7339,0.1779,0.783
4.180793,-0.2003,0.7325,0.1684,0.778
4.190179,-0.1965,0.7313,0.1587,0.774
4.200231,-0.1925,0.7312,0.1502,0.771
4.211171,-0.1902,0.7314,0.1424,0.769
4.220871,-0.1876,0.7325,0.1355,0.768
4.231068,-0.1855,0.7327,0.1297,0.767
4.242128,-0.1822,0.7330,0.1245,0.765
4.254615,-0.1794,0.7329,0.1208,0.764
4.261732,-0.1787,0.7319,0.1161,0.762
4.271536,-0.1792,0.7326,0.1127,0.763
4.281776,-0.1811,0.7320,0.1096,0.762
4.292899,-0.1837,0.7322,0.1091,0.763
4.302018,-0.1842,0.7336,0.1113,0.764
4.312839,-0.1830,0.7346,0.1159,0.766
4.323267,-0.1817,0.7354,0.1220,0.767
4.333117,-0.1800,0.7364,0.1273,0.769
4.342810,-0.1804,0.7376,0.1331,0.771
4.353136,-0.1830,0.7403,0.1385,0.775
4.363207,-0.1847,0.7418,0.1433,0.778
4.373231,-0.1866,0.7430,0.1475,0.780
4.383516,-0.1857,0.7452,0.1537,0.783
4.393243,-0.1830,0.7477,0.1618,0.787
4.403687,-0.1793,0.7503,0.1722,0.790
4.413380,-0.1724,0.7537,0.1834,0.795
4.423280,-0.1650,0.7567,0.1966,0.799
4.433365,-0.1580,0.7599,0.2093,0.804
4.443945,-0.1512,0.7627,0.2222,0.809
4.453898,-0.1422,0.7642,0.2358,0.812
4.464476,-0.1328,0.7658,0.2487,0.816
4.474005,-0.1255,0.7659,0.2607,0.819
4.484123,-0.1203,0.7676,0.2724,0.823
4.494672,-0.1172,0.7692,0.2799,0.827
4.504746,-0.1183,0.7695,0.2837,0.829
4.516379,-0.1207,0.7692,0.2846,0.829
4.524927,-0.1230,0.7687,0.2833,0.828
4.535388,-0.1254,0.7693,0.2831,0.829
4.545802,-0.1270,0.7706,0.2828,0.831
4.555827,-0.1285,0.7716,0.2833,0.832
4.566689,-0.1331,0.7732,0.2834,0.834
4.576154,-0.1384,0.7746,0.2830,0.836
4.585943,-0.1458,0.7754,0.2793,0.837
4.596235,-0.1551,0.7759,0.2735,0.837
4.606160,-0.0164,0.7991,0.1534,0.814
4.616394,-0.0172,0.7956,0.1521,0.810
4.627203,-0.0179,0.7888,0.1502,0.803
4.636275,-0.0185,0.7807,0.1479,0.795
4.646973,-0.0189,0.7721,0.1456,0.786
4.657212,-0.0195,0.7623,0.1428,0.776
4.667025,-0.0200,0.7523,0.1403,0.766
4.677082,-0.0204,0.7418,0.1378,0.755
4.687074,-0.0208,0.7314,0.1356,0.744
4.697311,-0.0210,0.7207,0.1335,0.733
4.707512,-0.0211,0.7129,0.1322,0.725
4.717294,-0.0212,0.7055,0.1312,0.718
4.728116,-0.0212,0.6999,0.1307,0.712
4.737801,-0.0212,0.6951,0.1303,0.708
4.748184,-0.0212,0.6902,0.1300,0.703
4.758436,-0.0212,0.6872,0.1301,0.700
4.768092,-0.0211,0.6851,0.1304,0.698
4.778524,-0.0211,0.6852,0.1312,0.698
4.788477,-0.0211,0.6861,0.1322,0.699
4.799224,-0.0211,0.6880,0.1335,0.701
4.808506,-0.0210,0.6900,0.1348,0.703
4.818696,-0.0210,0.6934,0.1364,0.707
4.829505,-0.0211,0.6990,0.1384,0.713
4.839348,-0.0212,0.7061,0.1407,0.720
4.852352,-0.0213,0.7133,0.1430,0.728
4.859366,-0.0215,0.7220,0.1456,0.737
4.869270,-0.0217,0.7322,0.1485,0.747
4.879690,-0.0220,0.7447,0.1519,0.760
4.890107,-0.0223,0.7569,0.1551,0.773
4.900165,-0.0226,0.7698,0.1582,0.786
4.910290,-0.0229,0.7796,0.1604,0.796
4.920203,-0.0231,0.7876,0.1621,0.804
4.930541,-0.0233,0.7947,0.1634,0.812
4.940476,-0.0236,0.8007,0.1642,0.818
4.952804,-0.0238,0.8055,0.1646,0.822
4.960725,-0.0241,0.8087,0.1647,0.826
4.970819,-0.0243,0.8102,0.1643,0.827
4.981120,-0.0244,0.8095,0.1634,0.826
4.991201,-0.0246,0.8080,0.1622,0.824
5.000922,-0.0247,0.8047,0.1607,0.821
5.011281,-0.0246,0.7983,0.1585,0.814
5.021572,-0.0246,0.7917,0.1564,0.807
5.031761,-0.0245,0.7843,0.1542,0.800
5.041734,-0.0244,0.7757,0.1517,0.791
5.052105,-0.0243,0.7669,0.1493,0.782
5.061984,-0.0241,0.7587,0.1469,0.773
5.072202,-0.0239,0.7507,0.1446,0.765
5.082237,-0.0236,0.7430,0.1422,0.757
5.092431,-0.0234,0.7358,0.1399,0.749
5.102685,-0.0232,0.7284,0.1376,0.742
5.112727,-0.0230,0.7225,0.1358,0.736
5.122790,-0.0228,0.7181,0.1344,0.731
5.133145,-0.0227,0.7136,0.1330,0.726
5.143328,-0.0225,0.7081,0.1315,0.721
5.153399,-0.0225,0.7042,0.1304,0.716
5.163751,-0.0224,0.7016,0.1295,0.714
5.173796,-0.0223,0.6991,0.1287,0.711
5.183856,-0.0221,0.6970,0.1279,0.709
5.193805,-0.0217,0.6943,0.1272,0.706
5.203675,-0.0213,0.6937,0.1268,0.705
5.213937,-0.0209,0.6959,0.1270,0.708
5.224015,-0.0205,0.6986,0.1273,0.710
5.234384,-0.0201,0.7029,0.1278,0.715
5.244777,-0.0196,0.7069,0.1282,0.719
5.254074,-0.0192,0.7122,0.1289,0.724
5.266331,-0.0187,0.7178,0.1295,0.730
5.275228,-0.0181,0.7218,0.1299,0.734
5.284832,-0.0175,0.7240,0.1301,0.736
5.295862,-0.0169,0.7262,0.1302,0.738
5.304981,-0.0161,0.7288,0.1304,0.741
5.315924,-0.0153,0.7306,0.1305,0.742
5.325394,-0.0144,0.7319,0.1305,0.744
5.336072,-0.0135,0.7336,0.1307,0.745
5.346492,-0.0124,0.7354,0.1309,0.747
5.355795,-0.0114,0.7370,0.1311,0.749
5.366655,-0.0103,0.7388,0.1315,0.750
5.376361,-0.0095,0.7416,0.1320,0.753
5.386595,-0.0088,0.7457,0.1328,0.757
5.396933,-0.0081,0.7492,0.1335,0.761
5.406148,-0.0075,0.7514,0.1339,0.763
5.416557,-0.0071,0.7524,0.1341,0.764
5.427755,-0.0069,0.7533,0.1342,0.765
5.436950,-0.0068,0.7531,0.1341,0.765
5.447521,-0.0069,0.7535,0.1341,0.765
5.457645,-0.0070,0.7544,0.1344,0.766
5.467772,-0.0070,0.7555,0.1346,0.767
5.477672,-0.0071,0.7572,0.1349,0.769
5.488446,-0.0072,0.7591,0.1353,0.771
5.499063,-0.0074,0.7609,0.1357,0.773
5.508571,-0.0077,0.7619,0.1359,0.774
5.518223,-0.0080,0.7627,0.1360,0.775
5.528341,-0.0085,0.7645,0.1363,0.777
5.538397,-0.0090,0.7664,0.1365,0.778
5.553932,-0.0094,0.7678,0.1367,0.780
5.558907,-0.0097,0.7689,0.1368,0.781
5.568999,-0.0100,0.7683,0.1367,0.780
5.579053,-0.0103,0.7678,0.1366,0.780
5.589092,-0.0106,0.7675,0.1365,0.780
5.599233,-0.0112,0.7672,0.1365,0.779
5.609456,-0.0119,0.7670,0.1364,0.779
5.619424,-0.0125,0.7681,0.1366,0.780
5.629550,-0.0131,0.7688,0.1367,0.781
5.639732,-0.0135,0.7695,0.1369,0.782
5.653797,-0.0137,0.7709,0.1371,0.783
5.660015,-0.0137,0.7713,0.1372,0.784
5.669474,-0.0138,0.7705,0.1370,0.783
5.680259,-0.0138,0.7707,0.1371,0.783
5.690143,-0.0137,0.7708,0.1372,0.783
5.700478,-0.0135,0.7716,0.1374,0.784
