time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.496533,-0.0192,0.5663,0.2034,0.602
0.497593,-0.0191,0.5631,0.2017,0.598
0.513766,-0.0190,0.5597,0.2001,0.595
0.516285,-0.0189,0.5585,0.1994,0.593
0.530100,-0.0189,0.5592,0.1994,0.594
0.546466,-0.0190,0.5621,0.2003,0.597
0.547729,-0.0191,0.5677,0.2022,0.603
0.562887,-0.0192,0.5723,0.2038,0.608
0.580203,-0.0192,0.5765,0.2054,0.612
0.581320,-0.0191,0.5824,0.2077,0.619
0.596227,-0.0189,0.5896,0.2106,0.626
0.597378,-0.0186,0.5954,0.2130,0.633
0.613422,-0.0183,0.6025,0.2159,0.640
0.630656,-0.0179,0.6101,0.2190,0.648
0.631895,-0.0175,0.6176,0.2221,0.657
0.647490,-0.0170,0.6254,0.2254,0.665
0.648683,-0.0165,0.6328,0.2287,0.673
0.663683,-0.0159,0.6384,0.2314,0.679
0.680665,-0.0153,0.6439,0.2342,0.685
0.681847,-0.0147,0.6496,0.2370,0.692
0.699167,-0.0140,0.6552,0.2396,0.698
0.700560,-0.0130,0.6594,0.2415,0.702
0.708839,-0.0120,0.6634,0.2433,0.707
0.718690,-0.0108,0.6641,0.2436,0.707
0.728600,-0.0096,0.6619,0.2429,0.705
0.738706,-0.0082,0.6587,0.2417,0.702
0.749074,-0.0068,0.6533,0.2396,0.696
0.759446,-0.0054,0.6482,0.2376,0.690
0.778549,-0.0043,0.6436,0.2357,0.685
0.780274,-0.0033,0.6373,0.2330,0.679
0.789863,-0.0024,0.6310,0.2301,0.672
0.800854,-0.0014,0.6256,0.2277,0.666
0.810263,-0.0006,0.6212,0.2257,0.661
0.820064,0.0003,0.6162,0.2236,0.655
0.830276,0.0011,0.6112,0.2213,0.650
0.840534,0.0017,0.6059,0.2189,0.644
0.851444,0.0023,0.6006,0.2164,0.638
0.861235,0.0028,0.5961,0.2143,0.633
0.871270,0.0033,0.5920,0.2122,0.629
0.881710,0.0037,0.5870,0.2098,0.623
0.891254,0.0040,0.5821,0.2075,0.618
0.901325,0.0041,0.5782,0.2057,0.614
0.911490,0.0040,0.5767,0.2047,0.612
0.921373,0.0039,0.5786,0.2049,0.614
0.931685,0.0037,0.5813,0.2054,0.617
0.941778,0.0035,0.5840,0.2059,0.619
0.951582,0.0032,0.5875,0.2066,0.623
0.962652,0.0029,0.5928,0.2080,0.628
0.972165,0.0025,0.5997,0.2099,0.635
0.982547,0.0023,0.6084,0.2126,0.644
0.992659,0.0019,0.6182,0.2156,0.655
1.002585,0.0016,0.6283,0.2188,0.665
1.013232,0.0012,0.6361,0.2210,0.673
1.022724,0.0010,0.6449,0.2234,0.683
1.032965,0.0008,0.6525,0.2256,0.690
1.043606,0.0008,0.6599,0.2276,0.698
1.053467,0.0009,0.6670,0.2297,0.705
1.063814,0.0012,0.6735,0.2315,0.712
1.073826,0.0015,0.6786,0.2327,0.717
1.088833,0.0019,0.6845,0.2344,0.724
1.094336,0.0024,0.6902,0.2361,0.729
1.103928,0.0031,0.6948,0.2374,0.734
1.114537,0.0038,0.6973,0.2379,0.737
1.124414,0.0046,0.6972,0.2377,0.737
1.135694,0.0052,0.6960,0.2372,0.735
1.144558,0.0058,0.6940,0.2364,0.733
1.154654,0.0064,0.6910,0.2355,0.730
1.164821,0.0069,0.6865,0.2343,0.725
1.175269,0.0073,0.6802,0.2325,0.719
1.188711,0.0076,0.6731,0.2304,0.711
1.195163,0.0079,0.6644,0.2277,0.702
1.204840,0.0080,0.6552,0.2249,0.693
1.215489,0.0080,0.6465,0.2222,0.684
1.225954,0.0079,0.6368,0.2193,0.674
1.236481,0.0075,0.6268,0.2162,0.663
1.246258,0.0070,0.6179,0.2134,0.654
1.255994,0.0066,0.6102,0.2110,0.646
1.266335,0.0061,0.6037,0.2090,0.639
1.276384,0.0056,0.5979,0.2072,0.633
1.288877,0.0053,0.5924,0.2055,0.627
1.296389,0.0050,0.5869,0.2037,0.621
1.306877,0.0047,0.5824,0.2024,0.617
1.317908,0.0046,0.5780,0.2011,0.612
1.327106,0.0043,0.5733,0.1996,0.607
1.337395,0.0042,0.5700,0.1986,0.604
1.347495,0.0042,0.5670,0.1976,0.600
1.357513,0.0042,0.5642,0.1968,0.598
1.368290,0.0045,0.5612,0.1957,0.594
1.377871,0.0049,0.5596,0.1950,0.593
1.387798,0.0053,0.5574,0.1940,0.590
1.398367,0.0056,0.5561,0.1935,0.589
1.407735,0.0060,0.5556,0.1933,0.588
1.418217,0.0063,0.5555,0.1931,0.588
1.428170,0.0066,0.5560,0.1932,0.589
1.438548,0.0070,0.5575,0.1936,0.590
1.448347,0.0073,0.5575,0.1935,0.590
1.458839,0.0075,0.5578,0.1936,0.591
1.468626,0.0076,0.5577,0.1934,0.590
1.479451,0.0076,0.5584,0.1935,0.591
1.489231,0.0074,0.5572,0.1929,0.590
1.500035,0.0071,0.5558,0.1924,0.588
1.509586,0.0067,0.5539,0.1919,0.586
1.519691,0.0062,0.5529,0.1916,0.585
1.530147,0.0057,0.5532,0.1920,0.586
1.539984,0.0053,0.5547,0.1929,0.587
1.551524,0.0048,0.5564,0.1939,0.589
1.560875,0.0042,0.5578,0.1948,0.591
1.570357,0.0037,0.5594,0.1958,0.593
1.581084,0.0030,0.5601,0.1965,0.594
1.590400,0.0024,0.5616,0.1974,0.595
1.601448,0.0018,0.5618,0.1978,0.596
1.610902,0.0012,0.5615,0.1980,0.595
1.621329,0.0007,0.5612,0.1983,0.595
1.630890,0.0003,0.5600,0.1981,0.594
1.641443,-0.0001,0.5592,0.1980,0.593
1.651391,-0.0005,0.5614,0.1990,0.596
1.661413,-0.0007,0.5631,0.1997,0.597
1.671781,-0.0009,0.5668,0.2011,0.601
1.681909,-0.0010,0.5705,0.2024,0.605
1.691956,-0.0011,0.5771,0.2048,0.612
1.701574,-0.0011,0.5852,0.2076,0.621
1.711855,-0.0011,0.5942,0.2105,0.630
1.722146,-0.0011,0.6028,0.2132,0.639
1.732433,-0.0010,0.6102,0.2153,0.647
1.742568,-0.0008,0.6150,0.2163,0.652
1.752356,-0.0006,0.6190,0.2170,0.656
1.762721,-0.0003,0.6229,0.2178,0.660
1.773356,0.0000,0.6264,0.2185,0.663
1.783244,0.0005,0.6294,0.2192,0.666
1.793184,0.0010,0.6325,0.2199,0.670
1.803274,0.0016,0.6361,0.2208,0.673
1.813887,0.0022,0.6401,0.2219,0.677
1.823480,0.0027,0.6428,0.2226,0.680
1.835468,0.0033,0.6465,0.2238,0.684
1.844813,0.0037,0.6499,0.2247,0.688
1.854117,0.0040,0.6503,0.2247,0.688
1.864234,0.0043,0.6501,0.2247,0.688
1.873950,0.0045,0.6480,0.2240,0.686
1.889436,0.0047,0.6458,0.2233,0.683
1.894604,0.0049,0.6435,0.2225,0.681
1.903963,0.0050,0.6413,0.2216,0.679
1.915206,0.0051,0.6394,0.2210,0.676
1.924627,0.0052,0.6383,0.2205,0.675
1.935561,0.0052,0.6373,0.2202,0.674
1.945035,0.0050,0.6390,0.2207,0.676
1.954752,0.0048,0.6413,0.2215,0.679
1.965284,0.0045,0.6448,0.2226,0.682
1.975129,0.0042,0.6496,0.2240,0.687
1.989101,0.0037,0.6562,0.2260,0.694
1.996167,0.0032,0.6629,0.2279,0.701
2.005941,0.0026,0.6695,0.2299,0.708
2.015674,0.0021,0.6768,0.2321,0.716
2.025844,0.0016,0.6835,0.2340,0.722
2.035857,0.0013,0.6897,0.2358,0.729
2.046153,0.0012,0.6944,0.2372,0.734
2.056425,0.0012,0.6988,0.2386,0.738
2.068985,0.0014,0.7028,0.2398,0.743
2.076719,0.0017,0.7060,0.2408,0.746
2.086248,0.0020,0.7074,0.2412,0.747
2.097138,0.0025,0.7060,0.2407,0.746
2.107061,0.0030,0.7026,0.2397,0.742
2.117180,0.0036,0.6980,0.2383,0.738
2.126938,0.0042,0.6917,0.2363,0.731
2.137221,0.0049,0.6856,0.2343,0.725
2.147435,0.0055,0.6777,0.2319,0.716
2.157664,0.0063,0.6689,0.2292,0.707
2.167830,0.0070,0.6598,0.2263,0.698
2.177732,0.0077,0.6506,0.2235,0.688
2.187591,0.0084,0.6393,0.2199,0.676
2.198389,0.0091,0.6277,0.2161,0.664
2.208952,0.0098,0.6160,0.2123,0.652
2.218859,0.0105,0.6039,0.2085,0.639
2.228835,0.0112,0.5941,0.2054,0.629
2.238491,0.0117,0.5850,0.2024,0.619
2.248869,0.0122,0.5769,0.1998,0.611
2.258526,0.0126,0.5701,0.1976,0.604
2.269332,0.0130,0.5637,0.1955,0.597
2.278885,0.0134,0.5600,0.1942,0.593
2.289166,0.0137,0.5587,0.1937,0.591
2.300882,0.0141,0.5610,0.1946,0.594
2.310309,0.0145,0.5646,0.1958,0.598
2.319492,0.0148,0.5687,0.1971,0.602
2.329669,0.0152,0.5752,0.1992,0.609
2.339816,0.0155,0.5822,0.2016,0.616
2.350759,0.0159,0.5903,0.2042,0.625
2.360303,0.0163,0.6002,0.2074,0.635
2.369994,0.0167,0.6098,0.2104,0.645
2.381160,0.0170,0.6195,0.2135,0.655
2.390653,0.0174,0.6307,0.2172,0.667
2.401439,0.0177,0.6421,0.2210,0.679
2.410756,0.0181,0.6541,0.2248,0.692
2.421208,0.0184,0.6658,0.2285,0.704
2.430979,0.0186,0.6768,0.2318,0.716
2.441510,0.0189,0.6862,0.2347,0.725
2.451538,0.0191,0.6952,0.2374,0.735
2.461647,0.0193,0.7032,0.2397,0.743
2.471464,0.0196,0.7118,0.2424,0.752
2.482230,0.0197,0.7168,0.2438,0.757
2.492019,0.0196,0.7194,0.2445,0.760
2.502139,0.0194,0.7188,0.2440,0.759
2.513206,0.0193,0.7163,0.2429,0.757
2.522220,0.0192,0.7126,0.2416,0.753
2.532970,0.0191,0.7068,0.2396,0.747
2.542919,0.0189,0.7000,0.2373,0.739
2.552999,0.0188,0.6923,0.2347,0.731
2.563072,0.0185,0.6822,0.2314,0.721
2.573325,0.0182,0.6731,0.2285,0.711
2.587673,0.0178,0.6628,0.2252,0.700
2.593512,0.0175,0.6515,0.2215,0.688
2.603031,0.0172,0.6402,0.2177,0.676
2.614312,0.0168,0.6288,0.2140,0.664
2.624010,0.0164,0.6168,0.2102,0.652
2.633964,0.0161,0.6072,0.2072,0.642
2.643804,0.0159,0.6002,0.2050,0.634
2.654033,0.0158,0.5955,0.2036,0.630
2.664554,0.0156,0.5919,0.2024,0.626
2.673950,0.0156,0.5890,0.2016,0.623
2.688538,0.0155,0.5871,0.2010,0.621
2.695164,0.0156,0.5863,0.2008,0.620
2.704833,0.0157,0.5865,0.2010,0.620
2.714485,0.0157,0.5867,0.2012,0.620
2.725440,0.0157,0.5877,0.2016,0.621
2.735563,0.0156,0.5880,0.2019,0.622
2.745425,0.0155,0.5882,0.2020,0.622
2.755266,0.0154,0.5881,0.2020,0.622
2.765528,0.0152,0.5886,0.2023,0.623
2.775735,0.0152,0.5882,0.2022,0.622
2.788074,0.0152,0.5876,0.2020,0.622
2.795845,0.0152,0.5882,0.2022,0.622
2.805899,0.0152,0.5888,0.2024,0.623
2.817484,0.0152,0.5898,0.2029,0.624
2.826225,0.0152,0.5902,0.2031,0.624
2.836283,0.0152,0.5888,0.2027,0.623
2.846768,0.0150,0.5870,0.2022,0.621
2.857383,0.0149,0.5846,0.2014,0.618
2.867042,0.0148,0.5833,0.2011,0.617
2.877548,0.0147,0.5822,0.2008,0.616
2.887240,0.0146,0.5814,0.2006,0.615
2.897694,0.0145,0.5797,0.2001,0.613
2.907826,0.0145,0.5780,0.1997,0.612
2.918072,0.0145,0.5775,0.1995,0.611
2.927558,0.0145,0.5782,0.1997,0.612
2.938001,0.0146,0.5805,0.2005,0.614
2.949306,0.0147,0.5845,0.2018,0.619
2.958067,0.0148,0.5913,0.2041,0.626
2.967940,0.0151,0.5990,0.2066,0.634
2.978352,0.0154,0.6080,0.2096,0.643
2.988271,0.0156,0.6161,0.2123,0.652
2.998577,0.0159,0.6252,0.2154,0.661
3.009139,0.0162,0.6343,0.2185,0.671
3.018397,0.0163,0.6436,0.2215,0.681
3.028919,0.0166,0.6534,0.2247,0.691
3.038758,0.0167,0.6608,0.2271,0.699
3.049963,0.0169,0.6662,0.2288,0.705
3.059519,0.0169,0.6700,0.2302,0.709
3.069418,0.0169,0.6714,0.2307,0.710
3.080093,0.0171,0.6739,0.2316,0.713
3.090285,0.0172,0.6780,0.2328,0.717
3.101191,0.0173,0.6843,0.2348,0.724
3.110481,0.0174,0.6903,0.2367,0.730
3.120110,0.0174,0.6954,0.2382,0.735
3.130740,0.0174,0.6981,0.2391,0.738
3.141121,0.0174,0.6995,0.2394,0.739
3.150641,0.0173,0.7001,0.2394,0.740
3.160789,0.0172,0.7001,0.2393,0.740
3.171041,0.0170,0.6997,0.2390,0.740
3.181146,0.0168,0.6983,0.2385,0.738
3.191386,0.0167,0.6989,0.2385,0.739
3.201420,0.0167,0.6994,0.2384,0.739
3.211381,0.0167,0.7006,0.2387,0.740
3.221521,0.0167,0.7021,0.2389,0.742
3.231627,0.0167,0.7047,0.2395,0.745
3.241621,0.0168,0.7088,0.2408,0.749
3.251948,0.0168,0.7136,0.2423,0.754
3.262416,0.0170,0.7200,0.2443,0.761
3.272025,0.0172,0.7280,0.2467,0.769
3.282506,0.0173,0.7318,0.2478,0.773
3.292790,0.0173,0.7337,0.2483,0.775
3.302057,0.0172,0.7330,0.2480,0.774
3.312280,0.0172,0.7312,0.2475,0.772
3.322451,0.0172,0.7284,0.2467,0.769
3.334195,0.0173,0.7264,0.2460,0.767
3.343369,0.0172,0.7250,0.2456,0.766
3.353404,0.0173,0.7230,0.2450,0.764
3.362918,0.0174,0.7194,0.2438,0.760
3.373440,0.0174,0.7155,0.2425,0.756
3.387680,0.0174,0.7116,0.2413,0.752
3.393414,0.0175,0.7077,0.2402,0.748
3.403950,0.0174,0.7027,0.2387,0.742
3.414496,0.0172,0.6950,0.2363,0.734
3.424015,0.0171,0.6859,0.2335,0.725
3.434769,0.0169,0.6751,0.2301,0.713
3.444524,0.0167,0.6644,0.2266,0.702
3.454582,0.0167,0.6548,0.2235,0.692
3.464828,0.0165,0.6433,0.2197,0.680
3.474374,0.0162,0.6301,0.2155,0.666
3.486994,0.0159,0.6193,0.2120,0.655
3.495037,0.0157,0.6099,0.2089,0.645
3.505017,0.0156,0.6012,0.2062,0.636
3.515472,0.0155,0.5932,0.2036,0.627
3.525304,0.0153,0.5866,0.2015,0.620
3.535456,0.0153,0.5814,0.1998,0.615
3.545518,0.0154,0.5768,0.1984,0.610
3.556370,0.0154,0.5739,0.1975,0.607
3.566912,0.0153,0.5717,0.1969,0.605
3.575688,0.0153,0.5694,0.1963,0.602
3.586208,0.0153,0.5669,0.1955,0.600
3.596539,0.0153,0.5637,0.1946,0.597
3.606581,0.0152,0.5602,0.1935,0.593
3.617048,0.0152,0.5611,0.1940,0.594
3.627024,0.0154,0.5632,0.1948,0.596
3.637398,0.0154,0.5677,0.1965,0.601
3.647050,0.0143,0.5721,0.1990,0.606
3.657040,0.0133,0.5762,0.1995,0.610
3.667802,0.0136,0.5833,0.2006,0.617
3.677202,0.0135,0.5929,0.2020,0.627
3.687501,0.0134,0.6034,0.2038,0.637
3.698463,0.0140,0.6133,0.2063,0.647
3.708228,0.0144,0.6226,0.2087,0.657
3.717984,0.0149,0.6316,0.2108,0.666
3.727977,0.0152,0.6410,0.2134,0.676
3.738008,0.0140,0.6489,0.2165,0.684
3.748883,0.0137,0.6550,0.2204,0.691
3.758070,0.0124,0.6604,0.2227,0.697
3.768717,0.0120,0.6651,0.2235,0.702
3.779078,0.0128,0.6689,0.2232,0.705
3.789145,0.0133,0.6716,0.2229,0.708
3.804358,0.0133,0.6750,0.2218,0.711
3.809527,0.0149,0.6787,0.2190,0.713
3.819617,0.0165,0.6784,0.2164,0.712
3.829850,0.0178,0.6774,0.2122,0.710
3.839160,0.0203,0.6753,0.2089,0.707
3.850857,0.0238,0.6726,0.2073,0.704
3.859712,0.0260,0.6683,0.2069,0.700
3.870063,0.0274,0.6626,0.2071,0.695
3.880080,0.0295,0.6551,0.2070,0.688
3.890388,0.0323,0.6463,0.2056,0.679
3.900703,0.0340,0.6361,0.2030,0.669
3.910057,0.0350,0.6266,0.2009,0.659
3.920527,0.0356,0.6176,0.1985,0.650
3.930872,0.0374,0.6081,0.1965,0.640
3.940934,0.0399,0.6000,0.1939,0.632
3.950907,0.0409,0.5931,0.1912,0.625
3.961375,0.0432,0.5859,0.1898,0.617
3.971023,0.0459,0.5815,0.1882,0.613
3.986050,0.0477,0.5811,0.1868,0.612
3.991998,0.0502,0.5836,0.1867,0.615
4.001779,0.0524,0.5868,0.1873,0.618
4.012483,0.0529,0.5914,0.1916,0.624
4.022176,0.0538,0.5987,0.1941,0.632
4.033187,0.0548,0.6069,0.1966,0.640
4.042498,0.0190,0.6116,0.2108,0.647
4.052930,0.0193,0.6192,0.2132,0.655
4.063195,0.0195,0.6262,0.2153,0.662
4.073182,0.0197,0.6322,0.2172,0.669
4.087671,0.0200,0.6370,0.2187,0.674
4.093696,0.0202,0.6409,0.2199,0.678
4.103192,0.0204,0.6456,0.2214,0.683
4.113908,0.0206,0.6496,0.2227,0.687
4.123078,0.0208,0.6546,0.2243,0.692
4.133401,0.0210,0.6600,0.2259,0.698
4.143997,0.0211,0.6638,0.2271,0.702
4.153703,0.0212,0.6674,0.2282,0.706
4.164247,0.0214,0.6708,0.2292,0.709
4.174733,0.0214,0.6713,0.2294,0.710
4.187686,0.0214,0.6694,0.2288,0.708
4.194141,0.0212,0.6646,0.2273,0.703
4.203985,0.0210,0.6584,0.2253,0.696
4.214916,0.0208,0.6502,0.2224,0.688
4.224915,0.0205,0.6405,0.2191,0.677
4.234873,0.0203,0.6301,0.2157,0.666
4.245700,0.0200,0.6195,0.2124,0.655
4.255740,0.0197,0.6103,0.2094,0.646
4.266961,0.0194,0.6034,0.2071,0.638
4.275744,0.0193,0.5987,0.2056,0.633
4.285763,0.0193,0.5972,0.2052,0.632
4.296070,0.0192,0.5959,0.2048,0.630
4.305791,0.0191,0.5954,0.2047,0.630
4.317108,0.0189,0.5947,0.2045,0.629
4.325946,0.0187,0.5925,0.2039,0.627
4.336480,0.0185,0.5893,0.2028,0.624
4.347270,0.0183,0.5861,0.2017,0.620
4.356394,0.0182,0.5834,0.2008,0.617
4.366951,0.0180,0.5813,0.2002,0.615
4.376859,0.0179,0.5800,0.1998,0.614
4.386635,0.0178,0.5796,0.1997,0.613
4.397145,0.0177,0.5808,0.2001,0.615
4.407183,0.0178,0.5818,0.2006,0.616
4.417067,0.0177,0.5830,0.2011,0.617
4.426945,0.0176,0.5849,0.2019,0.619
4.437057,0.0175,0.5863,0.2025,0.621
4.447212,0.0174,0.5878,0.2030,0.622
4.457686,0.0174,0.5878,0.2031,0.622
4.467614,0.0173,0.5869,0.2029,0.621
4.478222,0.0172,0.5838,0.2020,0.618
4.487995,0.0170,0.5796,0.2008,0.614
4.503448,0.0170,0.5772,0.2000,0.611
4.509006,0.0169,0.5739,0.1989,0.608
4.518430,0.0168,0.5728,0.1985,0.607
4.529146,0.0169,0.5728,0.1985,0.606
4.538731,0.0170,0.5731,0.1985,0.607
4.550627,0.0171,0.5748,0.1991,0.609
4.559212,0.0171,0.5748,0.1991,0.609
4.568970,0.0172,0.5752,0.1992,0.609
4.579593,0.0173,0.5750,0.1991,0.609
4.589327,0.0173,0.5742,0.1987,0.608
4.604258,0.0173,0.5732,0.1983,0.607
4.609982,0.0173,0.5723,0.1979,0.606
4.619255,0.0174,0.5704,0.1972,0.604
4.630005,0.0175,0.5678,0.1963,0.601
4.640613,0.0175,0.5664,0.1958,0.600
4.649840,0.0174,0.5638,0.1949,0.597
4.660454,0.0173,0.5599,0.1936,0.593
4.669896,0.0171,0.5558,0.1922,0.588
4.681828,0.0169,0.5508,0.1903,0.583
4.690350,0.0166,0.5435,0.1876,0.575
4.703968,0.0164,0.5351,0.1845,0.566
4.711018,0.0163,0.5268,0.1814,0.557
4.720619,0.0163,0.5162,0.1775,0.546
4.731482,0.0164,0.5045,0.1733,0.534
4.741172,0.0164,0.4920,0.1689,0.520
4.751109,0.0163,0.4792,0.1645,0.507
4.761485,0.0163,0.4698,0.1613,0.497
4.771923,0.0162,0.4594,0.1577,0.486
4.787984,0.0162,0.4507,0.1545,0.477
4.792012,0.0161,0.4430,0.1517,0.469
4.802025,0.0160,0.4366,0.1494,0.462
4.812660,0.0159,0.4312,0.1475,0.456
4.822413,0.0160,0.4274,0.1461,0.452
4.833344,0.0161,0.4242,0.1449,0.449
4.842968,0.0162,0.4206,0.1436,0.445
4.853287,0.0165,0.4188,0.1429,0.443
4.863928,0.0168,0.4191,0.1429,0.443
4.873598,0.0171,0.4191,0.1427,0.443
4.887951,0.0175,0.4233,0.1441,0.448
4.893513,0.0180,0.4309,0.1467,0.456
4.903227,0.0185,0.4406,0.1503,0.466
4.913716,0.0189,0.4524,0.1546,0.478
4.923499,0.0194,0.4676,0.1601,0.495
4.934180,0.0199,0.4848,0.1664,0.513
4.943673,0.0205,0.5044,0.1735,0.534
4.954075,0.0210,0.5246,0.1808,0.555
4.964516,0.0216,0.5433,0.1876,0.575
4.974257,0.0221,0.5641,0.1954,0.597
4.987509,0.0227,0.5851,0.2034,0.620
4.994609,0.0233,0.6058,0.2114,0.642
5.004455,0.0238,0.6253,0.2189,0.663
5.016336,0.0243,0.6450,0.2262,0.684
5.025499,0.0246,0.6630,0.2329,0.703
5.035146,0.0247,0.6810,0.2394,0.722
5.045694,0.0247,0.6987,0.2458,0.741
5.055162,0.0247,0.7155,0.2520,0.759
5.066668,0.0246,0.7313,0.2577,0.776
5.075929,0.0247,0.7483,0.2638,0.794
5.086525,0.0247,0.7626,0.2689,0.809
5.096704,0.0249,0.7757,0.2735,0.823
5.106607,0.0250,0.7866,0.2770,0.834
5.116344,0.0251,0.7965,0.2803,0.845
5.126450,0.0250,0.8049,0.2831,0.854
5.136421,0.0249,0.8121,0.2856,0.861
5.147558,0.0247,0.8178,0.2876,0.867
5.157268,0.0246,0.8246,0.2899,0.874
5.166873,0.0245,0.8305,0.2916,0.881
5.177476,0.0243,0.8342,0.2924,0.884
5.187072,0.0242,0.8362,0.2926,0.886
5.197694,0.0241,0.8359,0.2916,0.886
5.206992,0.0243,0.8346,0.2903,0.884
5.217558,0.0246,0.8330,0.2890,0.882
5.227586,0.0253,0.8327,0.2884,0.882
5.237718,0.0263,0.8325,0.2880,0.881
5.249145,0.0274,0.8331,0.2882,0.882
5.257731,0.0284,0.8343,0.2888,0.883
5.268034,0.0295,0.8366,0.2898,0.886
5.278926,0.0306,0.8389,0.2909,0.888
5.288749,0.0315,0.8410,0.2920,0.891
5.303523,0.0322,0.8424,0.2927,0.892
5.309523,0.0328,0.8436,0.2931,0.894
5.319627,0.0333,0.8440,0.2929,0.894
5.329961,0.0339,0.8436,0.2920,0.893
5.339434,0.0343,0.8432,0.2909,0.893
5.349100,0.0348,0.8432,0.2897,0.892
5.359359,0.0352,0.8419,0.2878,0.890
5.369858,0.0355,0.8407,0.2861,0.889
5.380659,0.0358,0.8386,0.2840,0.886
5.390018,0.0359,0.8357,0.2817,0.883
5.402899,0.0358,0.8318,0.2793,0.878
5.410036,0.0355,0.8278,0.2769,0.874
5.420033,0.0351,0.8245,0.2748,0.870
5.429808,0.0343,0.8204,0.2724,0.865
5.440199,0.0330,0.8157,0.2696,0.860
5.449984,0.0316,0.8116,0.2668,0.855
5.460778,0.0301,0.8059,0.2633,0.848
5.471213,0.0285,0.8004,0.2599,0.842
5.482285,0.0270,0.7946,0.2564,0.835
5.491101,0.0256,0.7887,0.2529,0.829
5.502067,0.0245,0.7825,0.2494,0.822
5.511646,0.0235,0.7782,0.2469,0.817
5.520899,0.0225,0.7742,0.2448,0.812
5.532709,0.0216,0.7705,0.2429,0.808
5.542127,0.0207,0.7663,0.2409,0.804
5.551482,0.0200,0.7628,0.2393,0.800
5.562277,0.0193,0.7589,0.2377,0.795
5.571940,0.0187,0.7550,0.2362,0.791
5.582694,0.0182,0.7530,0.2353,0.789
5.593227,0.0178,0.7518,0.2347,0.788
5.602704,0.0175,0.7522,0.2346,0.788
5.613380,0.0173,0.7530,0.2347,0.789
5.623484,0.0171,0.7526,0.2343,0.788
5.633538,0.0169,0.7516,0.2336,0.787
5.643187,0.0170,0.7505,0.2330,0.786
5.652701,0.0171,0.7485,0.2320,0.784
5.663393,0.0174,0.7483,0.2317,0.784
5.673799,0.0176,0.7474,0.2312,0.783
5.683551,0.0178,0.7465,0.2305,0.781
5.694318,0.0180,0.7465,0.2303,0.781
5.703605,0.0181,0.7477,0.2304,0.783
5.714909,0.0182,0.7478,0.2301,0.783
5.723724,0.0184,0.7482,0.2301,0.783
5.734204,0.0187,0.7496,0.2306,0.784
5.744196,0.0190,0.7517,0.2313,0.787
5.754873,0.0192,0.7527,0.2316,0.788
5.764775,0.0193,0.7511,0.2311,0.786
5.774680,0.0193,0.7486,0.2304,0.783
5.784840,0.0193,0.7446,0.2293,0.779
5.794950,0.0192,0.7408,0.2282,0.775
5.805067,0.0194,0.7383,0.2276,0.773
5.815793,0.0195,0.7372,0.2275,0.772
5.825432,0.0196,0.7361,0.2274,0.771
