time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.193537,0.0498,0.7046,0.1780,0.728
1.203315,0.0523,0.7044,0.1747,0.728
1.214497,0.0534,0.7038,0.1724,0.727
1.224230,0.0550,0.7029,0.1674,0.725
1.233514,0.0574,0.7014,0.1604,0.722
1.244399,0.0599,0.7026,0.1517,0.721
1.254609,0.0623,0.7039,0.1442,0.721
1.268388,0.0646,0.7039,0.1383,0.720
1.274280,0.0659,0.7047,0.1336,0.720
1.284534,0.0661,0.7060,0.1287,0.721
1.294704,0.0666,0.7065,0.1236,0.720
1.304805,0.0669,0.7075,0.1197,0.721
1.314638,0.0668,0.7087,0.1161,0.721
1.325165,0.0667,0.7081,0.1115,0.720
1.334792,0.0658,0.7069,0.1069,0.718
1.345639,0.0665,0.7062,0.1038,0.717
1.355420,0.0678,0.7058,0.1028,0.716
1.368839,0.0692,0.7053,0.1034,0.716
1.376289,0.0715,0.7056,0.1045,0.717
1.385160,0.0729,0.7060,0.1079,0.718
1.396357,0.0734,0.7060,0.1138,0.719
1.405971,0.0739,0.7059,0.1216,0.720
1.416016,0.0749,0.7066,0.1302,0.722
1.426079,0.0765,0.7066,0.1398,0.724
1.437057,0.0217,0.7163,0.0905,0.722
1.447452,0.0217,0.7160,0.0912,0.722
1.457557,0.0217,0.7164,0.0917,0.723
1.467066,0.0217,0.7163,0.0921,0.723
1.477820,0.0218,0.7163,0.0925,0.723
1.487124,0.0219,0.7195,0.0935,0.726
1.497700,0.0219,0.7242,0.0948,0.731
1.507700,0.0219,0.7293,0.0962,0.736
1.517278,0.0219,0.7357,0.0976,0.743
1.527427,0.0220,0.7447,0.0994,0.752
1.538091,0.0222,0.7551,0.1013,0.762
1.547710,0.0222,0.7666,0.1031,0.774
1.558645,0.0223,0.7789,0.1048,0.786
1.568230,0.0225,0.7907,0.1064,0.798
1.578548,0.0225,0.8005,0.1078,0.808
1.588338,0.0225,0.8089,0.1090,0.817
1.598591,0.0224,0.8167,0.1102,0.824
1.608775,0.0224,0.8223,0.1109,0.830
1.619018,0.0224,0.8267,0.1113,0.834
1.629046,0.0224,0.8302,0.1115,0.838
1.639587,0.0224,0.8317,0.1113,0.839
1.649660,0.0223,0.8318,0.1109,0.839
1.660083,0.0223,0.8311,0.1105,0.839
1.669749,0.0223,0.8311,0.1103,0.839
1.681266,0.0222,0.8313,0.1101,0.839
1.690307,0.0221,0.8286,0.1094,0.836
1.699792,0.0220,0.8243,0.1084,0.832
1.710038,0.0219,0.8191,0.1071,0.826
1.720111,0.0218,0.8126,0.1058,0.820
1.730538,0.0217,0.8043,0.1043,0.811
1.740163,0.0216,0.7948,0.1026,0.802
1.750325,0.0215,0.7842,0.1009,0.791
1.760837,0.0213,0.7720,0.0992,0.779
1.770711,0.0211,0.7597,0.0973,0.766
1.781434,0.0208,0.7489,0.0956,0.755
1.791267,0.0206,0.7390,0.0940,0.745
1.801116,0.0204,0.7290,0.0923,0.735
1.811839,0.0203,0.7214,0.0911,0.727
1.821348,0.0203,0.7156,0.0903,0.722
1.831296,0.0202,0.7110,0.0896,0.717
1.841812,0.0201,0.7075,0.0890,0.713
1.851770,0.0199,0.7043,0.0885,0.710
1.868326,0.0198,0.7026,0.0882,0.708
1.872238,0.0195,0.7003,0.0879,0.706
1.882312,0.0193,0.6979,0.0875,0.704
1.892409,0.0191,0.6957,0.0871,0.701
1.902065,0.0189,0.6935,0.0867,0.699
1.913819,0.0187,0.6905,0.0864,0.696
1.922810,0.0186,0.6875,0.0861,0.693
1.933036,0.0184,0.6847,0.0857,0.690
1.943586,0.0181,0.6835,0.0858,0.689
1.953304,0.0179,0.6821,0.0859,0.688
1.968633,0.0177,0.6812,0.0861,0.687
1.973298,0.0175,0.6815,0.0867,0.687
1.982851,0.0174,0.6817,0.0873,0.687
1.993930,0.0173,0.6820,0.0877,0.688
2.003691,0.0173,0.6829,0.0882,0.689
2.014653,0.0171,0.6822,0.0884,0.688
2.023751,0.0170,0.6809,0.0885,0.687
2.033756,0.0168,0.6807,0.0888,0.687
2.044867,0.0167,0.6804,0.0893,0.686
2.055036,0.0167,0.6811,0.0899,0.687
2.070671,0.0166,0.6803,0.0902,0.686
2.075110,0.0165,0.6801,0.0905,0.686
2.084664,0.0166,0.6807,0.0911,0.687
2.094698,0.0166,0.6812,0.0917,0.688
2.105365,0.0167,0.6828,0.0925,0.689
2.114973,0.0168,0.6858,0.0935,0.692
2.125668,0.0169,0.6889,0.0945,0.696
2.135214,0.0171,0.6927,0.0958,0.700
2.147006,0.0174,0.6969,0.0970,0.704
2.155651,0.0178,0.7034,0.0984,0.710
2.165778,0.0182,0.7118,0.1000,0.719
2.177308,0.0186,0.7204,0.1014,0.728
2.186412,0.0190,0.7296,0.1027,0.737
2.197609,0.0194,0.7403,0.1041,0.748
2.206654,0.0197,0.7514,0.1054,0.759
2.217156,0.0201,0.7625,0.1066,0.770
2.226645,0.0203,0.7730,0.1075,0.781
2.237106,0.0204,0.7812,0.1080,0.789
2.248035,0.0206,0.7887,0.1083,0.796
2.257688,0.0208,0.7959,0.1085,0.804
2.267279,0.0211,0.8035,0.1089,0.811
2.278191,0.0214,0.8106,0.1093,0.818
2.287559,0.0216,0.8169,0.1098,0.825
2.297469,0.0219,0.8220,0.1102,0.830
2.307438,0.0220,0.8257,0.1104,0.833
2.317518,0.0221,0.8277,0.1106,0.835
2.328070,0.0223,0.8302,0.1108,0.838
2.338329,0.0222,0.8317,0.1108,0.839
2.348515,0.0222,0.8313,0.1107,0.839
2.358521,0.0221,0.8292,0.1105,0.837
2.369151,0.0219,0.8247,0.1099,0.832
2.378612,0.0217,0.8185,0.1093,0.826
2.389331,0.0214,0.8117,0.1087,0.819
2.399124,0.0212,0.8044,0.1083,0.812
2.409353,0.0211,0.7963,0.1078,0.804
2.419112,0.0210,0.7892,0.1075,0.797
2.430215,0.0211,0.7826,0.1074,0.790
2.439968,0.0211,0.7767,0.1075,0.784
2.450432,0.0211,0.7717,0.1077,0.779
2.460285,0.0210,0.7668,0.1081,0.775
2.469399,0.0210,0.7628,0.1083,0.771
2.480269,0.0209,0.7583,0.1082,0.766
2.489886,0.0207,0.7533,0.1079,0.761
2.500794,0.0206,0.7485,0.1074,0.756
2.510527,0.0205,0.7436,0.1067,0.751
2.520656,0.0204,0.7393,0.1060,0.747
2.530330,0.0204,0.7350,0.1054,0.743
2.540982,0.0204,0.7320,0.1049,0.740
2.550272,0.0204,0.7275,0.1042,0.735
2.561798,0.0205,0.7237,0.1035,0.731
2.570769,0.0206,0.7221,0.1033,0.730
2.581293,0.0208,0.7228,0.1034,0.730
2.591356,0.0210,0.7256,0.1038,0.733
2.601680,0.0212,0.7291,0.1043,0.737
2.611957,0.0215,0.7337,0.1050,0.742
2.621525,0.0217,0.7383,0.1056,0.746
2.632116,0.0219,0.7437,0.1064,0.752
2.642323,0.0221,0.7505,0.1073,0.758
2.652544,0.0225,0.7585,0.1083,0.767
2.668516,0.0229,0.7681,0.1095,0.776
2.672597,0.0233,0.7781,0.1109,0.786
2.682731,0.0237,0.7871,0.1124,0.795
2.693220,0.0240,0.7944,0.1136,0.803
2.703187,0.0243,0.8019,0.1150,0.810
2.713322,0.0245,0.8084,0.1162,0.817
2.722646,0.0246,0.8147,0.1176,0.824
2.732790,0.0246,0.8196,0.1186,0.829
2.744069,0.0247,0.8243,0.1196,0.833
2.753468,0.0246,0.8307,0.1207,0.840
2.768218,0.0246,0.8362,0.1217,0.845
2.773479,0.0244,0.8392,0.1222,0.848
2.784174,0.0242,0.8405,0.1224,0.850
2.794430,0.0240,0.8403,0.1224,0.850
2.804516,0.0238,0.8389,0.1221,0.848
2.813869,0.0234,0.8360,0.1216,0.845
2.824695,0.0230,0.8323,0.1209,0.841
2.834590,0.0227,0.8277,0.1202,0.837
2.846763,0.0224,0.8229,0.1194,0.832
2.854799,0.0220,0.8159,0.1184,0.825
2.865328,0.0216,0.8073,0.1171,0.816
2.875789,0.0212,0.7978,0.1156,0.806
2.885300,0.0209,0.7899,0.1144,0.798
2.896720,0.0206,0.7836,0.1136,0.792
2.905830,0.0203,0.7790,0.1129,0.787
2.915507,0.0200,0.7761,0.1125,0.784
2.926388,0.0198,0.7743,0.1122,0.783
2.935951,0.0196,0.7740,0.1120,0.782
2.947430,0.0194,0.7731,0.1119,0.781
2.956729,0.0193,0.7720,0.1117,0.780
2.966384,0.0193,0.7714,0.1116,0.780
2.976590,0.0193,0.7725,0.1118,0.781
2.986653,0.0194,0.7728,0.1118,0.781
2.996748,0.0193,0.7731,0.1120,0.781
3.006939,0.0194,0.7749,0.1124,0.783
3.017265,0.0194,0.7764,0.1127,0.785
3.027472,0.0195,0.7775,0.1130,0.786
3.037392,0.0195,0.7786,0.1132,0.787
3.047420,0.0194,0.7794,0.1134,0.788
3.057598,0.0193,0.7805,0.1137,0.789
3.067235,0.0193,0.7823,0.1141,0.791
3.078283,0.0192,0.7833,0.1144,0.792
3.088050,0.0191,0.7846,0.1147,0.793
3.097828,0.0191,0.7853,0.1147,0.794
3.108403,0.0191,0.7843,0.1146,0.793
3.117720,0.0192,0.7829,0.1145,0.791
3.129895,0.0192,0.7812,0.1143,0.790
3.138348,0.0194,0.7791,0.1140,0.788
3.148997,0.0195,0.7776,0.1137,0.786
3.158804,0.0195,0.7758,0.1135,0.784
3.169191,0.0194,0.7728,0.1132,0.781
3.185329,0.0194,0.7693,0.1127,0.778
3.189437,0.0193,0.7674,0.1125,0.776
3.199280,0.0193,0.7650,0.1123,0.773
3.209411,0.0192,0.7613,0.1117,0.770
3.219685,0.0192,0.7583,0.1113,0.767
3.229681,0.0192,0.7566,0.1112,0.765
3.239337,0.0192,0.7550,0.1112,0.763
3.249839,0.0193,0.7539,0.1111,0.762
3.260477,0.0195,0.7541,0.1111,0.763
3.270535,0.0196,0.7528,0.1109,0.761
3.280336,0.0197,0.7519,0.1108,0.760
3.290648,0.0198,0.7511,0.1108,0.759
3.300804,0.0199,0.7515,0.1110,0.760
3.310734,0.0200,0.7521,0.1112,0.761
3.321124,0.0202,0.7530,0.1113,0.761
3.331597,0.0204,0.7541,0.1115,0.763
3.342034,0.0205,0.7547,0.1118,0.763
3.351229,0.0207,0.7537,0.1117,0.762
3.367450,0.0208,0.7532,0.1118,0.762
3.371916,0.0210,0.7534,0.1119,0.762
3.381628,0.0211,0.7532,0.1120,0.762
3.392068,0.0212,0.7519,0.1118,0.760
3.401649,0.0212,0.7500,0.1115,0.759
3.412879,0.0213,0.7472,0.1111,0.756
3.422355,0.0212,0.7446,0.1108,0.753
3.432173,0.0212,0.7408,0.1103,0.749
3.442488,0.0211,0.7364,0.1098,0.745
3.452923,0.0209,0.7313,0.1091,0.740
3.468336,0.0207,0.7265,0.1085,0.735
3.473061,0.0206,0.7229,0.1081,0.731
3.482758,0.0204,0.7197,0.1077,0.728
3.493640,0.0204,0.7171,0.1074,0.725
3.503420,0.0204,0.7138,0.1070,0.722
3.513157,0.0204,0.7115,0.1069,0.720
3.523314,0.0204,0.7110,0.1070,0.719
3.533322,0.0204,0.7113,0.1071,0.720
3.544496,0.0204,0.7132,0.1074,0.722
3.553683,0.0204,0.7181,0.1081,0.726
3.568083,0.0206,0.7241,0.1088,0.733
3.573861,0.0207,0.7316,0.1097,0.740
3.584415,0.0208,0.7378,0.1105,0.746
3.594901,0.0209,0.7430,0.1112,0.752
3.605351,0.0211,0.7488,0.1120,0.757
3.614434,0.0212,0.7543,0.1128,0.763
3.625066,0.0212,0.7592,0.1136,0.768
3.635200,0.0212,0.7634,0.1141,0.772
3.646462,0.0214,0.7677,0.1146,0.777
3.655352,0.0215,0.7711,0.1151,0.780
3.665709,0.0216,0.7738,0.1153,0.783
3.676111,0.0217,0.7763,0.1157,0.785
3.685657,0.0217,0.7798,0.1160,0.789
3.696321,0.0217,0.7815,0.1162,0.790
3.705952,0.0217,0.7839,0.1164,0.793
3.716221,0.0216,0.7863,0.1166,0.795
3.726262,0.0214,0.7867,0.1166,0.796
3.736206,0.0196,0.7850,0.1164,0.794
3.746676,0.0180,0.7828,0.1170,0.792
3.756532,0.0162,0.7783,0.1187,0.787
3.766482,0.0139,0.7715,0.1203,0.781
3.777320,0.0122,0.7638,0.1214,0.773
3.786499,0.0116,0.7574,0.1215,0.767
3.797410,0.0103,0.7512,0.1208,0.761
3.806999,0.0088,0.7451,0.1199,0.755
3.817150,0.0079,0.7407,0.1182,0.750
3.827359,0.0080,0.7365,0.1161,0.746
3.837809,0.0085,0.7345,0.1158,0.744
3.847959,0.0076,0.7328,0.1152,0.742
3.858602,0.0072,0.7323,0.1149,0.741
3.867979,0.0074,0.7308,0.1152,0.740
3.885042,0.0089,0.7297,0.1149,0.739
3.888393,0.0101,0.7285,0.1163,0.738
3.898279,0.0103,0.7287,0.1169,0.738
3.909000,0.0109,0.7281,0.1177,0.738
3.918378,0.0103,0.7269,0.1171,0.736
3.929724,0.0112,0.7251,0.1166,0.734
3.939015,0.0115,0.7238,0.1163,0.733
3.949135,0.0117,0.7221,0.1162,0.731
3.959829,0.0121,0.7211,0.1152,0.730
3.969715,0.0124,0.7201,0.1146,0.729
3.984338,0.0124,0.7191,0.1156,0.728
3.989840,0.0123,0.7181,0.1174,0.728
3.999587,0.0116,0.7177,0.1191,0.728
4.009942,0.0111,0.7176,0.1198,0.728
4.019858,0.0116,0.7173,0.1204,0.727
4.029882,0.0113,0.7176,0.1211,0.728
4.040614,0.0111,0.7177,0.1202,0.728
4.049918,0.0123,0.7178,0.1207,0.728
4.060670,0.0122,0.7177,0.1215,0.728
4.070958,0.0124,0.7187,0.1217,0.729
4.084571,0.0120,0.7184,0.1231,0.729
4.091013,0.0103,0.7181,0.1227,0.729
4.101630,0.0092,0.7173,0.1222,0.728
4.112590,0.0091,0.7179,0.1214,0.728
4.121115,0.0090,0.7193,0.1218,0.730
4.131025,0.0082,0.7207,0.1221,0.731
4.141351,0.0078,0.7219,0.1211,0.732
4.151987,0.0086,0.7225,0.1195,0.732
4.162778,0.0092,0.7230,0.1190,0.733
4.172446,0.0104,0.7235,0.1191,0.733
4.182014,0.0105,0.7245,0.1192,0.734
4.193121,0.0097,0.7256,0.1187,0.735
4.202622,0.0096,0.7270,0.1191,0.737
4.212724,0.0088,0.7289,0.1194,0.739
4.222466,0.0078,0.7304,0.1194,0.740
4.233156,0.0064,0.7317,0.1188,0.741
4.243339,0.0053,0.7330,0.1197,0.743
4.252973,0.0031,0.7344,0.1204,0.744
4.263486,0.0013,0.7364,0.1203,0.746
4.273011,-0.0002,0.7372,0.1197,0.747
4.285300,-0.0023,0.7390,0.1190,0.749
4.293730,-0.0035,0.7400,0.1184,0.749
4.303235,-0.0038,0.7410,0.1177,0.750
4.313567,-0.0054,0.7420,0.1172,0.751
4.324462,-0.0067,0.7429,0.1160,0.752
4.334172,-0.0079,0.7453,0.1145,0.754
4.346070,-0.0105,0.7481,0.1137,0.757
4.353979,-0.0139,0.7506,0.1132,0.759
4.364193,-0.0162,0.7525,0.1137,0.761
4.374849,-0.0189,0.7546,0.1143,0.763
4.384925,-0.0207,0.7550,0.1165,0.764
4.395967,-0.0219,0.7566,0.1216,0.767
4.405203,-0.0228,0.7577,0.1282,0.769
4.415174,-0.0228,0.7581,0.1341,0.770
4.425637,-0.0227,0.7576,0.1392,0.771
4.435528,-0.0236,0.7574,0.1439,0.771
4.447105,-0.0263,0.7593,0.1481,0.774
4.456088,-0.0291,0.7628,0.1514,0.778
4.466455,-0.0335,0.7667,0.1543,0.783
4.476618,-0.0387,0.7726,0.1585,0.790
4.486159,-0.0432,0.7793,0.1606,0.797
4.496929,-0.0467,0.7861,0.1630,0.804
4.507204,-0.0500,0.7919,0.1650,0.810
4.516432,-0.0521,0.7960,0.1660,0.815
4.527036,-0.0543,0.7982,0.1676,0.817
4.537063,-0.0570,0.7989,0.1685,0.818
4.546731,-0.0581,0.7989,0.1692,0.819
4.557071,-0.0576,0.7996,0.1707,0.820
4.566934,-0.0576,0.8005,0.1699,0.820
4.577364,-0.0562,0.8009,0.1684,0.820
4.587172,-0.0546,0.8015,0.1658,0.820
4.597472,-0.0519,0.8005,0.1608,0.818
4.608281,-0.0498,0.8003,0.1552,0.817
4.617456,-0.0488,0.8005,0.1523,0.816
4.629046,-0.0488,0.8021,0.1526,0.818
4.637806,-0.0480,0.8031,0.1524,0.819
4.648767,-0.0453,0.8007,0.1522,0.816
4.658310,-0.0414,0.7968,0.1518,0.812
4.668383,-0.0348,0.7919,0.1522,0.807
4.684925,-0.0281,0.7866,0.1518,0.802
4.689542,-0.0213,0.7811,0.1525,0.796
4.698596,-0.0162,0.7744,0.1526,0.789
4.709218,-0.0127,0.7679,0.1531,0.783
4.718601,-0.0105,0.7629,0.1552,0.779
4.729541,-0.0070,0.7585,0.1576,0.775
4.739342,-0.0024,0.7542,0.1600,0.771
4.749251,0.0008,0.7509,0.1618,0.768
4.760083,0.0033,0.7481,0.1624,0.766
4.769560,0.0054,0.7443,0.1638,0.762
4.783804,0.0057,0.7427,0.1654,0.761
4.789716,0.0051,0.7423,0.1668,0.761
4.800090,0.0028,0.7436,0.1688,0.763
4.810001,0.0013,0.7449,0.1689,0.764
4.820874,-0.0002,0.7465,0.1677,0.765
4.830473,-0.0015,0.7470,0.1632,0.765
4.841085,-0.0027,0.7473,0.1593,0.764
4.851132,-0.0061,0.7489,0.1554,0.765
4.862583,-0.0090,0.7496,0.1526,0.765
4.871250,-0.0130,0.7499,0.1496,0.765
4.881992,-0.0160,0.7500,0.1471,0.764
4.892235,-0.0183,0.7490,0.1449,0.763
4.901821,-0.0202,0.7494,0.1436,0.763
4.913090,-0.0214,0.7505,0.1419,0.764
4.921554,-0.0232,0.7507,0.1388,0.764
4.932708,-0.0265,0.7520,0.1355,0.765
4.941916,-0.0291,0.7555,0.1326,0.768
4.952069,-0.0303,0.7611,0.1296,0.773
4.962789,-0.0322,0.7685,0.1273,0.780
4.972450,-0.0331,0.7773,0.1255,0.788
4.983047,-0.0326,0.7864,0.1258,0.797
4.992914,-0.0310,0.7943,0.1267,0.805
5.002959,-0.0288,0.8011,0.1278,0.812
5.012918,-0.0270,0.8060,0.1316,0.817
5.022761,-0.0240,0.8104,0.1360,0.822
5.033501,-0.0205,0.8149,0.1431,0.828
5.043490,-0.0166,0.8193,0.1518,0.833
5.053360,-0.0112,0.8218,0.1596,0.837
5.063697,-0.0066,0.8251,0.1663,0.842
5.074259,-0.0011,0.8279,0.1714,0.845
5.083445,0.0031,0.8287,0.1755,0.847
5.094020,0.0070,0.8289,0.1785,0.848
5.104170,0.0113,0.8296,0.1811,0.849
5.114040,0.0158,0.8315,0.1850,0.852
5.124498,0.0209,0.8362,0.1893,0.858
5.133957,0.0258,0.8420,0.1932,0.864
5.145350,0.0299,0.8475,0.1978,0.871
5.154829,0.0326,0.8499,0.2023,0.874
5.165495,0.0358,0.8496,0.2070,0.875
5.175228,0.0375,0.8473,0.2112,0.874
5.185160,0.0375,0.8430,0.2122,0.870
5.195356,0.0358,0.8388,0.2119,0.866
5.205413,0.0349,0.8338,0.2100,0.861
5.215629,0.0330,0.8306,0.2063,0.856
5.225848,0.0308,0.8272,0.2008,0.852
5.235973,0.0295,0.8239,0.1928,0.847
5.246239,0.0282,0.8200,0.1829,0.841
5.256196,0.0269,0.8171,0.1751,0.836
5.266134,0.0249,0.8128,0.1674,0.830
5.276980,0.0229,0.8104,0.1610,0.827
5.286163,0.0201,0.8094,0.1561,0.825
5.296639,0.0169,0.8099,0.1530,0.824
5.306763,0.0114,0.8100,0.1511,0.824
5.317052,0.0047,0.8087,0.1487,0.822
5.327437,-0.0030,0.8048,0.1470,0.818
5.336938,-0.0119,0.8001,0.1448,0.813
5.346743,-0.0231,0.7931,0.1427,0.806
5.357531,-0.0347,0.7861,0.1401,0.799
5.367903,-0.0465,0.7789,0.1363,0.792
5.383524,-0.0572,0.7726,0.1324,0.786
5.387628,-0.0681,0.7686,0.1296,0.782
5.398406,0.0136,0.7641,0.1143,0.773
5.408771,0.0128,0.7626,0.1141,0.771
5.417878,0.0123,0.7619,0.1141,0.770
5.428542,0.0118,0.7631,0.1145,0.772
5.438072,0.0113,0.7654,0.1153,0.774
5.448813,0.0109,0.7699,0.1164,0.779
5.458812,0.0107,0.7751,0.1176,0.784
5.468750,0.0105,0.7801,0.1187,0.789
5.483247,0.0104,0.7843,0.1198,0.793
5.489216,0.0103,0.7877,0.1205,0.797
5.498945,0.0103,0.7903,0.1212,0.800
5.509567,0.0105,0.7914,0.1215,0.801
5.519958,0.0107,0.7921,0.1218,0.801
5.529590,0.0110,0.7925,0.1222,0.802
5.539960,0.0114,0.7924,0.1225,0.802
5.549574,0.0120,0.7927,0.1230,0.802
5.560467,0.0127,0.7943,0.1237,0.804
5.570183,0.0133,0.7972,0.1247,0.807
5.582800,0.0140,0.8008,0.1258,0.811
5.589967,0.0147,0.8030,0.1267,0.813
5.600912,0.0153,0.8059,0.1278,0.816
5.612279,0.0156,0.8058,0.1284,0.816
5.620959,0.0157,0.8049,0.1288,0.815
5.630772,0.0157,0.8020,0.1288,0.812
5.641279,0.0158,0.7993,0.1289,0.810
5.651383,0.0157,0.7944,0.1286,0.805
5.661791,0.0156,0.7893,0.1282,0.800
5.672180,0.0155,0.7849,0.1281,0.795
5.682529,0.0151,0.7808,0.1280,0.791
5.692698,0.0147,0.7779,0.1282,0.789
5.701755,0.0140,0.7750,0.1282,0.786
5.712530,0.0134,0.7738,0.1285,0.784
5.722008,0.0129,0.7720,0.1287,0.783
5.732485,0.0124,0.7705,0.1287,0.781
5.742733,0.0121,0.7690,0.1286,0.780
5.753070,0.0118,0.7676,0.1284,0.778
5.762970,0.0115,0.7661,0.1281,0.777
5.773154,0.0113,0.7643,0.1278,0.775
5.783038,0.0111,0.7622,0.1273,0.773
5.793146,0.0108,0.7603,0.1268,0.771
5.803617,0.0108,0.7588,0.1261,0.769
5.813627,0.0109,0.7582,0.1256,0.769
5.824092,0.0111,0.7578,0.1251,0.768
