time,wx (rad/s),wy (rad/s),wz (rad/s)
0.001538,0.08,-0.05,0.08
0.006304,0.08,-0.05,0.08
0.016083,0.05,-0.05,0.09
0.032095,0.05,-0.05,0.09
0.037573,0.00,0.00,0.10
0.046861,0.00,0.00,0.10
0.057191,-0.05,0.09,0.11
0.067521,-0.05,0.09,0.11
0.082732,-0.08,0.17,0.13
0.087478,-0.08,0.17,0.13
0.097929,-0.08,0.18,0.14
0.107441,-0.08,0.18,0.14
0.118311,-0.05,0.12,0.14
0.127561,-0.05,0.12,0.14
0.138447,-0.02,0.05,0.11
0.147809,-0.02,0.05,0.11
0.158082,-0.01,0.01,0.07
0.168483,-0.01,0.01,0.07
0.180499,0.00,0.00,0.02
0.188136,0.00,0.00,0.02
0.198753,0.01,-0.01,-0.03
0.208663,0.01,-0.01,-0.03
0.219256,0.00,-0.04,-0.07
0.229700,0.00,-0.04,-0.07
0.239435,-0.00,-0.06,-0.08
0.249723,-0.00,-0.06,-0.08
0.259803,-0.01,-0.07,-0.09
0.270038,-0.01,-0.07,-0.09
0.281614,-0.00,-0.00,-0.09
0.290286,-0.00,-0.00,-0.09
0.299629,0.00,-0.00,-0.10
0.310386,0.00,-0.00,-0.10
0.320978,0.00,0.00,-0.10
0.330148,0.00,0.00,-0.10
0.340307,0.00,0.00,-0.10
0.351024,0.00,0.00,-0.10
0.360944,0.01,0.16,-0.09
0.383053,0.01,0.16,-0.09
0.383877,0.01,0.19,-0.08
0.390763,0.01,0.19,-0.08
0.401458,0.01,0.13,-0.07
0.411479,0.01,0.13,-0.07
0.421796,0.01,0.01,-0.08
0.431564,0.01,0.01,-0.08
0.442078,0.01,-0.10,-0.07
0.452132,0.01,-0.10,-0.07
0.462230,0.02,-0.16,-0.06
0.481826,0.02,-0.16,-0.06
0.483302,0.00,-0.01,-0.05
0.492062,0.00,-0.01,-0.05
0.502801,0.00,-0.01,-0.03
0.513042,0.00,-0.01,-0.03
0.523144,0.00,-0.01,-0.02
0.533077,0.00,-0.01,-0.02
0.543273,0.00,-0.01,-0.00
0.554118,0.00,-0.01,-0.00
0.563468,0.00,-0.00,0.01
0.574524,0.00,-0.00,0.01
0.584090,0.00,0.00,0.02
0.597716,0.00,0.00,0.02
0.603867,0.00,0.01,0.00
0.614179,0.00,0.01,0.00
0.624501,0.00,0.01,-0.03
0.634792,0.00,0.01,-0.03
0.644713,0.00,0.01,-0.06
0.654821,0.00,0.01,-0.06
0.665146,0.00,0.01,-0.08
0.683067,0.00,0.01,-0.08
0.684623,-0.00,0.01,-0.06
0.695511,-0.00,0.01,-0.06
0.705866,-0.00,0.01,-0.04
0.715829,-0.00,0.01,-0.04
0.725838,-0.00,0.00,-0.03
0.735892,-0.00,0.00,-0.03
0.746742,-0.00,-0.00,-0.04
0.756066,-0.00,-0.00,-0.04
0.766893,-0.00,-0.01,-0.06
0.781504,-0.00,-0.01,-0.06
0.787334,-0.00,-0.01,-0.09
0.796432,-0.00,-0.01,-0.09
0.806807,-0.00,-0.01,-0.10
0.817687,-0.00,-0.01,-0.10
0.827405,-0.00,-0.00,-0.10
0.837429,-0.00,-0.00,-0.10
0.847411,-0.00,-0.00,-0.09
0.857423,-0.00,-0.00,-0.09
0.867913,-0.00,-0.00,-0.08
0.877991,-0.00,-0.00,-0.08
0.888773,0.00,0.00,-0.07
0.897964,0.00,0.00,-0.07
0.907515,0.00,0.00,-0.06
0.918557,0.00,0.00,-0.06
0.928491,0.00,0.01,-0.05
0.938976,0.00,0.01,-0.05
0.948513,0.00,0.01,-0.04
0.958814,0.00,0.01,-0.04
0.969104,-0.00,0.01,-0.04
0.979126,-0.00,0.01,-0.04
0.989909,-0.00,0.01,-0.04
0.998934,-0.00,0.01,-0.04
1.009298,-0.00,0.01,-0.03
1.020740,-0.00,0.01,-0.03
1.029687,-0.00,0.01,-0.02
1.040273,-0.00,0.01,-0.02
1.050592,-0.03,0.15,-0.01
1.059752,-0.03,0.15,-0.01
1.074980,-0.02,0.18,0.01
1.080275,-0.02,0.18,0.01
1.090926,-0.02,0.22,0.02
1.100542,-0.02,0.22,0.02
1.110593,-0.02,0.23,0.04
1.121108,-0.02,0.23,0.04
1.131146,-0.02,0.24,0.05
1.140914,-0.02,0.24,0.05
1.151704,-0.02,0.23,0.05
1.161418,-0.02,0.23,0.05
1.175096,-0.02,0.20,0.05
1.181779,-0.02,0.20,0.05
1.192253,-0.02,0.15,0.04
1.202286,-0.02,0.15,0.04
1.212460,-0.02,0.10,0.05
1.222614,-0.02,0.10,0.05
1.232665,-0.02,0.08,0.07
1.242734,-0.02,0.08,0.07
1.254244,-0.02,0.08,0.09
1.262815,-0.02,0.08,0.09
1.273154,-0.02,0.08,0.12
1.283897,-0.02,0.08,0.12
1.293444,-0.01,0.07,0.14
1.306144,-0.01,0.07,0.14
1.313110,-0.01,0.05,0.14
1.323233,-0.01,0.05,0.14
1.333476,-0.01,0.03,0.13
1.343846,-0.01,0.03,0.13
1.353992,-0.00,0.02,0.10
1.364644,-0.00,0.02,0.10
1.374282,-0.00,0.01,0.05
1.384712,-0.00,0.01,0.05
1.395035,-0.00,0.01,0.01
1.405921,-0.00,0.01,0.01
1.415398,-0.01,-0.01,-0.02
1.425302,-0.01,-0.01,-0.02
1.435031,-0.04,-0.06,-0.03
1.445261,-0.04,-0.06,-0.03
1.455527,-0.07,-0.11,-0.02
1.465609,-0.07,-0.11,-0.02
1.475195,-0.09,-0.13,0.01
1.485317,-0.09,-0.13,0.01
1.496019,-0.10,-0.10,0.04
1.505544,-0.10,-0.10,0.04
1.515917,-0.08,-0.08,0.07
1.527499,-0.08,-0.08,0.07
1.537124,-0.05,-0.07,0.08
1.546344,-0.05,-0.07,0.08
1.556506,-0.02,-0.08,0.08
1.566723,-0.02,-0.08,0.08
1.576413,0.01,-0.08,0.06
1.588718,0.01,-0.08,0.06
1.597276,0.03,-0.07,0.04
1.607381,0.03,-0.07,0.04
1.618407,0.05,-0.07,-0.00
1.627802,0.05,-0.07,-0.00
1.637819,0.06,-0.06,-0.05
1.648277,0.06,-0.06,-0.05
1.657781,0.07,-0.04,-0.09
1.668374,0.07,-0.04,-0.09
1.678712,0.07,0.00,-0.11
1.689357,0.07,0.00,-0.11
1.698745,0.07,0.05,-0.09
1.708058,0.07,0.05,-0.09
1.718873,0.07,0.08,-0.05
1.729307,0.07,0.08,-0.05
1.739432,0.06,0.09,-0.01
1.750106,0.06,0.09,-0.01
1.758950,0.04,0.08,0.02
1.769810,0.04,0.08,0.02
1.779674,0.03,0.08,0.05
1.794579,0.03,0.08,0.05
1.799200,0.02,0.09,0.06
1.809886,0.02,0.09,0.06
1.820221,0.01,0.10,0.07
1.829927,0.01,0.10,0.07
1.840192,0.01,0.08,0.07
1.850641,0.01,0.08,0.07
1.860607,0.01,0.03,0.06
1.874263,0.01,0.03,0.06
1.880561,0.01,-0.01,0.05
1.891458,0.01,-0.01,0.05
1.901879,0.02,-0.03,0.03
1.911201,0.02,-0.03,0.03
1.921107,0.01,-0.02,0.02
1.931287,0.01,-0.02,0.02
1.941481,-0.00,-0.02,0.01
1.954236,-0.00,-0.02,0.01
1.962157,-0.04,-0.02,0.02
1.971803,-0.04,-0.02,0.02
1.982917,-0.07,-0.04,0.03
1.991774,-0.07,-0.04,0.03
2.005508,-0.09,-0.05,0.04
2.012562,-0.09,-0.05,0.04
2.022259,-0.10,-0.06,0.04
2.032625,-0.10,-0.06,0.04
2.043198,-0.11,-0.06,0.03
2.054253,-0.11,-0.06,0.03
2.063360,-0.12,-0.08,0.02
2.073292,-0.12,-0.08,0.02
2.083556,-0.12,-0.08,0.01
2.093785,-0.12,-0.08,0.01
2.105796,-0.10,-0.02,0.01
2.113850,-0.10,-0.02,0.01
2.123842,-0.07,0.06,0.01
2.134568,-0.07,0.06,0.01
2.145207,-0.03,0.12,0.00
2.153657,-0.03,0.12,0.00
2.164296,0.01,0.12,-0.01
2.174373,0.01,0.12,-0.01
2.184503,0.02,0.10,-0.03
2.195165,0.02,0.10,-0.03
2.205102,0.01,0.07,-0.02
2.215615,0.01,0.07,-0.02
2.225319,-0.02,0.04,0.00
2.235388,-0.02,0.04,0.00
2.245807,-0.04,0.02,0.02
2.255524,-0.04,0.02,0.02
2.266160,-0.05,0.01,0.03
2.276372,-0.05,0.01,0.03
2.288851,-0.04,0.02,0.03
2.296007,-0.04,0.02,0.03
2.306413,-0.02,0.04,0.02
2.316661,-0.02,0.04,0.02
2.326947,-0.01,0.03,0.01
2.337554,-0.01,0.03,0.01
2.347297,-0.01,0.01,0.01
2.356702,-0.01,0.01,0.01
2.367341,-0.01,0.00,-0.01
2.377768,-0.01,0.00,-0.01
2.390100,-0.02,0.01,-0.02
2.397407,-0.02,0.01,-0.02
2.407622,-0.03,0.05,-0.02
2.418493,-0.03,0.05,-0.02
2.428278,-0.04,0.08,-0.02
2.438054,-0.04,0.08,-0.02
2.448630,-0.05,0.05,-0.02
2.458096,-0.05,0.05,-0.02
2.468479,-0.06,-0.02,-0.03
2.478636,-0.06,-0.02,-0.03
2.490126,-0.06,-0.09,-0.03
2.498891,-0.06,-0.09,-0.03
2.509327,-0.06,-0.10,-0.03
2.520110,-0.06,-0.10,-0.03
2.529207,-0.06,-0.09,-0.03
2.539331,-0.06,-0.09,-0.03
2.550376,-0.05,-0.11,-0.02
2.559920,-0.05,-0.11,-0.02
2.574498,-0.03,-0.14,-0.02
2.580010,-0.03,-0.14,-0.02
2.590678,-0.03,-0.14,-0.01
2.599863,-0.03,-0.14,-0.01
2.609979,-0.02,-0.09,0.01
2.620862,-0.02,-0.09,0.01
2.631209,-0.01,0.00,0.03
2.641181,-0.01,0.00,0.03
2.651559,0.00,0.07,0.05
2.660624,0.00,0.07,0.05
2.674664,0.02,0.07,0.05
2.681369,0.02,0.07,0.05
2.691595,0.04,0.05,0.02
2.703477,0.04,0.05,0.02
2.711709,0.05,0.03,-0.02
2.721736,0.05,0.03,-0.02
2.731804,0.07,0.01,-0.08
2.741812,0.07,0.01,-0.08
2.753339,0.10,0.00,-0.12
2.762889,0.10,0.00,-0.12
2.772415,0.10,-0.01,-0.14
2.782879,0.10,-0.01,-0.14
2.792597,0.09,-0.02,-0.14
2.805991,0.09,-0.02,-0.14
2.812680,0.05,-0.04,-0.14
2.822701,0.05,-0.04,-0.14
2.833917,0.01,-0.05,-0.13
2.843401,0.01,-0.05,-0.13
2.853217,-0.02,-0.06,-0.11
2.864599,-0.02,-0.06,-0.11
2.873854,-0.03,-0.05,-0.08
2.883905,-0.03,-0.05,-0.08
2.894362,-0.04,-0.01,-0.04
2.907191,-0.04,-0.01,-0.04
2.914450,-0.04,0.02,-0.01
2.924117,-0.04,0.02,-0.01
2.935358,-0.03,0.04,0.01
2.944636,-0.03,0.04,0.01
2.954830,-0.02,0.03,0.01
2.965526,-0.02,0.03,0.01
2.975136,-0.02,0.00,-0.00
2.985164,-0.02,0.00,-0.00
2.995649,-0.03,-0.03,-0.02
3.007566,-0.03,-0.03,-0.02
3.015778,-0.03,-0.05,-0.02
3.025566,-0.03,-0.05,-0.02
3.036525,-0.04,-0.06,-0.01
3.046418,-0.04,-0.06,-0.01
3.055977,-0.04,-0.06,-0.02
3.066862,-0.04,-0.06,-0.02
3.075884,-0.03,-0.06,-0.02
3.090198,-0.03,-0.06,-0.02
