time,wx (rad/s),wy (rad/s),wz (rad/s)
0.001217,0.00,0.00,0.00
0.010025,-0.00,0.00,0.00
0.029845,-0.00,0.00,0.00
0.030470,0.00,0.00,-0.00
0.040311,0.00,0.00,-0.00
0.050748,-0.00,0.00,-0.00
0.060960,-0.00,0.00,-0.00
0.080288,0.00,0.00,0.00
0.080757,0.00,0.00,0.00
0.090797,-0.00,-0.00,0.00
0.101901,-0.00,-0.00,0.00
0.111345,0.00,0.00,-0.00
0.121717,0.00,0.00,-0.00
0.132257,0.00,-0.00,0.00
0.141635,0.00,-0.00,0.00
0.153125,0.00,-0.00,0.00
0.161614,0.00,-0.00,0.00
0.172942,-0.00,0.00,-0.00
0.182875,-0.00,0.00,-0.00
0.195516,0.00,-0.00,-0.00
0.203134,0.00,-0.00,-0.00
0.212693,0.00,0.00,0.00
0.222788,0.00,0.00,0.00
0.233278,-0.00,-0.00,-0.00
0.242961,-0.00,-0.00,-0.00
0.253243,-0.00,0.00,0.00
0.263175,-0.00,0.00,0.00
0.279294,0.00,-0.00,-0.00
0.283423,0.00,-0.00,-0.00
0.294005,0.00,-0.00,-0.00
0.303690,0.00,-0.00,-0.00
0.314083,-0.00,0.00,-0.00
0.323733,-0.00,0.00,-0.00
0.334426,-0.00,0.00,-0.00
0.344193,-0.00,0.00,-0.00
0.354186,-0.00,-0.00,0.00
0.364589,-0.00,-0.00,0.00
0.381546,0.00,-0.00,-0.00
0.385215,0.00,-0.00,-0.00
0.395522,0.00,0.00,-0.00
0.405499,0.00,0.00,-0.00
0.415999,-0.00,-0.00,-0.00
0.425614,-0.00,-0.00,-0.00
0.435813,-0.00,-0.00,-0.00
0.446008,-0.00,-0.00,-0.00
0.456035,0.00,0.00,0.00
0.466280,0.00,0.00,0.00
0.479812,0.00,-0.00,0.00
0.486237,0.00,-0.00,0.00
0.496145,0.00,0.00,-0.00
0.506733,0.00,0.00,-0.00
0.517478,0.00,0.00,-0.00
0.526917,0.00,0.00,-0.00
0.536963,0.00,-0.00,-0.00
0.546770,0.00,-0.00,-0.00
0.557111,0.00,0.00,0.00
0.567072,0.00,0.00,0.00
