time,wx (rad/s),wy (rad/s),wz (rad/s)
1.467494,-0.07,-0.05,-0.31
1.477692,-0.07,-0.05,-0.31
1.488116,-0.14,-0.12,-0.27
1.498448,-0.14,-0.12,-0.27
1.508523,-0.18,-0.13,-0.21
1.518538,-0.18,-0.13,-0.21
1.528234,-0.20,-0.11,-0.18
1.541506,-0.20,-0.11,-0.18
1.549028,-0.20,-0.07,-0.16
1.559008,-0.20,-0.07,-0.16
1.569006,-0.21,-0.05,-0.17
1.578427,-0.21,-0.05,-0.17
1.589231,-0.26,-0.04,-0.21
1.598886,-0.26,-0.04,-0.21
1.609915,-0.31,-0.05,-0.26
1.619143,-0.31,-0.05,-0.26
1.629896,-0.35,-0.03,-0.33
1.641562,-0.35,-0.03,-0.33
1.649943,-0.37,0.01,-0.40
1.659678,-0.37,0.01,-0.40
1.671574,-0.37,0.03,-0.46
1.680564,-0.37,0.03,-0.46
1.690590,-0.37,0.03,-0.49
1.700942,-0.37,0.03,-0.49
1.710441,-0.40,-0.01,-0.49
1.721599,-0.40,-0.01,-0.49
1.731468,-0.44,-0.05,-0.45
1.741248,-0.44,-0.05,-0.45
1.751759,-0.46,-0.09,-0.39
1.761332,-0.46,-0.09,-0.39
1.771115,-0.46,-0.09,-0.32
1.781607,-0.46,-0.09,-0.32
1.791618,-0.41,-0.05,-0.27
1.802075,-0.41,-0.05,-0.27
1.812048,-0.35,0.01,-0.24
1.822040,-0.35,0.01,-0.24
1.832413,-0.28,0.10,-0.24
1.842327,-0.28,0.10,-0.24
1.852831,-0.21,0.18,-0.25
1.863092,-0.21,0.18,-0.25
1.872790,-0.16,0.23,-0.24
1.883073,-0.16,0.23,-0.24
1.893470,-0.12,0.20,-0.21
1.904785,-0.12,0.20,-0.21
1.913881,-0.08,0.13,-0.17
1.922869,-0.08,0.13,-0.17
1.933613,-0.02,0.06,-0.12
1.943516,-0.02,0.06,-0.12
1.954909,0.06,0.06,-0.07
1.964361,0.06,0.06,-0.07
1.974431,0.13,0.11,-0.02
1.984544,0.13,0.11,-0.02
1.994970,0.20,0.20,-0.00
2.004923,0.20,0.20,-0.00
2.014403,0.27,0.28,-0.00
2.024431,0.27,0.28,-0.00
2.035705,0.32,0.31,-0.01
2.045604,0.32,0.31,-0.01
2.056272,0.35,0.28,-0.02
2.065062,0.35,0.28,-0.02
2.075065,0.36,0.23,0.00
2.085753,0.36,0.23,0.00
2.095441,0.35,0.16,0.03
2.106561,0.35,0.16,0.03
2.115672,0.34,0.08,0.06
2.125420,0.34,0.08,0.06
2.141087,0.32,-0.00,0.06
2.146294,0.32,-0.00,0.06
2.156804,0.29,-0.07,0.05
2.166252,0.29,-0.07,0.05
2.177066,0.24,-0.10,0.04
2.187626,0.24,-0.10,0.04
2.197310,0.18,-0.14,0.04
2.207033,0.18,-0.14,0.04
2.217770,0.09,-0.23,0.06
2.227112,0.09,-0.23,0.06
2.241410,0.00,-0.32,0.09
2.247438,0.00,-0.32,0.09
2.257612,-0.08,-0.39,0.11
2.267803,-0.08,-0.39,0.11
2.278030,-0.16,-0.43,0.13
2.289331,-0.16,-0.43,0.13
2.298163,-0.23,-0.44,0.15
2.308118,-0.23,-0.44,0.15
2.318397,-0.29,-0.43,0.17
2.328483,-0.29,-0.43,0.17
2.341886,-0.34,-0.41,0.18
2.349293,-0.34,-0.41,0.18
2.359071,-0.36,-0.40,0.19
2.369118,-0.36,-0.40,0.19
2.379591,-0.39,-0.42,0.20
2.389847,-0.39,-0.42,0.20
2.399589,-0.40,-0.48,0.22
2.409437,-0.40,-0.48,0.22
2.421014,-0.41,-0.56,0.23
2.430160,-0.41,-0.56,0.23
2.440474,-0.40,-0.64,0.23
2.450658,-0.40,-0.64,0.23
2.460626,-0.37,-0.68,0.22
2.471246,-0.37,-0.68,0.22
2.480586,-0.30,-0.66,0.22
2.490582,-0.30,-0.66,0.22
2.501183,-0.22,-0.61,0.21
2.510754,-0.22,-0.61,0.21
2.522226,-0.14,-0.57,0.18
2.531176,-0.14,-0.57,0.18
2.541636,-0.07,-0.57,0.13
2.551334,-0.07,-0.57,0.13
2.562090,0.01,-0.55,0.07
2.571760,0.01,-0.55,0.07
2.582290,0.10,-0.50,0.01
2.592054,0.10,-0.50,0.01
2.602318,0.20,-0.42,-0.04
2.611980,0.20,-0.42,-0.04
2.622861,0.28,-0.34,-0.09
2.632789,0.28,-0.34,-0.09
2.643073,0.37,-0.23,-0.11
2.654079,0.37,-0.23,-0.11
2.663043,0.46,-0.06,-0.09
2.673282,0.46,-0.06,-0.09
2.683459,0.52,0.10,-0.07
2.693819,0.52,0.10,-0.07
2.705106,0.54,0.19,-0.07
2.713705,0.54,0.19,-0.07
2.723729,0.52,0.23,-0.09
2.733970,0.52,0.23,-0.09
2.744477,0.47,0.26,-0.11
2.754240,0.47,0.26,-0.11
2.764754,0.40,0.31,-0.12
2.774783,0.40,0.31,-0.12
2.785173,0.32,0.36,-0.12
2.794874,0.32,0.36,-0.12
2.804905,0.25,0.39,-0.12
2.815412,0.25,0.39,-0.12
2.825565,0.19,0.40,-0.11
2.835398,0.19,0.40,-0.11
2.845127,0.14,0.44,-0.12
2.855513,0.14,0.44,-0.12
2.866168,0.09,0.48,-0.13
2.875907,0.09,0.48,-0.13
2.887801,0.03,0.51,-0.14
2.896294,0.03,0.51,-0.14
2.906378,-0.06,0.52,-0.14
2.916727,-0.06,0.52,-0.14
2.926663,-0.21,0.49,-0.14
2.941326,-0.21,0.49,-0.14
2.947078,-0.47,0.40,-0.13
2.957139,-0.47,0.40,-0.13
2.967365,-0.74,0.29,-0.13
2.977098,-0.74,0.29,-0.13
2.988339,-0.90,0.20,-0.14
2.997293,-0.90,0.20,-0.14
3.007441,-0.89,0.17,-0.16
3.017897,-0.89,0.17,-0.16
3.028496,-0.77,0.16,-0.15
3.041664,-0.77,0.16,-0.15
3.048249,-0.63,0.17,-0.12
3.058043,-0.63,0.17,-0.12
3.068517,-0.50,0.22,-0.07
3.078527,-0.50,0.22,-0.07
3.088817,-0.39,0.28,-0.03
3.098583,-0.39,0.28,-0.03
3.108873,-0.30,0.34,-0.01
3.119125,-0.30,0.34,-0.01
3.129943,-0.25,0.40,-0.02
3.141173,-0.25,0.40,-0.02
3.149658,-0.21,0.42,-0.03
3.159627,-0.21,0.42,-0.03
3.170761,-0.18,0.39,-0.01
3.179840,-0.18,0.39,-0.01
3.190218,-0.12,0.33,0.04
3.200495,-0.12,0.33,0.04
3.210270,-0.04,0.26,0.12
3.220811,-0.04,0.26,0.12
3.230887,0.08,0.20,0.22
3.240580,0.08,0.20,0.22
3.251462,0.20,0.16,0.31
3.261331,0.20,0.16,0.31
3.271623,0.30,0.14,0.36
3.281939,0.30,0.14,0.36
3.291891,0.38,0.13,0.36
3.302150,0.38,0.13,0.36
3.311846,0.41,0.10,0.31
3.321836,0.41,0.10,0.31
3.332133,0.40,0.04,0.24
3.341695,0.40,0.04,0.24
3.351950,0.36,-0.03,0.17
3.362287,0.36,-0.03,0.17
3.372400,0.31,-0.10,0.11
3.382794,0.31,-0.10,0.11
3.392721,0.27,-0.16,0.06
3.403540,0.27,-0.16,0.06
3.412807,0.22,-0.23,0.02
3.422995,0.22,-0.23,0.02
3.433291,0.15,-0.30,-0.00
3.442735,0.15,-0.30,-0.00
3.453679,0.06,-0.42,-0.02
3.463471,0.06,-0.42,-0.02
3.473531,-0.05,-0.56,-0.02
3.483631,-0.05,-0.56,-0.02
3.494331,-0.15,-0.68,-0.02
3.503875,-0.15,-0.68,-0.02
3.515059,-0.22,-0.71,-0.01
3.524007,-0.22,-0.71,-0.01
3.534867,-0.26,-0.69,-0.01
3.544540,-0.26,-0.69,-0.01
3.554545,-0.28,-0.68,-0.03
3.565326,-0.28,-0.68,-0.03
3.575361,-0.29,-0.71,-0.05
3.587496,-0.29,-0.71,-0.05
3.596360,-0.29,-0.72,-0.07
3.606109,-0.29,-0.72,-0.07
3.616003,-0.28,-0.71,-0.06
3.625679,-0.28,-0.71,-0.06
3.640683,-0.27,-0.70,-0.04
3.645818,-0.27,-0.70,-0.04
3.656508,-0.26,-0.76,0.00
3.666645,-0.26,-0.76,0.00
3.676270,-0.24,-0.87,0.04
3.687162,-0.24,-0.87,0.04
3.696805,-0.22,-1.00,0.07
3.706684,-0.22,-1.00,0.07
3.717422,-0.19,-1.14,0.11
3.726975,-0.19,-1.14,0.11
3.742809,-0.16,-1.26,0.16
3.747313,-0.16,-1.26,0.16
3.757379,-0.13,-1.36,0.19
3.767102,-0.13,-1.36,0.19
3.777334,-0.12,-1.45,0.19
3.788171,-0.12,-1.45,0.19
3.798149,-0.12,-1.50,0.15
3.807641,-0.12,-1.50,0.15
3.818089,-0.12,-1.48,0.08
3.827953,-0.12,-1.48,0.08
3.840864,-0.11,-1.37,0.00
3.848848,-0.11,-1.37,0.00
3.858596,-0.09,-1.22,-0.07
3.868728,-0.09,-1.22,-0.07
3.879043,-0.06,-1.08,-0.14
3.888987,-0.06,-1.08,-0.14
3.899586,-0.03,-0.95,-0.18
3.909775,-0.03,-0.95,-0.18
3.920437,-0.01,-0.84,-0.20
3.930032,-0.01,-0.84,-0.20
3.939728,-0.01,-0.77,-0.20
3.950288,-0.01,-0.77,-0.20
3.959614,-0.03,-0.76,-0.19
3.969622,-0.03,-0.76,-0.19
3.980238,-0.05,-0.78,-0.17
3.990377,-0.05,-0.78,-0.17
4.001349,-0.08,-0.85,-0.15
4.010693,-0.08,-0.85,-0.15
4.021172,-0.13,-0.99,-0.13
4.031097,-0.13,-0.99,-0.13
4.040961,-0.20,-1.15,-0.12
4.051073,-0.20,-1.15,-0.12
4.061448,-0.29,-1.24,-0.11
4.071136,-0.29,-1.24,-0.11
4.081829,-0.37,-1.21,-0.09
4.091131,-0.37,-1.21,-0.09
4.103362,-0.43,-1.15,-0.12
4.112126,-0.43,-1.15,-0.12
4.122237,-0.47,-1.12,-0.17
4.132437,-0.47,-1.12,-0.17
4.142446,-0.48,-1.15,-0.25
4.153151,-0.48,-1.15,-0.25
4.163174,-0.48,-1.21,-0.33
4.173128,-0.48,-1.21,-0.33
4.183182,-0.46,-1.25,-0.38
4.192796,-0.46,-1.25,-0.38
4.203629,-0.43,-1.30,-0.43
4.213525,-0.43,-1.30,-0.43
4.223646,-0.40,-1.36,-0.49
4.234088,-0.40,-1.36,-0.49
4.244392,-0.39,-1.45,-0.57
4.253725,-0.39,-1.45,-0.57
4.264089,-0.38,-1.56,-0.67
4.274098,-0.38,-1.56,-0.67
4.285048,-0.38,-1.65,-0.77
4.294887,-0.38,-1.65,-0.77
4.304792,-0.36,-1.76,-0.87
4.315498,-0.36,-1.76,-0.87
4.325254,-0.35,-1.87,-0.94
4.335227,-0.35,-1.87,-0.94
4.345342,-0.33,-1.94,-1.00
4.354626,-0.33,-1.94,-1.00
4.365511,-0.33,-1.97,-1.04
4.375174,-0.33,-1.97,-1.04
4.387170,-0.34,-1.97,-1.09
4.396238,-0.34,-1.97,-1.09
4.405745,-0.37,-1.97,-1.15
4.416929,-0.37,-1.97,-1.15
4.426717,-0.39,-1.97,-1.21
4.439693,-0.39,-1.97,-1.21
4.446392,-0.40,-1.99,-1.26
4.456363,-0.40,-1.99,-1.26
4.467424,-0.41,-2.06,-1.29
4.476989,-0.41,-2.06,-1.29
4.487031,-0.40,-2.18,-1.29
4.496652,-0.40,-2.18,-1.29
4.506976,-0.39,-2.30,-1.24
4.517390,-0.39,-2.30,-1.24
4.527406,-0.36,-2.40,-1.16
4.540653,-0.36,-2.40,-1.16
4.547484,-0.31,-2.51,-1.05
4.557970,-0.31,-2.51,-1.05
4.568195,-0.25,-2.62,-0.92
4.578086,-0.25,-2.62,-0.92
4.588357,-0.20,-2.67,-0.79
4.598316,-0.20,-2.67,-0.79
4.608149,-0.15,-2.67,-0.69
4.619935,-0.15,-2.67,-0.69
4.629256,-0.12,-2.63,-0.61
4.638571,-0.12,-2.63,-0.61
4.649316,-0.12,-2.59,-0.58
4.658733,-0.12,-2.59,-0.58
4.670339,-0.13,-2.54,-0.57
4.679522,-0.13,-2.54,-0.57
4.689571,-0.15,-2.50,-0.58
4.699372,-0.15,-2.50,-0.58
4.709456,-0.18,-2.47,-0.59
4.719732,-0.18,-2.47,-0.59
4.731030,-0.19,-2.44,-0.58
4.740134,-0.19,-2.44,-0.58
4.750941,-0.18,-2.42,-0.58
4.760203,-0.18,-2.42,-0.58
4.770643,-0.13,-2.42,-0.57
4.780672,-0.13,-2.42,-0.57
4.791110,-0.07,-2.42,-0.59
4.802903,-0.07,-2.42,-0.59
4.811087,-0.00,-2.40,-0.62
4.820934,-0.00,-2.40,-0.62
4.831794,0.08,-2.36,-0.66
4.841882,0.08,-2.36,-0.66
4.856425,0.15,-2.31,-0.70
4.861919,0.15,-2.31,-0.70
4.871613,0.21,-2.25,-0.71
4.881892,0.21,-2.25,-0.71
4.892152,0.27,-2.17,-0.71
4.903049,0.27,-2.17,-0.71
4.912498,0.31,-2.09,-0.71
4.922575,0.31,-2.09,-0.71
4.933172,0.36,-2.07,-0.73
4.943346,0.36,-2.07,-0.73
4.953126,0.40,-2.12,-0.75
4.962959,0.40,-2.12,-0.75
4.973943,0.44,-2.18,-0.77
4.983313,0.44,-2.18,-0.77
4.993364,0.46,-2.20,-0.79
5.002874,0.46,-2.20,-0.79
5.014108,0.49,-2.15,-0.79
5.023169,0.49,-2.15,-0.79
5.033921,0.16,-2.04,-0.23
5.043729,0.16,-2.04,-0.23
5.053778,0.17,-1.90,-0.23
5.064523,0.17,-1.90,-0.23
5.074006,0.18,-1.76,-0.23
5.084605,0.18,-1.76,-0.23
5.095587,0.19,-1.62,-0.23
5.104803,0.19,-1.62,-0.23
5.115785,0.19,-1.47,-0.22
5.125221,0.19,-1.47,-0.22
5.140242,0.17,-1.31,-0.20
5.146153,0.17,-1.31,-0.20
5.155103,0.14,-1.14,-0.17
5.165923,0.14,-1.14,-0.17
5.175606,0.09,-0.98,-0.14
5.185902,0.09,-0.98,-0.14
5.196878,0.04,-0.85,-0.12
5.206065,0.04,-0.85,-0.12
5.217230,0.00,-0.74,-0.10
5.226875,0.00,-0.74,-0.10
5.240170,-0.03,-0.67,-0.10
5.246471,-0.03,-0.67,-0.10
5.256305,-0.05,-0.64,-0.10
5.267222,-0.05,-0.64,-0.10
5.277135,-0.06,-0.66,-0.10
5.288038,-0.06,-0.66,-0.10
5.297069,-0.25,-0.68,-0.34
5.306859,-0.25,-0.68,-0.34
5.319422,-0.28,-0.66,-0.32
5.327799,-0.28,-0.66,-0.32
5.338043,-0.28,-0.64,-0.31
5.348456,-0.28,-0.64,-0.31
5.357859,-0.25,-0.63,-0.32
5.369190,-0.25,-0.63,-0.32
5.378587,-0.18,-0.61,-0.36
5.389033,-0.18,-0.61,-0.36
5.399519,-0.09,-0.60,-0.43
5.409128,-0.09,-0.60,-0.43
5.419456,0.00,-0.58,-0.49
5.429645,0.00,-0.58,-0.49
5.439418,0.08,-0.58,-0.52
5.449930,0.08,-0.58,-0.52
5.459438,0.14,-0.56,-0.51
5.469214,0.14,-0.56,-0.51
5.479791,0.16,-0.52,-0.47
5.489652,0.16,-0.52,-0.47
5.500385,0.17,-0.46,-0.42
5.510467,0.17,-0.46,-0.42
5.520712,0.18,-0.43,-0.35
5.531220,0.18,-0.43,-0.35
5.541003,0.19,-0.43,-0.27
5.550925,0.19,-0.43,-0.27
5.560738,0.21,-0.45,-0.20
5.570570,0.21,-0.45,-0.20
5.581263,0.23,-0.44,-0.14
5.591529,0.23,-0.44,-0.14
5.602874,0.25,-0.38,-0.06
5.611442,0.25,-0.38,-0.06
5.621545,0.26,-0.31,0.02
5.632185,0.26,-0.31,0.02
5.642218,0.28,-0.28,0.09
5.656482,0.28,-0.28,0.09
5.662451,0.29,-0.30,0.14
5.672173,0.29,-0.30,0.14
5.682691,0.29,-0.33,0.16
5.692434,0.29,-0.33,0.16
5.702730,0.28,-0.33,0.15
5.713000,0.28,-0.33,0.15
5.722759,0.26,-0.29,0.14
5.733116,0.26,-0.29,0.14
5.742884,0.22,-0.21,0.16
5.755613,0.22,-0.21,0.16
5.763397,0.16,-0.13,0.19
5.773891,0.16,-0.13,0.19
5.783984,0.10,-0.07,0.23
5.794122,0.10,-0.07,0.23
5.803994,0.04,-0.01,0.26
5.814210,0.04,-0.01,0.26
5.823991,-0.03,0.03,0.27
5.839386,-0.03,0.03,0.27
5.844730,-0.09,0.05,0.29
5.854723,-0.09,0.05,0.29
5.865548,-0.15,0.08,0.33
5.874716,-0.15,0.08,0.33
5.885776,-0.20,0.12,0.38
5.895030,-0.20,0.12,0.38
5.905087,-0.26,0.19,0.44
5.915655,-0.26,0.19,0.44
5.925484,-0.33,0.23,0.46
5.939079,-0.33,0.23,0.46
5.945745,-0.38,0.22,0.43
5.955684,-0.38,0.22,0.43
5.966158,-0.42,0.18,0.38
5.976551,-0.42,0.18,0.38
5.986478,-0.44,0.16,0.32
5.996747,-0.44,0.16,0.32
6.006528,-0.44,0.15,0.29
6.016821,-0.44,0.15,0.29
6.026732,-0.41,0.11,0.28
6.039724,-0.41,0.11,0.28
6.047087,-0.36,0.05,0.27
6.057377,-0.36,0.05,0.27
6.068867,-0.29,-0.03,0.25
6.077651,-0.29,-0.03,0.25
6.087323,-0.21,-0.11,0.21
6.097412,-0.21,-0.11,0.21
6.108138,-0.14,-0.20,0.18
6.119390,-0.14,-0.20,0.18
6.128539,-0.08,-0.30,0.13
6.138110,-0.08,-0.30,0.13
6.148975,-0.04,-0.39,0.09
6.158650,-0.04,-0.39,0.09
6.169069,-0.00,-0.44,0.05
6.178594,-0.00,-0.44,0.05
6.188970,0.03,-0.44,0.03
6.198989,0.03,-0.44,0.03
6.208997,0.05,-0.39,0.03
6.219176,0.05,-0.39,0.03
6.230354,0.08,-0.30,0.03
6.239969,0.08,-0.30,0.03
6.250378,0.11,-0.22,0.04
6.259571,0.11,-0.22,0.04
6.270579,0.15,-0.18,0.03
6.280625,0.15,-0.18,0.03
6.290523,0.20,-0.15,0.03
6.300416,0.20,-0.15,0.03
6.310333,0.24,-0.12,0.03
6.320572,0.24,-0.12,0.03
6.330906,0.26,-0.08,0.03
6.340540,0.26,-0.08,0.03
6.356049,0.27,-0.05,0.03
6.361399,0.27,-0.05,0.03
6.371351,0.25,-0.02,0.03
6.381793,0.25,-0.02,0.03
6.391583,0.21,0.02,0.03
6.401963,0.21,0.02,0.03
6.412029,0.15,0.09,0.04
6.421825,0.15,0.09,0.04
6.432668,0.10,0.19,0.05
6.442507,0.10,0.19,0.05
6.456254,0.04,0.29,0.04
6.461977,0.04,0.29,0.04
6.473132,-0.03,0.38,0.01
6.483141,-0.03,0.38,0.01
6.493698,-0.10,0.43,-0.03
6.502968,-0.10,0.43,-0.03
6.513736,-0.17,0.46,-0.06
6.523170,-0.17,0.46,-0.06
6.535635,-0.23,0.50,-0.09
6.543624,-0.23,0.50,-0.09
6.554113,-0.35,0.54,-0.12
6.564413,-0.35,0.54,-0.12
6.574218,-0.56,0.59,-0.17
6.585417,-0.56,0.59,-0.17
6.594650,-0.79,0.60,-0.23
6.604369,-0.79,0.60,-0.23
6.614618,-0.91,0.56,-0.26
6.624960,-0.91,0.56,-0.26
6.635215,-0.87,0.49,-0.28
6.645356,-0.87,0.49,-0.28
6.655925,-0.74,0.40,-0.27
6.665458,-0.74,0.40,-0.27
6.675232,-0.62,0.32,-0.24
6.685379,-0.62,0.32,-0.24
6.695609,-0.51,0.22,-0.22
6.705472,-0.51,0.22,-0.22
6.716127,-0.36,0.09,-0.22
6.725972,-0.36,0.09,-0.22
6.739466,-0.18,-0.01,-0.22
6.746087,-0.18,-0.01,-0.22
6.756304,-0.00,-0.08,-0.20
6.766880,-0.00,-0.08,-0.20
6.777017,0.13,-0.10,-0.15
6.787034,0.13,-0.10,-0.15
6.797063,0.22,-0.06,-0.05
6.807706,0.22,-0.06,-0.05
6.818358,0.27,-0.01,0.06
6.827248,0.27,-0.01,0.06
6.837366,0.30,0.04,0.16
6.848596,0.30,0.04,0.16
6.858063,0.33,0.05,0.20
6.868464,0.33,0.05,0.20
6.878116,0.35,0.03,0.22
6.887605,0.35,0.03,0.22
6.898777,0.36,-0.00,0.21
6.908100,0.36,-0.00,0.21
6.919871,0.36,-0.03,0.18
6.928580,0.36,-0.03,0.18
6.938333,0.35,-0.06,0.13
6.949528,0.35,-0.06,0.13
6.959034,0.35,-0.10,0.05
6.969440,0.35,-0.10,0.05
6.979590,0.34,-0.12,-0.02
6.989438,0.34,-0.12,-0.02
6.999634,0.33,-0.11,-0.08
7.009645,0.33,-0.11,-0.08
7.020153,0.31,-0.05,-0.14
7.030178,0.31,-0.05,-0.14
7.039791,0.29,0.01,-0.18
7.050296,0.29,0.01,-0.18
7.060366,0.25,0.03,-0.20
7.070658,0.25,0.03,-0.20
7.081140,0.20,0.01,-0.19
7.090546,0.20,0.01,-0.19
7.101877,0.16,-0.03,-0.17
7.110983,0.16,-0.03,-0.17
7.121260,0.11,-0.10,-0.12
7.131729,0.11,-0.10,-0.12
7.142232,0.05,-0.18,-0.05
7.156024,0.05,-0.18,-0.05
7.161408,-0.03,-0.25,0.02
7.171557,-0.03,-0.25,0.02
7.181831,-0.13,-0.26,0.10
7.192359,-0.13,-0.26,0.10
7.202687,-0.21,-0.23,0.16
7.212122,-0.21,-0.23,0.16
7.222536,-0.27,-0.19,0.18
7.232676,-0.27,-0.19,0.18
7.243055,-0.29,-0.17,0.18
7.255734,-0.29,-0.17,0.18
7.262750,-0.30,-0.17,0.17
7.273104,-0.30,-0.17,0.17
7.283160,-0.27,-0.17,0.17
7.293521,-0.27,-0.17,0.17
7.303660,-0.21,-0.16,0.18
7.313951,-0.21,-0.16,0.18
7.323542,-0.12,-0.15,0.16
7.333702,-0.12,-0.15,0.16
7.343763,-0.04,-0.17,0.09
7.356293,-0.04,-0.17,0.09
7.364634,0.01,-0.22,-0.01
7.374081,0.01,-0.22,-0.01
7.385009,0.03,-0.25,-0.10
7.394722,0.03,-0.25,-0.10
7.404721,0.03,-0.23,-0.16
7.415115,0.03,-0.23,-0.16
7.425402,0.04,-0.16,-0.17
7.435032,0.04,-0.16,-0.17
7.445943,0.06,-0.09,-0.17
7.456060,0.06,-0.09,-0.17
7.466179,0.11,-0.03,-0.16
7.475531,0.11,-0.03,-0.16
7.486356,0.18,-0.00,-0.05
7.496643,0.18,-0.00,-0.05
7.506239,0.25,-0.01,-0.06
7.516551,0.25,-0.01,-0.06
