time,wx (rad/s),wy (rad/s),wz (rad/s)
0.001640,0.00,-0.00,-0.00
0.007512,0.00,-0.00,-0.00
0.030037,0.00,-0.00,-0.00
0.030634,0.00,-0.00,-0.00
0.038124,-0.00,-0.00,0.00
0.048331,-0.00,-0.00,0.00
0.058692,-0.00,-0.00,-0.00
0.068849,-0.00,-0.00,-0.00
0.078944,-0.00,-0.00,-0.00
0.088307,-0.00,-0.00,-0.00
0.099138,0.00,0.00,0.00
0.108838,0.00,0.00,0.00
0.118979,-0.00,0.00,-0.00
0.128878,-0.00,0.00,-0.00
0.139662,0.00,-0.00,0.00
0.149586,0.00,-0.00,0.00
0.161886,0.00,0.00,0.00
0.170162,0.00,0.00,0.00
0.180386,0.00,-0.00,-0.00
0.189858,0.00,-0.00,-0.00
0.200177,-0.00,-0.00,-0.00
0.210200,-0.00,-0.00,-0.00
0.220671,0.00,0.00,-0.00
0.230695,0.00,0.00,-0.00
0.240762,-0.00,-0.00,-0.00
0.263396,-0.00,-0.00,-0.00
0.264260,-0.00,-0.00,-0.00
0.271097,-0.00,-0.00,-0.00
0.281094,-0.00,0.00,-0.00
0.291648,-0.00,0.00,-0.00
0.301121,0.00,-0.00,0.00
0.311499,0.00,-0.00,0.00
0.321884,0.00,-0.00,0.00
0.332090,0.00,-0.00,0.00
0.342215,-0.00,0.00,-0.00
0.362710,-0.00,0.00,-0.00
0.363701,-0.00,0.00,0.00
0.372545,-0.00,0.00,0.00
0.383162,0.00,0.00,-0.00
0.392507,0.00,0.00,-0.00
0.402594,0.00,0.00,0.00
0.412974,0.00,0.00,0.00
0.423351,0.00,-0.00,-0.00
0.434396,0.00,-0.00,-0.00
0.443824,0.00,-0.00,0.00
0.454070,0.00,-0.00,0.00
0.464146,0.00,-0.00,-0.00
0.479668,0.00,-0.00,-0.00
0.484117,-0.00,0.00,0.00
0.493876,-0.00,0.00,0.00
0.504377,-0.00,-0.00,-0.00
0.514192,-0.00,-0.00,-0.00
0.524775,-0.00,-0.00,0.00
0.534434,-0.00,-0.00,0.00
0.544560,-0.00,-0.00,-0.00
0.554955,-0.00,-0.00,-0.00
0.565266,0.00,0.00,-0.00
0.578316,0.00,0.00,-0.00
0.585684,-0.00,-0.00,-0.00
0.595259,-0.00,-0.00,-0.00
0.605753,0.00,0.00,-0.00
0.615772,0.00,0.00,-0.00
0.626601,-0.00,0.00,0.00
0.635906,-0.00,0.00,0.00
0.646354,0.00,-0.00,0.00
0.655850,0.00,-0.00,0.00
0.666491,0.00,-0.00,-0.00
0.679216,0.00,-0.00,-0.00
0.687297,-0.00,-0.00,0.00
0.697003,-0.00,-0.00,0.00
0.707042,-0.00,0.00,-0.00
0.717963,-0.00,0.00,-0.00
0.727265,-0.00,-0.00,0.00
0.737505,-0.00,-0.00,0.00
0.747950,0.00,-0.00,-0.00
0.757494,0.00,-0.00,-0.00
0.779286,-0.00,-0.00,-0.00
0.780440,-0.00,-0.00,-0.00
0.787879,0.00,0.00,-0.00
0.798631,0.00,0.00,-0.00
0.808359,-0.00,-0.00,0.00
0.818135,-0.00,-0.00,0.00
0.829255,0.00,0.00,0.00
0.838825,0.00,0.00,0.00
0.849112,-0.00,0.00,-0.00
0.859037,-0.00,0.00,-0.00
0.871986,0.00,-0.00,0.00
0.879095,0.00,-0.00,0.00
0.889392,0.00,-0.00,0.00
0.900063,0.00,-0.00,0.00
0.909347,-0.00,0.00,0.00
0.919535,-0.00,0.00,0.00
0.930037,-0.00,0.00,-0.00
0.939448,-0.00,0.00,-0.00
0.955870,-0.00,-0.00,-0.00
0.960369,-0.00,-0.00,-0.00
0.970577,-0.00,-0.00,-0.00
0.980593,-0.00,-0.00,-0.00
0.990540,-0.00,-0.00,0.00
1.001284,-0.00,-0.00,0.00
1.010975,-0.00,0.00,-0.00
1.020390,-0.00,0.00,-0.00
1.031412,0.00,-0.00,0.00
1.040629,0.00,-0.00,0.00
1.054674,-0.00,-0.00,-0.00
1.061662,-0.00,-0.00,-0.00
1.071725,0.00,-0.00,0.00
1.082158,0.00,-0.00,0.00
1.091857,-0.00,0.00,0.00
1.102296,-0.00,0.00,0.00
1.112541,-0.00,0.00,-0.00
1.122139,-0.00,0.00,-0.00
1.132600,0.00,0.00,-0.00
1.142362,0.00,0.00,-0.00
1.155065,-0.00,0.00,-0.00
1.163115,-0.00,0.00,-0.00
1.172796,-0.00,-0.00,-0.00
1.184270,-0.00,-0.00,-0.00
1.193399,0.00,0.00,0.00
1.203251,0.00,0.00,0.00
1.213659,-0.00,-0.00,0.00
1.223233,-0.00,-0.00,0.00
1.234329,-0.00,-0.00,-0.00
1.244139,-0.00,-0.00,-0.00
1.254229,0.00,0.00,0.00
1.264285,0.00,0.00,0.00
1.275021,-0.00,-0.00,0.00
1.284343,-0.00,-0.00,0.00
1.295061,0.00,0.00,-0.00
1.304446,0.00,0.00,-0.00
1.315852,0.00,-0.00,-0.00
1.325044,0.00,-0.00,-0.00
1.335707,-0.00,-0.00,-0.00
1.345894,-0.00,-0.00,-0.00
1.355245,-0.00,0.00,0.00
1.365600,-0.00,0.00,0.00
1.375659,-0.00,0.00,0.00
1.385629,-0.00,0.00,0.00
1.396155,-0.00,0.00,-0.00
1.405599,-0.00,0.00,-0.00
1.417569,0.00,0.00,-0.00
1.425981,0.00,0.00,-0.00
1.436155,0.00,0.00,0.00
1.446731,0.00,0.00,0.00
1.456500,-0.00,0.00,0.00
1.471860,-0.00,0.00,0.00
1.476979,0.00,0.00,0.00
1.487370,0.00,0.00,0.00
1.497190,0.00,0.00,-0.00
1.507477,0.00,0.00,-0.00
1.517696,0.00,-0.00,-0.00
1.527889,0.00,-0.00,-0.00
1.537435,-0.00,0.00,-0.00
1.548215,-0.00,0.00,-0.00
1.558408,0.00,-0.00,-0.00
1.572015,0.00,-0.00,-0.00
1.578904,-0.00,0.00,-0.00
1.588062,-0.00,0.00,-0.00
1.598620,-0.00,0.00,-0.00
1.608678,-0.00,0.00,-0.00
1.618947,-0.00,-0.00,0.00
1.628985,-0.00,-0.00,0.00
1.638744,-0.00,0.00,-0.00
1.649264,-0.00,0.00,-0.00
1.659440,0.00,-0.00,-0.00
1.672045,0.00,-0.00,-0.00
1.679363,0.00,-0.00,-0.00
1.689357,0.00,-0.00,-0.00
1.700885,-0.00,-0.00,0.00
1.710253,-0.00,-0.00,0.00
1.719828,0.00,0.00,0.00
1.730103,0.00,0.00,0.00
1.740344,0.00,0.00,-0.00
1.751536,0.00,0.00,-0.00
1.761253,0.00,-0.00,-0.00
1.773461,0.00,-0.00,-0.00
1.780422,-0.00,0.00,0.00
1.790841,-0.00,0.00,0.00
1.801030,0.00,-0.00,-0.00
1.811442,0.00,-0.00,-0.00
1.821116,0.00,-0.00,0.00
1.831607,0.00,-0.00,0.00
1.841919,0.00,0.00,-0.00
1.855057,0.00,0.00,-0.00
1.862090,0.00,0.00,0.00
1.871703,0.00,0.00,0.00
1.884500,-0.00,0.00,0.00
1.891942,-0.00,0.00,0.00
1.902105,-0.00,-0.00,0.00
1.912723,-0.00,-0.00,0.00
1.922656,0.00,-0.00,0.00
1.932556,0.00,-0.00,0.00
1.942836,0.00,0.00,-0.00
1.955206,0.00,0.00,-0.00
1.963219,-0.00,0.00,0.00
1.973514,-0.00,0.00,0.00
1.984830,0.00,-0.00,-0.00
1.993276,0.00,-0.00,-0.00
2.003797,-0.00,0.00,0.00
2.013973,-0.00,0.00,0.00
2.023965,0.00,0.00,-0.00
2.035065,0.00,0.00,-0.00
2.044393,0.00,0.00,-0.00
2.054542,0.00,0.00,-0.00
2.064673,0.00,-0.00,-0.00
2.075002,0.00,-0.00,-0.00
2.084348,-0.00,-0.00,-0.00
2.095322,-0.00,-0.00,-0.00
2.105346,0.00,0.00,0.00
2.115438,0.00,0.00,0.00
2.125522,-0.00,0.00,0.00
2.135343,-0.00,0.00,0.00
2.146456,-0.00,-0.00,0.00
2.155388,-0.00,-0.00,0.00
2.171705,-0.00,0.00,-0.00
2.175441,-0.00,0.00,-0.00
2.186827,0.00,0.00,0.00
2.196425,0.00,0.00,0.00
2.207220,-0.00,-0.00,0.00
2.217442,-0.00,-0.00,0.00
2.226879,-0.00,0.00,-0.00
2.236981,-0.00,0.00,-0.00
2.247315,0.00,-0.00,-0.00
2.257237,0.00,-0.00,-0.00
2.271228,-0.00,-0.00,-0.00
2.276879,-0.00,-0.00,-0.00
2.287386,-0.00,-0.00,0.00
2.297756,-0.00,-0.00,0.00
2.307833,0.00,-0.00,0.00
2.317523,0.00,-0.00,0.00
2.327996,0.15,0.14,-0.01
2.337791,0.15,0.14,-0.01
2.348592,0.13,0.14,0.01
2.358350,0.13,0.14,0.01
2.371425,0.11,0.17,0.02
2.378656,0.11,0.17,0.02
2.389150,0.11,0.22,0.02
2.400393,0.11,0.22,0.02
2.409043,0.12,0.28,0.00
2.418938,0.12,0.28,0.00
2.429464,0.15,0.35,-0.03
2.439726,0.15,0.35,-0.03
2.450631,0.17,0.40,-0.07
2.460092,0.17,0.40,-0.07
2.470249,0.17,0.44,-0.10
2.480610,0.17,0.44,-0.10
2.490577,0.16,0.46,-0.12
2.500275,0.16,0.46,-0.12
2.510685,0.15,0.49,-0.12
2.520602,0.15,0.49,-0.12
2.530937,0.12,0.51,-0.12
2.540970,0.12,0.51,-0.12
2.550344,0.09,0.51,-0.13
2.561624,0.09,0.51,-0.13
2.571019,0.06,0.52,-0.12
2.581023,0.06,0.52,-0.12
2.591635,0.04,0.57,-0.11
2.601731,0.04,0.57,-0.11
2.611505,0.03,0.60,-0.09
2.621761,0.03,0.60,-0.09
2.632132,0.02,0.59,-0.06
2.642032,0.02,0.59,-0.06
2.653005,0.01,0.52,-0.01
2.662995,0.01,0.52,-0.01
2.672662,-0.00,0.44,0.04
2.683552,-0.00,0.44,0.04
2.693305,-0.01,0.39,0.09
2.703557,-0.01,0.39,0.09
2.712923,0.01,0.37,0.13
2.723265,0.01,0.37,0.13
2.734455,0.04,0.35,0.16
2.743778,0.04,0.35,0.16
2.753712,0.07,0.29,0.19
2.764327,0.07,0.29,0.19
2.776056,0.08,0.20,0.22
2.784497,0.08,0.20,0.22
2.794507,0.07,0.12,0.22
2.804394,0.07,0.12,0.22
2.814812,0.05,0.08,0.20
2.824361,0.05,0.08,0.20
2.834689,0.03,0.09,0.16
2.845311,0.03,0.09,0.16
2.854960,0.03,0.10,0.10
2.865757,0.03,0.10,0.10
2.875269,0.04,0.10,0.04
2.885050,0.04,0.10,0.04
2.896094,0.07,0.07,0.00
2.905137,0.07,0.07,0.00
2.917085,0.11,0.05,-0.02
2.926276,0.11,0.05,-0.02
2.935815,0.14,0.09,-0.04
2.946527,0.14,0.09,-0.04
2.956168,0.16,0.17,-0.05
2.971531,0.16,0.17,-0.05
2.977048,0.18,0.27,-0.03
2.988776,0.18,0.27,-0.03
2.996806,0.20,0.33,0.00
3.006682,0.20,0.33,0.00
3.016931,0.20,0.32,0.05
3.027046,0.20,0.32,0.05
3.036956,0.19,0.28,0.08
3.047555,0.19,0.28,0.08
3.057888,0.14,0.23,0.12
3.070553,0.14,0.23,0.12
3.077763,0.04,0.21,0.19
3.087771,0.04,0.21,0.19
3.098749,-0.11,0.17,0.27
3.107893,-0.11,0.17,0.27
3.118522,-0.26,0.06,0.37
3.128245,-0.26,0.06,0.37
3.138844,-0.36,-0.08,0.44
3.150458,-0.36,-0.08,0.44
3.159376,-0.08,-0.17,0.10
3.168950,-0.08,-0.17,0.10
3.180398,-0.07,-0.17,0.10
3.189231,-0.07,-0.17,0.10
3.200524,-0.07,-0.09,0.14
3.210074,-0.07,-0.09,0.14
3.219579,-0.04,0.02,0.12
3.229996,-0.04,0.02,0.12
3.239595,0.01,0.17,0.30
3.249783,0.01,0.17,0.30
3.260181,0.15,0.35,0.17
3.270268,0.15,0.35,0.17
3.280629,0.27,0.55,0.02
3.290960,0.27,0.55,0.02
3.300787,0.33,0.71,-0.12
3.310800,0.33,0.71,-0.12
3.321202,0.30,0.76,-0.22
3.331561,0.30,0.76,-0.22
3.341590,0.20,0.72,-0.28
3.351295,0.20,0.72,-0.28
3.361814,0.06,0.64,-0.31
3.372006,0.06,0.64,-0.31
3.382914,-0.06,0.56,-0.32
3.392354,-0.06,0.56,-0.32
3.402446,-0.15,0.49,-0.29
3.412129,-0.15,0.49,-0.29
3.422320,-0.20,0.42,-0.24
3.432889,-0.20,0.42,-0.24
3.443030,-0.22,0.34,-0.17
3.452333,-0.22,0.34,-0.17
3.463137,-0.23,0.26,-0.10
3.472577,-0.23,0.26,-0.10
3.483261,-0.22,0.16,-0.03
3.493044,-0.22,0.16,-0.03
3.503227,-0.20,0.06,0.03
3.513601,-0.20,0.06,0.03
3.523082,-0.18,-0.06,0.06
3.533528,-0.18,-0.06,0.06
3.544222,-0.15,-0.19,0.07
3.553989,-0.15,-0.19,0.07
3.564169,-0.12,-0.27,0.07
3.574239,-0.12,-0.27,0.07
3.584463,-0.09,-0.31,0.07
3.594879,-0.09,-0.31,0.07
3.604550,-0.08,-0.33,0.06
3.616130,-0.08,-0.33,0.06
3.625404,-0.07,-0.37,0.05
3.635583,-0.07,-0.37,0.05
3.645307,-0.07,-0.41,0.02
3.655407,-0.07,-0.41,0.02
3.670316,-0.06,-0.40,-0.03
3.675826,-0.06,-0.40,-0.03
3.686066,-0.06,-0.32,-0.10
3.696340,-0.06,-0.32,-0.10
3.705965,-0.05,-0.24,-0.17
3.716000,-0.05,-0.24,-0.17
3.726289,-0.04,-0.21,-0.22
3.736579,-0.04,-0.21,-0.22
3.746968,-0.03,-0.20,-0.26
3.756681,-0.03,-0.20,-0.26
3.770073,-0.01,-0.18,-0.27
3.776534,-0.01,-0.18,-0.27
3.786904,0.02,-0.13,-0.28
3.797447,0.02,-0.13,-0.28
3.807422,0.07,-0.08,-0.28
3.817498,0.07,-0.08,-0.28
3.827720,0.10,-0.06,-0.28
3.837727,0.10,-0.06,-0.28
3.849128,0.13,-0.07,-0.25
3.858165,0.13,-0.07,-0.25
3.868415,0.13,-0.11,-0.22
3.878515,0.13,-0.11,-0.22
3.888251,0.14,-0.14,-0.18
3.899692,0.14,-0.14,-0.18
3.908718,0.15,-0.17,-0.17
3.918708,0.15,-0.17,-0.17
3.929134,0.17,-0.18,-0.16
3.938783,0.17,-0.18,-0.16
3.949019,0.18,-0.19,-0.15
3.959132,0.18,-0.19,-0.15
3.969057,0.17,-0.19,-0.14
3.979316,0.17,-0.19,-0.14
3.989963,0.14,-0.20,-0.12
3.999448,0.14,-0.20,-0.12
4.009647,0.11,-0.22,-0.11
4.020035,0.11,-0.22,-0.11
4.031128,0.07,-0.24,-0.10
4.040828,0.07,-0.24,-0.10
4.050236,0.04,-0.27,-0.10
4.060674,0.04,-0.27,-0.10
4.070893,-0.01,-0.28,-0.11
4.080698,-0.01,-0.28,-0.11
4.091152,-0.06,-0.24,-0.13
4.100916,-0.06,-0.24,-0.13
4.111966,-0.11,-0.17,-0.13
4.121043,-0.11,-0.17,-0.13
4.131617,-0.14,-0.12,-0.10
4.141511,-0.14,-0.12,-0.10
4.151189,-0.14,-0.11,-0.07
4.161825,-0.14,-0.11,-0.07
4.171819,-0.10,-0.12,-0.03
4.182779,-0.10,-0.12,-0.03
4.192503,-0.04,-0.11,0.03
4.202579,-0.04,-0.11,0.03
4.212716,0.03,-0.11,0.09
4.222540,0.03,-0.11,0.09
4.232839,0.08,-0.12,0.15
4.243108,0.08,-0.12,0.15
4.252947,0.10,-0.13,0.19
4.263085,0.10,-0.13,0.19
4.273760,0.09,-0.13,0.19
