time,wx (rad/s),wy (rad/s),wz (rad/s)
1.008486,0.15,-0.16,0.08
1.009900,0.15,-0.16,0.08
1.025318,0.14,-0.17,0.13
1.039150,0.14,-0.17,0.13
1.040270,0.14,-0.15,0.18
1.055053,0.14,-0.15,0.18
1.060178,0.02,-0.13,0.02
1.075507,0.02,-0.13,0.02
1.091177,0.02,-0.09,0.03
1.092266,0.02,-0.09,0.03
1.108836,0.02,-0.06,0.03
1.110859,0.02,-0.06,0.03
1.125052,0.02,-0.03,0.03
1.139556,0.02,-0.03,0.03
1.140977,0.02,0.01,0.03
1.156298,0.02,0.01,0.03
1.162288,0.01,0.04,0.03
1.172125,0.01,0.04,0.03
1.192387,0.01,0.04,0.03
1.193622,0.01,0.04,0.03
1.209144,0.00,0.02,0.02
1.212222,0.00,0.02,0.02
1.224969,-0.00,-0.02,0.02
1.241800,-0.00,-0.02,0.02
1.243188,-0.01,-0.06,0.01
1.255889,-0.01,-0.06,0.01
1.271969,-0.01,-0.10,0.01
1.272929,-0.01,-0.10,0.01
1.291590,-0.00,-0.15,0.01
1.292573,-0.00,-0.15,0.01
1.308565,-0.00,-0.18,0.01
1.325414,-0.00,-0.18,0.01
1.326315,0.01,-0.20,0.00
1.341203,0.01,-0.20,0.00
1.343790,0.01,-0.20,-0.00
1.355476,0.01,-0.20,-0.00
1.371735,0.02,-0.18,-0.01
1.374227,0.02,-0.18,-0.01
1.391020,0.02,-0.16,-0.01
1.394169,0.02,-0.16,-0.01
1.408330,0.02,-0.14,-0.01
1.424917,0.02,-0.14,-0.01
1.426289,0.02,-0.10,-0.00
1.441964,0.02,-0.10,-0.00
1.444965,0.01,-0.04,0.00
1.455680,0.01,-0.04,0.00
1.472595,0.01,0.02,0.01
1.475211,0.01,0.02,0.01
1.492610,0.01,0.06,0.01
1.495749,0.01,0.06,0.01
1.508225,0.00,0.06,0.01
1.525115,0.00,0.06,0.01
1.525973,-0.00,0.06,0.01
1.541739,-0.00,0.06,0.01
1.555147,-0.01,0.10,0.01
1.556269,-0.01,0.10,0.01
1.572390,-0.02,0.17,0.01
1.576724,-0.02,0.17,0.01
1.592517,-0.02,0.25,-0.00
1.608241,-0.02,0.25,-0.00
1.609342,-0.08,0.30,-0.05
1.625008,-0.08,0.30,-0.05
1.627420,-0.10,0.30,-0.08
1.642349,-0.10,0.30,-0.08
1.654886,-0.15,0.29,-0.08
1.657461,-0.15,0.29,-0.08
1.672251,-0.21,0.31,-0.05
1.678668,-0.21,0.31,-0.05
1.691953,-0.30,0.36,0.00
1.709246,-0.30,0.36,0.00
1.710133,-0.37,0.43,0.06
1.723666,-0.37,0.43,0.06
1.741977,-0.43,0.51,0.09
1.742973,-0.43,0.51,0.09
1.754639,-0.47,0.61,0.08
1.759589,-0.47,0.61,0.08
1.771932,-0.48,0.67,0.02
1.792020,-0.48,0.67,0.02
1.792871,-0.48,0.68,-0.08
1.807413,-0.48,0.68,-0.08
1.809776,-0.44,0.63,-0.21
1.825591,-0.44,0.63,-0.21
1.841261,-0.38,0.55,-0.31
1.841988,-0.38,0.55,-0.31
1.856027,-0.32,0.49,-0.35
1.860774,-0.32,0.49,-0.35
1.874529,-0.24,0.47,-0.34
1.892038,-0.24,0.47,-0.34
1.892834,-0.13,0.47,-0.28
1.909100,-0.13,0.47,-0.28
1.911625,-0.03,0.45,-0.21
1.925759,-0.03,0.45,-0.21
1.940821,0.06,0.38,-0.14
1.941580,0.06,0.38,-0.14
1.957666,0.14,0.28,-0.07
1.961760,0.14,0.28,-0.07
1.975293,0.21,0.19,0.01
1.991270,0.21,0.19,0.01
1.992098,0.27,0.11,0.08
2.008064,0.27,0.11,0.08
2.026076,0.34,0.05,0.13
2.027044,0.34,0.05,0.13
2.040191,0.41,0.01,0.15
2.043024,0.41,0.01,0.15
2.059178,0.45,-0.01,0.15
2.074474,0.45,-0.01,0.15
2.075205,0.46,-0.01,0.14
2.092060,0.46,-0.01,0.14
2.094244,0.41,-0.01,0.15
2.107637,0.41,-0.01,0.15
2.125482,0.33,-0.02,0.17
2.126405,0.33,-0.02,0.17
2.141659,0.22,-0.05,0.19
2.143858,0.22,-0.05,0.19
2.160395,0.12,-0.10,0.19
2.164431,0.12,-0.10,0.19
2.174580,0.07,-0.15,0.17
2.184919,0.07,-0.15,0.17
2.195105,0.06,-0.19,0.13
2.205242,0.06,-0.19,0.13
2.214904,0.07,-0.22,0.07
2.225087,0.07,-0.22,0.07
2.234916,0.08,-0.25,-0.02
2.250188,0.08,-0.25,-0.02
2.255245,0.07,-0.27,-0.11
2.265882,0.07,-0.27,-0.11
2.276224,0.06,-0.27,-0.18
2.286046,0.06,-0.27,-0.18
2.297695,0.04,-0.24,-0.21
2.306297,0.04,-0.24,-0.21
2.316281,0.01,-0.20,-0.19
2.326597,0.01,-0.20,-0.19
2.337319,-0.04,-0.13,-0.17
2.350847,-0.04,-0.13,-0.17
2.357185,-0.12,-0.07,-0.15
2.367093,-0.12,-0.07,-0.15
2.377412,-0.21,-0.07,-0.14
2.387172,-0.21,-0.07,-0.14
2.398161,-0.28,-0.12,-0.11
2.407231,-0.28,-0.12,-0.11
2.417416,-0.32,-0.22,-0.08
2.428184,-0.32,-0.22,-0.08
2.437863,-0.33,-0.30,-0.02
2.450904,-0.33,-0.30,-0.02
2.457963,-0.32,-0.34,0.05
2.468222,-0.32,-0.34,0.05
2.479578,-0.32,-0.31,0.14
2.488892,-0.32,-0.31,0.14
2.498722,-0.32,-0.23,0.24
2.509069,-0.32,-0.23,0.24
2.518937,-0.30,-0.20,0.32
2.530084,-0.30,-0.20,0.32
2.539803,-0.23,-0.25,0.33
2.549788,-0.23,-0.25,0.33
2.559869,-0.16,-0.32,0.28
2.569961,-0.16,-0.32,0.28
2.582503,-0.11,-0.34,0.19
2.590176,-0.11,-0.34,0.19
2.599922,-0.09,-0.29,0.09
2.610275,-0.09,-0.29,0.09
2.620386,-0.08,-0.20,-0.01
2.630310,-0.08,-0.20,-0.01
2.640666,-0.05,-0.12,-0.09
2.650772,-0.05,-0.12,-0.09
2.661388,-0.01,-0.07,-0.13
2.670842,-0.01,-0.07,-0.13
2.681258,0.04,-0.09,-0.15
2.690966,0.04,-0.09,-0.15
2.701159,0.10,-0.15,-0.17
2.711740,0.10,-0.15,-0.17
2.721317,0.15,-0.20,-0.18
2.731808,0.15,-0.20,-0.18
2.742157,0.18,-0.21,-0.18
2.751750,0.18,-0.21,-0.18
2.766964,0.19,-0.17,-0.16
2.771856,0.19,-0.17,-0.16
2.782366,0.20,-0.12,-0.14
2.792970,0.20,-0.12,-0.14
2.802663,0.22,-0.07,-0.12
2.813480,0.22,-0.07,-0.12
2.822920,0.25,-0.02,-0.10
2.833216,0.25,-0.02,-0.10
2.843914,0.28,0.02,-0.08
2.853421,0.28,0.02,-0.08
2.867118,0.28,0.05,-0.07
2.873634,0.28,0.05,-0.07
2.883785,0.25,0.06,-0.06
2.893930,0.25,0.06,-0.06
2.904218,0.19,0.06,-0.05
2.913880,0.19,0.06,-0.05
2.924588,0.10,0.09,-0.03
2.934179,0.10,0.09,-0.03
2.950164,0.03,0.12,-0.03
2.954434,0.03,0.12,-0.03
2.964563,0.00,0.17,-0.02
2.974993,0.00,0.17,-0.02
2.985212,0.03,0.25,-0.01
2.996087,0.03,0.25,-0.01
3.005864,0.06,0.34,-0.01
3.015171,0.06,0.34,-0.01
3.026329,0.01,0.41,-0.04
3.035618,0.01,0.41,-0.04
3.050912,-0.20,0.48,-0.11
3.055916,-0.20,0.48,-0.11
3.066083,-0.49,0.51,-0.19
3.076360,-0.49,0.51,-0.19
3.086571,-0.67,0.49,-0.25
3.096126,-0.67,0.49,-0.25
3.107019,-0.66,0.42,-0.26
3.116980,-0.66,0.42,-0.26
3.127124,-0.50,0.38,-0.21
3.137622,-0.50,0.38,-0.21
3.149520,-0.31,0.41,-0.12
3.157479,-0.31,0.41,-0.12
3.167271,-0.17,0.45,-0.02
3.177486,-0.17,0.45,-0.02
3.188394,-0.10,0.46,0.05
3.198021,-0.10,0.46,0.05
3.208528,-0.09,0.45,0.10
3.217851,-0.09,0.45,0.10
3.229232,-0.12,0.45,0.12
3.238472,-0.12,0.45,0.12
3.248858,-0.14,0.44,0.12
3.259649,-0.14,0.44,0.12
3.268991,-0.13,0.40,0.12
3.279583,-0.13,0.40,0.12
3.289636,-0.08,0.35,0.13
3.299212,-0.08,0.35,0.13
3.309454,0.01,0.29,0.17
3.319111,0.01,0.29,0.17
3.330312,0.11,0.23,0.22
3.340325,0.11,0.23,0.22
3.349771,0.19,0.14,0.27
3.360400,0.19,0.14,0.27
3.370105,0.24,0.02,0.31
3.379995,0.24,0.02,0.31
3.390678,0.26,-0.09,0.35
3.400309,0.26,-0.09,0.35
3.410494,0.25,-0.17,0.36
3.420909,0.25,-0.17,0.36
3.431269,0.21,-0.21,0.34
3.441230,0.21,-0.21,0.34
3.451119,0.17,-0.21,0.27
3.467155,0.17,-0.21,0.27
3.471877,0.13,-0.20,0.17
3.481969,0.13,-0.20,0.17
3.491815,0.10,-0.23,0.06
3.501708,0.10,-0.23,0.06
3.512717,0.07,-0.31,-0.05
3.522028,0.07,-0.31,-0.05
3.532426,0.06,-0.40,-0.12
3.542778,0.06,-0.40,-0.12
3.552882,0.05,-0.45,-0.16
3.567030,0.05,-0.45,-0.16
3.572668,0.05,-0.46,-0.18
3.583210,0.05,-0.46,-0.18
3.593415,0.05,-0.46,-0.18
3.602789,0.05,-0.46,-0.18
3.613488,0.04,-0.45,-0.19
3.624018,0.04,-0.45,-0.19
3.633301,0.01,-0.44,-0.20
3.644061,0.01,-0.44,-0.20
3.654053,-0.05,-0.43,-0.22
3.666298,-0.05,-0.43,-0.22
3.674859,-0.14,-0.41,-0.24
3.683890,-0.14,-0.41,-0.24
3.695874,-0.22,-0.40,-0.25
3.704132,-0.22,-0.40,-0.25
3.715113,-0.26,-0.39,-0.23
3.725144,-0.26,-0.39,-0.23
3.735091,-0.26,-0.42,-0.18
3.745791,-0.26,-0.42,-0.18
3.755627,-0.25,-0.46,-0.10
3.766488,-0.25,-0.46,-0.10
3.775624,-0.25,-0.51,0.00
3.785415,-0.25,-0.51,0.00
3.796817,-0.29,-0.52,0.10
3.805827,-0.29,-0.52,0.10
3.815683,-0.34,-0.52,0.19
3.825694,-0.34,-0.52,0.19
3.835752,-0.38,-0.56,0.24
3.846060,-0.38,-0.56,0.24
3.856844,-0.38,-0.63,0.24
3.866242,-0.38,-0.63,0.24
3.876703,-0.34,-0.70,0.20
3.886821,-0.34,-0.70,0.20
3.897520,-0.25,-0.73,0.13
3.907149,-0.25,-0.73,0.13
3.917158,-0.15,-0.76,0.07
3.927568,-0.15,-0.76,0.07
3.937718,-0.08,-0.83,0.02
3.950104,-0.08,-0.83,0.02
3.957589,-0.04,-0.90,0.01
3.967683,-0.04,-0.90,0.01
3.979031,-0.03,-0.93,0.04
3.988471,-0.03,-0.93,0.04
3.998615,-0.05,-0.93,0.09
4.008929,-0.05,-0.93,0.09
4.019127,-0.08,-0.92,0.12
4.028723,-0.08,-0.92,0.12
4.039159,-0.11,-0.93,0.11
4.048943,-0.11,-0.93,0.11
4.059716,-0.13,-0.96,0.08
4.069291,-0.13,-0.96,0.08
4.081045,-0.16,-1.01,0.02
4.089445,-0.16,-1.01,0.02
4.099628,-0.18,-1.06,-0.05
4.109910,-0.18,-1.06,-0.05
4.119872,-0.19,-1.08,-0.12
4.129601,-0.19,-1.08,-0.12
4.140443,-0.21,-1.09,-0.20
4.149932,-0.21,-1.09,-0.20
4.161129,-0.22,-1.11,-0.29
4.170110,-0.22,-1.11,-0.29
4.181176,-0.21,-1.12,-0.40
4.190757,-0.21,-1.12,-0.40
4.200606,-0.19,-1.10,-0.48
4.211997,-0.19,-1.10,-0.48
4.221449,-0.16,-1.09,-0.53
4.230984,-0.16,-1.09,-0.53
4.241933,-0.14,-1.13,-0.55
4.250986,-0.14,-1.13,-0.55
4.266641,-0.11,-1.20,-0.55
4.271682,-0.11,-1.20,-0.55
4.282694,-0.09,-1.25,-0.53
4.291939,-0.09,-1.25,-0.53
4.302434,-0.08,-1.28,-0.51
4.312238,-0.08,-1.28,-0.51
4.322650,-0.07,-1.27,-0.51
4.332699,-0.07,-1.27,-0.51
4.343644,-0.06,-1.28,-0.54
4.353680,-0.06,-1.28,-0.54
4.366082,-0.05,-1.32,-0.62
4.372629,-0.05,-1.32,-0.62
4.382971,-0.03,-1.43,-0.73
4.393154,-0.03,-1.43,-0.73
4.403573,0.01,-1.59,-0.84
4.413252,0.01,-1.59,-0.84
4.423948,0.03,-1.72,-0.27
4.433579,0.03,-1.72,-0.27
4.445265,0.05,-1.81,-0.27
4.454403,0.05,-1.81,-0.27
4.464484,0.07,-1.88,-0.25
4.474726,0.07,-1.88,-0.25
4.484824,0.07,-1.95,-0.23
4.495145,0.07,-1.95,-0.23
4.505482,0.05,-2.00,-0.20
4.515105,0.05,-2.00,-0.20
4.525349,0.03,-2.01,-0.18
4.534891,0.03,-2.01,-0.18
4.545300,-0.00,-2.00,-0.16
4.555764,-0.00,-2.00,-0.16
4.565778,-0.04,-2.03,-0.14
4.575935,-0.04,-2.03,-0.14
4.585899,-0.29,-2.07,-0.46
4.595620,-0.29,-2.07,-0.46
4.606404,-0.42,-2.11,-0.47
4.616539,-0.42,-2.11,-0.47
4.626619,-0.48,-2.13,-0.50
4.636765,-0.48,-2.13,-0.50
4.646758,-0.49,-2.20,-0.57
4.656931,-0.49,-2.20,-0.57
4.666684,-0.47,-2.29,-0.66
4.677059,-0.47,-2.29,-0.66
4.687316,-0.45,-2.38,-0.75
4.697315,-0.45,-2.38,-0.75
4.707170,-0.45,-2.48,-0.84
4.717515,-0.45,-2.48,-0.84
4.728686,-0.46,-2.60,-0.93
4.737807,-0.46,-2.60,-0.93
4.748431,-0.45,-2.73,-1.02
4.758238,-0.45,-2.73,-1.02
4.768913,-0.40,-2.85,-1.11
4.778587,-0.40,-2.85,-1.11
4.788188,-0.32,-2.91,-1.19
4.798210,-0.32,-2.91,-1.19
4.809243,-0.24,-2.89,-1.27
4.818599,-0.24,-2.89,-1.27
4.828785,-0.16,-2.79,-1.31
4.839442,-0.16,-2.79,-1.31
4.849551,-0.08,-2.70,-1.33
4.860118,-0.08,-2.70,-1.33
4.869808,-0.01,-2.69,-0.40
4.879634,-0.01,-2.69,-0.40
4.889829,0.01,-2.74,-0.40
4.899841,0.01,-2.74,-0.40
4.910206,0.03,-2.72,-0.38
4.920309,0.03,-2.72,-0.38
4.930538,0.04,-2.62,-0.36
4.940433,0.04,-2.62,-0.36
4.950174,0.04,-2.52,-0.34
4.960517,0.04,-2.52,-0.34
4.970448,0.05,-2.47,-0.33
4.980671,0.05,-2.47,-0.33
4.991256,0.06,-2.41,-0.32
5.000867,0.06,-2.41,-0.32
5.012034,0.07,-2.34,-0.31
5.021576,0.07,-2.34,-0.31
5.031300,0.08,-2.28,-0.30
5.041479,0.08,-2.28,-0.30
5.052228,0.10,-2.21,-0.28
5.065855,0.10,-2.21,-0.28
5.072365,0.12,-2.11,-0.25
5.082236,0.12,-2.11,-0.25
5.093147,0.15,-1.97,-0.21
5.102172,0.15,-1.97,-0.21
5.112842,0.57,-1.85,-0.48
5.122899,0.57,-1.85,-0.48
5.133072,0.63,-1.73,-0.27
5.143104,0.63,-1.73,-0.27
5.153731,0.66,-1.57,-0.05
5.165740,0.66,-1.57,-0.05
5.173594,0.66,-1.42,0.11
5.183701,0.66,-1.42,0.11
5.195570,0.63,-1.31,0.18
5.204544,0.63,-1.31,0.18
5.214146,0.61,-1.25,0.18
5.224209,0.61,-1.25,0.18
5.234487,0.57,-1.22,0.12
5.244931,0.57,-1.22,0.12
5.255250,0.15,-1.21,0.02
5.265043,0.15,-1.21,0.02
5.275548,0.11,-1.20,0.01
5.285160,0.11,-1.20,0.01
5.295179,0.24,-1.18,0.00
5.305317,0.24,-1.18,0.00
5.315464,0.11,-1.17,-0.04
5.325701,0.11,-1.17,-0.04
5.335789,0.01,-1.15,-0.10
5.345549,0.01,-1.15,-0.10
5.356950,-0.05,-1.13,-0.18
5.366311,-0.05,-1.13,-0.18
5.376666,-0.05,-1.12,-0.27
5.386324,-0.05,-1.12,-0.27
5.396710,0.01,-1.12,-0.34
5.406509,0.01,-1.12,-0.34
5.416980,0.10,-1.07,-0.37
5.428287,0.10,-1.07,-0.37
5.437399,0.18,-0.97,-0.37
5.447699,0.18,-0.97,-0.37
5.458016,0.24,-0.84,-0.34
5.466999,0.24,-0.84,-0.34
5.477996,0.27,-0.73,-0.30
5.487579,0.27,-0.73,-0.30
5.498352,0.30,-0.66,-0.27
5.507905,0.30,-0.66,-0.27
5.518225,0.31,-0.62,-0.25
5.527720,0.31,-0.62,-0.25
5.538802,0.33,-0.59,-0.22
5.548290,0.33,-0.59,-0.22
5.558791,0.34,-0.53,-0.19
5.569110,0.34,-0.53,-0.19
5.579511,0.35,-0.44,-0.15
5.589183,0.35,-0.44,-0.15
5.599159,0.35,-0.34,-0.11
5.609222,0.35,-0.34,-0.11
5.619453,0.35,-0.25,-0.07
5.629620,0.35,-0.25,-0.07
5.640090,0.34,-0.17,-0.01
5.649198,0.34,-0.17,-0.01
5.660120,0.33,-0.10,0.05
5.669708,0.33,-0.10,0.05
5.680438,0.32,-0.04,0.11
5.690579,0.32,-0.04,0.11
5.700459,0.28,-0.01,0.15
5.711133,0.28,-0.01,0.15
5.721009,0.23,0.01,0.17
5.730519,0.23,0.01,0.17
5.741468,0.18,0.02,0.20
5.751064,0.18,0.02,0.20
5.765294,0.11,0.01,0.23
5.771130,0.11,0.01,0.23
5.781365,0.04,-0.02,0.25
5.791762,0.04,-0.02,0.25
5.802017,-0.05,-0.07,0.27
5.811927,-0.05,-0.07,0.27
5.822384,-0.20,-0.19,0.27
5.832017,-0.20,-0.19,0.27
5.844254,-0.47,-0.40,0.23
5.852530,-0.47,-0.40,0.23
5.862574,-0.76,-0.62,0.16
5.873355,-0.76,-0.62,0.16
5.882622,-0.93,-0.73,0.07
5.892785,-0.93,-0.73,0.07
5.903504,-0.91,-0.71,-0.00
5.913263,-0.91,-0.71,-0.00
5.923290,-0.77,-0.63,-0.06
5.933338,-0.77,-0.63,-0.06
5.944468,-0.59,-0.57,-0.12
5.954150,-0.59,-0.57,-0.12
5.963845,-0.42,-0.49,-0.20
5.974975,-0.42,-0.49,-0.20
5.984418,-0.27,-0.35,-0.29
5.994966,-0.27,-0.35,-0.29
6.004503,-0.14,-0.16,-0.37
6.014411,-0.14,-0.16,-0.37
6.024823,-0.03,0.03,-0.43
6.034439,-0.03,0.03,-0.43
6.044874,0.05,0.19,-0.44
6.055795,0.05,0.19,-0.44
6.065697,0.09,0.28,-0.41
6.075859,0.09,0.28,-0.41
6.085577,0.11,0.32,-0.36
6.095982,0.11,0.32,-0.36
6.106647,0.13,0.33,-0.31
6.115781,0.13,0.33,-0.31
6.126406,0.16,0.32,-0.25
6.135559,0.16,0.32,-0.25
6.145896,0.17,0.32,-0.20
6.156677,0.17,0.32,-0.20
6.166704,0.18,0.35,-0.14
6.177682,0.18,0.35,-0.14
6.186911,0.18,0.41,-0.09
6.197731,0.18,0.41,-0.09
6.207618,0.19,0.48,-0.05
6.216633,0.19,0.48,-0.05
6.227611,0.20,0.55,-0.01
6.238078,0.20,0.55,-0.01
6.247031,0.21,0.58,0.02
6.257256,0.21,0.58,0.02
6.268392,0.20,0.56,0.06
6.278601,0.20,0.56,0.06
6.288136,0.18,0.47,0.10
6.298142,0.18,0.47,0.10
6.309063,0.14,0.33,0.13
6.318828,0.14,0.33,0.13
6.328831,0.08,0.17,0.15
6.338695,0.08,0.17,0.15
6.348853,0.01,0.06,0.18
6.359426,0.01,0.06,0.18
6.369555,-0.07,0.01,0.22
6.379142,-0.07,0.01,0.22
6.389667,-0.14,0.01,0.26
6.399465,-0.14,0.01,0.26
6.411207,-0.21,-0.01,0.27
6.419823,-0.21,-0.01,0.27
6.430034,-0.27,-0.07,0.26
6.440793,-0.27,-0.07,0.26
6.450083,-0.30,-0.15,0.22
6.465273,-0.30,-0.15,0.22
6.470292,-0.30,-0.22,0.18
6.480610,-0.30,-0.22,0.18
6.490851,-0.27,-0.29,0.14
6.500804,-0.27,-0.29,0.14
6.511098,-0.22,-0.36,0.12
6.521144,-0.22,-0.36,0.12
6.531166,-0.18,-0.41,0.11
6.541814,-0.18,-0.41,0.11
6.552699,-0.16,-0.43,0.11
6.565460,-0.16,-0.43,0.11
6.571758,-0.18,-0.44,0.11
6.581757,-0.18,-0.44,0.11
6.592321,-0.24,-0.49,0.10
6.602307,-0.24,-0.49,0.10
6.612430,-0.32,-0.57,0.09
6.622573,-0.32,-0.57,0.09
6.632354,-0.40,-0.68,0.08
6.644390,-0.40,-0.68,0.08
6.653792,-0.44,-0.79,0.09
6.663014,-0.44,-0.79,0.09
6.673790,-0.44,-0.89,0.10
6.683726,-0.44,-0.89,0.10
6.694801,-0.40,-0.94,0.10
6.704035,-0.40,-0.94,0.10
6.714075,-0.33,-0.94,0.10
6.724211,-0.33,-0.94,0.10
6.734335,-0.25,-0.89,0.07
6.744252,-0.25,-0.89,0.07
6.754903,-0.17,-0.82,0.02
6.764097,-0.17,-0.82,0.02
6.774685,-0.10,-0.75,-0.06
6.784739,-0.10,-0.75,-0.06
6.795099,-0.02,-0.71,-0.17
6.805073,-0.02,-0.71,-0.17
6.815198,0.04,-0.66,-0.26
6.825671,0.04,-0.66,-0.26
6.835424,0.09,-0.58,-0.32
6.845466,0.09,-0.58,-0.32
6.856276,0.14,-0.49,-0.33
6.865595,0.14,-0.49,-0.33
6.881732,0.17,-0.42,-0.29
6.885810,0.17,-0.42,-0.29
6.895711,0.19,-0.36,-0.24
6.906873,0.19,-0.36,-0.24
6.916179,0.21,-0.30,-0.18
6.927655,0.21,-0.30,-0.18
6.936876,0.22,-0.24,-0.13
6.946340,0.22,-0.24,-0.13
6.957843,0.22,-0.20,-0.09
6.966983,0.22,-0.20,-0.09
6.981869,0.24,-0.20,-0.08
6.987696,0.24,-0.20,-0.08
6.997599,0.26,-0.21,-0.09
7.007879,0.26,-0.21,-0.09
7.018252,0.29,-0.17,-0.11
7.027943,0.29,-0.17,-0.11
7.037950,0.32,-0.06,-0.12
7.047626,0.32,-0.06,-0.12
7.058542,0.34,0.06,-0.13
7.068140,0.34,0.06,-0.13
7.081450,0.34,0.14,-0.12
7.088499,0.34,0.14,-0.12
7.098834,0.32,0.19,-0.12
7.110723,0.32,0.19,-0.12
7.119237,0.28,0.22,-0.10
7.129439,0.28,0.22,-0.10
7.139708,0.22,0.23,-0.09
7.149344,0.22,0.23,-0.09
7.164566,0.17,0.26,-0.08
7.169997,0.17,0.26,-0.08
7.179601,0.13,0.34,-0.08
7.190195,0.13,0.34,-0.08
7.199798,0.10,0.42,-0.10
7.210285,0.10,0.42,-0.10
7.220328,-0.00,0.44,-0.12
7.230494,-0.00,0.44,-0.12
7.241095,-0.24,0.32,-0.14
7.250315,-0.24,0.32,-0.14
7.264266,-0.54,0.15,-0.16
7.270529,-0.54,0.15,-0.16
7.281017,-0.75,0.02,-0.16
7.290837,-0.75,0.02,-0.16
7.301471,-0.79,-0.00,-0.13
7.311436,-0.79,-0.00,-0.13
7.321905,-0.71,0.05,-0.09
7.331292,-0.71,0.05,-0.09
7.341735,-0.57,0.15,-0.04
7.351701,-0.57,0.15,-0.04
7.364057,-0.43,0.27,0.01
7.372027,-0.43,0.27,0.01
7.382125,-0.31,0.36,0.04
7.394171,-0.31,0.36,0.04
7.402762,-0.23,0.42,0.06
7.413086,-0.23,0.42,0.06
7.423518,-0.20,0.42,0.05
7.433756,-0.20,0.42,0.05
7.443723,-0.20,0.39,0.04
7.453573,-0.20,0.39,0.04
7.463546,-0.20,0.37,0.03
7.473595,-0.20,0.37,0.03
7.483803,-0.18,0.38,0.02
7.493648,-0.18,0.38,0.02
7.503635,-0.13,0.40,0.00
7.513831,-0.13,0.40,0.00
7.524140,-0.06,0.44,0.00
