time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.644269,0.0205,0.7136,0.1582,0.731
0.661351,0.0203,0.7057,0.1563,0.723
0.662650,0.0201,0.6965,0.1541,0.714
0.678523,0.0199,0.6859,0.1516,0.703
0.693016,0.0196,0.6757,0.1491,0.692
0.694061,0.0193,0.6659,0.1468,0.682
0.710544,0.0190,0.6552,0.1442,0.671
0.711906,0.0186,0.6445,0.1417,0.660
0.727156,0.0184,0.6341,0.1392,0.649
0.742780,0.0181,0.6258,0.1372,0.641
0.743838,0.0180,0.6201,0.1358,0.635
0.759906,0.0179,0.6177,0.1351,0.633
0.763321,0.0179,0.6163,0.1345,0.631
0.776669,0.0179,0.6170,0.1346,0.632
0.793170,0.0180,0.6201,0.1351,0.635
0.794395,0.0180,0.6247,0.1359,0.640
0.811676,0.0179,0.6302,0.1369,0.645
0.815000,0.0178,0.6372,0.1383,0.652
0.823572,0.0178,0.6454,0.1399,0.661
0.834101,0.0179,0.6535,0.1416,0.669
0.843861,0.0181,0.6634,0.1435,0.679
0.858982,0.0182,0.6726,0.1454,0.688
0.865348,0.0184,0.6822,0.1472,0.698
0.875100,0.0187,0.6914,0.1489,0.708
0.884782,0.0191,0.6988,0.1503,0.715
0.894936,0.0196,0.7053,0.1515,0.722
0.904818,0.0202,0.7109,0.1524,0.727
0.915664,0.0208,0.7140,0.1528,0.731
0.925579,0.0214,0.7152,0.1529,0.732
0.935190,0.0220,0.7144,0.1525,0.731
0.946053,0.0227,0.7131,0.1520,0.730
0.955240,0.0233,0.7102,0.1514,0.727
0.965955,0.0237,0.7064,0.1505,0.723
0.976303,0.0241,0.7024,0.1495,0.719
0.986101,0.0242,0.6986,0.1487,0.715
0.996466,0.0245,0.6954,0.1479,0.711
1.006512,0.0250,0.6943,0.1476,0.710
1.016864,0.0255,0.6933,0.1475,0.709
1.026919,0.0259,0.6928,0.1476,0.709
1.036951,0.0263,0.6934,0.1480,0.710
1.048286,0.0265,0.6930,0.1483,0.709
1.057448,0.0267,0.6946,0.1492,0.711
1.067827,0.0267,0.6968,0.1502,0.713
1.077420,0.0267,0.7009,0.1517,0.718
1.087545,0.0266,0.7062,0.1535,0.723
1.098340,0.0263,0.7122,0.1553,0.729
1.108288,0.0260,0.7186,0.1572,0.736
1.117922,0.0257,0.7246,0.1590,0.742
1.128448,0.0252,0.7304,0.1605,0.748
1.137886,0.0247,0.7358,0.1619,0.754
1.148375,0.0240,0.7394,0.1627,0.757
1.158160,0.0234,0.7424,0.1633,0.760
1.168476,0.0228,0.7442,0.1634,0.762
1.178560,0.0223,0.7436,0.1628,0.762
1.188647,0.0218,0.7394,0.1614,0.757
1.199162,0.0213,0.7329,0.1593,0.750
1.209406,0.0209,0.7250,0.1570,0.742
1.219032,0.0204,0.7147,0.1540,0.731
1.229997,0.0199,0.7029,0.1506,0.719
1.239540,0.0194,0.6885,0.1465,0.704
1.249736,0.0189,0.6724,0.1420,0.687
1.259311,0.0186,0.6533,0.1367,0.668
1.269657,0.0183,0.6331,0.1313,0.647
1.280269,0.0181,0.6115,0.1257,0.625
1.289992,0.0180,0.5892,0.1198,0.602
1.300135,0.0178,0.5651,0.1138,0.577
1.310806,0.0175,0.5414,0.1080,0.552
1.320119,0.0173,0.5175,0.1023,0.528
1.336297,0.0172,0.4942,0.0969,0.504
1.341428,0.0172,0.4741,0.0924,0.483
1.350550,0.0173,0.4563,0.0885,0.465
1.361627,0.0175,0.4400,0.0850,0.448
1.370973,0.0179,0.4279,0.0827,0.436
1.381754,0.0184,0.4197,0.0812,0.428
1.391380,0.0192,0.4175,0.0811,0.426
1.401998,0.0202,0.4200,0.0821,0.428
1.412353,0.0215,0.4285,0.0844,0.437
1.421840,0.0231,0.4436,0.0881,0.453
1.436228,0.0250,0.4645,0.0931,0.474
1.442443,0.0272,0.4921,0.0996,0.503
1.452307,0.0300,0.5262,0.1077,0.538
1.462529,0.0351,0.5996,0.1238,0.613
1.472680,0.0405,0.6777,0.1412,0.693
1.482588,0.0462,0.7606,0.1601,0.779
1.493478,0.0522,0.8489,0.1810,0.870
1.502671,0.0586,0.9430,0.2040,0.967
1.513591,0.0654,1.0486,0.2339,1.076
1.523349,0.0723,1.1586,0.2667,1.191
1.536132,0.0789,1.2714,0.3018,1.309
1.543543,0.0848,1.3834,0.3382,1.427
1.553552,0.0900,1.4953,0.3762,1.545
1.563455,0.0944,1.6061,0.4154,1.662
1.574125,0.0978,1.7141,0.4549,1.776
1.584284,0.1002,1.8156,0.4941,1.884
1.594728,0.1016,1.9090,0.5320,1.984
1.604256,0.1024,1.9929,0.5680,2.075
1.615552,0.1021,2.0345,0.5945,2.122
1.624373,0.1019,2.0671,0.6189,2.160
1.634685,0.1023,2.0910,0.6408,2.189
1.644808,0.1033,2.1050,0.6595,2.208
1.654536,0.1050,2.1105,0.6754,2.218
1.665387,0.1056,2.0746,0.6796,2.186
1.675115,0.1130,2.0314,0.6805,2.145
1.685351,0.1201,1.9800,0.6773,2.096
1.695414,0.1263,1.9198,0.6691,2.037
1.705598,0.1315,1.8510,0.6563,1.968
1.716296,0.1352,1.7657,0.6295,1.879
1.726305,0.1375,1.6747,0.5994,1.784
1.735703,0.1382,1.5781,0.5661,1.682
1.746741,0.1376,1.4778,0.5303,1.576
1.756373,0.1356,1.3759,0.4928,1.468
1.765741,0.1322,1.2741,0.4547,1.359
1.776905,0.1276,1.1716,0.4159,1.250
1.786620,0.1218,1.0714,0.3777,1.143
1.798541,0.1153,0.9746,0.3406,1.039
1.807101,0.1080,0.8817,0.3049,0.939
1.816422,0.1034,0.8223,0.2801,0.875
1.826763,0.0982,0.7655,0.2566,0.813
1.837088,0.0927,0.7118,0.2345,0.755
1.848757,0.0869,0.6618,0.2143,0.701
1.858075,0.0808,0.6139,0.1953,0.649
1.867435,0.0747,0.5698,0.1780,0.602
1.877460,0.0664,0.5237,0.1606,0.552
1.887672,0.0586,0.4799,0.1446,0.505
1.898582,0.0516,0.4385,0.1298,0.460
1.908058,0.0454,0.4002,0.1166,0.419
1.918005,0.0396,0.3632,0.1042,0.380
1.928677,0.0345,0.3283,0.0928,0.343
1.938264,0.0301,0.2963,0.0826,0.309
1.948998,0.0260,0.2653,0.0729,0.276
1.959081,0.0222,0.2334,0.0633,0.243
1.968714,0.0185,0.1998,0.0536,0.208
1.979594,0.0152,0.1685,0.0447,0.175
1.989246,0.0122,0.1385,0.0363,0.144
1.998995,0.0094,0.1089,0.0282,0.113
2.009524,0.0070,0.0823,0.0211,0.085
2.019538,0.0048,0.0576,0.0146,0.060
2.035306,0.0031,0.0374,0.0093,0.039
2.039672,0.0018,0.0222,0.0055,0.023
2.049626,0.0010,0.0124,0.0030,0.013
2.060457,0.0006,0.0080,0.0019,0.008
2.072771,0.0006,0.0077,0.0018,0.008
2.080680,0.0011,0.0152,0.0035,0.016
2.090735,0.0022,0.0295,0.0068,0.030
2.100075,0.0038,0.0529,0.0120,0.054
2.111112,0.0057,0.0831,0.0185,0.085
2.120845,0.0103,0.1563,0.0341,0.160
2.136846,0.0148,0.2335,0.0500,0.239
2.141050,0.0189,0.3131,0.0660,0.321
2.150769,0.0230,0.3968,0.0825,0.406
2.161180,0.0268,0.4843,0.0993,0.495
2.171132,0.0305,0.5755,0.1168,0.588
2.182302,0.0341,0.6690,0.1347,0.683
2.191798,0.0378,0.7651,0.1530,0.781
2.202221,0.0411,0.8632,0.1718,0.881
2.212337,0.0441,0.9623,0.1911,0.982
2.222849,0.0465,1.0613,0.2109,1.083
2.235449,0.0483,1.1580,0.2310,1.182
2.242723,0.0493,1.2533,0.2518,1.279
2.252212,0.0497,1.3442,0.2728,1.373
2.262531,0.0496,1.4297,0.2935,1.460
2.272989,0.0491,1.5111,0.3145,1.544
2.283024,0.0478,1.5832,0.3342,1.619
2.293098,0.0459,1.6481,0.3533,1.686
2.303363,0.0434,1.7008,0.3701,1.741
2.314708,0.0403,1.7440,0.3851,1.786
2.323937,0.0361,1.7405,0.3911,1.784
2.334406,0.0316,1.7307,0.3953,1.776
2.344477,0.0268,1.7140,0.3973,1.760
2.354710,0.0211,1.6566,0.3910,1.702
2.364323,0.0160,1.5953,0.3832,1.641
2.374432,0.0113,1.5298,0.3735,1.575
2.384466,0.0068,1.4602,0.3622,1.504
2.394717,0.0024,1.3864,0.3489,1.430
2.404339,-0.0012,1.3096,0.3340,1.352
2.414112,-0.0044,1.2266,0.3164,1.267
2.424787,-0.0066,1.1389,0.2966,1.177
2.435033,-0.0083,1.0470,0.2748,1.082
2.445528,-0.0094,0.9507,0.2507,0.983
2.455095,-0.0099,0.8542,0.2258,0.884
2.465324,-0.0100,0.7589,0.2006,0.785
2.475522,-0.0097,0.6620,0.1746,0.685
2.485725,-0.0092,0.5674,0.1490,0.587
2.495776,-0.0083,0.4729,0.1234,0.489
2.506493,-0.0072,0.3826,0.0992,0.395
2.515865,-0.0058,0.2955,0.0760,0.305
2.526461,-0.0043,0.2126,0.0543,0.219
2.535893,-0.0027,0.1321,0.0335,0.136
2.551886,-0.0011,0.0560,0.0141,0.058
2.556680,-0.0004,0.0181,0.0045,0.019
2.566319,0.0003,-0.0177,-0.0043,0.018
2.577346,0.0009,-0.0497,-0.0120,0.051
2.586792,0.0014,-0.0802,-0.0191,0.082
2.598157,0.0018,-0.1083,-0.0255,0.111
2.607720,0.0021,-0.1328,-0.0308,0.136
2.617344,0.0022,-0.1510,-0.0345,0.155
2.627303,0.0021,-0.1602,-0.0362,0.164
2.637974,0.0019,-0.1619,-0.0361,0.166
2.652225,0.0015,-0.1567,-0.0346,0.160
2.657994,0.0011,-0.1471,-0.0322,0.151
2.667814,0.0007,-0.1325,-0.0288,0.136
2.678275,0.0004,-0.1109,-0.0240,0.114
2.688184,0.0001,-0.0819,-0.0177,0.084
2.698438,-0.0000,-0.0458,-0.0098,0.047
2.708581,-0.0000,-0.0026,-0.0006,0.003
2.718319,0.0002,0.0452,0.0097,0.046
2.728876,0.0006,0.0984,0.0209,0.101
2.739237,0.0012,0.1578,0.0334,0.161
2.749009,0.0018,0.2226,0.0468,0.227
2.759588,0.0026,0.3261,0.0679,0.333
2.769198,0.0032,0.4320,0.0889,0.441
2.780798,0.0037,0.5363,0.1092,0.547
2.789266,0.0038,0.6418,0.1293,0.655
2.799422,0.0037,0.7472,0.1490,0.762
2.810026,0.0034,0.8520,0.1686,0.869
2.819407,0.0028,0.9573,0.1884,0.976
2.835118,0.0023,1.0596,0.2078,1.080
2.840414,0.0016,1.1591,0.2267,1.181
2.850295,0.0008,1.2549,0.2451,1.279
2.860456,0.0000,1.3481,0.2632,1.374
2.870349,-0.0007,1.4365,0.2807,1.464
2.880650,-0.0009,1.5214,0.2983,1.550
2.890800,-0.0007,1.6008,0.3154,1.632
2.900738,0.0001,1.6734,0.3322,1.706
2.911123,0.0013,1.7370,0.3481,1.771
2.921912,0.0035,1.7912,0.3636,1.828
2.934626,0.0061,1.7962,0.3714,1.834
2.941890,0.0096,1.7936,0.3777,1.833
2.951726,0.0143,1.7822,0.3826,1.823
2.962219,0.0262,1.7280,0.3792,1.769
2.972075,0.0381,1.6675,0.3739,1.709
2.982250,0.0499,1.6039,0.3676,1.646
2.992549,0.0613,1.5353,0.3597,1.578
3.002451,0.0715,1.4637,0.3502,1.507
3.012495,0.0805,1.3896,0.3391,1.433
3.022970,0.0878,1.3116,0.3263,1.354
3.035823,0.0934,1.2331,0.3123,1.275
3.043150,0.0972,1.1545,0.2974,1.196
3.053341,0.0993,1.0773,0.2820,1.118
3.063652,0.0997,1.0006,0.2659,1.040
3.073699,0.0988,0.9250,0.2493,0.963
3.083597,0.0965,0.8502,0.2322,0.887
3.094037,0.0929,0.7772,0.2149,0.812
3.103846,0.0884,0.7074,0.1979,0.740
3.113995,0.0835,0.6425,0.1816,0.673
3.124257,0.0779,0.5812,0.1658,0.609
3.134781,0.0770,0.5617,0.1608,0.589
3.144713,0.0760,0.5449,0.1566,0.572
3.154736,0.0750,0.5306,0.1529,0.557
3.164614,0.0708,0.5123,0.1480,0.538
3.174474,0.0670,0.4970,0.1438,0.522
3.185154,0.0635,0.4843,0.1401,0.508
3.195335,0.0600,0.4731,0.1368,0.496
3.205611,0.0567,0.4634,0.1337,0.486
3.214926,0.0535,0.4536,0.1308,0.475
3.225637,0.0505,0.4444,0.1278,0.465
3.235231,0.0475,0.4342,0.1246,0.454
3.245938,0.0447,0.4238,0.1213,0.443
3.255754,0.0420,0.4116,0.1175,0.430
3.266159,0.0393,0.3980,0.1131,0.416
3.275700,0.0370,0.3840,0.1086,0.401
3.286023,0.0347,0.3691,0.1036,0.385
3.297672,0.0327,0.3531,0.0984,0.368
3.306366,0.0311,0.3399,0.0940,0.354
3.316515,0.0297,0.3271,0.0897,0.340
3.326524,0.0287,0.3182,0.0865,0.331
3.336113,0.0279,0.3117,0.0839,0.324
3.351421,0.0272,0.3059,0.0816,0.318
3.357562,0.0268,0.3034,0.0803,0.315
3.367123,0.0267,0.3050,0.0801,0.316
3.377107,0.0268,0.3089,0.0807,0.320
3.387160,0.0271,0.3160,0.0821,0.328
3.397441,0.0277,0.3270,0.0847,0.339
3.408150,0.0285,0.3405,0.0880,0.353
3.417766,0.0295,0.3566,0.0919,0.369
3.428350,0.0307,0.3746,0.0962,0.388
3.438237,0.0319,0.3935,0.1006,0.407
3.451657,0.0334,0.4147,0.1054,0.429
3.458373,0.0349,0.4379,0.1107,0.453
3.468084,0.0367,0.4657,0.1170,0.482
3.478623,0.0386,0.4976,0.1243,0.514
3.488375,0.0406,0.5350,0.1329,0.553
3.498671,0.0423,0.5772,0.1429,0.596
3.509117,0.0435,0.6184,0.1528,0.638
3.518917,0.0442,0.6616,0.1635,0.683
3.530425,0.0444,0.7025,0.1738,0.725
3.539413,0.0441,0.7413,0.1840,0.765
3.552153,0.0433,0.7765,0.1938,0.802
3.559583,0.0422,0.8074,0.2026,0.833
3.569685,0.0409,0.8332,0.2102,0.860
3.580876,0.0394,0.8544,0.2166,0.882
3.589913,0.0379,0.8709,0.2217,0.899
3.600127,0.0365,0.8827,0.2252,0.912
3.610569,0.0348,0.8823,0.2220,0.910
3.620483,0.0329,0.8780,0.2177,0.905
3.635235,0.0310,0.8712,0.2132,0.897
3.640981,0.0291,0.8647,0.2092,0.890
3.650484,0.0274,0.8567,0.2054,0.881
3.661639,0.0259,0.8497,0.2024,0.874
3.671342,0.0244,0.8418,0.1996,0.865
3.680979,0.0231,0.8341,0.1971,0.857
3.691264,0.0224,0.8319,0.1993,0.856
3.701279,0.0221,0.8266,0.2004,0.851
3.711473,0.0221,0.8201,0.2010,0.845
3.721702,0.0223,0.8120,0.2005,0.837
3.735409,0.0230,0.8034,0.1996,0.828
3.741891,0.0239,0.7945,0.1980,0.819
3.751724,0.0253,0.7853,0.1960,0.810
3.762352,0.0269,0.7747,0.1935,0.799
3.772401,0.0289,0.7662,0.1912,0.790
3.782415,0.0312,0.7590,0.1894,0.783
3.792577,0.0365,0.7554,0.1885,0.779
3.802595,0.0416,0.7522,0.1882,0.776
3.814015,0.0473,0.7578,0.1933,0.783
3.823553,0.0532,0.7651,0.1989,0.792
3.833340,0.0594,0.7730,0.2050,0.802
3.844018,0.0654,0.7783,0.2105,0.809
3.854017,0.0713,0.7828,0.2155,0.815
3.863469,0.0769,0.7842,0.2199,0.818
3.873809,0.0823,0.7836,0.2237,0.819
3.884029,0.0876,0.7806,0.2267,0.818
3.894842,0.0916,0.7676,0.2240,0.805
3.903912,0.0955,0.7575,0.2223,0.795
3.914343,0.0994,0.7495,0.2216,0.788
3.924177,0.1044,0.7527,0.2273,0.793
3.934145,0.1095,0.7590,0.2340,0.802
3.944945,0.1141,0.7656,0.2410,0.811
3.955073,0.1187,0.7747,0.2490,0.822
3.967362,0.1235,0.7878,0.2586,0.838
3.974564,0.1281,0.8032,0.2690,0.857
3.985100,0.1326,0.8199,0.2799,0.876
3.995541,0.1329,0.8328,0.2896,0.892
4.005371,0.1337,0.8496,0.3005,0.911
4.015678,0.1344,0.8681,0.3119,0.932
4.025747,0.1350,0.8884,0.3240,0.955
4.035764,0.1354,0.9113,0.3369,0.981
4.050968,0.1354,0.9350,0.3500,1.008
4.056426,0.1354,0.9603,0.3641,1.036
4.066708,0.1352,0.9871,0.3790,1.066
4.076524,0.1345,1.0124,0.3937,1.095
4.086130,0.1332,1.0363,0.4081,1.122
4.096941,0.1313,1.0582,0.4216,1.147
4.106976,0.1288,1.0744,0.4330,1.165
4.116832,0.1258,1.0864,0.4426,1.180
4.127364,0.1215,1.0819,0.4416,1.175
4.137535,0.1173,1.0755,0.4401,1.168
4.152124,0.1134,1.0686,0.4388,1.161
4.158013,0.1095,1.0625,0.4378,1.154
4.167123,0.1057,1.0580,0.4378,1.150
4.177905,0.1017,1.0553,0.4390,1.147
4.187614,0.0976,1.0548,0.4413,1.148
4.197591,0.0892,1.0531,0.4432,1.146
4.207865,0.0804,1.0522,0.4454,1.145
4.218057,0.0713,1.0517,0.4479,1.145
4.228275,0.0618,1.0512,0.4505,1.145
4.238677,0.0521,1.0491,0.4518,1.143
4.251811,0.0423,1.0358,0.4441,1.128
4.258721,0.0329,1.0223,0.4354,1.112
4.268480,0.0241,1.0083,0.4255,1.095
4.280251,0.0159,0.9848,0.4072,1.066
4.289514,0.0087,0.9642,0.3896,1.040
4.299436,0.0022,0.9478,0.3739,1.019
4.309398,-0.0036,0.9386,0.3609,1.006
4.319725,-0.0090,0.9377,0.3515,1.001
4.330596,-0.0148,0.9875,0.3627,1.052
4.339622,-0.0208,1.0405,0.3747,1.106
4.350251,-0.0268,1.0954,0.3867,1.162
4.360423,-0.0324,1.1504,0.3983,1.218
4.370342,-0.0376,1.2028,0.4085,1.271
4.380334,-0.0418,1.2529,0.4177,1.321
4.390586,-0.0401,1.2975,0.4246,1.366
4.400257,-0.0327,1.3380,0.4300,1.406
4.410709,-0.0237,1.3724,0.4334,1.439
4.420742,-0.0131,1.4057,0.4360,1.472
4.430660,-0.0010,1.4355,0.4374,1.501
4.441661,0.0125,1.4619,0.4381,1.526
4.451560,0.0265,1.4585,0.4367,1.523
4.461435,0.0410,1.4540,0.4355,1.518
4.471441,0.0555,1.4473,0.4341,1.512
4.481669,0.0701,1.4460,0.4395,1.513
4.491552,0.0843,1.4405,0.4436,1.510
4.501767,0.0977,1.4289,0.4453,1.500
4.513459,0.1103,1.4098,0.4440,1.482
4.521805,0.1214,1.3822,0.4387,1.455
4.532122,0.1274,1.3057,0.4139,1.376
4.542460,0.1307,1.2164,0.3802,1.281
4.551835,0.1317,1.1259,0.3465,1.185
4.563752,0.1309,1.0359,0.3134,1.090
4.572667,0.1283,0.9471,0.2810,0.996
4.582568,0.1236,0.8575,0.2493,0.902
4.592974,0.1136,0.7661,0.2179,0.805
4.602546,0.1027,0.6756,0.1877,0.709
4.613091,0.0911,0.5871,0.1592,0.615
4.623599,0.0787,0.4992,0.1320,0.522
4.633397,0.0662,0.4144,0.1068,0.433
4.644203,0.0538,0.3338,0.0837,0.348
4.653680,0.0472,0.2925,0.0710,0.305
4.663619,0.0404,0.2515,0.0591,0.261
4.674374,0.0337,0.2112,0.0479,0.219
4.683757,0.0275,0.1745,0.0382,0.181
4.694316,0.0218,0.1402,0.0296,0.145
4.704891,0.0168,0.1099,0.0224,0.113
4.714508,0.0125,0.0831,0.0164,0.086
4.724924,0.0088,0.0596,0.0114,0.061
4.734953,0.0055,0.0386,0.0071,0.040
4.751003,0.0037,0.0265,0.0048,0.027
4.755344,0.0022,0.0162,0.0029,0.017
4.765499,0.0009,0.0069,0.0012,0.007
4.775434,0.0002,0.0014,0.0002,0.001
4.785628,0.0000,0.0004,0.0001,0.000
4.796941,0.0004,0.0033,0.0006,0.003
4.805896,0.0016,0.0136,0.0023,0.014
4.815663,0.0037,0.0327,0.0053,0.033
4.825856,0.0065,0.0588,0.0094,0.060
4.836285,0.0096,0.0907,0.0144,0.092
4.851422,0.0133,0.1322,0.0213,0.135
4.856117,0.0159,0.1742,0.0286,0.177
4.866724,0.0179,0.2186,0.0366,0.222
4.876548,0.0194,0.2656,0.0454,0.270
4.886514,0.0202,0.3126,0.0547,0.318
4.897848,0.0203,0.3622,0.0649,0.369
4.907077,0.0198,0.4149,0.0761,0.422
4.917010,0.0187,0.4705,0.0883,0.479
4.927460,0.0168,0.5297,0.1016,0.540
4.937602,0.0143,0.5899,0.1153,0.601
4.951205,0.0111,0.6535,0.1298,0.666
4.958240,0.0070,0.7190,0.1446,0.733
4.967794,0.0022,0.7857,0.1599,0.802
4.978313,-0.0037,0.8526,0.1753,0.870
4.988471,-0.0104,0.9203,0.1914,0.940
4.998854,-0.0180,0.9875,0.2080,1.009
5.008549,-0.0261,1.0486,0.2237,1.072
5.018794,-0.0347,1.1034,0.2384,1.129
5.030099,-0.0432,1.1530,0.2519,1.181
5.039306,-0.0513,1.1974,0.2635,1.227
5.048780,-0.0585,1.2293,0.2676,1.259
5.059498,-0.0606,1.2526,0.2690,1.283
5.069246,-0.0624,1.2730,0.2693,1.303
5.080549,-0.0636,1.2927,0.2689,1.322
5.089454,-0.0646,1.3096,0.2674,1.338
5.099141,-0.0652,1.3224,0.2650,1.350
5.110185,-0.0653,1.3311,0.2617,1.358
5.120079,-0.0653,1.3368,0.2581,1.363
5.129745,-0.0652,1.3394,0.2544,1.365
5.140605,-0.0653,1.3413,0.2516,1.366
5.150100,-0.0653,1.3397,0.2494,1.364
5.161293,-0.0653,1.3361,0.2484,1.361
5.170588,-0.0648,1.3294,0.2479,1.354
5.180651,-0.0639,1.3180,0.2475,1.343
5.190517,-0.0625,1.3019,0.2464,1.326
5.200433,-0.0607,1.2806,0.2446,1.305
5.211037,-0.0587,1.2571,0.2420,1.282
5.221128,-0.0567,1.2321,0.2390,1.256
5.231222,-0.0544,1.2037,0.2350,1.228
5.241865,-0.0523,1.1725,0.2303,1.196
5.251366,-0.0502,1.1378,0.2248,1.161
5.263178,-0.0482,1.1015,0.2189,1.124
5.271729,-0.0462,1.0617,0.2121,1.084
5.281915,-0.0439,1.0155,0.2038,1.037
5.292356,-0.0416,0.9651,0.1944,0.985
5.302212,-0.0392,0.9108,0.1838,0.930
5.313214,-0.0368,0.8518,0.1719,0.870
5.322294,-0.0341,0.7897,0.1589,0.806
5.332986,-0.0311,0.7239,0.1447,0.739
5.342686,-0.0280,0.6560,0.1299,0.669
5.352441,-0.0248,0.5874,0.1147,0.599
5.363264,-0.0215,0.5176,0.0992,0.527
5.372914,-0.0185,0.4493,0.0841,0.457
5.383283,-0.0155,0.3843,0.0701,0.391
5.393717,-0.0130,0.3246,0.0576,0.330
5.403739,-0.0107,0.2716,0.0468,0.276
5.413867,-0.0088,0.2254,0.0377,0.229
5.424218,-0.0072,0.1856,0.0301,0.188
5.434226,-0.0059,0.1555,0.0245,0.158
5.444445,-0.0050,0.1345,0.0207,0.136
5.454524,-0.0045,0.1235,0.0185,0.125
5.463737,-0.0055,0.1557,0.0228,0.157
5.474315,-0.0066,0.1945,0.0279,0.197
5.484037,-0.0079,0.2425,0.0341,0.245
5.496143,-0.0092,0.2978,0.0414,0.301
5.505349,-0.0106,0.3622,0.0498,0.366
5.514760,-0.0121,0.4351,0.0594,0.439
5.525657,-0.0134,0.5139,0.0700,0.519
5.535910,-0.0147,0.5999,0.0819,0.606
5.550073,-0.0158,0.6896,0.0945,0.696
5.555368,-0.0166,0.7810,0.1078,0.789
5.565562,-0.0171,0.8748,0.1217,0.883
5.575726,-0.0175,0.9701,0.1362,0.980
5.586178,-0.0177,1.0660,0.1511,1.077
5.595696,-0.0175,1.1601,0.1657,1.172
5.606066,-0.0168,1.2503,0.1797,1.263
5.616242,-0.0156,1.3368,0.1928,1.351
5.626811,-0.0138,1.4203,0.2052,1.435
5.636663,-0.0116,1.5017,0.2171,1.517
5.650583,-0.0093,1.5805,0.2283,1.597
5.657290,-0.0070,1.6573,0.2393,1.674
5.667062,-0.0043,1.6969,0.2461,1.715
5.677421,-0.0016,1.7347,0.2533,1.753
5.687592,0.0014,1.7740,0.2668,1.794
5.697519,0.0043,1.8119,0.2806,1.833
5.707872,0.0068,1.8458,0.2943,1.869
5.717528,0.0092,1.8742,0.3074,1.899
5.729576,0.0115,1.8954,0.3191,1.922
5.738493,0.0138,1.9071,0.3284,1.935
5.748169,0.0165,1.9125,0.3360,1.942
5.758762,0.0193,1.9101,0.3415,1.941
5.767978,0.0223,1.9018,0.3454,1.933
5.779532,0.0254,1.8877,0.3481,1.920
5.788823,0.0287,1.8678,0.3498,1.901
5.798507,0.0316,1.8420,0.3506,1.875
