time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.069439,0.0252,0.7810,0.0496,0.783
2.083221,0.0264,0.7838,0.0483,0.786
2.085482,0.0276,0.7875,0.0471,0.789
2.100165,0.0287,0.7927,0.0459,0.795
2.105552,0.0298,0.7994,0.0446,0.801
2.120697,0.0311,0.8083,0.0433,0.810
2.135625,0.0322,0.8143,0.0418,0.816
2.136658,0.0333,0.8201,0.0402,0.822
2.152103,0.0343,0.8258,0.0387,0.827
2.155701,0.0355,0.8325,0.0374,0.834
2.169527,0.0365,0.8382,0.0363,0.840
2.182671,0.0373,0.8425,0.0353,0.844
2.186886,0.0379,0.8445,0.0344,0.846
2.199733,0.0383,0.8443,0.0336,0.846
2.219024,0.0389,0.8441,0.0329,0.846
2.220032,0.0394,0.8441,0.0326,0.846
2.235970,0.0400,0.8435,0.0322,0.845
2.237020,0.0406,0.8445,0.0320,0.846
2.253865,0.0411,0.8448,0.0316,0.846
2.271120,0.0413,0.8416,0.0310,0.843
2.272322,0.0413,0.8350,0.0302,0.837
2.283777,0.0412,0.8263,0.0292,0.828
2.288593,0.0410,0.8150,0.0281,0.816
2.299533,0.0407,0.8031,0.0271,0.805
2.320759,0.0404,0.7907,0.0261,0.792
2.322117,0.0402,0.7803,0.0254,0.782
2.336433,0.0400,0.7718,0.0246,0.773
2.338769,0.0399,0.7644,0.0242,0.766
2.353351,0.0399,0.7576,0.0239,0.759
2.369843,0.0399,0.7529,0.0239,0.754
2.370912,0.0402,0.7506,0.0241,0.752
2.382807,0.0406,0.7519,0.0245,0.753
2.389077,0.0412,0.7569,0.0252,0.758
2.399721,0.0419,0.7650,0.0262,0.767
2.419179,0.0425,0.7758,0.0274,0.777
2.420534,0.0431,0.7889,0.0286,0.791
2.436205,0.0436,0.8041,0.0301,0.806
2.440103,0.0440,0.8190,0.0317,0.821
2.454298,0.0444,0.8340,0.0334,0.836
2.470468,0.0446,0.8530,0.0355,0.855
2.471730,0.0448,0.8741,0.0377,0.876
2.482317,0.0448,0.8985,0.0400,0.901
2.500401,0.0444,0.9251,0.0424,0.927
2.501435,0.0439,0.9521,0.0446,0.954
2.519304,0.0432,0.9799,0.0467,0.982
2.521080,0.0419,1.0052,0.0487,1.007
2.537348,0.0403,1.0300,0.0505,1.032
2.553125,0.0382,1.0516,0.0519,1.054
2.554357,0.0356,1.0704,0.0529,1.072
2.569269,0.0325,1.0842,0.0536,1.086
2.571645,0.0290,1.0927,0.0541,1.094
2.582818,0.0255,1.0961,0.0544,1.098
2.600200,0.0220,1.0948,0.0547,1.096
2.601469,0.0185,1.0902,0.0550,1.092
2.620457,0.0152,1.0831,0.0553,1.085
2.622351,0.0123,1.0724,0.0555,1.074
2.635942,0.0095,1.0590,0.0559,1.061
2.653235,0.0068,1.0449,0.0563,1.046
2.654686,0.0043,1.0339,0.0567,1.035
2.670020,0.0019,1.0209,0.0568,1.022
2.672805,-0.0002,1.0081,0.0570,1.010
2.682809,-0.0021,0.9944,0.0571,0.996
2.699539,-0.0038,0.9795,0.0574,0.981
2.703405,-0.0054,0.9648,0.0581,0.967
2.720292,-0.0070,0.9472,0.0585,0.949
2.735541,-0.0084,0.9278,0.0590,0.930
2.736718,-0.0096,0.9069,0.0596,0.909
2.754101,-0.0105,0.8858,0.0602,0.888
2.755179,-0.0112,0.8671,0.0609,0.869
2.769692,-0.0116,0.8487,0.0615,0.851
2.783699,-0.0121,0.8327,0.0620,0.835
2.784746,-0.0126,0.8195,0.0627,0.822
2.800148,-0.0129,0.8062,0.0634,0.809
2.804937,-0.0133,0.7933,0.0642,0.796
2.819788,-0.0136,0.7807,0.0651,0.784
2.835162,-0.0141,0.7713,0.0663,0.774
2.836362,-0.0147,0.7631,0.0675,0.766
2.852892,-0.0152,0.7558,0.0686,0.759
2.855040,-0.0157,0.7475,0.0696,0.751
2.869304,-0.0163,0.7380,0.0705,0.742
2.883614,-0.0169,0.7261,0.0712,0.730
2.885135,-0.0177,0.7148,0.0717,0.719
2.900183,-0.0185,0.7033,0.0722,0.707
2.906218,-0.0193,0.6916,0.0723,0.696
2.920151,-0.0200,0.6829,0.0726,0.687
2.937534,-0.0206,0.6754,0.0729,0.680
2.938676,-0.0213,0.6685,0.0731,0.673
2.953482,-0.0220,0.6626,0.0732,0.667
2.956465,-0.0228,0.6575,0.0733,0.662
2.969250,-0.0236,0.6547,0.0737,0.659
2.983762,-0.0244,0.6525,0.0740,0.657
2.986738,-0.0251,0.6504,0.0743,0.655
2.999919,-0.0260,0.6504,0.0747,0.655
3.020050,-0.0269,0.6516,0.0750,0.656
3.021428,-0.0279,0.6526,0.0751,0.658
3.034774,-0.0288,0.6521,0.0750,0.657
3.037281,-0.0297,0.6522,0.0748,0.657
3.052294,-0.0307,0.6526,0.0747,0.658
3.070320,-0.0317,0.6532,0.0745,0.658
3.071333,-0.0327,0.6543,0.0743,0.659
3.080762,-0.0337,0.6569,0.0743,0.662
3.088871,-0.0345,0.6585,0.0743,0.664
3.099275,-0.0354,0.6612,0.0743,0.666
3.119519,-0.0361,0.6639,0.0746,0.669
3.120687,-0.0368,0.6652,0.0747,0.670
3.135367,-0.0374,0.6667,0.0750,0.672
3.139392,-0.0379,0.6677,0.0753,0.673
3.153430,-0.0384,0.6693,0.0758,0.675
3.167878,-0.0388,0.6707,0.0763,0.676
3.169058,-0.0391,0.6717,0.0768,0.677
3.183637,-0.0392,0.6720,0.0774,0.678
3.200181,-0.0393,0.6723,0.0780,0.678
3.201368,-0.0393,0.6732,0.0786,0.679
3.214874,-0.0392,0.6754,0.0795,0.681
3.220214,-0.0390,0.6781,0.0805,0.684
3.237806,-0.0387,0.6810,0.0815,0.687
3.240344,-0.0383,0.6830,0.0825,0.689
3.250348,-0.0379,0.6852,0.0835,0.691
3.260506,-0.0374,0.6870,0.0845,0.693
3.270560,-0.0369,0.6895,0.0856,0.696
3.280592,-0.0363,0.6916,0.0867,0.698
3.295230,-0.0357,0.6934,0.0879,0.700
3.301207,-0.0351,0.6939,0.0890,0.700
3.310770,-0.0344,0.6953,0.0901,0.702
3.321382,-0.0337,0.6987,0.0916,0.705
3.331007,-0.0331,0.7031,0.0932,0.710
3.340849,-0.0326,0.7094,0.0950,0.716
3.351875,-0.0322,0.7176,0.0969,0.725
3.361385,-0.0319,0.7255,0.0988,0.733
3.371927,-0.0319,0.7350,0.1008,0.743
3.381642,-0.0319,0.7457,0.1027,0.753
3.395998,-0.0320,0.7573,0.1046,0.765
3.402004,-0.0324,0.7701,0.1063,0.778
3.412752,-0.0330,0.7816,0.1073,0.790
3.424120,-0.0336,0.7926,0.1078,0.801
3.433068,-0.0341,0.8032,0.1080,0.811
3.442868,-0.0347,0.8145,0.1081,0.822
3.453163,-0.0353,0.8267,0.1079,0.834
3.462995,-0.0359,0.8379,0.1074,0.846
3.474449,-0.0364,0.8495,0.1068,0.857
3.483705,-0.0369,0.8609,0.1060,0.868
3.493636,-0.0375,0.8730,0.1052,0.880
3.503941,-0.0379,0.8855,0.1044,0.892
3.513844,-0.0383,0.8975,0.1035,0.904
3.524374,-0.0387,0.9080,0.1024,0.915
3.533547,-0.0390,0.9183,0.1010,0.925
3.543953,-0.0394,0.9288,0.0998,0.935
3.554034,-0.0396,0.9385,0.0985,0.945
3.564311,-0.0399,0.9492,0.0973,0.955
3.574803,-0.0401,0.9599,0.0962,0.966
3.585199,-0.0404,0.9713,0.0952,0.977
3.595297,-0.0407,0.9821,0.0943,0.987
3.604954,-0.0407,0.9909,0.0935,0.996
3.615152,-0.0404,0.9987,0.0932,1.004
3.625061,-0.0402,1.0063,0.0934,1.011
3.635433,-0.0401,1.0142,0.0943,1.019
3.645260,-0.0396,1.0213,0.0955,1.026
3.655665,-0.0390,1.0259,0.0968,1.031
3.665974,-0.0382,1.0307,0.0985,1.036
3.676040,-0.0374,1.0330,0.1000,1.038
3.686203,-0.0364,1.0339,0.1015,1.039
3.696114,-0.0353,1.0323,0.1024,1.038
3.707551,-0.0340,1.0285,0.1028,1.034
3.716274,-0.0326,1.0214,0.1029,1.027
3.726706,-0.0309,1.0093,0.1023,1.015
3.736846,-0.0291,0.9929,0.1013,0.998
3.746568,-0.0272,0.9707,0.0996,0.976
3.757430,-0.0252,0.9465,0.0977,0.952
3.767451,-0.0231,0.9195,0.0955,0.925
3.777025,-0.0209,0.8898,0.0929,0.895
3.787511,-0.0187,0.8597,0.0904,0.865
3.797687,-0.0165,0.8297,0.0877,0.834
3.807510,-0.0145,0.8007,0.0849,0.805
3.817964,-0.0127,0.7739,0.0818,0.778
3.827938,-0.0110,0.7486,0.0785,0.753
3.837822,-0.0095,0.7245,0.0748,0.728
3.848093,-0.0083,0.7001,0.0706,0.704
3.857807,-0.0072,0.6769,0.0662,0.680
3.868727,-0.0062,0.6552,0.0618,0.658
3.877969,-0.0054,0.6362,0.0577,0.639
3.888849,-0.0046,0.6193,0.0537,0.622
3.898707,-0.0037,0.6040,0.0502,0.606
3.908556,-0.0030,0.5915,0.0471,0.593
3.919117,-0.0022,0.5809,0.0444,0.583
3.928851,-0.0016,0.5771,0.0424,0.579
3.940120,-0.0010,0.5784,0.0409,0.580
3.949077,-0.0003,0.5861,0.0399,0.587
3.959897,0.0003,0.5977,0.0391,0.599
3.970226,0.0009,0.6130,0.0387,0.614
3.979863,0.0013,0.6310,0.0384,0.632
3.994623,0.0018,0.6515,0.0383,0.653
4.000576,0.0022,0.6738,0.0383,0.675
4.010380,0.0026,0.6958,0.0384,0.697
4.020395,0.0031,0.7173,0.0387,0.718
4.030629,0.0036,0.7369,0.0392,0.738
4.041797,0.0039,0.7531,0.0399,0.754
4.051112,0.0042,0.7676,0.0410,0.769
4.061197,0.0046,0.7811,0.0425,0.782
4.071909,0.0051,0.7918,0.0442,0.793
4.081268,0.0056,0.8015,0.0463,0.803
4.094440,0.0061,0.8102,0.0487,0.812
4.101718,0.0064,0.8194,0.0513,0.821
4.111147,0.0067,0.8283,0.0539,0.830
4.121471,0.0068,0.8373,0.0565,0.839
4.131240,0.0069,0.8449,0.0591,0.847
4.141568,0.0070,0.8497,0.0616,0.852
4.151855,0.0070,0.8519,0.0640,0.854
4.161842,0.0072,0.8497,0.0661,0.852
4.172367,0.0074,0.8454,0.0679,0.848
4.182144,0.0078,0.8396,0.0695,0.843
4.195068,0.0082,0.8301,0.0709,0.833
4.202705,0.0087,0.8182,0.0719,0.821
4.213142,0.0092,0.8076,0.0729,0.811
4.224031,0.0098,0.7985,0.0739,0.802
4.232747,0.0105,0.7911,0.0752,0.795
4.243360,0.0113,0.7862,0.0764,0.790
4.253364,0.0122,0.7842,0.0777,0.788
4.263996,0.0127,0.7838,0.0789,0.788
4.274407,0.0132,0.7851,0.0800,0.789
4.283733,0.0134,0.7882,0.0811,0.792
4.293438,0.0135,0.7922,0.0820,0.797
4.304357,0.0135,0.7964,0.0827,0.801
4.314244,0.0134,0.8022,0.0835,0.807
4.324731,0.0132,0.8089,0.0842,0.813
4.334638,0.0130,0.8169,0.0848,0.821
4.344547,0.0126,0.8268,0.0856,0.831
4.354910,0.0122,0.8369,0.0862,0.841
4.364767,0.0117,0.8488,0.0868,0.853
4.375986,0.0111,0.8602,0.0875,0.865
4.384848,0.0103,0.8717,0.0881,0.876
4.395295,0.0093,0.8835,0.0885,0.888
4.405079,0.0080,0.8952,0.0887,0.900
4.415661,0.0066,0.9054,0.0887,0.910
4.425529,0.0051,0.9128,0.0882,0.917
4.436046,0.0033,0.9178,0.0873,0.922
4.445693,0.0017,0.9217,0.0865,0.926
4.456506,0.0002,0.9244,0.0857,0.928
4.466554,-0.0011,0.9257,0.0849,0.930
4.476397,-0.0023,0.9276,0.0843,0.931
4.486178,-0.0033,0.9275,0.0836,0.931
4.496138,-0.0042,0.9278,0.0830,0.931
4.506835,-0.0050,0.9280,0.0824,0.932
4.516592,-0.0057,0.9275,0.0818,0.931
4.527040,-0.0064,0.9294,0.0814,0.933
4.537534,-0.0070,0.9329,0.0811,0.936
4.547533,-0.0076,0.9372,0.0810,0.941
4.556941,-0.0082,0.9412,0.0810,0.945
4.568110,-0.0088,0.9426,0.0807,0.946
4.577164,-0.0092,0.9418,0.0803,0.945
4.587705,-0.0093,0.9397,0.0798,0.943
4.598074,-0.0094,0.9370,0.0795,0.940
4.607853,-0.0095,0.9331,0.0792,0.936
4.617830,-0.0095,0.9277,0.0790,0.931
4.627609,-0.0093,0.9210,0.0790,0.924
4.638421,-0.0090,0.9157,0.0794,0.919
4.648734,-0.0089,0.9108,0.0799,0.914
4.658205,-0.0089,0.9073,0.0803,0.911
4.669347,-0.0089,0.9052,0.0808,0.909
4.678805,-0.0091,0.9040,0.0813,0.908
4.695484,-0.0096,0.9038,0.0817,0.907
4.699669,-0.0101,0.9033,0.0819,0.907
4.709498,-0.0110,0.9038,0.0821,0.908
4.719703,-0.0120,0.9032,0.0820,0.907
4.729396,-0.0131,0.8978,0.0814,0.902
4.740599,-0.0142,0.8883,0.0803,0.892
4.750219,-0.0153,0.8731,0.0785,0.877
4.760414,-0.0163,0.8558,0.0766,0.859
4.773231,-0.0174,0.8390,0.0748,0.843
4.779886,-0.0186,0.8231,0.0733,0.827
4.794398,-0.0199,0.8061,0.0718,0.810
4.800296,-0.0211,0.7894,0.0705,0.793
4.810541,-0.0220,0.7733,0.0693,0.777
4.820966,-0.0229,0.7578,0.0682,0.761
4.830671,-0.0237,0.7458,0.0675,0.749
4.841442,-0.0245,0.7344,0.0667,0.738
4.851465,-0.0252,0.7238,0.0659,0.727
4.860941,-0.0259,0.7148,0.0655,0.718
4.871764,-0.0268,0.7073,0.0650,0.711
4.881567,-0.0276,0.7006,0.0645,0.704
4.894144,-0.0283,0.6945,0.0640,0.698
4.902064,-0.0292,0.6892,0.0637,0.693
4.912088,-0.0298,0.6847,0.0637,0.688
4.923199,-0.0304,0.6824,0.0639,0.686
4.932780,-0.0308,0.6801,0.0642,0.684
4.941899,-0.0313,0.6785,0.0647,0.682
4.952664,-0.0319,0.6804,0.0658,0.684
4.962904,-0.0326,0.6853,0.0673,0.689
4.973293,-0.0331,0.6884,0.0685,0.693
4.982874,-0.0336,0.6916,0.0697,0.696
4.993150,-0.0341,0.6946,0.0707,0.699
5.003436,-0.0345,0.6963,0.0714,0.701
5.013183,-0.0349,0.6972,0.0721,0.702
5.024517,-0.0355,0.7003,0.0729,0.705
5.033220,-0.0363,0.7031,0.0736,0.708
5.043242,-0.0371,0.7066,0.0743,0.711
5.053886,-0.0380,0.7102,0.0749,0.715
5.064368,-0.0389,0.7114,0.0752,0.716
5.074410,-0.0396,0.7113,0.0756,0.716
5.084441,-0.0402,0.7091,0.0759,0.714
5.094171,-0.0408,0.7053,0.0762,0.711
5.104496,-0.0413,0.7002,0.0764,0.706
5.115062,-0.0418,0.6939,0.0764,0.699
5.124820,-0.0422,0.6855,0.0762,0.691
5.135516,-0.0428,0.6787,0.0762,0.684
5.144879,-0.0435,0.6731,0.0762,0.679
5.154888,-0.0442,0.6674,0.0760,0.673
5.165017,-0.0447,0.6607,0.0757,0.666
5.176296,-0.0455,0.6578,0.0758,0.664
5.186350,-0.0463,0.6563,0.0760,0.662
5.195774,-0.0472,0.6569,0.0765,0.663
5.211493,-0.0481,0.6597,0.0771,0.666
5.216004,-0.0490,0.6642,0.0780,0.671
5.225523,-0.0496,0.6668,0.0785,0.673
5.236681,-0.0502,0.6687,0.0789,0.675
5.245948,-0.0509,0.6711,0.0794,0.678
5.256543,-0.0517,0.6761,0.0801,0.683
5.266565,-0.0527,0.6828,0.0808,0.690
5.276420,-0.0538,0.6904,0.0814,0.697
5.286935,-0.0549,0.6984,0.0820,0.705
5.297197,-0.0560,0.7075,0.0826,0.715
5.311087,-0.0572,0.7182,0.0833,0.725
5.317027,-0.0583,0.7285,0.0839,0.736
5.327161,-0.0592,0.7392,0.0845,0.746
5.337761,-0.0602,0.7505,0.0853,0.758
5.347732,-0.0611,0.7610,0.0859,0.768
5.357150,-0.0621,0.7736,0.0866,0.781
5.367944,-0.0632,0.7874,0.0873,0.795
5.377791,-0.0644,0.8017,0.0880,0.809
5.387980,-0.0655,0.8164,0.0886,0.824
5.398137,-0.0668,0.8308,0.0892,0.838
5.408898,-0.0682,0.8445,0.0897,0.852
5.418369,-0.0696,0.8590,0.0903,0.866
5.428467,-0.0709,0.8723,0.0909,0.880
5.439889,-0.0719,0.8827,0.0912,0.890
5.449032,-0.0725,0.8905,0.0913,0.898
5.459758,-0.0729,0.8955,0.0912,0.903
5.468841,-0.0729,0.8975,0.0910,0.905
5.478981,-0.0727,0.8987,0.0908,0.906
5.493715,-0.0723,0.8996,0.0906,0.907
5.500250,-0.0718,0.9001,0.0903,0.907
5.510062,-0.0711,0.9004,0.0900,0.908
5.520382,-0.0705,0.9021,0.0899,0.909
5.529908,-0.0701,0.9056,0.0899,0.913
5.540000,-0.0697,0.9105,0.0900,0.918
5.550016,-0.0694,0.9180,0.0903,0.925
5.560216,-0.0690,0.9254,0.0906,0.932
5.570964,-0.0683,0.9329,0.0909,0.940
5.580857,-0.0677,0.9402,0.0911,0.947
5.595132,-0.0670,0.9470,0.0910,0.954
5.600683,-0.0664,0.9537,0.0909,0.960
5.610903,-0.0658,0.9594,0.0904,0.966
5.620972,-0.0653,0.9622,0.0895,0.969
5.631860,-0.0650,0.9648,0.0885,0.971
5.641488,-0.0649,0.9674,0.0872,0.974
5.652114,-0.0647,0.9681,0.0856,0.974
5.661922,-0.0644,0.9661,0.0837,0.972
5.672677,-0.0639,0.9607,0.0816,0.966
5.682532,-0.0631,0.9502,0.0792,0.956
5.691807,-0.0617,0.9351,0.0767,0.940
5.702688,-0.0601,0.9164,0.0740,0.921
5.712336,-0.0583,0.8948,0.0715,0.900
5.722464,-0.0559,0.8701,0.0689,0.875
5.732759,-0.0532,0.8433,0.0664,0.848
5.742715,-0.0502,0.8151,0.0641,0.819
5.753005,-0.0469,0.7832,0.0618,0.787
5.762880,-0.0436,0.7519,0.0598,0.756
5.772911,-0.0405,0.7237,0.0581,0.727
5.783936,-0.0374,0.6979,0.0568,0.701
5.793217,-0.0344,0.6747,0.0558,0.678
5.803662,-0.0316,0.6564,0.0553,0.659
5.813794,-0.0289,0.6434,0.0552,0.646
5.823878,-0.0265,0.6349,0.0553,0.638
5.834594,-0.0242,0.6308,0.0556,0.634
5.844378,-0.0221,0.6300,0.0562,0.633
5.854538,-0.0203,0.6328,0.0572,0.636
5.864501,-0.0185,0.6362,0.0583,0.639
5.874773,-0.0169,0.6431,0.0596,0.646
5.885338,-0.0155,0.6523,0.0613,0.655
5.894819,-0.0145,0.6622,0.0630,0.665
5.910917,-0.0136,0.6727,0.0647,0.676
5.915598,-0.0130,0.6835,0.0662,0.687
5.925313,-0.0126,0.6936,0.0675,0.697
5.935165,-0.0127,0.7033,0.0686,0.707
5.945204,-0.0131,0.7104,0.0694,0.714
5.956650,-0.0138,0.7175,0.0698,0.721
5.965790,-0.0146,0.7215,0.0699,0.725
5.976179,-0.0155,0.7208,0.0693,0.724
5.987132,-0.0166,0.7160,0.0684,0.719
5.995885,-0.0178,0.7081,0.0671,0.711
6.011190,-0.0191,0.6977,0.0656,0.701
6.016377,-0.0204,0.6842,0.0639,0.688
6.026292,-0.0216,0.6703,0.0623,0.674
6.036636,-0.0227,0.6545,0.0607,0.658
6.046793,-0.0237,0.6406,0.0593,0.644
6.056380,-0.0246,0.6282,0.0580,0.631
6.067200,-0.0257,0.6195,0.0573,0.623
6.076643,-0.0268,0.6141,0.0569,0.617
6.087129,-0.0280,0.6130,0.0570,0.616
6.097049,-0.0291,0.6150,0.0573,0.618
6.110572,-0.0303,0.6196,0.0581,0.623
6.117631,-0.0316,0.6260,0.0591,0.630
6.127321,-0.0330,0.6357,0.0604,0.639
6.137973,-0.0343,0.6477,0.0621,0.652
6.148537,-0.0357,0.6620,0.0640,0.666
6.157862,-0.0370,0.6778,0.0661,0.682
6.169064,-0.0386,0.6951,0.0683,0.700
6.178532,-0.0402,0.7145,0.0706,0.719
6.188984,-0.0419,0.7355,0.0729,0.740
6.198716,-0.0436,0.7570,0.0751,0.762
6.210299,-0.0450,0.7767,0.0772,0.782
6.219321,-0.0465,0.7960,0.0792,0.801
6.228502,-0.0479,0.8133,0.0811,0.819
6.239558,-0.0491,0.8302,0.0830,0.836
6.249259,-0.0504,0.8478,0.0850,0.854
6.259585,-0.0518,0.8659,0.0871,0.872
6.270307,-0.0534,0.8843,0.0889,0.890
6.279808,-0.0548,0.9010,0.0905,0.907
6.293789,-0.0565,0.9170,0.0917,0.923
6.300395,-0.0582,0.9317,0.0927,0.938
6.310165,-0.0599,0.9458,0.0935,0.952
6.320363,-0.0615,0.9581,0.0939,0.965
6.330435,-0.0632,0.9688,0.0942,0.975
6.340768,-0.0650,0.9750,0.0939,0.982
6.351131,-0.0668,0.9800,0.0934,0.987
6.360624,-0.0687,0.9825,0.0927,0.989
6.371454,-0.0704,0.9808,0.0919,0.988
6.381206,-0.0719,0.9750,0.0910,0.982
6.393927,-0.0732,0.9671,0.0904,0.974
6.400992,-0.0744,0.9570,0.0899,0.964
6.411043,-0.0754,0.9473,0.0897,0.955
6.422662,-0.0763,0.9376,0.0898,0.945
6.431351,-0.0771,0.9279,0.0900,0.935
6.441816,-0.0780,0.9206,0.0903,0.928
6.452007,-0.0791,0.9126,0.0904,0.921
6.461758,-0.0798,0.9033,0.0902,0.911
6.472786,-0.0807,0.8935,0.0895,0.902
6.482114,-0.0816,0.8823,0.0884,0.890
6.492196,-0.0821,0.8678,0.0865,0.876
6.503268,-0.0828,0.8544,0.0842,0.863
6.512726,-0.0833,0.8389,0.0814,0.847
6.522568,-0.0837,0.8233,0.0784,0.831
6.532413,-0.0835,0.8047,0.0751,0.812
6.543590,-0.0831,0.7873,0.0720,0.795
6.553506,-0.0823,0.7685,0.0687,0.776
6.563961,-0.0813,0.7496,0.0655,0.757
6.573255,-0.0806,0.7345,0.0625,0.742
6.584300,-0.0799,0.7206,0.0596,0.727
