time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.998726,-0.0590,1.0376,0.1452,1.049
3.009792,-0.0579,1.0317,0.1422,1.043
3.019258,-0.0565,1.0232,0.1388,1.034
3.029696,-0.0551,1.0130,0.1352,1.024
3.040488,-0.0535,1.0007,0.1313,1.011
3.049803,-0.0515,0.9868,0.1271,0.996
3.060459,-0.0494,0.9731,0.1229,0.982
3.070544,-0.0472,0.9571,0.1184,0.966
3.080225,-0.0448,0.9407,0.1138,0.949
3.090495,-0.0421,0.9228,0.1094,0.930
3.100186,-0.0396,0.9047,0.1050,0.912
3.112372,-0.0371,0.8879,0.1011,0.894
3.120507,-0.0346,0.8733,0.0975,0.879
3.130919,-0.0319,0.8586,0.0938,0.864
3.141615,-0.0295,0.8477,0.0906,0.853
3.150819,-0.0274,0.8398,0.0877,0.845
3.161496,-0.0253,0.8335,0.0849,0.838
3.171841,-0.0234,0.8290,0.0824,0.833
3.181709,-0.0218,0.8286,0.0802,0.833
3.191688,-0.0204,0.8306,0.0780,0.834
3.204091,-0.0192,0.8357,0.0760,0.839
3.211691,-0.0182,0.8446,0.0743,0.848
3.222458,-0.0174,0.8568,0.0728,0.860
3.232316,-0.0168,0.8686,0.0712,0.872
3.242130,-0.0163,0.8821,0.0697,0.885
3.252560,-0.0161,0.8955,0.0683,0.898
3.262688,-0.0160,0.9054,0.0667,0.908
3.273161,-0.0159,0.9120,0.0651,0.914
3.283483,-0.0158,0.9166,0.0637,0.919
3.292627,-0.0157,0.9183,0.0622,0.921
3.303198,-0.0156,0.9182,0.0608,0.920
3.313353,-0.0152,0.9145,0.0594,0.917
3.323311,-0.0147,0.9064,0.0579,0.908
3.333444,-0.0141,0.8967,0.0566,0.899
3.343598,-0.0132,0.8837,0.0556,0.886
3.354320,-0.0120,0.8659,0.0547,0.868
3.363981,-0.0107,0.8455,0.0539,0.847
3.374646,-0.0092,0.8232,0.0532,0.825
3.384248,-0.0074,0.7994,0.0526,0.801
3.394591,-0.0056,0.7757,0.0523,0.778
3.405192,-0.0036,0.7533,0.0524,0.755
3.414721,-0.0018,0.7298,0.0526,0.732
3.429327,0.0001,0.7050,0.0526,0.707
3.434961,0.0019,0.6826,0.0530,0.685
3.445100,0.0037,0.6610,0.0534,0.663
3.455064,0.0054,0.6416,0.0538,0.644
3.465267,0.0070,0.6269,0.0545,0.629
3.475230,0.0086,0.6171,0.0557,0.620
3.485673,0.0100,0.6105,0.0570,0.613
3.495651,0.0112,0.6073,0.0585,0.610
3.506270,0.0123,0.6060,0.0604,0.609
3.516540,0.0132,0.6076,0.0625,0.611
3.529510,0.0140,0.6090,0.0647,0.613
3.535813,0.0147,0.6105,0.0670,0.614
3.545822,0.0152,0.6140,0.0696,0.618
3.556595,0.0155,0.6196,0.0724,0.624
3.567005,0.0158,0.6262,0.0752,0.631
3.576573,0.0160,0.6334,0.0783,0.638
3.587400,0.0159,0.6374,0.0808,0.643
3.597853,0.0158,0.6396,0.0831,0.645
3.608670,0.0155,0.6397,0.0853,0.646
3.617854,0.0153,0.6390,0.0876,0.645
3.627377,0.0151,0.6387,0.0901,0.645
3.637739,0.0148,0.6371,0.0924,0.644
3.647551,0.0144,0.6344,0.0947,0.642
3.658467,0.0140,0.6303,0.0968,0.638
3.668023,0.0136,0.6273,0.0990,0.635
3.677862,0.0131,0.6257,0.1013,0.634
3.688509,0.0127,0.6268,0.1040,0.636
3.698671,0.0124,0.6309,0.1072,0.640
3.708631,0.0121,0.6399,0.1110,0.650
3.718932,0.0119,0.6521,0.1152,0.662
3.728985,0.0117,0.6704,0.1204,0.681
3.738941,0.0115,0.6939,0.1263,0.705
3.748687,0.0113,0.7195,0.1325,0.732
3.759024,0.0111,0.7473,0.1388,0.760
3.769717,0.0107,0.7765,0.1454,0.790
3.778808,0.0100,0.8039,0.1514,0.818
3.790002,0.0092,0.8319,0.1574,0.847
3.799634,0.0084,0.8568,0.1629,0.872
3.810100,0.0074,0.8795,0.1676,0.895
3.819706,0.0063,0.9011,0.1717,0.917
3.830024,0.0052,0.9214,0.1753,0.938
3.841781,0.0042,0.9409,0.1784,0.958
3.850627,0.0032,0.9589,0.1811,0.976
3.860136,0.0023,0.9770,0.1837,0.994
3.870922,0.0013,0.9911,0.1855,1.008
3.880859,0.0004,1.0024,0.1868,1.020
3.891475,-0.0007,1.0113,0.1874,1.028
3.900967,-0.0017,1.0149,0.1870,1.032
3.910977,-0.0027,1.0116,0.1852,1.028
3.921292,-0.0037,1.0026,0.1821,1.019
3.931327,-0.0046,0.9877,0.1781,1.004
3.941181,-0.0057,0.9664,0.1729,0.982
3.951370,-0.0067,0.9402,0.1669,0.955
3.961343,-0.0076,0.9096,0.1603,0.924
3.971788,-0.0085,0.8759,0.1533,0.889
3.981922,-0.0090,0.8423,0.1465,0.855
3.991788,-0.0096,0.8098,0.1399,0.822
4.002200,-0.0102,0.7794,0.1337,0.791
4.012052,-0.0110,0.7525,0.1282,0.763
4.022298,-0.0116,0.7289,0.1233,0.739
4.032114,-0.0122,0.7070,0.1186,0.717
4.042739,-0.0129,0.6895,0.1146,0.699
4.053458,-0.0136,0.6760,0.1111,0.685
4.062720,-0.0143,0.6651,0.1080,0.674
4.074889,-0.0150,0.6576,0.1054,0.666
4.083285,-0.0157,0.6526,0.1031,0.661
4.093753,-0.0162,0.6471,0.1008,0.655
4.104261,-0.0166,0.6432,0.0989,0.651
4.113549,-0.0170,0.6416,0.0973,0.649
4.128292,-0.0175,0.6388,0.0957,0.646
4.134407,-0.0178,0.6357,0.0941,0.643
4.143936,-0.0182,0.6336,0.0927,0.641
4.154832,-0.0187,0.6312,0.0912,0.638
4.164769,-0.0192,0.6306,0.0901,0.637
4.175570,-0.0197,0.6284,0.0889,0.635
4.184355,-0.0204,0.6248,0.0878,0.631
4.194723,-0.0209,0.6198,0.0867,0.626
4.205567,-0.0214,0.6134,0.0856,0.620
4.214752,-0.0218,0.6042,0.0843,0.610
4.228480,-0.0221,0.5931,0.0829,0.599
4.235402,-0.0225,0.5826,0.0816,0.589
4.245173,-0.0231,0.5729,0.0806,0.579
4.255469,-0.0237,0.5624,0.0795,0.568
4.266270,-0.0243,0.5528,0.0784,0.559
4.275769,-0.0250,0.5453,0.0776,0.551
4.286375,-0.0257,0.5387,0.0769,0.545
4.295670,-0.0267,0.5350,0.0765,0.541
4.306507,-0.0278,0.5338,0.0765,0.540
4.316026,-0.0290,0.5339,0.0765,0.540
4.328045,-0.0306,0.5396,0.0773,0.546
4.336813,-0.0324,0.5468,0.0784,0.553
4.346657,-0.0341,0.5540,0.0794,0.561
4.358057,-0.0359,0.5624,0.0806,0.569
4.366704,-0.0376,0.5704,0.0816,0.577
4.377245,-0.0393,0.5813,0.0830,0.589
4.387026,-0.0410,0.5941,0.0844,0.601
4.397672,-0.0428,0.6084,0.0859,0.616
4.408611,-0.0447,0.6260,0.0878,0.634
4.417258,-0.0466,0.6441,0.0897,0.652
4.427507,-0.0483,0.6609,0.0913,0.669
4.437652,-0.0498,0.6761,0.0928,0.684
4.447609,-0.0509,0.6878,0.0936,0.696
4.457763,-0.0517,0.6984,0.0943,0.707
4.468474,-0.0523,0.7065,0.0948,0.715
4.478117,-0.0527,0.7108,0.0948,0.719
4.488841,-0.0529,0.7134,0.0947,0.722
4.498998,-0.0531,0.7154,0.0944,0.724
4.508738,-0.0535,0.7189,0.0944,0.727
4.518661,-0.0537,0.7216,0.0944,0.730
4.529606,-0.0537,0.7225,0.0941,0.731
4.539321,-0.0538,0.7258,0.0940,0.734
4.549298,-0.0540,0.7309,0.0942,0.739
4.559376,-0.0543,0.7361,0.0943,0.744
4.569831,-0.0546,0.7410,0.0945,0.749
4.579402,-0.0552,0.7465,0.0947,0.755
4.591750,-0.0560,0.7517,0.0950,0.760
4.599843,-0.0567,0.7557,0.0949,0.764
4.610293,-0.0574,0.7580,0.0946,0.766
4.619995,-0.0580,0.7606,0.0942,0.769
4.630650,-0.0589,0.7646,0.0940,0.773
4.640522,-0.0599,0.7687,0.0938,0.777
4.651086,-0.0611,0.7751,0.0939,0.783
4.660574,-0.0625,0.7836,0.0944,0.792
4.670835,-0.0641,0.7945,0.0951,0.803
4.680793,-0.0657,0.8068,0.0958,0.815
4.690904,-0.0673,0.8200,0.0967,0.828
4.701126,-0.0688,0.8321,0.0975,0.841
4.711736,-0.0699,0.8410,0.0978,0.850
4.722005,-0.0709,0.8502,0.0981,0.859
4.731120,-0.0720,0.8584,0.0981,0.867
4.741806,-0.0729,0.8652,0.0982,0.874
4.752247,-0.0734,0.8704,0.0982,0.879
4.762673,-0.0737,0.8756,0.0981,0.884
4.772703,-0.0740,0.8820,0.0981,0.891
4.783305,-0.0742,0.8892,0.0981,0.898
4.792587,-0.0744,0.8972,0.0982,0.906
4.802802,-0.0746,0.9061,0.0983,0.914
4.812591,-0.0747,0.9164,0.0984,0.925
4.827971,-0.0749,0.9283,0.0988,0.937
4.832772,-0.0750,0.9406,0.0992,0.949
4.843013,-0.0751,0.9534,0.0999,0.962
4.853200,-0.0750,0.9636,0.1004,0.972
4.863406,-0.0746,0.9721,0.1009,0.980
4.874018,-0.0739,0.9784,0.1011,0.986
4.884107,-0.0729,0.9829,0.1011,0.991
4.894228,-0.0715,0.9860,0.1010,0.994
4.904280,-0.0700,0.9878,0.1006,0.995
4.914243,-0.0684,0.9899,0.1004,0.997
4.927626,-0.0665,0.9909,0.1001,0.998
4.934349,-0.0646,0.9922,0.0998,0.999
4.944372,-0.0626,0.9927,0.0995,1.000
4.954856,-0.0606,0.9915,0.0991,0.998
4.964751,-0.0586,0.9887,0.0987,0.995
4.974352,-0.0565,0.9839,0.0980,0.990
4.985231,-0.0543,0.9791,0.0973,0.985
4.994978,-0.0521,0.9745,0.0967,0.981
5.005411,-0.0501,0.9695,0.0958,0.976
5.015348,-0.0481,0.9647,0.0949,0.971
5.028086,-0.0463,0.9600,0.0937,0.966
5.035515,-0.0444,0.9545,0.0920,0.960
5.045752,-0.0426,0.9491,0.0898,0.954
5.057699,-0.0408,0.9431,0.0873,0.948
5.066837,-0.0392,0.9352,0.0844,0.940
5.076267,-0.0377,0.9265,0.0813,0.931
5.086831,-0.0364,0.9155,0.0784,0.920
5.096890,-0.0352,0.9017,0.0754,0.906
5.107560,-0.0339,0.8867,0.0725,0.890
5.117095,-0.0325,0.8681,0.0693,0.871
5.126654,-0.0309,0.8470,0.0661,0.850
5.137524,-0.0290,0.8240,0.0628,0.827
5.146829,-0.0270,0.7998,0.0596,0.803
5.157903,-0.0250,0.7782,0.0567,0.781
5.167304,-0.0228,0.7561,0.0540,0.758
5.178032,-0.0205,0.7360,0.0516,0.738
5.187644,-0.0181,0.7144,0.0493,0.716
5.198341,-0.0158,0.6937,0.0473,0.695
5.208311,-0.0134,0.6745,0.0459,0.676
5.218366,-0.0111,0.6557,0.0446,0.657
5.227628,-0.0090,0.6379,0.0435,0.639
5.239205,-0.0071,0.6239,0.0428,0.625
5.248721,-0.0052,0.6115,0.0423,0.613
5.259294,-0.0033,0.6031,0.0420,0.605
5.268827,-0.0014,0.5970,0.0418,0.598
5.278381,0.0004,0.5926,0.0418,0.594
5.290427,0.0023,0.5915,0.0420,0.593
5.299623,0.0043,0.5943,0.0424,0.596
5.309906,0.0062,0.5990,0.0429,0.601
5.320262,0.0080,0.6063,0.0435,0.608
5.329059,0.0099,0.6155,0.0444,0.617
5.340562,0.0117,0.6260,0.0455,0.628
5.350160,0.0137,0.6384,0.0468,0.640
5.360350,0.0155,0.6506,0.0482,0.653
5.370411,0.0172,0.6632,0.0497,0.665
5.380385,0.0189,0.6751,0.0510,0.677
5.390738,0.0204,0.6864,0.0523,0.689
5.401019,0.0218,0.6968,0.0534,0.699
5.410618,0.0231,0.7049,0.0541,0.707
5.421296,0.0243,0.7121,0.0548,0.715
5.430731,0.0256,0.7172,0.0553,0.720
5.441148,0.0269,0.7208,0.0558,0.723
5.451070,0.0281,0.7249,0.0566,0.728
5.461859,0.0292,0.7270,0.0574,0.730
5.471741,0.0304,0.7292,0.0583,0.732
5.481438,0.0315,0.7311,0.0593,0.734
5.491045,0.0327,0.7341,0.0603,0.737
5.502406,0.0340,0.7377,0.0614,0.741
5.511637,0.0352,0.7419,0.0627,0.745
5.527357,0.0365,0.7477,0.0641,0.751
5.532433,0.0377,0.7554,0.0657,0.759
5.542333,0.0387,0.7645,0.0673,0.768
5.552144,0.0398,0.7746,0.0688,0.779
5.562477,0.0408,0.7856,0.0703,0.790
5.573888,0.0419,0.7969,0.0716,0.801
5.582643,0.0428,0.8090,0.0729,0.813
5.592686,0.0438,0.8221,0.0743,0.827
5.602865,0.0446,0.8352,0.0755,0.840
5.613249,0.0456,0.8497,0.0766,0.854
5.627993,0.0464,0.8627,0.0775,0.867
5.633658,0.0473,0.8750,0.0780,0.880
5.643570,0.0482,0.8835,0.0781,0.888
5.653562,0.0490,0.8890,0.0781,0.894
5.663804,0.0498,0.8922,0.0780,0.897
5.673716,0.0505,0.8945,0.0779,0.899
5.683992,0.0513,0.8966,0.0781,0.901
5.693953,0.0522,0.8988,0.0784,0.904
5.704688,0.0532,0.9005,0.0786,0.905
5.714217,0.0541,0.9020,0.0788,0.907
5.728084,0.0550,0.9036,0.0790,0.909
5.734573,0.0557,0.9035,0.0790,0.909
5.744635,0.0561,0.9031,0.0790,0.908
5.754873,0.0561,0.9025,0.0789,0.908
5.764977,0.0557,0.9021,0.0790,0.907
5.774948,0.0551,0.9028,0.0791,0.908
5.785559,0.0542,0.9029,0.0791,0.908
5.795741,0.0530,0.9020,0.0788,0.907
5.807272,0.0516,0.8997,0.0784,0.905
5.816590,0.0500,0.8965,0.0779,0.901
5.826260,0.0483,0.8960,0.0776,0.901
5.836260,0.0461,0.8965,0.0776,0.901
5.846761,0.0436,0.8989,0.0776,0.903
5.857299,0.0408,0.9020,0.0774,0.906
5.866586,0.0378,0.9069,0.0771,0.911
5.876597,0.0346,0.9098,0.0765,0.914
5.886644,0.0309,0.9112,0.0758,0.915
5.896682,0.0270,0.9104,0.0748,0.914
5.907079,0.0227,0.9088,0.0739,0.912
5.917299,0.0185,0.9052,0.0730,0.908
5.927254,0.0142,0.9004,0.0721,0.903
5.937739,0.0102,0.8955,0.0712,0.898
5.946970,0.0065,0.8892,0.0704,0.892
5.958202,0.0032,0.8808,0.0694,0.884
5.967691,0.0000,0.8704,0.0684,0.873
5.977580,-0.0028,0.8602,0.0673,0.863
5.988011,-0.0053,0.8507,0.0665,0.853
5.997975,-0.0076,0.8431,0.0658,0.846
6.008544,-0.0099,0.8388,0.0653,0.841
6.018515,-0.0121,0.8367,0.0650,0.839
6.028445,-0.0143,0.8339,0.0646,0.836
6.038683,-0.0163,0.8320,0.0641,0.835
6.048882,-0.0183,0.8314,0.0636,0.834
6.059099,-0.0201,0.8313,0.0632,0.834
6.069440,-0.0218,0.8285,0.0626,0.831
6.079413,-0.0234,0.8257,0.0621,0.828
6.090349,-0.0249,0.8220,0.0617,0.825
6.099747,-0.0263,0.8171,0.0611,0.820
6.110212,-0.0276,0.8093,0.0604,0.812
6.120694,-0.0289,0.8014,0.0598,0.804
6.130109,-0.0300,0.7923,0.0591,0.795
6.140490,-0.0310,0.7816,0.0586,0.784
6.150460,-0.0320,0.7698,0.0580,0.773
6.160468,-0.0329,0.7597,0.0576,0.763
6.171142,-0.0339,0.7520,0.0575,0.755
6.181286,-0.0349,0.7466,0.0576,0.750
6.190418,-0.0359,0.7419,0.0577,0.745
6.200998,-0.0369,0.7384,0.0578,0.742
6.210889,-0.0378,0.7348,0.0582,0.738
6.221398,-0.0386,0.7300,0.0586,0.733
6.231441,-0.0393,0.7271,0.0594,0.731
6.241449,-0.0399,0.7241,0.0605,0.728
6.251606,-0.0404,0.7211,0.0617,0.725
6.262257,-0.0408,0.7158,0.0630,0.720
6.273199,-0.0411,0.7128,0.0644,0.717
6.282229,-0.0414,0.7109,0.0659,0.715
6.291969,-0.0418,0.7103,0.0674,0.715
6.302813,-0.0421,0.7105,0.0689,0.715
6.312302,-0.0426,0.7126,0.0705,0.717
6.328488,-0.0429,0.7160,0.0721,0.721
6.332925,-0.0433,0.7185,0.0736,0.724
6.342743,-0.0437,0.7214,0.0751,0.727
6.353113,-0.0443,0.7273,0.0769,0.733
6.362764,-0.0448,0.7328,0.0786,0.738
6.373874,-0.0453,0.7380,0.0802,0.744
6.383326,-0.0457,0.7431,0.0816,0.749
6.393634,-0.0462,0.7491,0.0832,0.755
6.403942,-0.0468,0.7541,0.0848,0.760
6.414364,-0.0474,0.7591,0.0863,0.765
6.427730,-0.0482,0.7649,0.0879,0.771
6.434449,-0.0491,0.7700,0.0894,0.777
6.444011,-0.0500,0.7746,0.0905,0.782
6.454239,-0.0509,0.7786,0.0915,0.786
6.464450,-0.0520,0.7840,0.0923,0.791
6.474311,-0.0531,0.7902,0.0931,0.797
6.485019,-0.0541,0.7967,0.0938,0.804
6.494385,-0.0550,0.8053,0.0946,0.813
6.505293,-0.0559,0.8156,0.0955,0.823
6.514963,-0.0569,0.8281,0.0966,0.836
6.527578,-0.0578,0.8389,0.0975,0.847
6.535249,-0.0587,0.8505,0.0985,0.858
6.545540,-0.0596,0.8625,0.0996,0.870
6.556498,-0.0603,0.8717,0.1006,0.880
6.565453,-0.0608,0.8774,0.1015,0.885
6.575551,-0.0611,0.8796,0.1023,0.888
6.585713,-0.0612,0.8770,0.1029,0.885
6.596381,-0.0610,0.8705,0.1033,0.879
6.606733,-0.0605,0.8611,0.1036,0.869
6.617018,-0.0595,0.8488,0.1036,0.857
6.626338,-0.0584,0.8345,0.1034,0.843
6.637172,-0.0570,0.8193,0.1030,0.828
6.646617,-0.0556,0.8049,0.1028,0.813
6.656731,-0.0542,0.7916,0.1029,0.800
6.667303,-0.0529,0.7792,0.1031,0.788
6.677143,-0.0516,0.7664,0.1032,0.775
6.687510,-0.0507,0.7555,0.1036,0.764
6.697651,-0.0497,0.7430,0.1037,0.752
6.707209,-0.0488,0.7296,0.1037,0.739
6.718594,-0.0479,0.7164,0.1035,0.725
6.728082,-0.0472,0.7060,0.1037,0.715
6.738643,-0.0466,0.6975,0.1039,0.707
6.747650,-0.0461,0.6907,0.1041,0.700
6.757656,-0.0457,0.6850,0.1043,0.694
6.768139,-0.0455,0.6826,0.1046,0.692
