time,wx (rad/s),wy (rad/s),wz (rad/s)
0.001432,-0.00,-0.00,0.00
0.005124,-0.00,-0.00,-0.00
0.013819,-0.00,-0.00,-0.00
0.030145,0.00,-0.00,0.00
0.035911,0.00,-0.00,0.00
0.044628,-0.00,0.00,0.00
0.055129,-0.00,0.00,0.00
0.065131,-0.00,-0.00,0.00
0.075127,-0.00,-0.00,0.00
0.086464,0.00,-0.00,0.00
0.095436,0.00,-0.00,0.00
0.105253,-0.00,0.00,0.00
0.115555,-0.00,0.00,0.00
0.125587,0.00,-0.00,0.00
0.146135,0.00,-0.00,0.00
0.146860,0.00,-0.00,0.00
0.156111,0.00,-0.00,0.00
0.166345,-0.00,-0.00,-0.00
0.176467,-0.00,-0.00,-0.00
0.187163,-0.00,0.00,0.00
0.196841,-0.00,0.00,0.00
0.207379,0.00,-0.00,-0.00
0.217508,0.00,-0.00,-0.00
0.227350,-0.00,0.00,-0.00
0.247625,-0.00,0.00,-0.00
0.248414,-0.00,-0.00,0.00
0.257451,-0.00,-0.00,0.00
0.267667,0.00,0.00,0.00
0.277260,0.00,0.00,0.00
0.288033,0.00,0.00,0.00
0.297947,0.00,0.00,0.00
0.308393,-0.00,0.00,-0.00
0.318323,-0.00,0.00,-0.00
0.329005,-0.00,-0.00,0.00
0.347755,-0.00,-0.00,0.00
0.348940,0.00,-0.00,-0.00
0.358632,0.00,-0.00,-0.00
0.370084,-0.00,-0.00,0.00
0.378891,-0.00,-0.00,0.00
0.390727,-0.00,0.00,-0.00
0.399457,-0.00,0.00,-0.00
0.409500,0.00,0.00,-0.00
0.420879,0.00,0.00,-0.00
0.429906,0.00,-0.00,0.00
0.447625,0.00,-0.00,0.00
0.450085,0.00,-0.00,-0.00
0.460600,0.00,-0.00,-0.00
0.469935,0.00,-0.00,0.00
0.480824,0.00,-0.00,0.00
0.491227,-0.00,0.00,-0.00
0.501249,-0.00,0.00,-0.00
0.511228,0.00,-0.00,0.00
0.520614,0.00,-0.00,0.00
0.531739,-0.00,-0.00,0.00
0.541132,-0.00,-0.00,0.00
0.552024,0.00,-0.00,0.00
0.561510,0.00,-0.00,0.00
0.572271,-0.00,-0.00,-0.00
0.581771,-0.00,-0.00,-0.00
0.591479,0.00,-0.00,-0.00
0.603378,0.00,-0.00,-0.00
0.612638,0.00,-0.00,-0.00
