time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.472000,-0.0010,0.6694,0.0023,0.669
2.481834,-0.0011,0.6784,0.0021,0.678
2.491779,-0.0011,0.6881,0.0021,0.688
2.501550,-0.0011,0.6997,0.0020,0.700
2.511742,-0.0011,0.7091,0.0020,0.709
2.522283,-0.0010,0.7179,0.0021,0.718
2.533078,-0.0010,0.7287,0.0021,0.729
2.545740,-0.0010,0.7416,0.0021,0.742
2.552821,-0.0010,0.7562,0.0020,0.756
2.562507,-0.0010,0.7709,0.0020,0.771
2.574746,-0.0010,0.7858,0.0020,0.786
2.583343,-0.0011,0.8018,0.0021,0.802
2.593239,-0.0012,0.8181,0.0022,0.818
2.603259,-0.0013,0.8354,0.0025,0.835
2.613140,-0.0014,0.8503,0.0030,0.850
2.625055,-0.0014,0.8628,0.0035,0.863
2.633851,-0.0014,0.8743,0.0041,0.874
2.644262,-0.0015,0.8813,0.0045,0.881
2.654179,-0.0017,0.8858,0.0048,0.886
2.664264,-0.0019,0.8909,0.0051,0.891
2.675293,-0.0020,0.8948,0.0053,0.895
2.684525,-0.0020,0.8977,0.0055,0.898
2.694132,-0.0021,0.9011,0.0057,0.901
2.704919,-0.0023,0.9036,0.0059,0.904
2.714728,-0.0026,0.9090,0.0061,0.909
2.725842,-0.0027,0.9158,0.0061,0.916
2.734836,-0.0028,0.9210,0.0062,0.921
2.745280,-0.0030,0.9247,0.0064,0.925
2.755386,-0.0031,0.9247,0.0068,0.925
2.765442,-0.0030,0.9231,0.0073,0.923
2.775917,-0.0030,0.9186,0.0078,0.919
2.785625,-0.0030,0.9127,0.0084,0.913
2.796058,-0.0030,0.9054,0.0088,0.905
2.805717,-0.0030,0.8961,0.0090,0.896
2.816440,-0.0029,0.8864,0.0091,0.886
2.826205,-0.0030,0.8775,0.0089,0.878
2.836723,-0.0031,0.8674,0.0086,0.867
2.846759,-0.0032,0.8621,0.0085,0.862
2.861591,-0.0031,0.8585,0.0084,0.859
2.867029,-0.0030,0.8523,0.0084,0.852
2.877136,-0.0030,0.8457,0.0083,0.846
2.887154,-0.0030,0.8375,0.0084,0.838
2.897046,-0.0029,0.8277,0.0084,0.828
2.907974,-0.0029,0.8165,0.0084,0.817
2.917103,-0.0028,0.8040,0.0083,0.804
2.928017,-0.0028,0.7900,0.0082,0.790
2.938183,-0.0027,0.7767,0.0083,0.777
2.947947,-0.0028,0.7632,0.0083,0.763
2.961904,-0.0029,0.7516,0.0084,0.752
2.967852,-0.0029,0.7431,0.0086,0.743
2.978468,-0.0028,0.7376,0.0088,0.738
2.988935,-0.0025,0.7339,0.0090,0.734
2.999151,-0.0022,0.7303,0.0093,0.730
3.008284,-0.0018,0.7266,0.0097,0.727
3.018926,-0.0013,0.7254,0.0101,0.725
3.028591,-0.0006,0.7247,0.0106,0.725
3.039331,0.0001,0.7262,0.0111,0.726
3.049119,0.0010,0.7263,0.0116,0.726
3.062266,0.0018,0.7259,0.0123,0.726
3.069634,0.0028,0.7287,0.0130,0.729
3.079735,0.0038,0.7328,0.0138,0.733
3.089836,0.0049,0.7397,0.0146,0.740
3.099994,0.0059,0.7484,0.0154,0.749
3.109903,0.0070,0.7577,0.0163,0.758
3.120874,0.0080,0.7669,0.0172,0.767
3.129867,0.0090,0.7756,0.0182,0.776
3.141477,0.0099,0.7816,0.0191,0.782
3.151079,0.0107,0.7873,0.0199,0.788
3.162056,0.0115,0.7919,0.0205,0.792
3.171078,0.0121,0.7938,0.0209,0.794
3.180291,0.0124,0.7936,0.0212,0.794
3.191255,0.0126,0.7916,0.0214,0.792
3.201455,0.0127,0.7899,0.0217,0.790
3.211227,0.0127,0.7898,0.0219,0.790
3.222143,0.0124,0.7871,0.0221,0.787
3.231319,0.0120,0.7844,0.0220,0.785
3.245768,0.0116,0.7797,0.0219,0.780
3.251958,0.0109,0.7763,0.0216,0.777
3.261776,0.0102,0.7738,0.0212,0.774
3.272242,0.0093,0.7698,0.0207,0.770
3.281930,0.0084,0.7664,0.0202,0.767
3.292060,0.0074,0.7618,0.0195,0.762
3.302224,0.0065,0.7547,0.0187,0.755
3.312437,0.0055,0.7468,0.0179,0.747
3.324731,0.0047,0.7397,0.0170,0.740
3.332993,0.0038,0.7328,0.0161,0.733
3.343027,0.0030,0.7270,0.0152,0.727
3.353742,0.0024,0.7213,0.0144,0.721
3.363145,0.0018,0.7168,0.0136,0.717
3.374525,0.0013,0.7133,0.0129,0.713
3.383342,0.0010,0.7103,0.0121,0.710
3.393775,0.0008,0.7081,0.0112,0.708
3.404508,0.0007,0.7066,0.0102,0.707
3.413787,0.0008,0.7052,0.0092,0.705
3.424472,0.0010,0.7038,0.0083,0.704
3.434304,0.0012,0.7023,0.0076,0.702
3.444102,0.0015,0.7021,0.0069,0.702
3.455269,0.0019,0.7005,0.0063,0.701
3.464451,0.0022,0.6975,0.0057,0.698
3.474707,0.0028,0.6932,0.0052,0.693
3.485156,0.0032,0.6872,0.0047,0.687
3.495008,0.0037,0.6800,0.0042,0.680
3.505362,0.0041,0.6748,0.0039,0.675
3.515222,0.0046,0.6714,0.0035,0.671
3.525201,0.0052,0.6678,0.0032,0.668
3.535851,0.0059,0.6653,0.0030,0.665
3.545503,0.0066,0.6641,0.0028,0.664
3.556051,0.0073,0.6625,0.0026,0.663
3.565732,0.0082,0.6604,0.0024,0.660
3.576710,0.0089,0.6573,0.0021,0.657
3.586164,0.0096,0.6547,0.0017,0.655
3.596334,0.0102,0.6528,0.0013,0.653
3.607794,0.0108,0.6515,0.0009,0.652
3.616451,0.0112,0.6495,0.0003,0.650
3.626771,0.0117,0.6474,-0.0003,0.648
3.636826,0.0120,0.6460,-0.0010,0.646
3.646822,0.0123,0.6437,-0.0018,0.644
3.661479,0.0125,0.6402,-0.0025,0.640
3.667165,0.0126,0.6369,-0.0033,0.637
3.677513,0.0126,0.6352,-0.0041,0.635
3.688051,0.0126,0.6362,-0.0049,0.636
3.697254,0.0125,0.6405,-0.0058,0.641
3.709280,0.0122,0.6446,-0.0067,0.645
3.717959,0.0117,0.6495,-0.0077,0.650
3.728270,0.0112,0.6575,-0.0088,0.658
3.738530,0.0107,0.6683,-0.0101,0.668
3.748365,0.0099,0.6806,-0.0115,0.681
3.761675,0.0090,0.6959,-0.0132,0.696
3.768677,0.0079,0.7131,-0.0152,0.713
3.778252,0.0066,0.7305,-0.0171,0.731
3.789409,0.0050,0.7486,-0.0191,0.749
3.798565,0.0032,0.7652,-0.0208,0.766
3.809089,0.0011,0.7813,-0.0225,0.782
3.818914,-0.0012,0.7969,-0.0241,0.797
3.828766,-0.0037,0.8127,-0.0256,0.813
3.840800,-0.0064,0.8284,-0.0269,0.829
3.849481,-0.0094,0.8440,-0.0281,0.845
3.860117,-0.0123,0.8601,-0.0291,0.861
3.870485,-0.0154,0.8757,-0.0302,0.876
3.880473,-0.0185,0.8909,-0.0311,0.892
3.890531,-0.0216,0.9039,-0.0319,0.905
3.900042,-0.0247,0.9142,-0.0325,0.915
3.909935,-0.0278,0.9266,-0.0333,0.928
3.920738,-0.0308,0.9391,-0.0343,0.940
3.930999,-0.0338,0.9508,-0.0354,0.952
3.941620,-0.0368,0.9606,-0.0363,0.962
3.951667,-0.0396,0.9698,-0.0371,0.971
3.961155,-0.0424,0.9760,-0.0374,0.978
3.971247,-0.0449,0.9808,-0.0376,0.983
3.981409,-0.0468,0.9847,-0.0375,0.986
3.991731,-0.0483,0.9852,-0.0370,0.987
4.001528,-0.0494,0.9851,-0.0365,0.987
4.012007,-0.0501,0.9830,-0.0356,0.985
4.022003,-0.0504,0.9790,-0.0346,0.981
4.031932,-0.0503,0.9731,-0.0334,0.975
4.041991,-0.0499,0.9659,-0.0321,0.968
4.052317,-0.0490,0.9585,-0.0307,0.960
4.061808,-0.0479,0.9490,-0.0291,0.951
4.072151,-0.0465,0.9375,-0.0272,0.939
4.082675,-0.0448,0.9252,-0.0255,0.927
4.092381,-0.0429,0.9114,-0.0237,0.913
4.103108,-0.0408,0.8986,-0.0221,0.900
4.112814,-0.0384,0.8823,-0.0202,0.883
4.124000,-0.0359,0.8638,-0.0179,0.865
4.133442,-0.0332,0.8418,-0.0154,0.843
4.143276,-0.0303,0.8190,-0.0129,0.820
4.154021,-0.0275,0.7954,-0.0103,0.796
4.163710,-0.0247,0.7724,-0.0076,0.773
4.174148,-0.0218,0.7506,-0.0049,0.751
4.183972,-0.0191,0.7320,-0.0024,0.732
4.193743,-0.0165,0.7187,-0.0001,0.719
4.204256,-0.0142,0.7094,0.0019,0.710
4.214548,-0.0120,0.7042,0.0036,0.704
4.224843,-0.0100,0.7053,0.0053,0.705
4.234721,-0.0081,0.7108,0.0067,0.711
4.244538,-0.0062,0.7189,0.0081,0.719
4.255478,-0.0043,0.7263,0.0092,0.726
4.264865,-0.0025,0.7365,0.0101,0.737
4.275134,-0.0009,0.7480,0.0107,0.748
4.284947,0.0006,0.7615,0.0115,0.762
4.295820,0.0020,0.7783,0.0121,0.778
4.305287,0.0033,0.7968,0.0126,0.797
4.316148,0.0045,0.8199,0.0129,0.820
4.325351,0.0057,0.8442,0.0128,0.844
4.336531,0.0066,0.8722,0.0127,0.872
4.345701,0.0072,0.9024,0.0127,0.903
4.360693,0.0077,0.9346,0.0126,0.935
4.366463,0.0079,0.9679,0.0123,0.968
4.376357,0.0077,1.0004,0.0118,1.001
4.386263,0.0071,1.0308,0.0114,1.031
4.396588,0.0061,1.0562,0.0110,1.056
4.407157,0.0049,1.0781,0.0109,1.078
4.416973,0.0035,1.0961,0.0109,1.096
4.426841,0.0019,1.1089,0.0109,1.109
4.437637,-0.0001,1.1152,0.0110,1.115
4.447580,-0.0022,1.1166,0.0112,1.117
4.461111,-0.0046,1.1161,0.0116,1.116
4.467726,-0.0071,1.1134,0.0121,1.113
4.477461,-0.0094,1.1105,0.0127,1.111
4.487987,-0.0117,1.1058,0.0134,1.106
4.498368,-0.0138,1.0980,0.0147,1.098
4.508351,-0.0158,1.0867,0.0162,1.087
4.518211,-0.0175,1.0715,0.0181,1.072
4.528270,-0.0191,1.0539,0.0201,1.054
4.538818,-0.0205,1.0335,0.0218,1.034
4.548470,-0.0215,1.0109,0.0230,1.011
4.560521,-0.0223,0.9861,0.0235,0.987
4.568705,-0.0231,0.9646,0.0234,0.965
4.578714,-0.0236,0.9455,0.0227,0.946
4.590654,-0.0239,0.9282,0.0215,0.929
4.599726,-0.0241,0.9153,0.0201,0.916
4.609129,-0.0241,0.9045,0.0182,0.905
4.619805,-0.0239,0.8963,0.0164,0.897
4.629754,-0.0237,0.8885,0.0144,0.889
4.640605,-0.0234,0.8845,0.0123,0.885
4.649858,-0.0228,0.8817,0.0105,0.882
4.660316,-0.0222,0.8792,0.0086,0.880
4.670503,-0.0215,0.8792,0.0066,0.879
4.680700,-0.0208,0.8806,0.0047,0.881
4.690285,-0.0199,0.8834,0.0028,0.884
4.700478,-0.0190,0.8886,0.0004,0.889
4.710749,-0.0179,0.8963,-0.0023,0.896
4.721457,-0.0167,0.9067,-0.0055,0.907
4.730714,-0.0153,0.9184,-0.0090,0.919
4.741014,-0.0137,0.9313,-0.0126,0.932
4.751676,-0.0117,0.9429,-0.0161,0.943
4.761062,-0.0094,0.9530,-0.0195,0.953
4.772046,-0.0069,0.9563,-0.0222,0.957
4.781539,-0.0041,0.9534,-0.0241,0.954
4.792014,-0.0012,0.9458,-0.0253,0.946
4.802092,0.0017,0.9337,-0.0261,0.934
4.812726,0.0047,0.9185,-0.0265,0.919
4.822002,0.0075,0.8994,-0.0266,0.900
4.831750,0.0103,0.8806,-0.0263,0.881
4.842055,0.0132,0.8604,-0.0258,0.861
4.852716,0.0159,0.8390,-0.0253,0.840
4.862450,0.0186,0.8172,-0.0246,0.818
4.873659,0.0211,0.7935,-0.0237,0.794
4.883806,0.0234,0.7686,-0.0228,0.769
4.893251,0.0256,0.7454,-0.0220,0.746
4.903417,0.0275,0.7212,-0.0210,0.722
4.913727,0.0294,0.7001,-0.0200,0.701
4.923894,0.0310,0.6785,-0.0190,0.680
4.933802,0.0327,0.6628,-0.0180,0.664
4.943779,0.0343,0.6479,-0.0170,0.649
4.954372,0.0359,0.6360,-0.0160,0.637
4.963972,0.0373,0.6262,-0.0149,0.628
4.974110,0.0390,0.6215,-0.0141,0.623
4.984573,0.0406,0.6198,-0.0135,0.621
4.994569,0.0421,0.6193,-0.0129,0.621
5.004562,0.0436,0.6206,-0.0124,0.622
5.014915,0.0451,0.6241,-0.0119,0.626
5.024718,0.0465,0.6285,-0.0115,0.630
5.035230,0.0477,0.6330,-0.0111,0.635
5.045163,0.0489,0.6380,-0.0107,0.640
5.060709,0.0498,0.6440,-0.0103,0.646
5.065836,0.0505,0.6503,-0.0098,0.652
5.075574,0.0510,0.6561,-0.0093,0.658
5.085895,0.0515,0.6626,-0.0088,0.665
5.096074,0.0517,0.6670,-0.0081,0.669
5.106994,0.0517,0.6705,-0.0073,0.672
5.116428,0.0512,0.6702,-0.0065,0.672
5.125788,0.0505,0.6707,-0.0057,0.673
5.136653,0.0495,0.6686,-0.0049,0.670
5.146490,0.0485,0.6667,-0.0040,0.668
5.160856,0.0473,0.6640,-0.0032,0.666
5.166427,0.0462,0.6627,-0.0024,0.664
5.176569,0.0451,0.6598,-0.0016,0.661
5.187638,0.0441,0.6594,-0.0009,0.661
5.196998,0.0433,0.6622,-0.0001,0.664
5.207274,0.0426,0.6659,0.0007,0.667
5.217293,0.0420,0.6697,0.0015,0.671
5.227388,0.0416,0.6759,0.0022,0.677
5.237385,0.0412,0.6830,0.0029,0.684
5.247707,0.0408,0.6897,0.0035,0.691
5.260648,0.0406,0.6979,0.0039,0.699
5.268012,0.0406,0.7078,0.0042,0.709
5.278457,0.0409,0.7202,0.0044,0.721
5.290252,0.0412,0.7331,0.0045,0.734
5.298448,0.0417,0.7475,0.0042,0.749
5.309294,0.0423,0.7628,0.0039,0.764
5.318840,0.0431,0.7779,0.0032,0.779
5.329275,0.0438,0.7904,0.0024,0.792
5.339794,0.0447,0.8010,0.0014,0.802
5.349559,0.0454,0.8113,0.0004,0.813
5.359096,0.0460,0.8185,-0.0005,0.820
5.369439,0.0464,0.8230,-0.0013,0.824
5.379235,0.0467,0.8279,-0.0020,0.829
5.396193,0.0469,0.8310,-0.0026,0.832
5.399927,0.0471,0.8358,-0.0035,0.837
5.409221,0.0472,0.8412,-0.0044,0.843
5.420393,0.0475,0.8507,-0.0055,0.852
5.430013,0.0480,0.8632,-0.0069,0.865
5.439876,0.0486,0.8778,-0.0083,0.879
5.450460,0.0496,0.8956,-0.0100,0.897
5.460100,0.0508,0.9118,-0.0117,0.913
5.470691,0.0520,0.9280,-0.0133,0.930
5.480548,0.0533,0.9414,-0.0147,0.943
5.490807,0.0545,0.9516,-0.0157,0.953
5.501150,0.0555,0.9579,-0.0163,0.960
5.510849,0.0561,0.9610,-0.0162,0.963
5.521737,0.0566,0.9625,-0.0153,0.964
5.531584,0.0567,0.9632,-0.0140,0.965
5.541983,0.0566,0.9616,-0.0120,0.963
5.552444,0.0564,0.9588,-0.0098,0.961
5.561493,0.0560,0.9563,-0.0073,0.958
5.573362,0.0556,0.9538,-0.0047,0.955
5.581902,0.0548,0.9504,-0.0018,0.952
5.592367,0.0538,0.9476,0.0010,0.949
5.602494,0.0525,0.9432,0.0040,0.945
5.612949,0.0511,0.9377,0.0069,0.939
5.623416,0.0495,0.9298,0.0097,0.931
5.632713,0.0480,0.9207,0.0125,0.922
5.642827,0.0463,0.9114,0.0152,0.913
5.653600,0.0447,0.9029,0.0178,0.904
5.663315,0.0432,0.8960,0.0202,0.897
5.673251,0.0416,0.8902,0.0223,0.891
5.683321,0.0400,0.8854,0.0241,0.887
5.693397,0.0382,0.8820,0.0258,0.883
5.703557,0.0365,0.8796,0.0273,0.881
5.714203,0.0348,0.8776,0.0285,0.879
5.723825,0.0332,0.8760,0.0297,0.877
5.734233,0.0317,0.8731,0.0308,0.874
5.743980,0.0303,0.8704,0.0316,0.872
5.754166,0.0293,0.8675,0.0323,0.869
5.764840,0.0286,0.8655,0.0326,0.867
5.774674,0.0282,0.8660,0.0329,0.867
5.784666,0.0282,0.8666,0.0329,0.868
5.794576,0.0287,0.8670,0.0329,0.868
5.806636,0.0294,0.8668,0.0329,0.868
5.815062,0.0304,0.8683,0.0332,0.869
5.825006,0.0314,0.8693,0.0336,0.871
5.835463,0.0322,0.8677,0.0342,0.869
5.845541,0.0331,0.8651,0.0352,0.866
5.860569,0.0338,0.8603,0.0363,0.862
5.866071,0.0342,0.8542,0.0377,0.856
5.876007,0.0345,0.8466,0.0392,0.848
5.885872,0.0350,0.8401,0.0409,0.842
5.895854,0.0354,0.8332,0.0425,0.835
5.907373,0.0360,0.8267,0.0443,0.829
5.916844,0.0366,0.8221,0.0462,0.824
5.926371,0.0375,0.8187,0.0479,0.821
5.937339,0.0385,0.8162,0.0496,0.819
5.946784,0.0393,0.8134,0.0512,0.816
5.960339,0.0400,0.8106,0.0528,0.813
5.966952,0.0404,0.8074,0.0543,0.810
5.976949,0.0405,0.8030,0.0557,0.806
5.987260,0.0404,0.7969,0.0568,0.800
5.997765,0.0400,0.7894,0.0579,0.793
6.008046,0.0394,0.7828,0.0590,0.786
6.017629,0.0386,0.7748,0.0599,0.778
6.028287,0.0378,0.7646,0.0606,0.768
6.037980,0.0367,0.7546,0.0610,0.758
6.048817,0.0354,0.7444,0.0614,0.748
6.061015,0.0339,0.7355,0.0619,0.739
6.068545,0.0324,0.7297,0.0626,0.733
6.078831,0.0310,0.7268,0.0635,0.730
6.089700,0.0294,0.7255,0.0646,0.729
6.098780,0.0279,0.7248,0.0656,0.728
6.108763,0.0262,0.7238,0.0666,0.727
6.118919,0.0246,0.7244,0.0676,0.728
6.129655,0.0228,0.7264,0.0688,0.730
6.139851,0.0211,0.7300,0.0701,0.734
6.149623,0.0194,0.7354,0.0715,0.739
6.159739,0.0174,0.7422,0.0728,0.746
6.170061,0.0154,0.7514,0.0743,0.755
6.179948,0.0135,0.7634,0.0760,0.767
6.189717,0.0116,0.7788,0.0779,0.783
6.200422,0.0095,0.7965,0.0798,0.801
6.210158,0.0074,0.8149,0.0816,0.819
6.220897,0.0054,0.8349,0.0833,0.839
6.230267,0.0034,0.8566,0.0850,0.861
6.240159,0.0015,0.8791,0.0866,0.883
6.251213,-0.0001,0.9012,0.0879,0.905
6.261013,-0.0015,0.9234,0.0889,0.928
6.271291,-0.0028,0.9418,0.0891,0.946
6.281500,-0.0039,0.9582,0.0890,0.962
6.291432,-0.0047,0.9723,0.0885,0.976
6.301502,-0.0055,0.9867,0.0879,0.991
6.311946,-0.0063,1.0017,0.0872,1.005
6.322778,-0.0072,1.0152,0.0862,1.019
6.332127,-0.0081,1.0275,0.0847,1.031
6.341484,-0.0091,1.0424,0.0828,1.046
6.352251,-0.0103,1.0600,0.0809,1.063
6.361994,-0.0111,1.0786,0.0789,1.082
6.372831,-0.0118,1.0964,0.0766,1.099
6.382812,-0.0123,1.1116,0.0739,1.114
6.392535,-0.0127,1.1218,0.0708,1.124
6.403195,-0.0128,1.1276,0.0678,1.130
6.413288,-0.0127,1.1273,0.0645,1.129
6.423993,-0.0127,1.1207,0.0613,1.122
6.433877,-0.0125,1.1096,0.0583,1.111
6.442969,-0.0123,1.0939,0.0553,1.095
6.454116,-0.0119,1.0739,0.0520,1.075
6.463764,-0.0113,1.0524,0.0486,1.054
6.473624,-0.0104,1.0315,0.0451,1.033
6.484302,-0.0092,1.0117,0.0414,1.013
6.493543,-0.0080,0.9940,0.0375,0.995
6.505960,-0.0065,0.9791,0.0332,0.980
6.514185,-0.0047,0.9629,0.0255,0.963
6.523991,-0.0024,0.9470,0.0180,0.947
6.534850,0.0001,0.9275,0.0110,0.928
6.544887,0.0028,0.9034,0.0045,0.903
6.554609,0.0055,0.8748,-0.0014,0.875
6.565199,0.0081,0.8410,-0.0065,0.841
6.574995,0.0105,0.8036,-0.0108,0.804
6.585136,0.0125,0.7640,-0.0144,0.764
6.595011,0.0143,0.7270,-0.0174,0.727
6.605974,0.0158,0.6929,-0.0200,0.693
6.615709,0.0170,0.6618,-0.0222,0.662
6.625531,0.0181,0.6345,-0.0241,0.635
6.636668,0.0190,0.6113,-0.0260,0.612
6.646656,0.0198,0.5913,-0.0277,0.592
6.660108,0.0206,0.5773,-0.0295,0.578
6.665927,0.0213,0.5655,-0.0311,0.567
6.676021,0.0220,0.5566,-0.0326,0.558
6.686524,0.0225,0.5483,-0.0338,0.550
6.696956,0.0229,0.5394,-0.0347,0.541
6.706487,0.0231,0.5294,-0.0352,0.531
6.716736,0.0229,0.5176,-0.0336,0.519
6.726994,0.0227,0.5060,-0.0320,0.508
6.737783,0.0225,0.4991,-0.0306,0.501
6.747147,0.0224,0.4945,-0.0293,0.496
6.760256,0.0224,0.4927,-0.0282,0.494
6.767688,0.0224,0.4962,-0.0274,0.497
6.777099,0.0224,0.5025,-0.0268,0.504
6.787674,0.0226,0.5120,-0.0263,0.513
6.798485,0.0228,0.5231,-0.0259,0.524
6.807986,0.0231,0.5371,-0.0256,0.538
6.818248,0.0236,0.5531,-0.0253,0.554
6.828348,0.0241,0.5699,-0.0249,0.571
6.839505,0.0246,0.5864,-0.0243,0.587
6.848716,0.0251,0.6023,-0.0236,0.603
6.858602,0.0256,0.6155,-0.0225,0.616
6.869034,0.0258,0.6254,-0.0210,0.626
6.878644,0.0257,0.6337,-0.0192,0.635
6.890933,0.0255,0.6397,-0.0171,0.640
6.899331,0.0251,0.6436,-0.0147,0.644
6.909188,0.0244,0.6456,-0.0121,0.646
6.919886,0.0235,0.6484,-0.0094,0.649
6.929787,0.0228,0.6542,-0.0066,0.655
6.939561,0.0220,0.6604,-0.0038,0.661
6.950653,0.0212,0.6670,-0.0010,0.667
6.960101,0.0205,0.6748,0.0018,0.675
6.970581,0.0199,0.6828,0.0047,0.683
6.980654,0.0194,0.6917,0.0074,0.692
6.990374,0.0190,0.6999,0.0101,0.700
7.000953,0.0185,0.7083,0.0127,0.709
7.010159,0.0181,0.7152,0.0151,0.716
7.021915,0.0179,0.7222,0.0173,0.723
7.031223,0.0177,0.7300,0.0192,0.730
7.041170,0.0175,0.7387,0.0208,0.739
7.051994,0.0175,0.7493,0.0220,0.750
7.061081,0.0176,0.7600,0.0230,0.761
7.075989,0.0178,0.7717,0.0237,0.772
7.081876,0.0180,0.7832,0.0240,0.784
7.092268,0.0182,0.7956,0.0239,0.796
7.102514,0.0186,0.8096,0.0237,0.810
7.112343,0.0192,0.8251,0.0235,0.826
7.122609,0.0200,0.8400,0.0231,0.841
7.132478,0.0206,0.8521,0.0226,0.853
7.141877,0.0212,0.8628,0.0220,0.863
7.153211,0.0217,0.8720,0.0214,0.872
7.162720,0.0218,0.8793,0.0209,0.880
7.176760,0.0218,0.8871,0.0203,0.888
7.183525,0.0216,0.8968,0.0197,0.897
7.192712,0.0215,0.9081,0.0189,0.909
7.203422,0.0214,0.9198,0.0180,0.920
7.213674,0.0211,0.9324,0.0168,0.933
7.223712,0.0206,0.9439,0.0153,0.944
7.234262,0.0199,0.9542,0.0135,0.955
7.244075,0.0193,0.9622,0.0117,0.962
7.255699,0.0184,0.9686,0.0101,0.969
7.264283,0.0174,0.9722,0.0084,0.972
7.276517,0.0159,0.9732,0.0069,0.973
7.284098,0.0142,0.9716,0.0057,0.972
7.294024,0.0124,0.9681,0.0047,0.968
7.305660,0.0104,0.9621,0.0036,0.962
7.314673,0.0084,0.9572,0.0023,0.957
7.325251,0.0064,0.9525,0.0009,0.953
7.335021,0.0042,0.9510,-0.0008,0.951
7.344866,0.0020,0.9510,-0.0028,0.951
7.355841,-0.0000,0.9537,-0.0050,0.954
7.365935,-0.0020,0.9566,-0.0076,0.957
7.376039,-0.0038,0.9584,-0.0103,0.958
7.385620,-0.0053,0.9554,-0.0127,0.956
7.395565,-0.0067,0.9481,-0.0149,0.948
7.405706,-0.0079,0.9383,-0.0167,0.938
7.416277,-0.0087,0.9253,-0.0180,0.925
7.425963,-0.0094,0.9115,-0.0188,0.912
7.436724,-0.0098,0.8968,-0.0191,0.897
7.445963,-0.0102,0.8826,-0.0191,0.883
7.459978,-0.0106,0.8706,-0.0189,0.871
7.466101,-0.0110,0.8632,-0.0186,0.863
7.476166,-0.0110,0.8578,-0.0184,0.858
7.487464,-0.0109,0.8554,-0.0185,0.856
7.496702,-0.0106,0.8578,-0.0187,0.858
7.507263,-0.0102,0.8644,-0.0190,0.865
7.517489,-0.0095,0.8702,-0.0193,0.870
7.527108,-0.0087,0.8773,-0.0196,0.878
7.539072,-0.0077,0.8825,-0.0197,0.883
7.548227,-0.0068,0.8871,-0.0195,0.887
7.557806,-0.0061,0.8888,-0.0191,0.889
7.568205,-0.0053,0.8895,-0.0186,0.890
7.577905,-0.0047,0.8874,-0.0177,0.888
7.589258,-0.0044,0.8855,-0.0168,0.886
7.599008,-0.0042,0.8824,-0.0159,0.883
