time,wx (rad/s),wy (rad/s),wz (rad/s)
0.819812,-0.13,-0.01,-0.15
0.830328,-0.13,-0.01,-0.15
0.840321,-0.18,-0.05,-0.20
0.849772,-0.18,-0.05,-0.20
0.860333,-0.20,-0.11,-0.21
0.870585,-0.20,-0.11,-0.21
0.881177,-0.19,-0.20,-0.20
0.890142,-0.19,-0.20,-0.20
0.901556,-0.19,-0.29,-0.19
0.910855,-0.19,-0.29,-0.19
0.921608,-0.19,-0.32,-0.26
0.932609,-0.19,-0.32,-0.26
0.941471,-0.08,-0.20,-0.55
0.952963,-0.08,-0.20,-0.55
0.961899,0.24,0.02,-1.02
0.971821,0.24,0.02,-1.02
0.985693,0.68,0.15,-1.36
0.991893,0.68,0.15,-1.36
1.002117,0.99,-0.01,-1.23
1.012412,0.99,-0.01,-1.23
1.022489,0.94,-0.47,-0.56
1.032752,0.94,-0.47,-0.56
1.042920,0.61,-0.98,0.30
1.052808,0.61,-0.98,0.30
1.063505,0.23,-1.23,0.92
1.072505,0.23,-1.23,0.92
1.085422,0.00,-1.20,1.12
1.093387,0.00,-1.20,1.12
1.103851,-0.04,-0.99,0.98
1.115039,-0.04,-0.99,0.98
1.124254,0.05,-0.71,0.66
1.133555,0.05,-0.71,0.66
1.145028,0.19,-0.40,0.32
1.154226,0.19,-0.40,0.32
1.165164,0.32,-0.15,0.06
1.174136,0.32,-0.15,0.06
1.184928,0.39,-0.01,-0.05
1.195645,0.39,-0.01,-0.05
1.205017,0.38,0.02,-0.03
1.215545,0.38,0.02,-0.03
1.225559,0.24,0.01,0.10
1.235567,0.24,0.01,0.10
1.245892,0.01,-0.06,0.33
1.255935,0.01,-0.06,0.33
1.266926,-0.26,-0.20,0.67
1.275526,-0.26,-0.20,0.67
1.286083,-0.62,-0.41,1.16
1.296607,-0.62,-0.41,1.16
1.306288,-1.19,-0.65,1.89
1.315846,-1.19,-0.65,1.89
1.326944,-2.09,-0.88,3.07
1.336895,-2.09,-0.88,3.07
1.346922,-3.31,-1.08,4.99
1.357227,-3.31,-1.08,4.99
1.366608,-4.09,-1.18,7.16
1.377135,-4.09,-1.18,7.16
1.387955,-2.26,-1.16,5.67
1.402425,-2.26,-1.16,5.67
1.408180,2.52,-0.57,-2.32
1.417221,2.52,-0.57,-2.32
1.428211,5.94,0.87,-9.50
1.438890,5.94,0.87,-9.50
1.448827,5.20,1.98,-9.62
1.458286,5.20,1.98,-9.62
1.468619,2.62,1.82,-6.40
1.479130,2.62,1.82,-6.40
1.488707,0.65,1.11,-3.39
1.502120,0.65,1.11,-3.39
1.508952,-0.23,0.51,-1.40
1.518915,-0.23,0.51,-1.40
1.529464,-0.34,0.04,-0.26
1.539269,-0.34,0.04,-0.26
1.549977,-0.13,-0.26,0.34
1.559407,-0.13,-0.26,0.34
1.569314,0.06,-0.37,0.61
1.579797,0.06,-0.37,0.61
1.589729,0.10,-0.26,0.67
1.601939,0.10,-0.26,0.67
1.609812,-0.02,-0.00,0.62
1.619900,-0.02,-0.00,0.62
1.631262,-0.22,0.29,0.54
1.641247,-0.22,0.29,0.54
1.650908,-0.40,0.48,0.48
1.661053,-0.40,0.48,0.48
1.671385,-0.52,0.53,0.42
1.684935,-0.52,0.53,0.42
1.691867,-0.59,0.46,0.41
1.700935,-0.59,0.46,0.41
1.711766,-0.61,0.32,0.47
1.721239,-0.61,0.32,0.47
1.731714,-0.58,0.16,0.60
1.741703,-0.58,0.16,0.60
1.751995,-0.52,0.05,0.74
1.762158,-0.52,0.05,0.74
1.772354,-0.48,0.01,0.84
1.785862,-0.48,0.01,0.84
1.792674,-0.37,-0.03,0.91
1.802521,-0.37,-0.03,0.91
1.813411,-0.12,-0.16,1.00
1.823060,-0.12,-0.16,1.00
1.833160,0.28,-0.42,1.14
1.843260,0.28,-0.42,1.14
1.853246,0.69,-0.79,1.38
1.864956,0.69,-0.79,1.38
1.873677,0.92,-1.12,1.69
1.883244,0.92,-1.12,1.69
1.894283,0.92,-1.26,1.98
1.904356,0.92,-1.26,1.98
1.914907,0.67,-1.09,2.04
1.924724,0.67,-1.09,2.04
1.934215,0.13,-0.49,1.52
1.944660,0.13,-0.49,1.52
1.955032,-0.86,0.61,0.24
1.964866,-0.86,0.61,0.24
1.975017,-1.94,1.72,-1.14
1.985080,-1.94,1.72,-1.14
1.995199,-2.00,1.97,-1.77
2.005136,-2.00,1.97,-1.77
2.017265,-0.68,1.40,-1.74
2.026699,-0.68,1.40,-1.74
2.035384,1.02,0.64,-1.57
2.045357,1.02,0.64,-1.57
2.055648,1.90,0.10,-1.40
2.066669,1.90,0.10,-1.40
2.076685,1.75,-0.15,-1.21
2.086168,1.75,-0.15,-1.21
2.100953,1.20,-0.23,-0.97
2.106064,1.20,-0.23,-0.97
2.116677,0.74,-0.27,-0.76
2.126625,0.74,-0.27,-0.76
2.136901,0.52,-0.31,-0.57
2.148103,0.52,-0.31,-0.57
2.157190,0.39,-0.32,-0.40
2.167011,0.39,-0.32,-0.40
2.178619,0.19,-0.23,-0.24
2.187817,0.19,-0.23,-0.24
2.201319,-0.07,-0.05,-0.09
2.207655,-0.07,-0.05,-0.09
2.217741,-0.28,0.15,0.04
2.228800,-0.28,0.15,0.04
2.238417,-0.41,0.30,0.13
2.248297,-0.41,0.30,0.13
2.258864,-0.48,0.40,0.16
2.268961,-0.48,0.40,0.16
2.279285,-0.54,0.50,0.13
2.289179,-0.54,0.50,0.13
2.302130,-0.63,0.62,0.01
2.309505,-0.63,0.62,0.01
2.318875,-0.75,0.76,-0.15
2.329898,-0.75,0.76,-0.15
2.339863,-0.87,0.84,-0.29
2.349608,-0.87,0.84,-0.29
2.360419,-0.88,0.80,-0.36
2.370086,-0.88,0.80,-0.36
2.381161,-0.71,0.65,-0.39
2.390633,-0.71,0.65,-0.39
2.400924,-0.39,0.48,-0.44
2.411420,-0.39,0.48,-0.44
2.421015,-0.08,0.35,-0.47
2.431151,-0.08,0.35,-0.47
2.441356,0.08,0.24,-0.49
2.451130,0.08,0.24,-0.49
2.461459,0.04,0.10,-0.47
2.471013,0.04,0.10,-0.47
2.481584,-0.16,-0.09,-0.40
2.492005,-0.16,-0.09,-0.40
2.501621,-0.54,-0.23,-0.28
2.512141,-0.54,-0.23,-0.28
2.522562,-1.26,-0.28,-0.08
2.532202,-1.26,-0.28,-0.08
2.542039,-2.16,-0.37,0.30
2.552012,-2.16,-0.37,0.30
2.563153,-2.36,-0.73,0.91
2.572275,-2.36,-0.73,0.91
2.582624,-0.89,-1.18,1.37
2.592895,-0.89,-1.18,1.37
2.603328,1.42,-1.35,1.14
2.614899,1.42,-1.35,1.14
2.622787,2.64,-1.10,0.45
2.632996,2.64,-1.10,0.45
2.643679,2.44,-0.67,-0.14
2.653613,2.44,-0.67,-0.14
2.665013,1.74,-0.31,-0.45
2.674427,1.74,-0.31,-0.45
2.684531,1.19,-0.11,-0.53
2.695040,1.19,-0.11,-0.53
2.704527,0.91,-0.04,-0.50
2.714261,0.91,-0.04,-0.50
2.724265,0.75,0.02,-0.47
2.734422,0.75,0.02,-0.47
2.744953,0.61,0.14,-0.50
2.755285,0.61,0.14,-0.50
2.764657,0.48,0.27,-0.55
2.775020,0.48,0.27,-0.55
2.785234,0.34,0.38,-0.53
2.795627,0.34,0.38,-0.53
2.806021,0.10,0.50,-0.42
2.815921,0.10,0.50,-0.42
2.825464,-0.28,0.67,-0.27
2.835795,-0.28,0.67,-0.27
2.847455,-0.77,0.82,-0.12
2.857651,-0.77,0.82,-0.12
2.866524,-1.22,0.76,0.03
2.876302,-1.22,0.76,0.03
2.886468,-1.50,0.40,0.28
2.901622,-1.50,0.40,0.28
2.906939,-1.52,-0.15,0.61
2.917442,-1.52,-0.15,0.61
2.927882,-1.25,-0.68,0.93
2.937563,-1.25,-0.68,0.93
2.947897,-0.74,-1.06,1.15
2.957842,-0.74,-1.06,1.15
2.968138,-0.44,-1.29,1.31
2.978199,-0.44,-1.29,1.31
2.989069,0.05,-1.36,1.45
3.002018,0.05,-1.36,1.45
3.008816,0.89,-1.25,1.59
3.018622,0.89,-1.25,1.59
3.028275,1.46,-0.98,1.61
3.038833,1.46,-0.98,1.61
3.049693,1.94,-0.68,1.40
3.059202,1.94,-0.68,1.40
3.069321,2.36,-0.37,0.76
3.078972,2.36,-0.37,0.76
3.089936,2.79,0.12,-0.78
3.101231,2.79,0.12,-0.78
3.109428,3.22,1.21,-3.67
3.120204,3.22,1.21,-3.67
3.130872,3.03,3.66,-7.95
3.140437,3.03,3.66,-7.95
3.150105,0.91,7.20,-12.39
3.161257,0.91,7.20,-12.39
3.170862,-2.37,8.48,-13.70
3.181827,-2.37,8.48,-13.70
3.191467,-3.03,4.99,-8.94
3.201288,-3.03,4.99,-8.94
3.211100,-0.43,-1.29,-0.19
3.221849,-0.43,-1.29,-0.19
3.231520,1.39,-3.49,6.94
3.241542,1.39,-3.49,6.94
3.251519,0.83,-1.73,8.79
3.261668,0.83,-1.73,8.79
3.272628,-0.21,-0.99,6.69
3.281994,-0.21,-0.99,6.69
3.292894,-0.63,-0.82,3.90
3.302383,-0.63,-0.82,3.90
3.313891,-0.65,-0.73,1.93
3.322481,-0.65,-0.73,1.93
3.332508,-0.59,-0.47,0.89
3.342486,-0.59,-0.47,0.89
3.352793,-0.60,-0.23,0.49
3.364269,-0.60,-0.23,0.49
3.373488,-0.68,-0.05,0.38
3.383293,-0.68,-0.05,0.38
3.394835,-0.73,0.08,0.35
3.403754,-0.73,0.08,0.35
3.413983,-0.73,0.18,0.33
3.424598,-0.73,0.18,0.33
3.433874,-0.71,0.30,0.29
3.444296,-0.71,0.30,0.29
3.454601,-0.70,0.42,0.26
3.464558,-0.70,0.42,0.26
3.474829,-0.74,0.48,0.24
3.484494,-0.74,0.48,0.24
3.495547,-0.81,0.42,0.23
3.505704,-0.81,0.42,0.23
3.515167,-0.83,0.28,0.23
3.525609,-0.83,0.28,0.23
3.535121,-0.79,0.15,0.24
3.545364,-0.79,0.15,0.24
3.555316,-0.70,0.06,0.28
3.565437,-0.70,0.06,0.28
3.575851,-0.61,-0.05,0.32
3.585762,-0.61,-0.05,0.32
3.600895,-0.54,-0.22,0.36
3.606446,-0.54,-0.22,0.36
3.616389,-0.45,-0.48,0.44
3.626968,-0.45,-0.48,0.44
3.636662,-0.28,-0.78,0.61
3.646945,-0.28,-0.78,0.61
3.657401,-0.02,-1.08,0.94
3.666996,-0.02,-1.08,0.94
3.677622,0.27,-1.46,1.53
3.687912,0.27,-1.46,1.53
3.702316,0.46,-1.93,2.34
3.707970,0.46,-1.93,2.34
3.717620,0.56,-2.35,3.19
3.727951,0.56,-2.35,3.19
3.737471,0.60,-2.45,3.65
3.747978,0.60,-2.45,3.65
3.758476,0.67,-2.05,3.04
3.768781,0.67,-2.05,3.04
3.778570,0.84,-1.17,0.81
3.789103,0.84,-1.17,0.81
3.800783,1.05,-0.09,-2.14
3.809572,1.05,-0.09,-2.14
3.818911,1.07,0.77,-3.96
3.830385,1.07,0.77,-3.96
3.838886,0.82,1.27,-4.25
3.849778,0.82,1.27,-4.25
3.860047,0.28,1.54,-3.74
3.869570,0.28,1.54,-3.74
3.880369,-0.38,1.48,-2.88
3.889994,-0.38,1.48,-2.88
3.900555,-0.93,1.04,-1.95
3.910472,-0.93,1.04,-1.95
3.920888,-1.22,0.40,-1.16
3.931056,-1.22,0.40,-1.16
3.940863,-1.22,-0.18,-0.64
3.950889,-1.22,-0.18,-0.64
3.960970,-0.99,-0.60,-0.34
3.970870,-0.99,-0.60,-0.34
3.980959,-0.64,-0.87,-0.16
3.991321,-0.64,-0.87,-0.16
4.001364,-0.26,-1.05,0.02
4.011465,-0.26,-1.05,0.02
4.021767,0.04,-1.11,0.19
4.031813,0.04,-1.11,0.19
4.041564,0.22,-1.00,0.34
4.052071,0.22,-1.00,0.34
4.062284,0.30,-0.73,0.45
4.072473,0.30,-0.73,0.45
4.082397,0.35,-0.38,0.53
4.092982,0.35,-0.38,0.53
4.102659,0.38,-0.07,0.60
4.113931,0.38,-0.07,0.60
4.123158,0.41,0.18,0.69
4.133400,0.41,0.18,0.69
4.142990,0.46,0.43,0.79
4.153148,0.46,0.43,0.79
4.163717,0.58,0.69,0.89
4.173831,0.58,0.69,0.89
4.184038,0.81,0.88,0.92
4.194131,0.81,0.88,0.92
4.204735,1.13,0.90,0.78
4.214812,1.13,0.90,0.78
4.224243,1.50,0.78,0.45
4.234525,1.50,0.78,0.45
4.244609,1.95,0.58,0.01
4.255099,1.95,0.58,0.01
4.265195,2.59,0.33,-0.53
4.275776,2.59,0.33,-0.53
4.284938,3.50,0.09,-1.40
4.300825,3.50,0.09,-1.40
4.305351,4.51,0.30,-3.28
4.315285,4.51,0.30,-3.28
4.325470,3.14,0.68,-7.59
4.335850,3.14,0.68,-7.59
4.346541,-3.37,0.85,-8.21
4.355839,-3.37,0.85,-8.21
4.365917,-6.39,-3.32,-4.76
4.376568,-6.39,-3.32,-4.76
4.386630,-4.07,-5.19,0.03
4.400725,-4.07,-5.19,0.03
4.406487,-2.37,-3.14,3.73
4.417385,-2.37,-3.14,3.73
4.427089,-0.64,-3.00,2.63
4.436952,-0.64,-3.00,2.63
4.447410,0.20,-1.86,0.71
4.457492,0.20,-1.86,0.71
4.467119,0.40,-0.75,-0.57
4.477808,0.40,-0.75,-0.57
4.487683,0.33,-0.02,-1.04
4.500502,0.33,-0.02,-1.04
4.508252,0.24,0.28,-0.94
4.518253,0.24,0.28,-0.94
4.528791,0.21,0.24,-0.55
4.538241,0.21,0.24,-0.55
4.548452,0.24,0.07,-0.12
4.558285,0.24,0.07,-0.12
4.568596,0.26,-0.03,0.21
4.578869,0.26,-0.03,0.21
4.589676,0.23,-0.01,0.37
4.601079,0.23,-0.01,0.37
4.608963,0.15,0.09,0.41
4.619172,0.15,0.09,0.41
4.629866,0.01,0.23,0.40
4.639874,0.01,0.23,0.40
4.650034,-0.19,0.38,0.36
4.660813,-0.19,0.38,0.36
4.670053,-0.38,0.54,0.31
4.680297,-0.38,0.54,0.31
4.691207,-0.50,0.67,0.26
4.700766,-0.50,0.67,0.26
4.710775,-0.49,0.72,0.22
4.721311,-0.49,0.72,0.22
4.730921,-0.35,0.69,0.17
4.741731,-0.35,0.69,0.17
4.751138,-0.18,0.61,0.13
4.764069,-0.18,0.61,0.13
4.771645,-0.06,0.49,0.13
4.781768,-0.06,0.49,0.13
4.792629,0.02,0.35,0.16
4.801699,0.02,0.35,0.16
4.813521,0.05,0.16,0.24
4.821904,0.05,0.16,0.24
4.833088,0.01,-0.04,0.32
4.842608,0.01,-0.04,0.32
4.852185,-0.17,-0.15,0.33
4.864196,-0.17,-0.15,0.33
4.873167,-0.50,-0.04,0.17
4.883339,-0.50,-0.04,0.17
4.893485,-0.93,0.27,-0.19
4.903056,-0.93,0.27,-0.19
4.913559,-1.31,0.65,-0.63
4.923752,-1.31,0.65,-0.63
4.933932,-1.29,0.84,-0.89
4.944040,-1.29,0.84,-0.89
4.954083,-0.36,0.61,-0.71
4.963914,-0.36,0.61,-0.71
4.974812,1.42,-0.03,-0.16
4.984215,1.42,-0.03,-0.16
4.994498,2.93,-0.55,0.16
5.006863,2.93,-0.55,0.16
5.014699,3.29,-0.55,-0.08
5.025237,3.29,-0.55,-0.08
5.035021,2.66,-0.32,-0.41
5.045483,2.66,-0.32,-0.41
5.054973,1.53,-0.17,-0.42
5.065030,1.53,-0.17,-0.42
5.075514,0.28,-0.09,-0.16
5.085828,0.28,-0.09,-0.16
5.100884,-0.71,-0.01,0.19
5.105800,-0.71,-0.01,0.19
5.116539,-1.17,0.04,0.52
5.126585,-1.17,0.04,0.52
5.136459,-1.14,0.02,0.77
5.146570,-1.14,0.02,0.77
5.156948,-0.86,-0.02,0.94
5.166816,-0.86,-0.02,0.94
5.177521,-0.58,0.03,0.99
5.186949,-0.58,0.03,0.99
5.200991,-0.43,0.20,0.95
5.207342,-0.43,0.20,0.95
5.217109,-0.40,0.46,0.82
5.227560,-0.40,0.46,0.82
5.237587,-0.46,0.73,0.62
5.247873,-0.46,0.73,0.62
5.258439,-0.55,0.94,0.44
5.268010,-0.55,0.94,0.44
5.279818,-0.61,1.05,0.34
5.288411,-0.61,1.05,0.34
5.298774,-0.57,1.00,0.37
5.308525,-0.57,1.00,0.37
5.318848,-0.46,0.79,0.47
5.331671,-0.46,0.79,0.47
5.338954,-0.36,0.46,0.58
5.348777,-0.36,0.46,0.58
5.359368,-0.27,0.08,0.69
5.369067,-0.27,0.08,0.69
5.379576,-0.14,-0.29,0.82
5.389731,-0.14,-0.29,0.82
5.399218,0.03,-0.65,0.96
5.409990,0.03,-0.65,0.96
5.419909,0.33,-0.98,1.08
5.430305,0.33,-0.98,1.08
5.440833,0.92,-1.29,1.08
5.450837,0.92,-1.29,1.08
5.460868,1.79,-1.58,0.91
5.470571,1.79,-1.58,0.91
5.481356,2.57,-1.75,0.65
5.491480,2.57,-1.75,0.65
5.500828,2.74,-1.67,0.44
5.511185,2.74,-1.67,0.44
5.521123,2.22,-1.29,0.25
5.531009,2.22,-1.29,0.25
5.541574,1.36,-0.69,-0.19
5.551403,1.36,-0.69,-0.19
5.562908,0.52,-0.02,-0.99
5.572207,0.52,-0.02,-0.99
5.582054,-0.01,0.48,-1.79
5.592286,-0.01,0.48,-1.79
5.602711,-0.19,0.67,-2.17
5.618349,-0.19,0.67,-2.17
5.622641,-0.27,0.68,-2.08
5.632588,-0.27,0.68,-2.08
5.643205,-0.51,0.62,-1.74
5.652913,-0.51,0.62,-1.74
5.662512,-0.83,0.51,-1.34
5.672934,-0.83,0.51,-1.34
5.683067,-1.00,0.32,-0.99
5.693415,-1.00,0.32,-0.99
5.704344,-0.91,0.10,-0.72
5.717070,-0.91,0.10,-0.72
5.724067,-0.68,-0.06,-0.52
5.733635,-0.68,-0.06,-0.52
5.744438,-0.46,-0.07,-0.38
5.755013,-0.46,-0.07,-0.38
5.765093,-0.36,0.07,-0.28
5.774786,-0.36,0.07,-0.28
5.784491,-0.35,0.34,-0.20
5.795009,-0.35,0.34,-0.20
5.805206,-0.42,0.62,-0.15
5.814789,-0.42,0.62,-0.15
5.825224,-0.49,0.80,-0.13
5.835240,-0.49,0.80,-0.13
5.846030,-0.51,0.84,-0.16
5.855714,-0.51,0.84,-0.16
5.866152,-0.44,0.74,-0.22
5.876100,-0.44,0.74,-0.22
5.885808,-0.31,0.54,-0.30
5.900121,-0.31,0.54,-0.30
5.906352,-0.18,0.31,-0.39
5.916389,-0.18,0.31,-0.39
5.926649,-0.06,0.11,-0.47
5.936401,-0.06,0.11,-0.47
5.947393,0.14,-0.06,-0.46
5.957179,0.14,-0.06,-0.46
5.966760,0.47,-0.27,-0.26
5.977538,0.47,-0.27,-0.26
5.986982,1.02,-0.58,0.15
6.000087,1.02,-0.58,0.15
6.007872,1.77,-0.95,0.64
6.017327,1.77,-0.95,0.64
6.029429,2.65,-1.34,1.02
6.037936,2.65,-1.34,1.02
6.048243,3.40,-1.77,1.29
6.058137,3.40,-1.77,1.29
6.068669,3.42,-2.05,1.50
6.079356,3.42,-2.05,1.50
6.089414,2.21,-1.66,1.49
6.098939,2.21,-1.66,1.49
6.109472,-0.05,-0.48,1.11
6.118435,-0.05,-0.48,1.11
6.129044,-2.31,0.83,0.51
6.139214,-2.31,0.83,0.51
6.149805,-3.27,1.45,-0.04
6.159998,-3.27,1.45,-0.04
6.169832,-2.73,1.38,-0.39
6.179980,-2.73,1.38,-0.39
6.190237,-1.79,1.12,-0.53
6.200122,-1.79,1.12,-0.53
6.210346,-1.35,1.05,-0.67
6.219999,-1.35,1.05,-0.67
6.230289,-1.30,1.19,-0.96
6.241176,-1.30,1.19,-0.96
6.250423,-1.19,1.30,-1.27
6.262408,-1.19,1.30,-1.27
6.270934,-0.90,1.24,-1.40
6.280937,-0.90,1.24,-1.40
6.292573,-0.55,1.00,-1.27
6.301496,-0.55,1.00,-1.27
6.315894,-0.25,0.69,-0.97
6.321685,-0.25,0.69,-0.97
6.332546,-0.02,0.39,-0.67
6.341692,-0.02,0.39,-0.67
6.352259,0.13,0.12,-0.46
6.362460,0.13,0.12,-0.46
6.372294,0.19,-0.11,-0.35
6.382337,0.19,-0.11,-0.35
6.392782,0.18,-0.32,-0.30
6.403284,0.18,-0.32,-0.30
6.416556,0.13,-0.52,-0.24
6.422938,0.13,-0.52,-0.24
6.432828,0.10,-0.72,-0.16
6.443138,0.10,-0.72,-0.16
6.453536,0.12,-0.97,-0.04
6.463541,0.12,-0.97,-0.04
6.473849,0.18,-1.23,0.13
6.484075,0.18,-1.23,0.13
6.494544,0.23,-1.38,0.37
6.504545,0.23,-1.38,0.37
6.516589,0.27,-1.38,0.64
6.524662,0.27,-1.38,0.64
6.534448,0.25,-1.28,0.91
6.545251,0.25,-1.28,0.91
6.554957,0.21,-1.16,1.18
6.564984,0.21,-1.16,1.18
6.575046,0.23,-1.05,1.45
6.585152,0.23,-1.05,1.45
6.596034,0.42,-1.01,1.79
6.605763,0.42,-1.01,1.79
6.615488,0.11,-1.11,2.37
6.626018,0.11,-1.11,2.37
6.635583,0.22,-1.41,3.48
6.646004,0.22,-1.41,3.48
6.656475,1.23,-2.13,6.22
6.665806,1.23,-2.13,6.22
6.676487,0.86,-1.57,14.44
6.686252,0.86,-1.57,14.44
6.696551,-0.05,-0.24,22.14
6.707279,-0.05,-0.24,22.14
6.716451,-0.40,0.26,4.15
6.726664,-0.40,0.26,4.15
6.737559,-0.73,0.57,-19.32
6.747042,-0.73,0.57,-19.32
6.757588,-0.67,1.12,-17.35
6.767839,-0.67,1.12,-17.35
6.778939,-0.68,1.47,-9.42
6.788114,-0.68,1.47,-9.42
6.798201,-0.88,1.22,-4.86
6.808803,-0.88,1.22,-4.86
6.818531,-0.83,0.94,-2.64
6.829529,-0.83,0.94,-2.64
6.838934,-0.54,0.65,-1.50
6.849178,-0.54,0.65,-1.50
6.859062,-0.12,0.36,-0.85
6.869352,-0.12,0.36,-0.85
6.878993,0.28,0.10,-0.45
6.889956,0.28,0.10,-0.45
6.899692,0.59,-0.10,-0.22
6.909375,0.59,-0.10,-0.22
6.919381,0.74,-0.21,-0.08
6.930524,0.74,-0.21,-0.08
6.940204,0.74,-0.21,0.01
6.949251,0.74,-0.21,0.01
6.960430,0.59,-0.10,0.04
6.970289,0.59,-0.10,0.04
6.980478,0.32,0.09,0.03
6.991113,0.32,0.09,0.03
7.001062,0.00,0.31,0.01
7.015539,0.00,0.31,0.01
7.020679,-0.29,0.50,-0.00
7.031331,-0.29,0.50,-0.00
7.041570,-0.56,0.62,-0.02
7.051096,-0.56,0.62,-0.02
7.062028,-0.79,0.62,-0.05
7.072307,-0.79,0.62,-0.05
7.081874,-0.95,0.51,-0.12
7.092620,-0.95,0.51,-0.12
7.101879,-1.00,0.37,-0.23
7.116121,-1.00,0.37,-0.23
7.121754,-1.03,0.23,-0.32
7.132730,-1.03,0.23,-0.32
7.142499,-1.14,0.05,-0.32
7.153077,-1.14,0.05,-0.32
7.162317,-1.37,-0.22,-0.19
7.173207,-1.37,-0.22,-0.19
7.182343,-1.68,-0.56,0.03
7.193321,-1.68,-0.56,0.03
7.203010,-2.14,-0.84,0.29
7.216488,-2.14,-0.84,0.29
7.223537,-2.89,-1.08,0.74
7.232957,-2.89,-1.08,0.74
7.245209,-4.77,-1.67,1.90
7.253808,-4.77,-1.67,1.90
7.264545,-12.72,-4.60,7.52
7.274182,-12.72,-4.60,7.52
7.284741,3.07,-21.16,36.58
7.294984,3.07,-21.16,36.58
7.304760,11.24,-26.11,39.25
7.314593,11.24,-26.11,39.25
7.324865,-9.91,-14.48,-7.93
7.334930,-9.91,-14.48,-7.93
7.345156,-13.44,-5.34,-29.86
7.355169,-13.44,-5.34,-29.86
7.365399,-7.85,1.36,-20.34
7.375264,-7.85,1.36,-20.34
7.385424,-4.89,2.10,-10.82
7.395451,-4.89,2.10,-10.82
7.406235,-2.98,1.52,-5.35
7.415437,-2.98,1.52,-5.35
7.426314,-1.66,0.90,-2.71
7.436424,-1.66,0.90,-2.71
7.445902,-0.76,0.49,-1.44
7.456339,-0.76,0.49,-1.44
7.466334,-0.20,0.28,-0.84
7.477022,-0.20,0.28,-0.84
7.486553,0.08,0.21,-0.59
7.496705,0.08,0.21,-0.59
7.507419,0.10,0.30,-0.53
7.517527,0.10,0.30,-0.53
7.528566,-0.07,0.49,-0.52
7.537799,-0.07,0.49,-0.52
7.548032,-0.30,0.65,-0.47
7.557506,-0.30,0.65,-0.47
7.567857,-0.48,0.67,-0.36
7.578219,-0.48,0.67,-0.36
7.588575,-0.58,0.58,-0.25
7.598426,-0.58,0.58,-0.25
7.608939,-0.58,0.47,-0.15
7.619000,-0.58,0.47,-0.15
