time,wx (rad/s),wy (rad/s),wz (rad/s)
1.849608,9.63,-1.59,-0.32
1.858323,9.63,-1.59,-0.32
1.868329,5.69,-0.92,-0.74
1.878308,5.69,-0.92,-0.74
1.888245,3.15,-0.38,-0.79
1.903375,3.15,-0.38,-0.79
1.908505,1.60,0.13,-0.75
1.918965,1.60,0.13,-0.75
1.929267,0.76,0.49,-0.68
1.939625,0.76,0.49,-0.68
1.949779,0.40,0.63,-0.56
1.959231,0.40,0.63,-0.56
1.969304,0.29,0.59,-0.40
1.979742,0.29,0.59,-0.40
1.989552,0.23,0.45,-0.23
2.003134,0.23,0.45,-0.23
2.010222,0.14,0.28,-0.04
2.020406,0.14,0.28,-0.04
2.032852,-0.00,0.12,0.14
2.040763,-0.00,0.12,0.14
2.051909,-0.13,-0.04,0.26
2.061371,-0.13,-0.04,0.26
2.070668,-0.20,-0.19,0.31
2.081258,-0.20,-0.19,0.31
2.091082,-0.24,-0.28,0.32
2.101050,-0.24,-0.28,0.32
2.112231,-0.33,-0.28,0.34
2.121613,-0.33,-0.28,0.34
2.132773,-0.53,-0.22,0.37
2.141591,-0.53,-0.22,0.37
2.152695,-0.90,-0.16,0.41
2.162670,-0.90,-0.16,0.41
2.172179,-1.49,-0.10,0.49
2.186304,-1.49,-0.10,0.49
2.192460,-2.35,-0.04,0.65
2.203064,-2.35,-0.04,0.65
2.213588,-3.63,-0.01,1.00
2.222922,-3.63,-0.01,1.00
2.233220,-5.83,-0.16,1.68
2.243491,-5.83,-0.16,1.68
2.253231,-10.57,-0.78,2.82
2.263806,-10.57,-0.78,2.82
2.273575,-20.90,-1.92,-3.73
2.286379,-20.90,-1.92,-3.73
2.294235,-33.00,14.52,-30.33
2.303801,-33.00,14.52,-30.33
2.314506,-31.15,23.14,-34.00
2.324524,-31.15,23.14,-34.00
2.334377,-19.45,10.43,-11.78
2.344717,-19.45,10.43,-11.78
2.355348,-11.38,4.22,-2.83
2.366447,-11.38,4.22,-2.83
2.375489,-5.91,1.15,0.33
2.385094,-5.91,1.15,0.33
2.395937,-2.23,-0.53,1.22
2.405013,-2.23,-0.53,1.22
2.415693,0.62,-1.76,1.46
2.426047,0.62,-1.76,1.46
2.436363,2.89,-2.96,1.54
2.445983,2.89,-2.96,1.54
2.456073,5.77,-5.51,2.22
2.466120,5.77,-5.51,2.22
2.476904,19.39,-13.10,26.04
2.486616,19.39,-13.10,26.04
2.496836,33.84,-13.37,35.10
2.507222,33.84,-13.37,35.10
2.517010,27.46,-5.69,14.48
2.527053,27.46,-5.69,14.48
2.536943,13.68,-2.34,5.41
2.547463,13.68,-2.34,5.41
2.557228,5.76,-0.88,1.92
2.566959,5.76,-0.88,1.92
2.578070,2.32,-0.44,0.75
2.588976,2.32,-0.44,0.75
2.603181,0.96,-0.35,0.42
2.607965,0.96,-0.35,0.42
2.617877,0.48,-0.29,0.31
2.627947,0.48,-0.29,0.31
2.638130,0.32,-0.19,0.22
2.649455,0.32,-0.19,0.22
2.658600,0.25,-0.06,0.10
2.668714,0.25,-0.06,0.10
2.678999,0.20,0.05,-0.05
2.689208,0.20,0.05,-0.05
2.702733,0.13,0.13,-0.19
2.709414,0.13,0.13,-0.19
2.719213,0.00,0.17,-0.28
2.729635,0.00,0.17,-0.28
2.739753,-0.17,0.14,-0.32
2.750180,-0.17,0.14,-0.32
2.759765,-0.39,0.01,-0.33
2.769812,-0.39,0.01,-0.33
2.780444,-0.62,-0.16,-0.34
2.789960,-0.62,-0.16,-0.34
2.803346,-0.82,-0.27,-0.33
2.810824,-0.82,-0.27,-0.33
2.820854,-0.95,-0.28,-0.29
2.831243,-0.95,-0.28,-0.29
2.841139,-1.03,-0.23,-0.25
2.851267,-1.03,-0.23,-0.25
2.861510,-1.17,-0.15,-0.22
2.871463,-1.17,-0.15,-0.22
2.882667,-1.42,-0.07,-0.18
2.891716,-1.42,-0.07,-0.18
2.902606,-1.83,0.02,-0.13
2.911963,-1.83,0.02,-0.13
2.922333,-2.68,0.01,-0.03
2.932795,-2.68,0.01,-0.03
2.942155,-5.24,0.29,0.13
2.952216,-5.24,0.29,0.13
2.963117,-15.42,-2.60,-2.11
2.972604,-15.42,-2.60,-2.11
2.986799,-30.40,4.44,-27.73
2.992697,-30.40,4.44,-27.73
3.002942,-32.85,11.94,-37.16
3.013518,-32.85,11.94,-37.16
3.023162,-21.51,6.73,-16.69
3.033651,-21.51,6.73,-16.69
3.044453,-12.21,3.09,-7.28
3.053572,-12.21,3.09,-7.28
3.064786,-6.32,1.35,-3.17
3.073689,-6.32,1.35,-3.17
3.085179,-3.13,0.64,-1.61
3.094370,-3.13,0.64,-1.61
3.104204,-1.36,0.47,-1.36
3.115254,-1.36,0.47,-1.36
3.124949,-0.30,0.83,-2.17
3.134606,-0.30,0.83,-2.17
3.145123,1.14,3.33,-5.79
3.155223,1.14,3.33,-5.79
3.165721,-15.55,14.36,-33.12
3.175281,-15.55,14.36,-33.12
3.185328,-19.10,17.76,-49.42
3.196220,-19.10,17.76,-49.42
3.207591,-2.86,8.79,-31.08
3.215609,-2.86,8.79,-31.08
3.226058,-0.45,3.86,-16.15
3.236399,-0.45,3.86,-16.15
3.246844,-0.05,1.66,-7.61
3.255957,-0.05,1.66,-7.61
3.266758,0.15,0.59,-3.69
3.276795,0.15,0.59,-3.69
3.287045,0.39,0.13,-1.83
3.297427,0.39,0.13,-1.83
3.307542,0.58,0.05,-0.96
3.318381,0.58,0.05,-0.96
3.327348,0.66,0.17,-0.58
3.337474,0.66,0.17,-0.58
3.348865,0.63,0.33,-0.44
3.357925,0.63,0.33,-0.44
3.367616,0.53,0.40,-0.36
3.378658,0.53,0.40,-0.36
3.388384,0.45,0.37,-0.27
3.402383,0.45,0.37,-0.27
3.408196,0.44,0.26,-0.14
3.418178,0.44,0.26,-0.14
3.428395,0.45,0.15,0.04
3.438518,0.45,0.15,0.04
3.450855,0.43,0.06,0.25
3.459372,0.43,0.06,0.25
3.468727,0.35,0.02,0.44
3.479547,0.35,0.02,0.44
3.489990,0.24,0.04,0.54
3.503003,0.24,0.04,0.54
3.509572,0.15,0.06,0.57
3.519579,0.15,0.06,0.57
3.529917,0.05,0.10,0.60
3.539634,0.05,0.10,0.60
3.551789,-0.11,0.15,0.62
3.560053,-0.11,0.15,0.62
3.570324,-0.38,0.17,0.61
3.580952,-0.38,0.17,0.61
3.590542,-0.78,0.15,0.57
3.602798,-0.78,0.15,0.57
3.610686,-1.38,0.12,0.51
3.620742,-1.38,0.12,0.51
3.632389,-2.31,0.12,0.52
3.641674,-2.31,0.12,0.52
3.651324,-3.84,0.08,0.67
3.661882,-3.84,0.08,0.67
3.671602,-6.52,-0.21,0.93
3.682486,-6.52,-0.21,0.93
3.692524,-13.07,-0.86,0.33
3.702107,-13.07,-0.86,0.33
3.713102,-11.76,-1.59,-20.94
3.722861,-11.76,-1.59,-20.94
3.732463,-13.18,-1.93,-28.93
3.742520,-13.18,-1.93,-28.93
3.752700,-17.43,-0.66,-11.20
3.763288,-17.43,-0.66,-11.20
3.773272,-12.21,0.64,-3.99
3.782884,-12.21,0.64,-3.99
3.793979,-7.34,0.54,-1.13
3.803301,-7.34,0.54,-1.13
3.813583,-4.34,0.31,0.19
3.823588,-4.34,0.31,0.19
3.833726,-1.76,-0.40,1.59
3.844047,-1.76,-0.40,1.59
3.854190,16.85,-10.75,29.19
3.865432,16.85,-10.75,29.19
3.874472,29.47,-16.45,43.38
3.884045,29.47,-16.45,43.38
3.895384,18.30,-9.18,22.68
3.905824,18.30,-9.18,22.68
3.915467,8.84,-4.34,10.65
3.925049,8.84,-4.34,10.65
3.935249,4.46,-1.82,4.47
3.945354,4.46,-1.82,4.47
3.955880,2.33,-0.48,1.52
3.965518,2.33,-0.48,1.52
3.976003,1.01,0.20,0.25
3.986321,1.01,0.20,0.25
3.996252,0.24,0.40,-0.10
4.006052,0.24,0.40,-0.10
4.016111,0.04,0.28,-0.09
4.026621,0.04,0.28,-0.09
4.036468,0.21,0.08,-0.05
4.046631,0.21,0.08,-0.05
4.057393,0.44,0.01,-0.11
4.067061,0.44,0.01,-0.11
4.077139,0.53,0.15,-0.22
4.087237,0.53,0.15,-0.22
4.101969,0.43,0.42,-0.34
4.107608,0.43,0.42,-0.34
4.117958,0.20,0.69,-0.43
4.127641,0.20,0.69,-0.43
4.138422,-0.10,0.89,-0.47
4.148844,-0.10,0.89,-0.47
4.158224,-0.40,1.00,-0.46
4.168269,-0.40,1.00,-0.46
4.179074,-0.71,1.01,-0.41
4.188780,-0.71,1.01,-0.41
4.202334,-1.08,0.93,-0.28
4.209073,-1.08,0.93,-0.28
4.218774,-1.53,0.76,-0.11
4.229525,-1.53,0.76,-0.11
4.239307,-2.00,0.52,0.08
4.249062,-2.00,0.52,0.08
4.260078,-2.49,0.21,0.31
4.269583,-2.49,0.21,0.31
4.280099,-3.19,-0.22,0.69
4.290149,-3.19,-0.22,0.69
4.302351,-4.62,-0.85,1.36
4.310822,-4.62,-0.85,1.36
4.320661,-8.06,-1.91,2.56
4.331683,-8.06,-1.91,2.56
4.341107,-15.85,-2.32,3.42
4.350817,-15.85,-2.32,3.42
4.361268,-30.53,13.78,-34.64
4.371151,-30.53,13.78,-34.64
4.382375,-33.89,21.03,-51.64
4.391630,-33.89,21.03,-51.64
4.401875,-21.35,8.52,-21.24
4.412168,-21.35,8.52,-21.24
4.422396,-12.69,2.87,-8.18
4.432057,-12.69,2.87,-8.18
4.442053,-6.84,0.47,-2.74
4.451904,-6.84,0.47,-2.74
4.462685,-3.38,-0.48,-0.58
4.471987,-3.38,-0.48,-0.58
4.483161,-1.01,-1.12,0.57
4.492934,-1.01,-1.12,0.57
4.502798,4.12,-3.03,1.83
4.512899,4.12,-3.03,1.83
4.523450,22.02,-12.71,32.07
4.533564,22.02,-12.71,32.07
4.543338,32.52,-14.44,43.86
4.553330,32.52,-14.44,43.86
4.564791,22.32,-6.52,18.58
4.573544,22.32,-6.52,18.58
4.584251,12.06,-4.54,7.75
4.594988,12.06,-4.54,7.75
4.604065,6.30,-3.92,2.90
4.614891,6.30,-3.92,2.90
4.624244,3.49,-3.59,0.78
4.634894,3.49,-3.59,0.78
4.644993,2.07,-3.09,-0.08
4.654804,2.07,-3.09,-0.08
4.665107,1.34,-2.30,-0.36
4.675015,1.34,-2.30,-0.36
4.685022,0.92,-1.30,-0.39
4.695481,0.92,-1.30,-0.39
4.705027,0.61,-0.25,-0.34
4.714932,0.61,-0.25,-0.34
4.726068,0.31,0.69,-0.23
4.735127,0.31,0.69,-0.23
4.745821,0.04,1.37,-0.07
4.755940,0.04,1.37,-0.07
4.765995,-0.18,1.73,0.11
4.776376,-0.18,1.73,0.11
4.786651,-0.31,1.78,0.27
4.796956,-0.31,1.78,0.27
4.806656,-0.34,1.66,0.40
4.816964,-0.34,1.66,0.40
4.827154,-0.30,1.50,0.53
4.836946,-0.30,1.50,0.53
4.848302,-0.28,1.37,0.73
4.857426,-0.28,1.37,0.73
4.867162,-0.35,1.32,1.01
4.877575,-0.35,1.32,1.01
4.887915,-0.54,1.31,1.29
4.902268,-0.54,1.31,1.29
4.908444,-0.88,1.29,1.47
4.918532,-0.88,1.29,1.47
4.928795,-1.42,1.18,1.57
4.938338,-1.42,1.18,1.57
4.948311,-2.28,0.98,1.64
4.958997,-2.28,0.98,1.64
4.968562,-3.69,0.69,1.80
4.979052,-3.69,0.69,1.80
4.989614,-6.13,0.21,2.19
5.002157,-6.13,0.21,2.19
5.009944,-11.48,-0.84,2.76
5.019766,-11.48,-0.84,2.76
5.031486,-24.98,5.74,-34.40
5.040055,-24.98,5.74,-34.40
5.050387,-33.44,9.74,-50.10
5.060292,-33.44,9.74,-50.10
5.069769,-26.21,4.44,-19.32
5.080772,-26.21,4.44,-19.32
5.090323,-16.78,1.69,-6.96
5.100325,-16.78,1.69,-6.96
5.111242,-8.57,0.64,-2.34
5.120364,-8.57,0.64,-2.34
5.131968,-3.46,0.27,-0.85
5.141004,-3.46,0.27,-0.85
5.151435,-0.28,0.18,-0.65
5.161582,-0.28,0.18,-0.65
5.171419,2.31,0.28,-1.15
5.181825,2.31,0.28,-1.15
5.192033,8.57,0.07,-2.27
5.201984,8.57,0.07,-2.27
5.211911,22.62,-8.24,35.75
5.222271,22.62,-8.24,35.75
5.231814,29.65,-10.16,51.81
5.243276,29.65,-10.16,51.81
5.252415,21.13,-2.39,20.38
5.264261,21.13,-2.39,20.38
5.273739,11.43,-0.12,8.15
5.283438,11.43,-0.12,8.15
5.293771,5.56,0.61,3.07
5.303114,5.56,0.61,3.07
5.314328,2.69,0.68,1.06
5.324082,2.69,0.68,1.06
5.333532,1.39,0.38,0.28
5.343919,1.39,0.38,0.28
5.354018,0.89,-0.09,-0.01
5.364414,0.89,-0.09,-0.01
5.374485,0.72,-0.52,-0.14
5.384067,0.72,-0.52,-0.14
5.394564,0.60,-0.79,-0.20
5.404318,0.60,-0.79,-0.20
5.414267,0.45,-0.94,-0.26
5.424518,0.45,-0.94,-0.26
5.435512,0.27,-1.06,-0.33
5.445324,0.27,-1.06,-0.33
5.455272,0.09,-1.17,-0.38
5.465008,0.09,-1.17,-0.38
5.476270,-0.06,-1.24,-0.40
5.485008,-0.06,-1.24,-0.40
5.495781,-0.18,-1.21,-0.42
5.506269,-0.18,-1.21,-0.42
5.515676,-0.28,-1.08,-0.44
5.526315,-0.28,-1.08,-0.44
5.536040,-0.42,-0.89,-0.40
5.547345,-0.42,-0.89,-0.40
5.556816,-0.72,-0.63,-0.30
5.566447,-0.72,-0.63,-0.30
5.576925,-1.25,-0.35,-0.18
5.586911,-1.25,-0.35,-0.18
5.601532,-2.05,-0.14,-0.17
5.606822,-2.05,-0.14,-0.17
5.617874,-3.20,-0.11,-0.38
5.627571,-3.20,-0.11,-0.38
5.637971,-5.23,-0.46,-1.13
5.647587,-5.23,-0.46,-1.13
5.657852,-9.85,-1.73,-4.40
5.668161,-9.85,-1.73,-4.40
5.678155,-16.24,-0.83,-19.31
5.688283,-16.24,-0.83,-19.31
5.701290,-20.31,6.40,-29.89
5.708070,-20.31,6.40,-29.89
5.718021,-18.21,9.97,-21.34
5.728600,-18.21,9.97,-21.34
5.739088,-12.65,6.28,-10.76
5.749001,-12.65,6.28,-10.76
5.759371,-6.94,2.95,-4.83
5.769572,-6.94,2.95,-4.83
5.780755,-2.91,0.87,-2.28
5.789364,-2.91,0.87,-2.28
5.799442,-0.11,-0.30,-1.58
5.809901,-0.11,-0.30,-1.58
5.819738,2.21,-1.05,-1.91
5.831479,2.21,-1.05,-1.91
5.840154,6.97,-3.16,-2.40
5.850768,6.97,-3.16,-2.40
5.860979,24.02,-11.72,30.24
5.870373,24.02,-11.72,30.24
5.881439,36.26,-12.61,42.29
5.891291,36.26,-12.61,42.29
5.901329,26.89,-4.61,14.53
5.910892,26.89,-4.61,14.53
5.921240,14.50,-1.60,5.00
5.931292,14.50,-1.60,5.00
5.941199,6.86,-0.27,1.54
5.951293,6.86,-0.27,1.54
5.962119,3.23,0.35,0.29
5.971397,3.23,0.35,0.29
5.981958,1.50,0.63,-0.11
5.992316,1.50,0.63,-0.11
6.003001,0.67,0.70,-0.17
6.012716,0.67,0.70,-0.17
6.022776,0.28,0.56,-0.13
6.032753,0.28,0.56,-0.13
6.043310,0.10,0.20,-0.08
6.052813,0.10,0.20,-0.08
6.064422,0.00,-0.30,-0.04
6.073369,0.00,-0.30,-0.04
6.083672,-0.09,-0.73,-0.01
6.093622,-0.09,-0.73,-0.01
6.103263,-0.20,-0.96,-0.02
6.113958,-0.20,-0.96,-0.02
6.123616,-0.36,-1.00,-0.08
6.134029,-0.36,-1.00,-0.08
6.144081,-0.54,-0.92,-0.18
6.154547,-0.54,-0.92,-0.18
6.164910,-0.65,-0.76,-0.29
6.174766,-0.65,-0.76,-0.29
6.184628,-0.60,-0.53,-0.38
6.195254,-0.60,-0.53,-0.38
6.205085,-0.38,-0.21,-0.43
6.214879,-0.38,-0.21,-0.43
6.225493,-0.04,0.14,-0.43
6.234947,-0.04,0.14,-0.43
6.245408,0.40,0.43,-0.30
6.255380,0.40,0.43,-0.30
6.265223,0.99,0.54,0.03
6.276053,0.99,0.54,0.03
6.286217,1.96,0.31,0.70
6.301264,1.96,0.31,0.70
6.306246,4.41,-0.94,2.33
6.316802,4.41,-0.94,2.33
6.326304,3.70,-0.53,14.20
6.336530,3.70,-0.53,14.20
6.346869,0.48,1.17,33.03
6.356960,0.48,1.17,33.03
6.366826,4.47,0.91,29.68
6.376970,4.47,0.91,29.68
6.387410,10.10,-0.58,14.71
6.400809,10.10,-0.58,14.71
6.407441,10.89,-0.59,7.41
6.417523,10.89,-0.59,7.41
6.427848,7.36,1.07,5.29
6.438257,7.36,1.07,5.29
6.448130,4.50,-1.23,8.19
6.458440,4.50,-1.23,8.19
6.468028,5.43,-5.71,11.37
6.478396,5.43,-5.71,11.37
6.488458,8.85,-6.72,19.09
6.501421,8.85,-6.72,19.09
6.508932,19.31,-4.29,26.23
6.519082,19.31,-4.29,26.23
6.530468,23.15,-3.53,22.02
6.539157,23.15,-3.53,22.02
6.549268,15.17,-4.39,13.13
6.559596,15.17,-4.39,13.13
6.569689,6.69,-3.09,6.72
6.581005,6.69,-3.09,6.72
6.590133,2.16,-1.45,3.21
6.599861,2.16,-1.45,3.21
6.610800,0.20,-0.17,1.32
6.620170,0.20,-0.17,1.32
6.631371,-0.32,0.57,0.39
6.641011,-0.32,0.57,0.39
6.651106,-0.16,0.82,-0.00
6.660922,-0.16,0.82,-0.00
6.670960,0.18,0.77,-0.09
6.680817,0.18,0.77,-0.09
6.691729,0.37,0.64,-0.04
6.700966,0.37,0.64,-0.04
6.711679,0.30,0.56,0.05
6.721951,0.30,0.56,0.05
6.731616,0.08,0.50,0.14
6.741983,0.08,0.50,0.14
6.751921,-0.14,0.40,0.18
6.762121,-0.14,0.40,0.18
6.772241,-0.30,0.24,0.16
6.782194,-0.30,0.24,0.16
6.792982,-0.38,0.07,0.09
6.802724,-0.38,0.07,0.09
6.818261,-0.37,-0.02,0.03
6.822901,-0.37,-0.02,0.03
6.833329,-0.31,0.00,-0.02
6.842922,-0.31,0.00,-0.02
6.853525,-0.26,0.12,-0.06
6.863877,-0.26,0.12,-0.06
6.874418,-0.19,0.30,-0.11
6.884050,-0.19,0.30,-0.11
6.894404,-0.02,0.50,-0.14
6.904767,-0.02,0.50,-0.14
6.918097,0.33,0.64,-0.07
6.924513,0.33,0.64,-0.07
6.934730,0.83,0.63,0.14
6.944508,0.83,0.63,0.14
6.954873,1.52,0.43,0.42
6.964449,1.52,0.43,0.42
6.975365,3.06,0.05,0.68
6.984675,3.06,0.05,0.68
6.995766,2.87,-22.90,0.11
7.005403,2.87,-22.90,0.11
7.017524,21.25,-32.11,-1.46
7.025580,21.25,-32.11,-1.46
7.035625,32.21,-13.78,-1.37
7.047346,32.21,-13.78,-1.37
7.055931,19.43,-7.34,0.17
7.066677,19.43,-7.34,0.17
7.075816,14.29,-3.49,-0.42
7.086148,14.29,-3.49,-0.42
7.101065,8.77,-4.76,-1.60
7.106984,8.77,-4.76,-1.60
7.116792,6.59,-12.14,4.33
7.127012,6.59,-12.14,4.33
7.136734,9.33,-16.43,15.87
7.147135,9.33,-16.43,15.87
7.157562,12.56,-12.70,20.24
7.167195,12.56,-12.70,20.24
7.178209,17.73,-6.70,18.07
7.188203,17.73,-6.70,18.07
7.201149,18.45,-3.10,11.03
7.208325,18.45,-3.10,11.03
7.218803,16.19,-1.98,5.90
7.227829,16.19,-1.98,5.90
7.239158,11.17,-1.51,2.84
7.248238,11.17,-1.51,2.84
7.259403,7.00,-1.05,1.33
7.268368,7.00,-1.05,1.33
7.278751,4.12,-0.57,0.67
7.289012,4.12,-0.57,0.67
7.300866,2.25,-0.14,0.42
7.308792,2.25,-0.14,0.42
7.319604,1.14,0.21,0.36
7.330239,1.14,0.21,0.36
7.339610,0.56,0.42,0.34
7.349648,0.56,0.42,0.34
7.359762,0.29,0.46,0.28
7.370232,0.29,0.46,0.28
7.381224,0.14,0.36,0.15
7.390814,0.14,0.36,0.15
7.400391,0.03,0.22,-0.04
7.411428,0.03,0.22,-0.04
7.420610,-0.07,0.13,-0.25
7.432522,-0.07,0.13,-0.25
7.440747,-0.14,0.11,-0.46
7.451026,-0.14,0.11,-0.46
7.461562,-0.16,0.08,-0.63
7.471497,-0.16,0.08,-0.63
7.481974,-0.16,0.00,-0.73
7.492207,-0.16,0.00,-0.73
7.501797,-0.16,-0.07,-0.78
7.518136,-0.16,-0.07,-0.78
7.521706,-0.14,-0.07,-0.79
7.531869,-0.14,-0.07,-0.79
7.542186,-0.11,-0.01,-0.80
7.552300,-0.11,-0.01,-0.80
7.563797,-0.12,0.00,-0.76
7.572995,-0.12,0.00,-0.76
7.583424,-0.22,-0.15,-0.60
7.593021,-0.22,-0.15,-0.60
7.603011,-0.43,-0.50,-0.24
7.618207,-0.43,-0.50,-0.24
7.623249,-0.73,-0.99,0.39
7.633372,-0.73,-0.99,0.39
7.643779,-0.74,-0.78,1.54
7.653659,-0.74,-0.78,1.54
7.663802,-2.23,-1.73,4.55
7.674435,-2.23,-1.73,4.55
7.683826,-6.80,-4.48,17.87
