time,wx (rad/s),wy (rad/s),wz (rad/s)
0.786783,-0.18,0.17,0.13
0.795990,0.00,0.14,0.14
0.806453,0.00,0.14,0.14
0.816358,0.30,0.02,0.11
0.826477,0.30,0.02,0.11
0.836828,0.55,-0.14,0.07
0.847319,0.55,-0.14,0.07
0.857110,0.63,-0.04,0.00
0.867066,0.63,-0.04,0.00
0.877010,0.59,-0.02,-0.02
0.887304,0.59,-0.02,-0.02
0.897733,0.49,0.05,-0.07
0.907540,0.49,0.05,-0.07
0.917517,0.39,0.19,-0.17
0.928074,0.39,0.19,-0.17
0.937437,0.34,0.25,-0.21
0.948103,0.34,0.25,-0.21
0.957961,0.34,0.23,-0.19
0.968094,0.34,0.23,-0.19
0.978524,0.37,0.15,-0.11
0.988775,0.37,0.15,-0.11
1.000109,0.42,0.02,0.00
1.009222,0.42,0.02,0.00
1.018933,0.43,-0.12,0.12
1.029521,0.43,-0.12,0.12
1.039497,0.31,-0.22,0.17
1.053557,0.31,-0.22,0.17
1.059724,-0.04,-0.22,0.11
1.069444,-0.04,-0.22,0.11
1.079823,-0.50,-0.16,-0.01
1.090536,-0.50,-0.16,-0.01
1.100506,-0.82,-0.11,-0.13
1.110768,-0.82,-0.11,-0.13
1.120569,-0.86,-0.08,-0.19
1.131069,-0.86,-0.08,-0.19
1.140588,-0.71,-0.07,-0.18
1.153311,-0.71,-0.07,-0.18
1.161046,-0.54,-0.06,-0.13
1.171065,-0.54,-0.06,-0.13
1.181802,-0.38,-0.19,-0.24
1.191419,-0.38,-0.19,-0.24
1.201529,-0.19,-0.21,-0.08
1.211304,-0.19,-0.21,-0.08
1.221557,0.03,-0.31,-0.00
1.233330,0.03,-0.31,-0.00
1.241922,0.27,-0.46,-0.02
1.251788,0.27,-0.46,-0.02
1.262237,0.50,-0.46,-0.15
1.272776,0.50,-0.46,-0.15
1.283648,0.73,-0.15,-0.43
1.292741,0.73,-0.15,-0.43
1.303190,0.76,0.34,-0.76
1.313040,0.76,0.34,-0.76
1.323037,0.28,0.65,-0.91
1.333297,0.28,0.65,-0.91
1.343245,-0.45,0.53,-0.79
1.353567,-0.45,0.53,-0.79
1.363963,-0.98,0.15,-0.53
1.373692,-0.98,0.15,-0.53
1.383689,-1.14,-0.18,-0.31
1.394036,-1.14,-0.18,-0.31
1.404015,-1.05,-0.34,-0.17
1.414173,-1.05,-0.34,-0.17
1.424353,-0.85,-0.36,-0.09
1.434806,-0.85,-0.36,-0.09
1.444849,-0.61,-0.31,-0.03
1.455277,-0.61,-0.31,-0.03
1.466812,-0.38,-0.20,0.06
1.475243,-0.38,-0.20,0.06
1.485375,-0.21,-0.04,0.21
1.495297,-0.21,-0.04,0.21
1.505318,-0.09,0.07,0.41
1.516643,-0.09,0.07,0.41
1.526184,0.01,0.06,0.67
1.535806,0.01,0.06,0.67
1.546369,0.10,-0.05,1.00
1.556333,0.10,-0.05,1.00
1.565971,0.12,-0.24,1.46
1.575800,0.12,-0.24,1.46
1.586884,0.00,-0.48,2.11
1.596459,0.00,-0.48,2.11
1.606713,-0.32,-0.80,2.95
1.616692,-0.32,-0.80,2.95
1.627677,-0.98,-1.25,4.06
1.636461,-0.98,-1.25,4.06
1.647414,-2.83,-2.05,6.55
1.656957,-2.83,-2.05,6.55
1.667145,-6.73,-3.48,19.65
1.677276,-6.73,-3.48,19.65
1.687652,-1.04,-16.63,39.40
1.698080,-1.04,-16.63,39.40
1.708315,4.78,-20.03,37.62
1.718366,4.78,-20.03,37.62
1.728461,4.33,-8.93,20.89
1.738723,4.33,-8.93,20.89
1.752789,4.47,-31.30,9.70
1.759080,4.47,-31.30,9.70
1.768806,18.50,-38.01,5.39
1.779746,18.50,-38.01,5.39
1.789370,28.54,-14.33,3.82
1.799688,28.54,-14.33,3.82
1.809211,17.33,-5.95,1.08
1.819411,17.33,-5.95,1.08
1.829429,8.64,-1.95,-0.19
1.839891,8.64,-1.95,-0.19
1.853001,3.51,0.19,-0.83
1.860053,3.51,0.19,-0.83
1.870223,1.12,1.29,-1.01
1.880380,1.12,1.29,-1.01
1.890885,0.35,1.71,-0.87
1.900090,0.35,1.71,-0.87
1.910422,0.21,1.68,-0.66
1.920204,0.21,1.68,-0.66
1.931039,0.18,1.37,-0.55
1.940952,0.18,1.37,-0.55
1.953335,0.32,0.93,-0.59
1.961211,0.32,0.93,-0.59
1.971622,0.51,0.43,-0.65
1.982918,0.51,0.43,-0.65
1.992077,0.69,-0.05,-0.59
2.001560,0.69,-0.05,-0.59
2.012311,0.86,-0.44,-0.41
2.022448,0.86,-0.44,-0.41
2.033307,1.03,-0.69,-0.20
2.042073,1.03,-0.69,-0.20
2.052358,1.18,-0.79,-0.05
2.062963,1.18,-0.79,-0.05
2.072766,1.32,-0.72,0.01
2.082371,1.32,-0.72,0.01
2.093205,1.42,-0.53,-0.04
2.102808,1.42,-0.53,-0.04
2.113796,1.52,-0.25,-0.26
2.122940,1.52,-0.25,-0.26
2.133333,1.85,0.20,-0.80
2.143886,1.85,0.20,-0.80
2.154032,2.41,1.65,-2.63
2.163829,2.41,1.65,-2.63
2.173826,2.46,2.89,-32.92
2.184421,2.46,2.89,-32.92
2.195009,1.93,1.18,-51.91
2.204142,1.93,1.18,-51.91
2.216181,6.53,-1.51,-29.51
2.224981,6.53,-1.51,-29.51
2.234951,9.45,-3.83,22.91
2.245039,9.45,-3.83,22.91
2.255539,13.07,-3.47,41.08
2.265877,13.07,-3.47,41.08
2.275746,15.19,-1.37,12.98
2.285303,15.19,-1.37,12.98
2.296548,7.79,-0.93,3.61
2.305941,7.79,-0.93,3.61
2.315911,3.29,-0.79,0.53
2.326140,3.29,-0.79,0.53
2.335985,1.16,-0.74,-0.42
2.346986,1.16,-0.74,-0.42
2.356794,0.37,-0.63,-0.61
2.366999,0.37,-0.63,-0.61
2.377258,0.26,-0.42,-0.55
2.387017,0.26,-0.42,-0.55
2.397598,0.37,-0.09,-0.43
2.407695,0.37,-0.09,-0.43
2.416846,0.43,0.25,-0.31
2.427632,0.43,0.25,-0.31
2.437232,0.30,0.51,-0.23
2.447555,0.30,0.51,-0.23
2.457653,0.03,0.67,-0.19
2.467810,0.03,0.67,-0.19
2.478485,-0.25,0.72,-0.15
2.488031,-0.25,0.72,-0.15
2.498912,-0.41,0.68,-0.08
2.508589,-0.41,0.68,-0.08
2.518743,-0.45,0.58,-0.00
2.529315,-0.45,0.58,-0.00
2.539387,-0.45,0.52,0.04
2.552948,-0.45,0.52,0.04
2.559245,-0.44,0.54,0.03
2.568971,-0.44,0.54,0.03
2.579947,-0.43,0.62,-0.04
2.589615,-0.43,0.62,-0.04
2.599093,-0.49,0.70,-0.12
2.609785,-0.49,0.70,-0.12
2.619424,-1.02,0.76,-0.27
2.629999,-1.02,0.76,-0.27
2.639964,-4.76,0.80,-1.02
2.651988,-4.76,0.80,-1.02
2.660509,-23.02,5.83,-30.04
2.670109,-23.02,5.83,-30.04
2.680990,-31.61,10.14,-43.09
2.691014,-31.61,10.14,-43.09
2.700824,-19.26,6.56,-19.03
2.711274,-19.26,6.56,-19.03
2.720682,-10.50,3.23,14.91
2.732362,-10.50,3.23,14.91
2.741499,4.79,-13.85,43.70
2.751605,4.79,-13.85,43.70
2.762572,10.83,-22.75,35.66
2.771702,10.83,-22.75,35.66
2.782785,2.52,-11.31,17.65
2.792020,2.52,-11.31,17.65
2.802281,-0.43,-5.13,7.79
2.812424,-0.43,-5.13,7.79
2.821947,-1.13,-2.23,3.43
2.832067,-1.13,-2.23,3.43
2.842714,-1.02,-0.94,1.45
2.852260,-1.02,-0.94,1.45
2.863089,-0.67,-0.46,0.53
2.873730,-0.67,-0.46,0.53
2.882996,-0.31,-0.32,0.03
2.893464,-0.31,-0.32,0.03
2.903516,-0.04,-0.29,-0.24
2.913632,-0.04,-0.29,-0.24
2.923952,0.10,-0.29,-0.32
2.934468,0.10,-0.29,-0.32
2.944313,0.17,-0.32,-0.20
2.954256,0.17,-0.32,-0.20
2.965569,0.20,-0.38,0.06
2.974301,0.20,-0.38,0.06
2.984439,0.16,-0.39,0.37
2.994767,0.16,-0.39,0.37
3.004587,-0.08,-0.32,0.65
3.015289,-0.08,-0.32,0.65
3.025946,-0.56,-0.31,0.94
3.034941,-0.56,-0.31,0.94
3.045197,-1.26,-0.51,1.33
3.055278,-1.26,-0.51,1.33
3.065303,-2.11,-0.97,1.88
3.075332,-2.11,-0.97,1.88
3.086346,-3.26,-1.71,2.79
3.095965,-3.26,-1.71,2.79
3.106412,-5.15,-2.87,4.74
3.116688,-5.15,-2.87,4.74
3.126590,-8.00,-4.73,9.81
3.136451,-8.00,-4.73,9.81
3.152127,-5.95,-5.21,20.53
3.156837,-5.95,-5.21,20.53
3.167325,-0.88,-4.32,27.35
3.177104,-0.88,-4.32,27.35
3.187648,-0.52,-4.88,18.16
3.199031,-0.52,-4.88,18.16
3.207674,-0.54,-4.81,-2.13
3.217765,-0.54,-4.81,-2.13
3.227924,0.61,-3.11,-22.68
3.238218,0.61,-3.11,-22.68
3.252427,-0.70,0.33,-27.49
3.258182,-0.70,0.33,-27.49
3.268844,-2.89,3.33,-18.40
3.278778,-2.89,3.33,-18.40
3.289065,-3.72,3.24,-10.60
3.298685,-3.72,3.24,-10.60
3.308822,-3.20,2.40,-5.70
3.319276,-3.20,2.40,-5.70
3.329929,-2.18,1.72,-3.07
3.338890,-2.18,1.72,-3.07
3.352209,-1.22,1.32,-1.64
3.359245,-1.22,1.32,-1.64
3.369558,-0.51,1.12,-0.82
3.380262,-0.51,1.12,-0.82
3.390228,-0.01,1.03,-0.28
3.399735,-0.01,1.03,-0.28
3.410026,0.33,1.00,0.11
3.419701,0.33,1.00,0.11
3.431982,0.57,1.04,0.37
3.440364,0.57,1.04,0.37
3.450895,0.74,1.14,0.43
3.461467,0.74,1.14,0.43
3.471196,0.77,1.27,0.30
3.481894,0.77,1.27,0.30
3.491415,0.55,1.41,0.03
3.501793,0.55,1.41,0.03
3.511501,-0.01,1.54,-0.26
3.521479,-0.01,1.54,-0.26
3.532067,-0.96,1.54,-0.42
3.541919,-0.96,1.54,-0.42
3.552253,-2.38,1.26,-0.40
3.562189,-2.38,1.26,-0.40
3.572110,-4.73,0.59,-0.37
3.582421,-4.73,0.59,-0.37
3.592177,-12.60,0.84,-0.87
3.602566,-12.60,0.84,-0.87
3.612872,-14.03,2.85,-28.79
3.622885,-14.03,2.85,-28.79
3.633010,-12.70,5.48,-41.69
3.642744,-12.70,5.48,-41.69
3.653302,-13.67,5.45,-19.81
3.669015,-13.67,5.45,-19.81
3.673596,-15.31,3.70,-11.85
3.683662,-15.31,3.70,-11.85
3.693992,-14.01,3.80,-41.03
3.703443,-14.01,3.80,-41.03
3.715057,-10.11,4.47,-52.20
3.724134,-10.11,4.47,-52.20
3.734677,-8.47,3.69,-23.86
3.744582,-8.47,3.69,-23.86
3.755058,-5.62,2.13,-10.78
3.768876,-5.62,2.13,-10.78
3.774940,-3.41,1.05,-4.65
3.784927,-3.41,1.05,-4.65
3.795501,-1.89,0.32,-2.11
3.805299,-1.89,0.32,-2.11
3.815760,-0.95,-0.14,-1.16
3.825462,-0.95,-0.14,-1.16
3.836123,-0.43,-0.39,-0.89
3.846464,-0.43,-0.39,-0.89
3.856112,-0.19,-0.51,-0.84
3.866267,-0.19,-0.51,-0.84
3.876364,-0.12,-0.58,-0.80
3.886519,-0.12,-0.58,-0.80
3.899457,-0.17,-0.62,-0.69
3.906832,-0.17,-0.62,-0.69
3.916763,-0.29,-0.61,-0.53
3.927268,-0.29,-0.61,-0.53
3.937440,-0.44,-0.51,-0.39
3.947062,-0.44,-0.51,-0.39
3.957288,-0.67,-0.39,-0.34
3.967033,-0.67,-0.39,-0.34
3.977562,-1.00,-0.31,-0.33
3.987321,-1.00,-0.31,-0.33
3.998037,-1.47,-0.30,-0.36
4.007933,-1.47,-0.30,-0.36
4.018125,-2.12,-0.28,-0.54
4.027643,-2.12,-0.28,-0.54
4.038485,-3.32,-0.22,-1.25
4.051941,-3.32,-0.22,-1.25
4.058967,-6.56,-0.14,-3.92
4.068346,-6.56,-0.14,-3.92
4.079023,-15.28,2.37,-19.57
4.088650,-15.28,2.37,-19.57
4.099122,-23.85,10.62,-31.94
4.108984,-23.85,10.62,-31.94
4.119129,-21.99,12.74,-23.44
4.129609,-21.99,12.74,-23.44
4.139732,-17.23,6.72,-12.16
4.151608,-17.23,6.72,-12.16
4.159644,-28.77,1.99,-3.96
4.169910,-28.77,1.99,-3.96
4.180244,-29.08,-1.77,-14.92
4.189922,-29.08,-1.77,-14.92
4.200097,-14.70,-1.46,-21.50
4.210777,-14.70,-1.46,-21.50
4.220720,-11.56,-0.05,-10.18
4.231518,-11.56,-0.05,-10.18
4.241158,-7.11,-0.05,-5.15
4.251197,-7.11,-0.05,-5.15
4.261934,-4.04,0.49,-2.94
4.271645,-4.04,0.49,-2.94
4.281563,-2.21,0.73,-1.80
4.291801,-2.21,0.73,-1.80
4.301875,-1.31,0.83,-1.03
4.311966,-1.31,0.83,-1.03
4.322063,-0.95,0.83,-0.43
4.331764,-0.95,0.83,-0.43
4.343316,-0.86,0.77,0.06
4.352199,-0.86,0.77,0.06
4.362872,-0.83,0.73,0.42
4.372333,-0.83,0.73,0.42
4.383114,-0.74,0.74,0.65
4.392752,-0.74,0.74,0.65
4.402991,-0.54,0.76,0.76
4.413064,-0.54,0.76,0.76
4.423580,-0.33,0.75,0.83
4.433058,-0.33,0.75,0.83
4.443862,-0.23,0.65,0.90
4.453627,-0.23,0.65,0.90
4.468500,-0.40,0.43,1.08
4.473944,-0.40,0.43,1.08
4.483973,-1.00,-0.05,1.80
4.494709,-1.00,-0.05,1.80
4.504359,-2.89,-1.64,7.52
4.514399,-2.89,-1.64,7.52
4.524455,9.62,-10.82,38.22
4.535076,9.62,-10.82,38.22
4.545855,16.26,-14.95,48.20
4.555260,16.26,-14.95,48.20
4.570510,6.26,-8.37,24.10
4.575492,6.26,-8.37,24.10
4.584999,2.60,-4.32,12.28
4.595660,2.60,-4.32,12.28
4.605501,0.61,-2.62,6.86
4.615409,0.61,-2.62,6.86
4.626154,-10.28,-3.95,8.95
4.636396,-10.28,-3.95,8.95
4.646584,-13.92,-5.07,43.85
4.656423,-13.92,-5.07,43.85
4.668302,-7.81,-3.03,54.19
4.676491,-7.81,-3.03,54.19
4.686511,-6.74,-0.48,23.30
4.698467,-6.74,-0.48,23.30
4.706806,-5.21,1.14,9.56
4.717297,-5.21,1.14,9.56
4.727188,-3.98,0.66,3.53
4.737125,-3.98,0.66,3.53
4.747826,-2.91,0.11,1.22
4.758336,-2.91,0.11,1.22
4.768366,-1.99,0.50,0.47
4.777999,-1.99,0.50,0.47
4.788576,-1.24,0.27,0.33
4.798494,-1.24,0.27,0.33
4.808474,-0.63,-0.16,0.40
4.818743,-0.63,-0.16,0.40
4.829005,-0.20,-0.56,0.53
4.838909,-0.20,-0.56,0.53
4.851330,0.10,-0.84,0.70
4.859214,0.10,-0.84,0.70
4.868849,0.34,-0.97,0.92
4.881096,0.34,-0.97,0.92
4.889568,0.60,-1.00,1.22
4.899049,0.60,-1.00,1.22
4.909843,0.84,-1.01,1.63
4.919709,0.84,-1.01,1.63
4.931264,0.96,-1.04,2.08
4.940033,0.96,-1.04,2.08
4.950978,0.90,-1.09,2.47
4.960950,0.90,-1.09,2.47
4.970412,0.72,-1.21,2.85
4.980814,0.72,-1.21,2.85
4.990475,0.49,-1.54,3.46
5.001394,0.49,-1.54,3.46
5.010729,0.17,-2.29,4.74
5.021412,0.17,-2.29,4.74
5.032013,-0.38,-3.42,7.25
5.040827,-0.38,-3.42,7.25
5.051217,-1.02,-4.16,10.55
5.061362,-1.02,-4.16,10.55
5.071959,-1.12,-3.69,10.97
5.081780,-1.12,-3.69,10.97
5.091935,-0.53,-2.52,4.52
5.102104,-0.53,-2.52,4.52
5.114088,0.27,-0.94,-5.35
5.122402,0.27,-0.94,-5.35
5.132165,0.08,1.18,-11.25
5.143033,0.08,1.18,-11.25
5.152399,-0.22,2.64,-10.93
5.169581,-0.22,2.64,-10.93
5.172889,0.16,2.69,-8.02
5.182596,0.16,2.69,-8.02
5.193498,-0.60,2.05,-5.15
5.203299,-0.60,2.05,-5.15
5.214357,-1.40,1.36,-2.97
5.224006,-1.40,1.36,-2.97
5.234070,-1.07,0.76,-1.43
5.244178,-1.07,0.76,-1.43
5.253663,-0.47,0.22,-0.35
5.267899,-0.47,0.22,-0.35
5.274877,0.01,-0.23,0.40
5.284051,0.01,-0.23,0.40
5.294737,0.25,-0.55,0.83
5.304848,0.25,-0.55,0.83
5.314717,0.27,-0.75,0.98
5.325550,0.27,-0.75,0.98
5.334906,0.16,-0.83,0.91
5.345084,0.16,-0.83,0.91
5.355741,0.01,-0.76,0.70
5.368114,0.01,-0.76,0.70
5.375546,-0.10,-0.57,0.38
5.385974,-0.10,-0.57,0.38
5.396316,-0.08,-0.34,0.02
5.405939,-0.08,-0.34,0.02
5.416089,0.38,-0.21,-0.34
5.426086,0.38,-0.21,-0.34
5.436514,2.11,-0.17,-0.82
5.448413,2.11,-0.17,-0.82
5.456274,9.72,-0.96,-2.26
5.466978,9.72,-0.96,-2.26
5.477141,27.48,-21.23,27.46
5.486609,27.48,-21.23,27.46
5.497452,33.25,-29.75,42.04
5.506849,33.25,-29.75,42.04
5.517619,19.26,-15.08,21.15
5.527632,19.26,-15.08,21.15
5.538230,8.10,-8.51,20.38
5.548194,8.10,-8.51,20.38
5.557981,3.42,-4.48,33.24
5.568804,3.42,-4.48,33.24
5.577846,1.63,-9.23,31.41
5.588424,1.63,-9.23,31.41
5.598750,2.15,-13.23,16.52
5.608654,2.15,-13.23,16.52
5.618308,0.63,-8.37,9.06
5.629217,0.63,-8.37,9.06
5.639077,-2.24,-4.52,5.37
5.649038,-2.24,-4.52,5.37
5.659500,-2.52,-2.17,3.15
5.669121,-2.52,-2.17,3.15
5.681147,-1.88,-0.87,1.91
5.689926,-1.88,-0.87,1.91
5.699459,-1.07,-0.25,1.21
5.709922,-1.07,-0.25,1.21
5.719793,-0.37,-0.04,0.79
5.731477,-0.37,-0.04,0.79
5.740186,0.13,0.01,0.49
5.750280,0.13,0.01,0.49
5.760712,0.44,0.09,0.25
5.770537,0.44,0.09,0.25
5.781115,0.58,0.25,0.11
5.791066,0.58,0.25,0.11
5.800870,0.62,0.40,0.13
5.810930,0.62,0.40,0.13
5.821161,0.62,0.40,0.30
5.831132,0.62,0.40,0.30
5.842068,0.69,0.17,0.58
5.851438,0.69,0.17,0.58
5.862070,0.59,-0.31,0.98
5.872319,0.59,-0.31,0.98
5.881957,0.28,-0.95,1.67
5.892257,0.28,-0.95,1.67
5.902063,0.91,-2.12,2.89
5.914701,0.91,-2.12,2.89
5.922999,2.40,-4.28,5.05
5.932851,2.40,-4.28,5.05
5.943357,3.63,-7.32,8.59
5.953023,3.63,-7.32,8.59
5.967806,4.15,-9.65,12.80
5.973600,4.15,-9.65,12.80
5.983543,4.02,-9.03,14.66
5.993667,4.02,-9.03,14.66
6.003885,3.01,-5.98,10.82
6.015437,3.01,-5.98,10.82
6.024327,1.80,-3.78,-0.52
6.034168,1.80,-3.78,-0.52
6.044426,1.44,-3.58,-13.61
6.054388,1.44,-3.58,-13.61
6.066675,1.52,-4.19,-16.39
6.074624,1.52,-4.19,-16.39
6.084384,-0.78,-2.37,-10.77
6.095093,-0.78,-2.37,-10.77
6.105143,-3.70,0.34,-6.29
6.115272,-3.70,0.34,-6.29
6.125424,-3.87,0.87,-3.92
6.135514,-3.87,0.87,-3.92
6.148111,-2.81,0.97,-2.72
6.156219,-2.81,0.97,-2.72
6.167016,-1.53,1.00,-1.94
6.176316,-1.53,1.00,-1.94
6.186398,-0.56,0.95,-1.22
6.197410,-0.56,0.95,-1.22
6.206818,-0.03,0.80,-0.51
6.217245,-0.03,0.80,-0.51
6.227165,0.18,0.57,0.11
6.236907,0.18,0.57,0.11
6.247685,0.29,0.38,0.52
6.256838,0.29,0.38,0.52
6.267018,0.43,0.29,0.71
6.277307,0.43,0.29,0.71
6.287625,0.70,0.30,0.73
6.297846,0.70,0.30,0.73
6.307918,1.13,0.25,0.76
6.317393,1.13,0.25,0.76
6.328575,1.71,-0.07,1.03
6.338732,1.71,-0.07,1.03
6.348684,2.34,-0.87,1.77
6.358340,2.34,-0.87,1.77
6.368363,3.04,-2.28,3.28
6.380099,3.04,-2.28,3.28
6.388916,3.87,-4.40,5.87
6.398576,3.87,-4.40,5.87
6.409710,4.56,-6.88,9.96
6.419012,4.56,-6.88,9.96
6.430409,4.79,-8.05,13.93
6.439432,4.79,-8.05,13.93
6.449147,4.26,-7.21,13.22
6.459498,4.26,-7.21,13.22
6.470123,2.16,-5.87,5.59
6.480245,2.16,-5.87,5.59
6.489861,-1.08,-2.51,-8.33
6.500217,-1.08,-2.51,-8.33
6.510518,-4.52,4.86,-18.97
6.520664,-4.52,4.86,-18.97
6.531110,-7.03,5.72,-14.43
6.540799,-7.03,5.72,-14.43
6.550775,-7.41,2.01,-5.22
6.561510,-7.41,2.01,-5.22
6.571142,-6.48,1.72,-2.52
6.580955,-6.48,1.72,-2.52
6.591955,-5.15,1.23,-0.88
6.601226,-5.15,1.23,-0.88
6.611858,-3.73,1.18,-0.28
6.621946,-3.73,1.18,-0.28
6.632006,-2.46,1.37,-0.27
6.642510,-2.46,1.37,-0.27
6.652122,-1.47,1.55,-0.51
6.666993,-1.47,1.55,-0.51
6.672438,-0.77,1.65,-0.75
6.682374,-0.77,1.65,-0.75
6.692867,-0.26,1.68,-0.83
6.703066,-0.26,1.68,-0.83
6.714310,0.12,1.60,-0.69
6.723481,0.12,1.60,-0.69
6.733754,0.47,1.41,-0.35
6.743587,0.47,1.41,-0.35
6.753753,0.82,1.15,0.08
6.767993,0.82,1.15,0.08
6.773679,1.16,0.85,0.50
6.784031,1.16,0.85,0.50
6.794489,1.46,0.47,0.89
6.804634,1.46,0.47,0.89
6.814618,1.75,-0.08,1.34
6.825018,1.75,-0.08,1.34
6.834698,2.14,-0.87,1.88
6.845041,2.14,-0.87,1.88
6.855403,2.72,-2.00,2.55
6.867436,2.72,-2.00,2.55
6.875670,3.31,-3.48,3.43
6.885313,3.31,-3.48,3.43
6.896925,3.29,-5.05,4.55
6.906516,3.29,-5.05,4.55
6.915741,2.09,-5.68,5.51
6.926367,2.09,-5.68,5.51
6.936580,-0.20,-4.18,5.46
6.947174,-0.20,-4.18,5.46
6.956339,-2.69,-1.06,3.97
6.966250,-2.69,-1.06,3.97
6.977060,-4.22,1.74,1.66
6.986951,-4.22,1.74,1.66
6.997412,-4.46,3.09,-0.42
7.007422,-4.46,3.09,-0.42
7.016892,-3.99,3.17,-1.65
7.027499,-3.99,3.17,-1.65
7.037831,-3.40,2.57,-2.14
7.047014,-3.40,2.57,-2.14
7.057797,-2.55,1.79,-2.23
7.068092,-2.55,1.79,-2.23
7.077891,-1.77,1.17,-2.15
7.088646,-1.77,1.17,-2.15
7.098494,-1.39,0.83,-1.96
7.109024,-1.39,0.83,-1.96
7.118676,-0.98,0.70,-1.68
7.128145,-0.98,0.70,-1.68
7.138985,-0.57,0.59,-1.38
7.149166,-0.57,0.59,-1.38
7.160196,-0.23,0.42,-1.14
7.168965,-0.23,0.42,-1.14
7.179928,0.02,0.25,-0.97
7.189547,0.02,0.25,-0.97
7.199420,0.19,0.17,-0.86
7.209648,0.19,0.17,-0.86
7.219417,0.33,0.20,-0.80
7.229587,0.33,0.20,-0.80
7.240241,0.48,0.31,-0.83
7.250031,0.48,0.31,-0.83
7.261040,0.70,0.46,-1.00
7.270247,0.70,0.46,-1.00
7.280406,1.00,0.70,-1.29
7.290948,1.00,0.70,-1.29
7.300833,1.33,1.12,-1.73
7.311265,1.33,1.12,-1.73
7.321165,1.68,1.82,-2.31
7.330952,1.68,1.82,-2.31
7.341469,2.12,2.89,-3.07
7.350848,2.12,2.89,-3.07
7.362040,2.63,4.56,-4.04
7.371081,2.63,4.56,-4.04
7.382179,2.54,6.80,-2.65
7.391643,2.54,6.80,-2.65
7.402016,2.03,7.13,-0.78
7.413071,2.03,7.13,-0.78
7.422509,1.68,4.12,2.09
7.431889,1.68,4.12,2.09
7.442626,0.80,-1.51,6.20
7.452473,0.80,-1.51,6.20
7.467925,-1.00,-4.77,6.34
7.473232,-1.00,-4.77,6.34
7.483422,-2.61,-3.56,4.08
7.493358,-2.61,-3.56,4.08
7.503685,-3.37,-2.06,2.15
7.514329,-3.37,-2.06,2.15
7.523697,-3.55,-1.23,1.08
7.534107,-3.55,-1.23,1.08
7.544121,-3.14,-0.82,0.53
7.553828,-3.14,-0.82,0.53
7.570316,-2.37,-0.54,0.20
7.573736,-2.37,-0.54,0.20
7.584121,-1.57,-0.29,0.00
7.594976,-1.57,-0.29,0.00
