time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.721112,0.0801,-0.1723,-0.8941,0.914
0.730207,0.0943,-0.2172,-1.0837,1.109
0.740435,0.1082,-0.2710,-1.2629,1.296
0.750998,0.1286,-0.3290,-1.4253,1.468
0.764759,0.1460,-0.3842,-1.5240,1.578
0.771466,0.1644,-0.4409,-1.6075,1.675
0.781318,0.1762,-0.4785,-1.6305,1.708
0.790858,0.1892,-0.5070,-1.6612,1.747
0.801636,0.2003,-0.5305,-1.6823,1.775
0.811554,0.1984,-0.5187,-1.6199,1.712
0.821502,0.1900,-0.4882,-1.5179,1.606
0.832871,0.1819,-0.4486,-1.4184,1.499
0.841811,0.1650,-0.3890,-1.2624,1.331
0.852610,0.1403,-0.3145,-1.0556,1.110
0.862477,0.1162,-0.2407,-0.8343,0.876
0.872149,0.0799,-0.1562,-0.5515,0.579
0.882946,0.0379,-0.0702,-0.2519,0.264
0.892618,-0.0238,0.0431,0.1543,0.162
0.903773,-0.1000,0.1776,0.6380,0.670
0.913483,-0.1893,0.3406,1.2083,1.270
0.923305,-0.2781,0.5226,1.8379,1.931
0.933563,-0.3573,0.7382,2.5240,2.654
0.943733,-0.4260,0.9840,3.2311,3.404
0.957423,-0.4765,1.2790,4.0112,4.237
0.963926,-0.4954,1.6070,4.7627,5.051
0.973495,-0.5015,1.9884,5.5787,5.944
0.984368,-0.4710,2.3817,6.3392,6.788
0.993856,-0.4256,2.8213,7.1036,7.655
1.004095,-0.3484,3.2696,7.8077,8.472
1.013966,-0.2554,3.7100,8.3858,9.173
1.024146,-0.1506,4.1393,8.8533,9.774
1.034594,-0.0369,4.5135,9.1809,10.230
1.044819,0.0831,4.8271,9.3654,10.536
1.057524,0.2065,5.0600,9.3800,10.660
1.064809,0.3312,5.2149,9.2772,10.648
1.074565,0.4520,5.2556,9.0236,10.452
1.085792,0.5665,5.2140,8.6803,10.142
1.095152,0.6677,5.0432,8.1756,9.629
1.105261,0.7330,4.7793,7.5479,8.964
1.115511,0.7741,4.4008,6.8206,8.154
1.125519,0.7410,3.9365,5.9699,7.189
1.137435,0.6858,3.3680,5.0445,6.104
1.146026,0.5869,2.7304,4.0458,4.916
1.155803,0.4587,1.9956,2.9465,3.588
1.165919,0.2818,1.1980,1.7727,2.158
1.176011,0.0815,0.3337,0.5002,0.607
1.187703,-0.1291,-0.5253,-0.8020,0.967
1.196588,-0.3429,-1.3807,-2.1818,2.605
1.206693,-0.5035,-2.1212,-3.5889,4.199
1.216927,-0.5393,-2.5662,-5.0559,5.696
1.226883,-0.2617,-2.2413,-6.6639,7.036
1.237286,0.8416,0.0579,-8.0176,8.062
1.247592,2.8650,5.1374,-6.0455,8.435
1.257491,3.3276,7.1830,-1.6621,8.089
1.267968,3.0482,6.8075,0.5141,7.476
1.277303,2.8471,6.1646,1.2804,6.910
1.287547,2.7202,5.5989,1.5798,6.422
1.297518,2.6603,5.1658,1.6198,6.032
1.307700,2.6646,4.8723,1.6449,5.792
1.318342,2.7316,4.6636,1.6338,5.646
1.328390,2.8197,4.6495,1.6535,5.684
1.338419,2.9667,4.6623,1.7010,5.782
1.348280,3.1716,4.7821,1.7365,5.995
1.358769,3.4780,4.9363,1.7233,6.280
1.368851,3.8399,5.2126,1.6858,6.690
1.379285,4.4186,5.4181,1.6222,7.177
1.389070,5.2817,5.4177,1.4238,7.699
1.399380,6.7111,4.7681,0.4309,8.244
1.409419,8.2685,1.8072,-1.7938,8.652
1.420661,6.4519,-3.5065,-4.3247,8.522
1.429924,3.2616,-5.4235,-4.5545,7.797
1.440021,1.4640,-5.1936,-4.0170,6.727
1.450381,0.5602,-4.2509,-3.3051,5.414
1.460147,0.1580,-3.0492,-2.4725,3.929
1.470783,0.0034,-1.7366,-1.4730,2.277
1.480092,-0.0167,-0.4318,-0.3847,0.579
1.489911,0.0607,0.9004,0.8374,1.231
1.500688,0.1952,2.2056,2.1261,3.070
1.510782,0.3625,3.4639,3.4655,4.913
1.520956,0.5472,4.6720,4.7995,6.720
1.531226,0.7177,5.7745,6.1174,8.443
1.540805,0.8895,6.8074,7.4300,10.116
1.551256,1.0556,7.7025,8.6654,11.642
1.561285,1.2164,8.4882,9.7791,13.006
1.571281,1.3497,9.1165,10.7651,14.171
1.581232,1.4786,9.6068,11.6112,15.143
1.591300,1.6033,9.9440,12.2880,15.889
1.602220,1.7225,10.1147,12.7422,16.360
1.612041,1.8379,10.1336,13.0150,16.597
1.622389,1.9666,9.9809,13.0542,16.550
1.632192,2.0780,9.6572,12.8577,16.214
1.642115,2.1403,9.1593,12.4041,15.567
1.656905,2.1220,8.5062,11.6900,14.612
1.662758,2.0484,7.7384,10.7427,13.397
1.672832,1.9098,6.8307,9.5878,11.926
1.683194,1.7174,5.8835,8.3016,10.319
1.692414,1.4680,4.8367,6.8436,8.508
1.703418,1.1946,3.7647,5.3091,6.617
1.712723,0.8889,2.6595,3.7027,4.645
1.723247,0.5373,1.5369,2.1010,2.658
1.733902,0.1518,0.4141,0.5465,0.702
1.743746,-0.2842,-0.7363,-0.9141,1.208
1.757566,-0.7848,-1.9245,-2.1704,3.005
1.764047,-1.3789,-3.1978,-3.0826,4.651
1.773732,-2.0987,-4.6257,-3.3544,6.087
1.784617,-2.9317,-6.1946,-2.3467,7.244
1.793921,-3.4281,-7.1508,0.7817,7.968
1.804518,-2.6903,-5.8573,4.9889,8.151
1.814334,-1.2955,-3.4014,7.0501,7.934
1.824568,-0.2452,-1.7022,7.4507,7.647
1.834926,0.3681,-0.7062,7.3398,7.383
1.844638,0.8496,-0.2254,7.1894,7.243
1.865066,1.1760,0.0483,7.0895,7.187
1.866948,1.4237,0.1538,7.1179,7.260
1.875204,1.5449,0.0396,7.2364,7.400
1.887043,1.7028,-0.3140,7.4107,7.610
1.895632,1.7218,-1.2252,7.5971,7.886
1.905535,1.6657,-2.7997,7.4261,8.109
1.916178,1.7181,-5.0012,6.2901,8.218
1.925844,1.5174,-6.8021,4.0662,8.069
1.935779,1.2663,-7.2878,1.8334,7.621
1.945850,0.9687,-6.8625,0.1723,6.933
1.956790,0.6986,-5.9368,-0.8382,6.036
1.967067,0.4686,-4.7464,-1.2940,4.942
1.976891,0.2419,-3.4185,-1.2972,3.664
1.987358,0.0915,-2.0352,-0.9480,2.247
1.996984,0.0175,-0.6826,-0.3632,0.773
2.007092,-0.0075,0.6746,0.3941,0.781
2.017495,-0.0004,1.9932,1.2435,2.349
2.027613,0.0266,3.2620,2.1238,3.893
2.037324,0.0514,4.5005,3.0311,5.426
2.047556,0.0774,5.6223,3.8976,6.842
2.058506,0.1010,6.6293,4.7160,8.136
2.068079,0.0992,7.4806,5.4392,9.250
2.078208,0.0891,8.2291,6.1023,10.245
2.087866,0.0719,8.8193,6.6492,11.045
2.097738,0.0502,9.2734,7.1152,11.689
2.108615,0.0331,9.5739,7.4896,12.155
2.119894,0.0517,9.7182,7.7647,12.439
2.129382,0.1058,9.6861,7.9308,12.519
2.139277,0.1878,9.4803,7.9913,12.401
2.149301,0.2899,9.0833,7.8789,12.028
2.158707,0.3824,8.5163,7.5790,11.407
2.170002,0.4583,7.7918,7.1119,10.559
2.179484,0.4762,6.9138,6.4426,9.462
2.189077,0.4580,5.9584,5.6541,8.227
2.199703,0.4028,4.9304,4.7720,6.873
2.209605,0.3352,3.8477,3.7949,5.415
2.220010,0.2573,2.7492,2.7838,3.921
2.229906,0.1695,1.6704,1.7455,2.422
2.240033,0.0667,0.5980,0.6451,0.882
2.250547,-0.0505,-0.4075,-0.4542,0.612
2.260250,-0.1861,-1.3368,-1.5288,2.039
2.270824,-0.3470,-2.1777,-2.5495,3.371
2.280890,-0.5586,-2.9785,-3.5155,4.641
2.290741,-0.8493,-3.7195,-4.3703,5.801
2.300580,-1.2883,-4.4164,-5.0807,6.854
2.310923,-2.0131,-5.0818,-5.5389,7.782
2.320916,-3.4039,-5.6515,-5.4728,8.572
2.331759,-6.5090,-5.4798,-3.4124,9.167
2.341247,-8.4967,-0.3208,3.9008,9.355
2.351753,-4.3055,3.7465,7.1220,9.127
2.361373,-2.2707,4.4625,7.3596,8.901
2.371813,-1.0661,4.3737,7.4419,8.698
2.382326,0.0610,3.9466,7.6976,8.651
2.392081,1.3948,3.0210,7.9524,8.620
2.403309,2.7569,0.9942,8.1363,8.648
2.412495,4.1424,-2.0134,7.2532,8.592
2.422756,4.5376,-4.9479,4.9286,8.328
2.433293,4.1097,-6.1337,2.3975,7.763
2.442677,3.3193,-6.1008,0.4368,6.959
2.456585,2.4801,-5.3210,-0.7236,5.915
2.463278,1.6898,-4.1172,-1.2531,4.624
2.473210,0.9762,-2.7124,-1.1855,3.117
2.483859,0.3719,-1.1829,-0.6515,1.401
2.493118,-0.0918,0.3372,0.2161,0.411
2.503641,-0.4206,1.8114,1.2820,2.259
2.514065,-0.6299,3.2456,2.4618,4.122
2.523503,-0.7313,4.6190,3.6557,5.936
2.534390,-0.7461,5.8781,4.7911,7.620
2.543834,-0.7086,7.0270,5.8033,9.141
2.556732,-0.6335,8.0701,6.6971,10.506
2.563915,-0.5289,8.9400,7.4038,11.620
2.574479,-0.4017,9.6900,7.9754,12.556
2.584166,-0.2310,10.2557,8.3734,13.242
2.594974,-0.0244,10.6589,8.6429,13.723
2.604578,0.2132,10.8632,8.7470,13.949
2.615283,0.4733,10.8651,8.7346,13.949
2.624531,0.7076,10.6474,8.5638,13.682
2.636348,0.9618,10.2165,8.2523,13.168
2.645413,1.1705,9.5728,7.7792,12.391
2.655444,1.3449,8.7249,7.0803,11.317
2.666287,1.4453,7.6898,6.1876,9.975
2.675452,1.4550,6.4892,5.1282,8.398
2.686785,1.3381,5.1358,3.9247,6.601
2.695989,1.1087,3.7291,2.7020,4.737
2.705829,0.7437,2.2440,1.5193,2.810
2.716493,0.2582,0.7052,0.4297,0.865
2.726388,-0.3393,-0.8419,-0.4446,1.011
2.736355,-1.0296,-2.3298,-0.9815,2.730
2.746936,-1.8278,-3.7051,-1.0513,4.263
2.756526,-2.7359,-4.8361,-0.4406,5.574
2.767468,-3.6489,-5.3794,1.1116,6.595
2.776657,-4.2396,-4.7789,3.4686,7.269
2.787842,-3.9569,-2.7106,5.8222,7.543
2.797035,-2.9366,-0.2011,6.9028,7.504
2.807187,-1.9295,1.5381,6.8478,7.279
2.817646,-1.1280,2.6014,6.4280,7.026
2.827457,-0.6221,3.2090,6.0238,6.854
2.837415,-0.2142,3.5949,5.6895,6.733
2.848069,0.0521,3.8143,5.5235,6.713
2.858152,0.3229,4.0393,5.4434,6.786
2.868462,0.6509,4.2273,5.5482,7.005
2.878725,1.2749,4.3005,5.8122,7.342
2.888469,2.3768,4.0948,6.2122,7.811
2.898691,4.5927,2.8273,6.2809,8.279
2.908546,7.2594,-1.2728,4.3025,8.534
2.919543,6.3521,-5.0702,-0.1724,8.129
2.928898,4.0229,-5.4238,-2.2311,7.112
2.938993,2.3818,-4.6113,-2.5740,5.793
2.949078,1.3008,-3.4303,-2.1855,4.270
2.959877,0.5881,-2.0874,-1.4372,2.602
2.969504,0.1358,-0.6559,-0.4775,0.823
2.979376,-0.1151,0.7813,0.5915,0.987
2.989687,-0.2191,2.2315,1.7521,2.846
3.000306,-0.2221,3.6476,2.9338,4.686
3.010293,-0.1601,4.9488,4.0998,6.428
3.020028,-0.0556,6.1763,5.2626,8.114
3.030969,0.0760,7.2658,6.3218,9.631
3.040219,0.2223,8.2563,7.2985,11.022
3.050606,0.3429,9.0934,8.1344,12.206
3.060716,0.4680,9.8165,8.8475,13.224
3.070696,0.6175,10.3655,9.3709,13.987
3.080869,0.7785,10.7445,9.7141,14.506
3.091063,0.9754,10.9416,9.8808,14.775
3.101229,1.2076,10.9442,9.8743,14.790
3.111804,1.4556,10.7406,9.6894,14.538
3.121110,1.6852,10.3345,9.3301,14.025
3.132073,1.8810,9.7095,8.7855,13.229
3.141508,1.9751,8.9061,8.0949,12.196
3.156857,1.9798,7.9319,7.2300,10.914
3.162007,1.8709,6.8355,6.2544,9.452
3.172524,1.6731,5.6338,5.1549,7.817
3.182899,1.3818,4.3936,3.9909,6.094
3.192139,1.0217,3.0866,2.7679,4.270
3.202475,0.6206,1.7719,1.5586,2.440
3.212758,0.1704,0.4737,0.4010,0.644
3.222831,-0.3043,-0.8255,-0.6551,1.097
3.233426,-0.7945,-2.1068,-1.5282,2.721
3.243183,-1.3019,-3.3818,-2.1482,4.213
3.256474,-1.8843,-4.6189,-2.3756,5.525
3.263974,-2.5223,-5.8105,-2.0159,6.647
3.273558,-3.1945,-6.8140,-0.6973,7.558
3.283647,-3.7802,-6.9654,2.0545,8.187
3.293667,-3.6637,-5.2616,5.4833,8.436
3.303658,-2.7646,-2.5700,7.5560,8.446
3.313632,-1.7184,-0.5553,8.1378,8.336
3.324066,-0.9106,0.7513,8.1731,8.258
3.336239,-0.2472,1.2125,8.1266,8.220
3.344520,0.1748,1.1271,8.1733,8.252
3.354732,0.6408,0.2871,8.3362,8.366
3.364873,0.9620,-1.6640,8.2906,8.511
3.374728,1.6935,-4.9806,6.7514,8.559
3.386616,1.7038,-7.3591,3.4307,8.296
3.395032,1.2881,-7.5083,0.5113,7.635
3.404897,0.7558,-6.5684,-1.0195,6.690
3.415611,0.2702,-5.2832,-1.5952,5.525
3.425137,-0.0151,-3.8624,-1.5698,4.169
3.436191,-0.1183,-2.3950,-1.1515,2.660
3.446088,-0.0749,-0.9222,-0.4919,1.048
3.455881,0.0557,0.5121,0.2924,0.592
3.466267,0.2507,1.9501,1.1643,2.285
3.475718,0.4816,3.3690,2.0917,3.995
3.485865,0.7304,4.7557,3.0468,5.695
3.495925,0.9418,6.0053,3.9843,7.268
3.507139,1.1442,7.1598,4.8982,8.750
3.516764,1.3106,8.1870,5.7901,10.113
3.526626,1.4615,9.0923,6.6059,11.333
3.536687,1.5966,9.8318,7.3440,12.375
3.546973,1.6972,10.4081,7.9595,13.212
3.557123,1.7880,10.8116,8.4670,13.848
3.567941,1.8716,11.0290,8.8184,14.245
3.577491,1.9833,11.0411,9.0074,14.387
3.588174,2.0824,10.8433,9.0203,14.258
3.598251,2.1607,10.4421,8.8327,13.846
3.607960,2.1777,9.8385,8.4390,13.144
3.619060,2.1181,9.0552,7.8466,12.168
3.628502,1.9820,8.1172,7.0817,10.953
3.638828,1.7591,7.0537,6.2117,9.562
3.648557,1.5111,5.9113,5.2381,8.041
3.658560,1.2102,4.7050,4.2235,6.437
3.672464,0.9011,3.4652,3.1728,4.784
3.678900,0.5815,2.2063,2.0496,3.067
3.689100,0.2537,0.9412,0.8940,1.323
3.698942,-0.0704,-0.2562,-0.2473,0.363
3.709153,-0.3918,-1.4005,-1.3617,1.992
3.719174,-0.7326,-2.4965,-2.4072,3.545
3.729682,-1.0965,-3.5523,-3.3309,4.992
3.739441,-1.4980,-4.6040,-4.0532,6.314
3.750166,-2.0746,-5.7010,-4.3873,7.487
3.760086,-2.9823,-7.0010,-3.7688,8.492
3.772704,-4.3583,-8.0864,0.5701,9.204
3.779869,-1.8594,-0.9780,9.0021,9.244
3.790317,0.0443,2.8577,8.3338,8.810
3.800359,0.7402,3.7271,7.5666,8.467
3.810027,1.1370,4.0239,7.0711,8.215
3.820815,1.4665,4.0019,6.8691,8.084
3.831430,1.7875,3.9429,6.7724,8.038
3.840972,1.9132,3.6055,6.9558,8.065
3.852371,2.1694,3.1344,7.2407,8.183
3.861559,2.5907,1.7531,7.7282,8.337
3.872764,3.3783,-0.7075,7.6587,8.401
3.881664,4.0766,-3.6563,6.1887,8.264
3.891496,3.8807,-5.4717,3.9296,7.774
3.902320,3.1163,-5.9590,2.1079,7.047
3.911707,2.2512,-5.6834,0.7125,6.154
3.921757,1.4297,-4.8853,-0.2792,5.098
3.932157,0.7522,-3.7106,-0.7846,3.867
3.942326,0.2910,-2.3134,-0.8023,2.466
3.955702,0.0507,-0.8240,-0.3805,0.909
3.962377,-0.0085,0.6588,0.3659,0.754
3.972251,0.0498,2.0085,1.2621,2.373
3.982791,0.1788,3.2851,2.2409,3.981
3.992889,0.3170,4.4475,3.2065,5.492
4.003426,0.4504,5.5007,4.1009,6.876
4.013548,0.5631,6.4503,4.9240,8.134
4.023293,0.6495,7.2726,5.6680,9.243
4.033539,0.7266,8.0098,6.3458,10.245
4.043603,0.7707,8.6096,6.9438,11.088
4.055905,0.8085,9.0850,7.4739,11.792
4.064002,0.8678,9.4123,7.9250,12.335
4.073791,0.9709,9.5773,8.3022,12.712
4.083945,1.1220,9.5735,8.6010,12.919
4.094292,1.3037,9.4017,8.8225,12.959
4.103963,1.4744,9.0474,8.9087,12.783
4.114605,1.5774,8.5321,8.7687,12.336
4.124056,1.5858,7.8292,8.3582,11.562
4.135803,1.4901,7.0133,7.6596,10.492
4.144666,1.3112,6.1010,6.7453,9.189
4.155245,1.0804,5.1303,5.6595,7.715
4.165457,0.8428,4.1056,4.5044,6.153
4.174790,0.6096,3.0850,3.3334,4.583
4.186590,0.3912,2.0738,2.2109,3.056
4.195629,0.1997,1.0974,1.1507,1.603
4.205469,0.0288,0.1594,0.1659,0.232
4.215521,-0.1341,-0.7242,-0.7458,1.048
4.225878,-0.3047,-1.5414,-1.5689,2.220
4.235720,-0.4902,-2.3021,-2.3092,3.297
4.246312,-0.7232,-3.0019,-2.9380,4.262
4.256386,-1.0066,-3.6718,-3.4500,5.138
4.266430,-1.3499,-4.3172,-3.8090,5.913
4.275936,-1.7633,-4.9588,-3.9640,6.589
4.286625,-2.2508,-5.5963,-3.8603,7.161
4.296461,-2.8124,-6.2186,-3.4193,7.634
4.306944,-3.4037,-6.7754,-2.5639,8.004
4.317439,-4.0294,-7.1433,-1.2835,8.301
4.327119,-4.3622,-7.2319,0.6049,8.467
4.337319,-4.3093,-7.0775,2.0302,8.531
4.347949,-3.9863,-6.9069,3.0210,8.528
4.358037,-3.5392,-7.0250,3.1724,8.482
4.372794,-2.8974,-7.3249,2.7556,8.345
4.377347,-2.2260,-7.5627,1.9997,8.133
4.388172,-1.5894,-7.5879,1.0716,7.826
4.398007,-0.9392,-7.3410,0.2046,7.404
4.408538,-0.4810,-6.8075,-0.4715,6.841
4.418509,-0.1939,-6.0434,-0.9802,6.125
4.428275,-0.0864,-5.1135,-1.2428,5.263
4.438861,-0.1028,-4.0358,-1.3241,4.249
4.449422,-0.1240,-2.8499,-1.1591,3.079
4.459638,-0.1031,-1.6144,-0.7707,1.792
4.472237,-0.0308,-0.3818,-0.2064,0.435
4.478961,0.0798,0.8383,0.5002,0.979
4.489371,0.2193,2.0362,1.3163,2.435
4.499654,0.3795,3.1977,2.2001,3.900
4.510315,0.5526,4.2904,3.1136,5.330
4.519867,0.7331,5.3166,4.0414,6.718
4.530756,0.9149,6.2554,4.9277,8.016
4.539821,1.0910,7.0531,5.7116,9.141
4.550491,1.2413,7.7440,6.3828,10.112
4.560716,1.3780,8.2771,6.9205,10.877
4.572215,1.4825,8.6530,7.3157,11.428
4.580559,1.5777,8.8794,7.5991,11.793
4.590564,1.6609,8.9424,7.7333,11.939
4.601767,1.7552,8.8592,7.7741,11.916
4.611418,1.8093,8.6176,7.6929,11.693
4.620829,1.8447,8.2193,7.4909,11.273
4.631494,1.8347,7.6731,7.1729,10.663
4.641503,1.7443,6.9676,6.6540,9.791
4.652464,1.5949,6.1634,6.0000,8.748
4.661888,1.3803,5.2474,5.2201,7.529
4.672091,1.1492,4.2948,4.3364,6.211
4.682389,0.9001,3.2938,3.3787,4.804
4.691833,0.6322,2.2661,2.3442,3.321
4.704335,0.3466,1.2367,1.2906,1.821
4.712447,0.0583,0.2089,0.2171,0.307
4.722122,-0.2222,-0.8058,-0.8264,1.175
4.732996,-0.4853,-1.8097,-1.8125,2.607
4.742659,-0.7084,-2.7799,-2.7023,3.941
4.752879,-0.8958,-3.7007,-3.4718,5.153
4.763194,-0.9971,-4.5919,-4.1118,6.244
4.772511,-1.0263,-5.4478,-4.6018,7.205
4.782694,-0.8064,-6.3103,-4.9169,8.040
4.793044,0.0560,-7.2176,-4.9276,8.739
4.803783,3.0646,-7.6797,-4.1690,9.260
4.813621,8.4350,-4.0618,1.4109,9.468
4.823572,7.6079,1.8205,5.1232,9.351
4.833954,6.2160,2.6184,6.2143,9.171
4.843851,6.2445,1.9532,6.3297,9.104
4.854050,6.3633,0.4520,6.4288,9.057
4.864097,6.2624,-2.7582,5.9206,9.049
4.874608,5.3265,-6.1435,3.6940,8.931
4.885597,3.5247,-7.6603,1.4287,8.552
4.894437,2.2103,-7.6612,-0.3962,7.984
4.904838,1.2507,-7.0017,-1.3187,7.234
4.915647,0.5693,-6.0059,-1.8201,6.301
4.925389,0.1290,-4.8303,-1.8890,5.188
4.935317,-0.1107,-3.5114,-1.6507,3.882
4.945656,-0.1704,-2.1353,-1.1378,2.426
4.955907,-0.0889,-0.7372,-0.4288,0.857
4.965991,0.1006,0.6464,0.4022,0.768
4.975575,0.3665,2.0002,1.3075,2.418
4.985716,0.6999,3.3459,2.2845,4.111
4.995685,1.0726,4.6543,3.2891,5.799
5.006338,1.4606,5.8567,4.2624,7.389
5.016083,1.8541,6.9330,5.2104,8.869
5.026093,2.2214,7.8881,6.0681,10.197
5.036201,2.5488,8.6773,6.8399,11.339
5.046977,2.8265,9.2905,7.4652,12.249
5.057142,3.0611,9.7388,7.9833,12.959
5.067556,3.2454,10.0040,8.3457,13.426
5.077314,3.3833,10.0915,8.5608,13.659
5.087497,3.4987,10.0128,8.6643,13.695
5.097132,3.5484,9.7572,8.5993,13.481
5.107410,3.5612,9.3349,8.3849,13.043
5.118586,3.4589,8.7452,7.9972,12.345
5.127648,3.2773,7.9985,7.4398,11.405
5.138491,2.9819,7.1003,6.7130,10.216
5.148116,2.6165,6.0776,5.8407,8.826
5.158115,2.1957,4.9921,4.8838,7.321
5.172296,1.7042,3.8310,3.8107,5.666
5.178454,1.2034,2.6716,2.7102,3.991
5.188289,0.6685,1.4801,1.5208,2.225
5.198449,0.1355,0.3002,0.3131,0.454
5.208571,-0.3882,-0.8690,-0.9118,1.318
5.219559,-0.8692,-2.0159,-2.1009,3.039
5.229033,-1.2418,-3.1327,-3.2104,4.654
5.239221,-1.4485,-4.2604,-4.1803,6.142
5.249321,-1.3065,-5.5078,-4.8809,7.474
5.259497,0.0146,-7.2211,-4.7093,8.621
5.272260,6.3010,-6.3953,2.3232,9.274
5.279723,5.8033,1.5084,6.4379,8.798
5.289396,4.6654,2.9476,6.0742,8.207
5.299619,4.1067,3.4002,5.6363,7.758
5.310444,3.9053,3.5606,5.3117,7.493
5.320120,3.8525,3.6853,5.1445,7.409
5.330831,3.9702,3.7937,5.0789,7.480
5.340603,4.1896,3.8062,5.1965,7.684
5.352029,4.8052,3.5596,5.3456,8.021
5.360382,5.6751,2.6523,5.6261,8.420
5.370529,7.1512,-0.7609,5.2090,8.880
5.380947,5.3629,-7.0238,1.0316,8.897
5.391074,1.5858,-7.7266,-2.3817,8.239
5.404280,0.1235,-6.5294,-3.0824,7.221
5.411268,-0.4290,-5.1617,-2.9152,5.944
5.421461,-0.5528,-3.7661,-2.3679,4.483
5.431644,-0.4504,-2.3405,-1.5892,2.865
5.441686,-0.2018,-0.8889,-0.6408,1.114
5.452292,0.1452,0.5637,0.4293,0.723
5.462601,0.5709,2.0063,1.6044,2.632
5.471979,1.0485,3.4297,2.8678,4.592
5.482016,1.5664,4.8097,4.1631,6.551
5.492491,2.0625,6.0335,5.4048,8.359
5.502680,2.5534,7.1477,6.6065,10.063
5.513096,2.9787,8.1051,7.7291,11.589
5.522647,3.3777,8.9018,8.7319,12.919
5.532735,3.6845,9.5253,9.5685,13.995
5.543650,3.9600,9.9844,10.2512,14.848
5.553341,4.1562,10.2585,10.7227,15.411
5.563770,4.2964,10.3616,11.0191,15.724
5.573846,4.3629,10.2741,11.1059,15.746
5.586345,4.3923,10.0061,11.0018,15.507
5.593643,4.3190,9.5602,10.7011,14.985
5.603642,4.2050,8.9531,10.2154,14.219
5.613709,3.9821,8.1911,9.5496,13.196
5.624088,3.6899,7.2916,8.7048,11.940
5.635101,3.3288,6.2841,7.7213,10.497
