time,wx (rad/s),wy (rad/s),wz (rad/s)
2.100363,-11.42,1.48,-9.09
2.110708,-11.42,1.48,-9.09
2.120886,-5.60,1.10,-15.32
2.130909,-5.60,1.10,-15.32
2.141283,-6.93,-0.36,-32.62
2.151075,-6.93,-0.36,-32.62
2.161974,-14.08,2.18,-38.46
2.171312,-14.08,2.18,-38.46
2.181963,-12.20,5.20,-24.38
2.191908,-12.20,5.20,-24.38
2.201882,-8.96,4.19,-13.60
2.212389,-8.96,4.19,-13.60
2.222229,-5.72,3.05,-7.07
2.233923,-5.72,3.05,-7.07
2.243026,-3.28,2.31,-3.73
2.253334,-3.28,2.31,-3.73
2.263402,-1.69,1.78,-1.96
2.272922,-1.69,1.78,-1.96
2.287709,-0.76,1.35,-1.05
2.293277,-0.76,1.35,-1.05
2.303611,-0.30,0.98,-0.60
2.313710,-0.30,0.98,-0.60
2.324061,-0.16,0.62,-0.34
2.334349,-0.16,0.62,-0.34
2.344485,-0.24,0.25,-0.11
2.353797,-0.24,0.25,-0.11
2.365025,-0.44,-0.12,0.15
2.374380,-0.44,-0.12,0.15
2.386993,-0.75,-0.43,0.41
2.394863,-0.75,-0.43,0.41
2.405391,-1.18,-0.63,0.63
2.415206,-1.18,-0.63,0.63
2.425277,-1.69,-0.76,0.84
2.434534,-1.69,-0.76,0.84
2.446143,-2.18,-0.88,1.10
2.455208,-2.18,-0.88,1.10
2.466559,-2.68,-1.04,1.57
2.476187,-2.68,-1.04,1.57
2.486274,-3.55,-1.33,2.59
2.496052,-3.55,-1.33,2.59
2.506645,-5.91,-1.91,5.58
2.516576,-5.91,-1.91,5.58
2.526950,-7.63,-1.27,20.05
2.536830,-7.63,-1.27,20.05
2.547116,0.72,-10.63,43.47
2.557300,0.72,-10.63,43.47
2.567167,3.92,-17.92,43.69
2.577033,3.92,-17.92,43.69
2.587729,-2.12,-11.82,25.53
2.596919,-2.12,-11.82,25.53
2.607343,-1.42,-7.33,15.25
2.617940,-1.42,-7.33,15.25
2.627625,0.24,-4.96,10.93
2.637905,0.24,-4.96,10.93
2.649923,0.54,-3.55,17.43
2.658152,0.54,-3.55,17.43
2.668252,1.06,-3.55,37.43
2.678598,1.06,-3.55,37.43
2.688533,1.50,-4.64,40.89
2.699598,1.50,-4.64,40.89
2.709131,0.96,-4.97,24.16
2.719199,0.96,-4.97,24.16
2.729621,0.32,-4.03,13.31
2.739070,0.32,-4.03,13.31
2.749224,0.42,-2.57,7.03
2.759954,0.42,-2.57,7.03
2.769774,0.48,-1.43,3.92
2.780622,0.48,-1.43,3.92
2.789823,0.30,-0.62,2.32
2.800242,0.30,-0.62,2.32
2.810106,-0.01,-0.07,1.47
2.819765,-0.01,-0.07,1.47
2.830218,-0.33,0.31,0.96
2.840445,-0.33,0.31,0.96
2.850520,-0.61,0.52,0.62
2.861486,-0.61,0.52,0.62
2.870697,-0.82,0.52,0.40
2.880925,-0.82,0.52,0.40
2.891550,-0.97,0.30,0.30
2.901246,-0.97,0.30,0.30
2.911485,-1.15,-0.03,0.34
2.920980,-1.15,-0.03,0.34
2.933416,-1.44,-0.34,0.45
2.941973,-1.44,-0.34,0.45
2.951707,-1.84,-0.55,0.57
2.961988,-1.84,-0.55,0.57
2.972053,-2.31,-0.69,0.61
2.986784,-2.31,-0.69,0.61
2.992388,-3.03,-0.82,0.60
3.002725,-3.03,-0.82,0.60
3.013637,-4.97,-1.17,0.59
3.022824,-4.97,-1.17,0.59
3.034353,-13.28,-3.61,-1.52
3.042535,-13.28,-3.61,-1.52
3.053338,-27.69,6.12,-28.93
3.063614,-27.69,6.12,-28.93
3.073392,-31.53,14.09,-38.94
3.086143,-31.53,14.09,-38.94
3.093819,-21.06,7.28,-16.66
3.103889,-21.06,7.28,-16.66
3.116046,-11.56,2.95,-6.81
3.124045,-11.56,2.95,-6.81
3.134337,-5.67,0.81,-2.68
3.144856,-5.67,0.81,-2.68
3.155459,-2.63,-0.23,-1.02
3.165953,-2.63,-0.23,-1.02
3.175288,-0.18,-1.07,0.04
3.185553,-0.18,-1.07,0.04
3.195610,15.80,-14.15,26.80
3.205571,15.80,-14.15,26.80
3.216220,32.05,-18.47,40.94
3.225646,32.05,-18.47,40.94
3.235642,24.86,-7.46,20.84
3.245740,24.86,-7.46,20.84
3.255744,11.79,-3.20,9.28
3.265892,11.79,-3.20,9.28
3.276782,5.10,-0.80,3.87
3.285928,5.10,-0.80,3.87
3.296459,2.19,0.56,1.57
3.306891,2.19,0.56,1.57
3.317005,0.96,1.32,0.65
3.326881,0.96,1.32,0.65
3.337282,0.43,1.70,0.34
3.347071,0.43,1.70,0.34
3.357693,0.13,1.77,0.23
3.367263,0.13,1.77,0.23
3.378245,-0.08,1.46,0.19
3.387456,-0.08,1.46,0.19
3.399161,-0.17,0.76,0.15
3.408271,-0.17,0.76,0.15
3.418202,-0.16,-0.11,0.17
3.428790,-0.16,-0.11,0.17
3.438539,-0.13,-0.88,0.27
3.448712,-0.13,-0.88,0.27
3.458814,-0.17,-1.33,0.42
3.468940,-0.17,-1.33,0.42
3.479411,-0.29,-1.41,0.53
3.488703,-0.29,-1.41,0.53
3.499411,-0.42,-1.24,0.53
3.509207,-0.42,-1.24,0.53
3.519432,-0.52,-0.98,0.45
3.529800,-0.52,-0.98,0.45
3.540187,-0.67,-0.72,0.37
3.549202,-0.67,-0.72,0.37
3.560031,-1.13,-0.56,0.33
3.569862,-1.13,-0.56,0.33
3.581295,-3.00,-0.68,0.39
3.590528,-3.00,-0.68,0.39
3.600650,-17.76,-5.46,-5.87
3.610570,-17.76,-5.46,-5.87
3.620876,-37.96,9.94,-27.57
3.632669,-37.96,9.94,-27.57
3.641300,-34.14,21.29,-30.35
3.650841,-34.14,21.29,-30.35
3.661121,-17.55,8.75,-12.67
3.670798,-17.55,8.75,-12.67
3.686696,-7.30,2.68,-4.55
3.691728,-7.30,2.68,-4.55
3.702239,-3.40,-0.06,-0.40
3.711901,-3.40,-0.06,-0.40
3.722287,-1.85,-1.51,7.97
3.732087,-1.85,-1.51,7.97
3.742494,-0.68,-2.34,31.80
3.752523,-0.68,-2.34,31.80
3.762878,0.72,-3.28,37.19
3.772872,0.72,-3.28,37.19
3.786332,1.02,-3.38,18.64
3.793167,1.02,-3.38,18.64
3.803176,0.17,-2.13,8.96
3.813797,0.17,-2.13,8.96
3.823344,-0.11,-1.14,4.15
3.833455,-0.11,-1.14,4.15
3.843789,-0.07,-0.53,1.92
3.854243,-0.07,-0.53,1.92
3.865443,-0.02,-0.19,0.90
3.874197,-0.02,-0.19,0.90
3.884661,-0.00,-0.01,0.41
3.894375,-0.00,-0.01,0.41
3.904792,0.01,0.07,0.14
3.915023,0.01,0.07,0.14
3.924556,0.05,0.09,-0.05
3.934848,0.05,0.09,-0.05
3.945498,0.08,0.08,-0.15
3.954693,0.08,0.08,-0.15
3.966035,0.10,0.06,-0.16
3.976153,0.10,0.06,-0.16
3.985947,0.09,0.05,-0.06
3.995569,0.09,0.05,-0.06
4.005760,0.10,0.06,0.10
4.015181,0.10,0.06,0.10
4.026253,0.20,0.13,0.28
4.035876,0.20,0.13,0.28
4.046586,0.42,0.19,0.41
4.056367,0.42,0.19,0.41
4.066557,0.77,0.20,0.50
4.077373,0.77,0.20,0.50
4.086361,1.29,0.12,0.60
4.096943,1.29,0.12,0.60
4.107317,2.22,-0.14,0.89
4.117264,2.22,-0.14,0.89
4.127259,4.32,-0.99,1.95
4.136827,4.32,-0.99,1.95
4.149144,10.67,-5.36,9.09
4.157657,10.67,-5.36,9.09
4.168238,19.89,-6.76,26.65
4.178751,19.89,-6.76,26.65
4.188743,20.82,-2.26,29.70
4.198263,20.82,-2.26,29.70
4.208227,12.58,0.67,15.28
4.218870,12.58,0.67,15.28
4.228943,5.26,0.61,2.80
4.239171,5.26,0.61,2.80
4.249713,-6.05,1.68,-13.43
4.259096,-6.05,1.68,-13.43
4.268854,-15.73,5.45,-25.61
4.279888,-15.73,5.45,-25.61
4.289430,-13.83,6.40,-22.22
4.299690,-13.83,6.40,-22.22
4.309802,-9.19,4.20,-13.19
4.319567,-9.19,4.20,-13.19
4.331215,-5.50,2.24,-6.91
4.339531,-5.50,2.24,-6.91
4.349790,-3.10,1.12,-3.65
4.360669,-3.10,1.12,-3.65
4.370251,-1.61,0.58,-1.94
4.385819,-1.61,0.58,-1.94
4.390712,-0.76,0.39,-1.00
4.401324,-0.76,0.39,-1.00
4.411348,-0.37,0.39,-0.46
4.420770,-0.37,0.39,-0.46
4.432902,-0.26,0.47,-0.12
4.441265,-0.26,0.47,-0.12
4.451125,-0.27,0.54,0.06
4.461215,-0.27,0.54,0.06
4.471666,-0.30,0.57,0.15
4.485817,-0.30,0.57,0.15
4.491869,-0.29,0.59,0.17
4.501633,-0.29,0.59,0.17
4.512909,-0.28,0.64,0.18
4.522649,-0.28,0.64,0.18
4.532872,-0.34,0.69,0.20
4.542528,-0.34,0.69,0.20
4.552716,-0.58,0.68,0.30
4.563058,-0.58,0.68,0.30
4.573803,-1.05,0.58,0.55
4.585401,-1.05,0.58,0.55
4.593623,-1.78,0.29,1.01
4.602965,-1.78,0.29,1.01
4.613469,-2.99,-0.24,1.79
4.624129,-2.99,-0.24,1.79
4.633502,-5.25,-1.16,3.27
4.644253,-5.25,-1.16,3.27
4.653682,-10.04,-2.91,7.15
4.664996,-10.04,-2.91,7.15
4.674653,5.43,-8.98,37.86
4.684592,5.43,-8.98,37.86
4.694817,13.05,-16.81,53.97
4.704811,13.05,-16.81,53.97
4.715950,-1.35,-15.75,32.71
4.724943,-1.35,-15.75,32.71
4.735551,-5.21,-9.25,18.34
4.745989,-5.21,-9.25,18.34
4.755592,-5.84,-5.52,11.24
4.765350,-5.84,-5.52,11.24
4.776254,-8.18,-2.86,5.89
4.785695,-8.18,-2.86,5.89
4.796084,-22.99,-0.87,1.86
4.806210,-22.99,-0.87,1.86
4.816783,-27.29,32.51,-0.56
4.826207,-27.29,32.51,-0.56
4.836086,-16.51,45.99,-0.27
4.846860,-16.51,45.99,-0.27
4.857193,-11.30,18.77,1.04
4.866571,-11.30,18.77,1.04
4.877882,-6.34,7.69,0.53
4.887469,-6.34,7.69,0.53
4.897207,-3.27,3.11,0.03
4.907458,-3.27,3.11,0.03
4.917476,-1.71,1.35,-0.23
4.927521,-1.71,1.35,-0.23
4.937809,-0.96,0.68,-0.30
4.948174,-0.96,0.68,-0.30
4.958017,-0.57,0.42,-0.26
4.968109,-0.57,0.42,-0.26
4.978764,-0.36,0.33,-0.18
4.988425,-0.36,0.33,-0.18
5.002269,-0.24,0.34,-0.09
5.008947,-0.24,0.34,-0.09
5.018652,-0.20,0.34,-0.01
5.029443,-0.20,0.34,-0.01
5.039263,-0.23,0.32,0.09
5.049347,-0.23,0.32,0.09
5.059328,-0.33,0.24,0.24
5.069220,-0.33,0.24,0.24
5.085585,-0.51,0.10,0.45
5.089180,-0.51,0.10,0.45
5.100000,-0.90,-0.11,0.67
5.110007,-0.90,-0.11,0.67
5.119838,-1.71,-0.40,0.89
5.131421,-1.71,-0.40,0.89
5.140072,-3.32,-0.91,1.23
5.150597,-3.32,-0.91,1.23
5.161600,-7.00,-2.10,2.09
5.170712,-7.00,-2.10,2.09
5.185694,-23.37,-7.59,-9.70
5.190853,-23.37,-7.59,-9.70
5.201388,-45.53,8.53,-26.43
5.211579,-45.53,8.53,-26.43
5.221763,-41.20,20.37,-21.03
5.233052,-41.20,20.37,-21.03
5.241571,-20.68,7.99,-7.88
5.251614,-20.68,7.99,-7.88
5.262158,-8.87,3.28,-3.49
5.272166,-8.87,3.28,-3.49
5.285385,-3.11,1.89,-3.21
5.292218,-3.11,1.89,-3.21
5.302575,-1.68,1.64,-15.16
5.312894,-1.68,1.64,-15.16
5.322534,-6.66,1.18,-42.08
5.333312,-6.66,1.18,-42.08
5.343021,-8.71,1.42,-44.24
5.353815,-8.71,1.42,-44.24
5.365007,-4.65,1.64,-22.05
5.373348,-4.65,1.64,-22.05
5.383813,-2.59,1.00,-11.02
5.393995,-2.59,1.00,-11.02
5.404377,-1.34,0.52,-5.48
5.415163,-1.34,0.52,-5.48
5.424218,-0.69,0.25,-2.83
5.436299,-0.69,0.25,-2.83
5.445021,-0.44,0.12,-1.44
5.454278,-0.44,0.12,-1.44
5.465663,-0.37,0.11,-0.65
5.474658,-0.37,0.11,-0.65
5.484770,-0.36,0.19,-0.15
5.495199,-0.36,0.19,-0.15
5.505197,-0.42,0.32,0.18
5.515462,-0.42,0.32,0.18
5.525475,-0.56,0.45,0.36
5.535236,-0.56,0.45,0.36
5.545645,-0.76,0.55,0.42
5.555609,-0.76,0.55,0.42
5.565582,-0.95,0.61,0.41
5.575735,-0.95,0.61,0.41
5.586008,-1.09,0.64,0.40
5.596712,-1.09,0.64,0.40
5.606760,-1.22,0.61,0.44
5.616300,-1.22,0.61,0.44
5.626865,-1.47,0.49,0.53
5.636834,-1.47,0.49,0.53
5.648659,-1.87,0.29,0.63
5.656859,-1.87,0.29,0.63
5.667258,-2.42,0.03,0.72
5.677679,-2.42,0.03,0.72
5.687408,-3.29,-0.32,0.91
5.701891,-3.29,-0.32,0.91
5.707501,-5.54,-1.06,1.61
5.718092,-5.54,-1.06,1.61
5.727619,-17.23,-4.65,3.20
5.737938,-17.23,-4.65,3.20
5.748119,-37.86,20.14,-21.64
5.758315,-37.86,20.14,-21.64
5.768656,-39.74,33.53,-32.58
5.778548,-39.74,33.53,-32.58
5.788890,-22.71,13.44,-12.06
5.803685,-22.71,13.44,-12.06
5.809642,-13.00,5.52,-4.36
5.818647,-13.00,5.52,-4.36
5.830843,-9.06,2.11,-1.36
5.839061,-9.06,2.11,-1.36
5.849596,-16.92,1.37,-1.38
5.859604,-16.92,1.37,-1.38
5.870071,-18.07,1.58,-35.92
5.881581,-18.07,1.58,-35.92
5.890350,-12.16,1.15,-50.02
5.901350,-12.16,1.15,-50.02
5.910494,-9.89,0.31,-21.73
5.920156,-9.89,0.31,-21.73
5.931530,-5.99,-0.58,-9.28
5.941058,-5.99,-0.58,-9.28
5.951139,-3.24,-1.20,-3.60
5.961503,-3.24,-1.20,-3.60
5.971091,-1.54,-1.76,-1.14
5.984602,-1.54,-1.76,-1.14
5.991415,-0.57,-2.12,-0.10
6.001394,-0.57,-2.12,-0.10
6.011945,-0.09,-2.17,0.29
6.022088,-0.09,-2.17,0.29
6.032101,0.07,-1.95,0.42
6.042161,0.07,-1.95,0.42
6.052132,0.07,-1.60,0.46
6.062584,0.07,-1.60,0.46
6.072783,-0.05,-1.20,0.45
6.086186,-0.05,-1.20,0.45
6.093474,-0.26,-0.72,0.38
6.102771,-0.26,-0.72,0.38
6.115783,-0.51,-0.17,0.20
6.123106,-0.51,-0.17,0.20
6.133250,-0.76,0.33,-0.06
6.143548,-0.76,0.33,-0.06
6.153160,-1.11,0.62,-0.33
6.164293,-1.11,0.62,-0.33
6.174292,-1.67,0.66,-0.55
6.184010,-1.67,0.66,-0.55
6.194027,-2.61,0.51,-0.83
6.203848,-2.61,0.51,-0.83
6.215591,-5.07,0.11,-1.89
6.224531,-5.07,0.11,-1.89
6.234702,-18.62,1.21,-26.49
6.245204,-18.62,1.21,-26.49
6.255081,-30.96,6.56,-41.09
6.265142,-30.96,6.56,-41.09
6.275273,-23.69,7.94,-23.38
6.285360,-23.69,7.94,-23.38
6.296231,-11.65,4.17,-11.09
6.306014,-11.65,4.17,-11.09
6.315820,-5.08,2.59,-5.48
6.326111,-5.08,2.59,-5.48
6.335656,-2.75,1.81,-4.18
6.347662,-2.75,1.81,-4.18
6.356407,-2.47,1.38,-10.37
6.365856,-2.47,1.38,-10.37
6.377188,-2.72,1.34,-37.14
6.386617,-2.72,1.34,-37.14
6.401372,-2.97,1.31,-44.57
6.406993,-2.97,1.31,-44.57
6.416837,-2.81,1.52,-22.88
6.426879,-2.81,1.52,-22.88
6.437666,-2.12,1.54,-11.17
6.448525,-2.12,1.54,-11.17
6.457567,-1.24,1.05,-5.12
6.467299,-1.24,1.05,-5.12
6.477908,-0.51,0.54,-2.22
6.487383,-0.51,0.54,-2.22
6.500872,0.00,0.10,-0.75
6.508110,0.00,0.10,-0.75
6.518584,0.33,-0.24,0.05
6.528794,0.33,-0.24,0.05
6.538621,0.50,-0.40,0.48
6.548999,0.50,-0.40,0.48
6.559199,0.55,-0.38,0.65
6.569374,0.55,-0.38,0.65
6.580978,0.57,-0.23,0.68
6.588843,0.57,-0.23,0.68
6.598899,0.54,-0.02,0.64
6.610207,0.54,-0.02,0.64
6.619730,0.44,0.22,0.58
6.631584,0.44,0.22,0.58
6.640106,0.20,0.45,0.51
6.649758,0.20,0.45,0.51
6.660156,-0.19,0.60,0.42
6.670485,-0.19,0.60,0.42
6.681282,-0.74,0.61,0.32
6.690366,-0.74,0.61,0.32
6.700746,-1.61,0.44,0.35
6.710933,-1.61,0.44,0.35
6.721067,-3.60,-0.10,1.03
6.731896,-3.60,-0.10,1.03
6.741859,-11.80,-1.87,5.59
6.750908,-11.80,-1.87,5.59
6.761742,-1.29,-14.93,40.80
6.771884,-1.29,-14.93,40.80
6.782327,7.21,-18.88,51.15
6.791596,7.21,-18.88,51.15
6.801548,-2.04,-8.69,22.77
6.811787,-2.04,-8.69,22.77
6.822056,-2.86,-4.83,11.97
6.832469,-2.86,-4.83,11.97
6.842563,-2.28,-2.73,6.47
6.852521,-2.28,-2.73,6.47
6.864008,8.62,-5.33,43.72
6.872489,8.62,-5.33,43.72
6.882599,13.87,-6.31,59.66
6.893434,13.87,-6.31,59.66
6.903475,5.80,-2.61,26.12
6.914142,5.80,-2.61,26.12
6.923716,1.84,-0.66,11.29
6.933610,1.84,-0.66,11.29
6.944180,0.30,0.04,4.75
6.954282,0.30,0.04,4.75
6.965393,-0.17,0.17,2.15
6.974182,-0.17,0.17,2.15
6.984530,-0.13,0.10,1.05
6.995217,-0.13,0.10,1.05
7.005183,0.12,0.02,0.51
7.014379,0.12,0.02,0.51
7.025264,0.37,-0.06,0.22
7.035151,0.37,-0.06,0.22
7.045245,0.50,-0.11,0.07
7.055446,0.50,-0.11,0.07
7.065481,0.52,-0.15,0.01
7.075646,0.52,-0.15,0.01
7.085567,0.47,-0.18,0.04
7.101481,0.47,-0.18,0.04
7.106152,0.37,-0.20,0.12
7.115921,0.37,-0.20,0.12
7.126334,0.20,-0.23,0.24
7.136348,0.20,-0.23,0.24
7.146907,-0.04,-0.31,0.34
7.156469,-0.04,-0.31,0.34
7.166559,-0.35,-0.48,0.39
7.177363,-0.35,-0.48,0.39
7.187272,-0.68,-0.65,0.33
7.202051,-0.68,-0.65,0.33
7.207011,-0.94,-0.68,0.06
7.217542,-0.94,-0.68,0.06
7.227572,-0.56,-0.50,-0.45
7.237218,-0.56,-0.50,-0.45
7.248387,-0.50,-0.11,-1.26
7.257629,-0.50,-0.11,-1.26
7.267750,-0.58,0.26,-2.42
7.278514,-0.58,0.26,-2.42
7.288749,-16.81,-0.26,-1.43
7.300825,-16.81,-0.26,-1.43
7.308746,-22.88,-1.14,-22.29
7.318481,-22.88,-1.14,-22.29
7.330150,-9.86,-1.46,-35.03
7.339120,-9.86,-1.46,-35.03
7.349104,-4.28,-1.64,-24.92
7.359452,-4.28,-1.64,-24.92
7.369892,-1.67,-2.14,-32.39
7.380158,-1.67,-2.14,-32.39
7.389925,-1.83,0.02,-36.03
7.399285,-1.83,0.02,-36.03
7.410311,-3.67,2.96,-25.03
7.419935,-3.67,2.96,-25.03
7.433460,-4.34,2.75,-14.24
7.440307,-4.34,2.75,-14.24
7.450259,-3.74,1.53,-7.01
7.461226,-3.74,1.53,-7.01
7.471086,-2.53,0.43,-3.31
7.481578,-2.53,0.43,-3.31
7.492241,-1.31,-0.35,-1.50
7.501081,-1.31,-0.35,-1.50
7.511960,-0.38,-0.80,-0.62
7.521330,-0.38,-0.80,-0.62
7.531884,0.23,-0.92,-0.10
7.541950,0.23,-0.92,-0.10
7.552062,0.58,-0.76,0.33
