time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.908419,2.9952,3.9764,7.1074,8.677
1.919925,2.4896,4.3361,6.9920,8.596
1.928768,2.1292,4.1431,7.1997,8.575
1.938718,1.9370,3.8855,7.4670,8.637
1.948930,1.8282,2.8669,8.0595,8.747
1.959183,1.8076,0.9488,8.6686,8.906
1.969170,1.7142,-3.3834,8.2027,9.037
1.979926,1.0739,-7.5983,4.5211,8.907
1.989208,0.4408,-8.4006,0.7066,8.442
1.999725,0.1197,-7.5979,-1.2499,7.701
2.009348,-0.0160,-6.4353,-2.0244,6.746
2.019968,-0.0600,-5.1823,-2.1544,5.613
2.030097,-0.0604,-3.9060,-1.8941,4.341
2.039930,-0.0403,-2.6130,-1.3935,2.962
2.050835,-0.0066,-1.3248,-0.7452,1.520
2.061790,0.0002,-0.0597,-0.0348,0.069
2.073875,-0.0215,1.2255,0.7312,1.427
2.080346,-0.0719,2.4984,1.5150,2.923
2.090304,-0.1444,3.7576,2.3058,4.411
2.100682,-0.2339,4.9685,3.0845,5.853
2.111415,-0.3374,6.1534,3.8387,7.260
2.120774,-0.4509,7.2663,4.5487,8.584
2.131180,-0.5708,8.3176,5.2391,9.847
2.141648,-0.6896,9.2415,5.8674,10.968
2.155383,-0.8041,10.0463,6.4638,11.973
2.161739,-0.8893,10.7072,6.9804,12.813
2.171814,-0.9648,11.2006,7.3723,13.444
2.181810,-1.0090,11.5105,7.6419,13.853
2.191723,-1.0447,11.6174,7.7522,14.005
2.202129,-1.0715,11.5044,7.6830,13.875
2.212338,-1.0869,11.1780,7.4373,13.470
2.221795,-1.0690,10.6554,7.0339,12.812
2.232829,-1.0378,9.9728,6.5322,11.967
2.242518,-0.9889,9.1355,5.9192,10.930
2.255087,-0.8944,8.1904,5.2715,9.781
2.262669,-0.7897,7.1630,4.5729,8.535
2.272780,-0.6526,6.0409,3.8441,7.190
2.283057,-0.5122,4.8565,3.0737,5.770
2.293365,-0.3732,3.6604,2.3026,4.341
2.303643,-0.2346,2.4075,1.5021,2.847
2.313905,-0.1047,1.1497,0.7098,1.355
2.323525,0.0063,-0.0767,-0.0464,0.090
2.335499,0.0940,-1.3457,-0.7995,1.568
2.344176,0.1345,-2.5497,-1.4722,2.947
2.354276,0.1071,-3.7314,-2.0376,4.253
2.364690,0.0210,-4.8589,-2.4590,5.446
2.374421,-0.1922,-5.9527,-2.6804,6.531
2.384936,-0.5264,-7.0191,-2.5652,7.492
2.394907,-1.2358,-8.0268,-1.7748,8.313
2.405531,-2.8671,-8.4779,0.3415,8.956
2.414847,-5.4841,-5.0705,5.5026,9.277
2.425179,-4.4182,2.1588,7.7436,9.173
2.435246,-2.7200,4.7964,6.9434,8.867
2.445606,-1.9940,5.6121,6.2860,8.659
2.455300,-1.5050,5.8927,5.9206,8.488
2.465708,-1.2402,5.8775,5.9516,8.456
2.475593,-1.0606,5.7790,6.1879,8.533
2.486248,-0.9548,5.5643,6.6929,8.756
2.495865,-0.8583,4.8832,7.5965,9.071
2.506088,-0.6426,-0.7322,9.4339,9.484
2.516324,0.5132,-9.1818,-1.0564,9.257
2.526106,0.5588,-7.6365,-3.7036,8.506
2.536034,0.4871,-6.4201,-3.9071,7.531
2.547456,0.4042,-5.2842,-3.5882,6.400
2.557157,0.3115,-4.1342,-3.0200,5.129
2.566858,0.2142,-2.9440,-2.2674,3.722
2.577447,0.1194,-1.7149,-1.3775,2.203
2.587050,0.0297,-0.4508,-0.3737,0.586
2.597535,-0.0488,0.7911,0.6703,1.038
2.607051,-0.1083,2.0419,1.7493,2.691
2.618397,-0.1487,3.2524,2.8188,4.306
2.627766,-0.1731,4.4321,3.8563,5.877
2.637498,-0.1684,5.5804,4.8499,7.395
2.648289,-0.1496,6.6071,5.7331,8.749
2.657993,-0.1199,7.6026,6.5619,10.044
2.675405,-0.0805,8.4578,7.3028,11.175
2.678195,-0.0344,9.2067,7.9400,12.158
2.688206,0.0167,9.8339,8.4770,12.983
2.699037,0.0696,10.3422,8.9350,13.667
2.708828,0.1238,10.6967,9.2533,14.144
2.718230,0.1799,10.9092,9.4780,14.453
2.728645,0.2355,10.9467,9.5481,14.528
2.738478,0.2898,10.8176,9.4915,14.394
2.749493,0.3424,10.5131,9.2517,14.008
2.759401,0.3896,10.0467,8.8446,13.391
2.769919,0.4274,9.4236,8.2796,12.551
2.779349,0.4344,8.6533,7.5670,11.503
2.789637,0.4292,7.7526,6.7266,10.273
2.800090,0.4121,6.7745,5.8232,8.943
2.809860,0.3646,5.6968,4.8406,7.485
2.820155,0.3081,4.5749,3.8483,5.986
2.830227,0.2435,3.4390,2.8568,4.477
2.840376,0.1621,2.2747,1.8820,2.957
2.855431,0.0825,1.1535,0.9460,1.494
2.860726,0.0023,0.0316,0.0260,0.041
2.870475,-0.0743,-1.0140,-0.8377,1.317
2.881582,-0.1482,-1.9985,-1.6633,2.604
2.890812,-0.2187,-2.9159,-2.4544,3.818
2.909574,-0.2933,-3.8448,-3.2014,5.012
2.911721,-0.3641,-4.7007,-3.8937,6.115
2.921542,-0.4352,-5.5791,-4.4799,7.168
2.932165,-0.4983,-6.4467,-4.9054,8.116
2.942181,-0.5726,-7.7685,-4.4754,8.984
2.955402,-0.2291,-8.5690,4.4054,9.638
2.961908,0.6466,5.2549,7.5264,9.202
2.972112,0.6699,5.8085,6.4634,8.716
2.982404,0.4865,5.8006,5.9535,8.326
2.992432,0.4277,5.7750,5.6483,8.089
3.002086,0.4211,5.7783,5.4425,7.949
3.012942,0.6093,5.8491,5.3426,7.945
3.022639,0.8332,5.8094,5.4599,8.016
3.033278,1.1390,5.8498,5.5878,8.170
3.043500,1.6609,5.7170,5.9860,8.442
3.057353,2.7570,5.3348,6.4649,8.824
3.063288,5.9562,2.1183,6.7765,9.267
3.073301,5.8212,-7.0927,-0.6740,9.200
3.085297,2.5207,-7.1373,-3.6641,8.410
3.093644,1.3602,-6.0781,-3.8638,7.330
3.104219,0.8027,-4.8427,-3.4359,5.992
3.114101,0.5197,-3.5221,-2.6286,4.425
3.123994,0.3055,-2.1188,-1.6186,2.684
3.134683,0.0944,-0.6403,-0.4921,0.813
3.144963,-0.1310,0.8775,0.6714,1.113
3.154556,-0.3598,2.3815,1.8028,3.008
3.165227,-0.6031,3.8708,2.8858,4.866
3.174922,-0.8482,5.3009,3.8747,6.621
3.185516,-1.0935,6.6596,4.7727,8.266
3.194972,-1.3309,7.8973,5.5369,9.736
3.205274,-1.5615,9.0447,6.1985,11.075
3.215005,-1.7580,10.0392,6.7202,12.208
3.226340,-1.9100,10.8911,7.1415,13.163
3.235321,-2.0236,11.6034,7.4712,13.948
3.246086,-2.0997,12.1548,7.6839,14.532
3.255629,-2.1368,12.5260,7.7707,14.895
3.266436,-2.1575,12.7118,7.7299,15.033
3.276081,-2.1258,12.6872,7.5411,14.912
3.288277,-2.0764,12.4343,7.1957,14.516
3.296189,-2.0058,11.9466,6.7194,13.853
3.306350,-1.8879,11.2018,6.0842,12.887
3.318152,-1.7124,10.2105,5.3334,11.646
3.327803,-1.4914,9.0119,4.5040,10.185
3.336700,-1.2341,7.6273,3.6322,8.538
3.347984,-0.9702,6.1036,2.7613,6.769
3.357084,-0.7209,4.5083,1.9190,4.952
3.371918,-0.4526,2.8467,1.1261,3.095
3.377643,-0.1862,1.1782,0.4272,1.267
3.387551,0.0761,-0.4865,-0.1587,0.517
3.397926,0.3212,-2.1023,-0.5968,2.209
3.407609,0.5293,-3.6535,-0.8491,3.788
3.417878,0.6655,-5.1319,-0.8451,5.243
3.428334,0.7460,-6.4932,-0.4107,6.549
3.437828,0.5902,-7.6111,0.9132,7.688
3.448571,-0.0312,-7.3563,4.3830,8.563
3.458671,-1.1476,-1.7225,8.5908,8.837
3.471428,-1.4931,3.7094,7.4646,8.468
3.479147,-1.2462,5.3325,5.8351,8.002
3.489030,-1.1219,5.7785,4.8050,7.599
3.499375,-1.1917,5.8129,4.2234,7.283
3.509088,-1.2444,5.8811,3.8441,7.135
3.518790,-1.3873,5.9060,3.7105,7.112
3.530376,-1.7638,5.8756,3.7857,7.209
3.539012,-2.4012,5.7900,4.0614,7.469
3.549747,-3.6614,5.0233,4.8949,7.912
3.559363,-5.7174,1.6481,5.7573,8.280
3.570141,-5.8122,-4.0915,3.8724,8.094
3.580416,-3.6471,-6.0388,1.2307,7.161
3.589849,-2.0390,-5.3416,-0.0674,5.718
3.601113,-1.0433,-3.8566,-0.4573,4.021
3.611259,-0.4319,-2.0781,-0.3753,2.155
3.620325,-0.0334,-0.2048,-0.0446,0.212
3.631571,0.2236,1.6912,0.4103,1.755
3.641036,0.3691,3.5779,0.9301,3.715
3.656176,0.4401,5.4044,1.4626,5.616
3.661444,0.4640,7.1322,1.9966,7.421
3.671205,0.4602,8.7766,2.4940,9.136
3.681711,0.4617,10.2899,2.9524,10.715
3.691290,0.4511,11.6738,3.3704,12.159
3.702237,0.4271,12.9278,3.7707,13.473
3.712086,0.3952,14.0311,4.1257,14.630
3.722249,0.3574,14.9723,4.4569,15.626
3.732759,0.3085,15.7157,4.7280,16.414
3.742168,0.2559,16.2398,4.9401,16.977
3.755510,0.1993,16.4306,5.0775,17.198
3.762799,0.1429,16.3031,5.1726,17.105
3.772427,0.0879,15.8536,5.1438,16.667
3.782832,0.0681,15.1170,5.0023,15.923
3.792580,0.0279,14.1055,4.7368,14.880
3.803054,0.0251,12.8646,4.3725,13.587
3.814099,0.0241,11.4437,3.9189,12.096
3.822715,0.0264,9.9025,3.4372,10.482
3.834213,0.0294,8.2892,2.9327,8.793
3.843068,0.0474,6.6038,2.3805,7.020
3.853975,0.0576,4.9239,1.8326,5.254
3.864409,0.0557,3.2662,1.2644,3.503
3.874142,0.0397,1.6949,0.6968,1.833
3.885017,0.0037,0.1386,0.0609,0.151
3.894049,-0.0390,-1.2925,-0.6205,1.434
3.904560,-0.0915,-2.5920,-1.3853,2.940
3.914499,-0.1621,-3.7502,-2.2508,4.377
3.924213,-0.2634,-4.6699,-3.2880,5.717
3.935076,-0.4187,-5.0647,-4.6727,6.904
3.945525,-0.6906,-4.2677,-6.6342,7.918
3.954645,-1.0387,-0.0085,-8.4792,8.543
3.965323,-0.8928,5.9262,-6.0240,8.497
3.974856,-0.3169,7.4576,-2.8116,7.976
3.987933,-0.0147,7.2917,-1.1122,7.376
3.995194,0.1785,6.8600,-0.2224,6.866
4.005375,0.2952,6.4076,0.3157,6.422
4.016094,0.3760,6.0102,0.6126,6.053
4.025782,0.3905,5.7394,0.7877,5.806
4.036159,0.4094,5.5431,0.9450,5.638
4.046514,0.4450,5.4891,1.0780,5.612
4.055937,0.5073,5.5039,1.3471,5.689
4.071373,0.6050,5.5556,1.7732,5.863
4.076105,0.7539,5.5737,2.4077,6.118
4.086320,1.0295,5.5374,3.3553,6.556
4.096823,1.5097,5.0480,4.7700,7.107
4.106588,2.5090,3.0903,6.6094,7.716
4.117952,3.8301,-2.1735,6.6940,8.013
4.127680,3.2201,-5.8769,2.8892,7.298
4.137510,2.0481,-5.4199,0.4987,5.815
4.148029,1.1706,-3.8021,-0.2665,3.987
4.157389,0.5063,-1.8880,-0.2845,1.975
4.171469,-0.0302,0.1250,0.0246,0.131
4.177352,-0.4542,2.1247,0.4818,2.225
4.187596,-0.7944,4.1033,0.9901,4.295
4.198138,-1.0468,5.9440,1.4765,6.213
4.208444,-1.2520,7.6870,1.9161,8.021
4.218065,-1.4227,9.3305,2.2988,9.714
4.228618,-1.5640,10.8265,2.6039,11.245
4.238331,-1.6595,12.2131,2.8851,12.659
4.248854,-1.7338,13.4372,3.1201,13.903
4.258701,-1.7872,14.4974,3.3766,14.992
4.271942,-1.7986,15.3680,3.6501,15.898
4.279355,-1.7919,16.0145,3.9360,16.588
4.289417,-1.7672,16.3809,4.2007,17.003
4.299670,-1.7275,16.4176,4.3984,17.084
4.309900,-1.6725,16.0753,4.4535,16.764
4.319376,-1.5650,15.3613,4.3277,16.036
4.329890,-1.4074,14.3015,4.0048,14.918
4.339714,-1.2383,12.9628,3.5644,13.501
4.351232,-1.0623,11.3961,3.0569,11.847
4.360173,-0.8833,9.6492,2.5142,10.010
4.370179,-0.7030,7.7613,1.9666,8.037
4.381136,-0.5299,5.8104,1.4292,6.007
4.390758,-0.3527,3.8251,0.9326,3.953
4.401426,-0.1692,1.8837,0.4669,1.948
4.410892,-0.0005,0.0060,0.0016,0.006
4.422129,0.1404,-1.7495,-0.5151,1.829
4.430937,0.2390,-3.3715,-1.1895,3.583
4.441411,0.3064,-4.7362,-2.1402,5.206
4.451537,0.2791,-5.5120,-3.7109,6.651
4.462134,0.0150,-4.5280,-6.3614,7.808
4.471372,-0.4424,1.0205,-8.2261,8.301
4.482038,-0.6462,5.6452,-5.4088,7.845
4.491659,-0.6014,6.2803,-3.0415,7.004
4.502209,-0.5427,5.8697,-1.8555,6.180
4.512830,-0.4937,5.2768,-1.2094,5.436
4.522016,-0.4630,4.7231,-0.8835,4.827
4.534141,-0.4450,4.2494,-0.7111,4.331
4.543333,-0.4519,3.9547,-0.6189,4.028
4.552683,-0.4831,3.8314,-0.5517,3.901
4.563598,-0.5491,3.8952,-0.5217,3.968
4.574393,-0.6399,4.1944,-0.4846,4.271
4.585893,-0.7789,4.7447,-0.4098,4.826
4.593807,-1.0439,5.5301,-0.2906,5.635
4.603015,-1.5367,6.5443,-0.0429,6.722
4.614089,-3.1188,7.4145,0.0417,8.044
4.623454,-8.9323,0.2279,-1.8625,9.127
4.634378,-2.5544,-7.2025,-1.7755,7.846
4.643377,-0.9356,-5.6903,-1.2920,5.910
4.653409,-0.3822,-3.7294,-0.8170,3.837
4.664239,-0.1234,-1.7027,-0.3653,1.746
4.674065,0.0161,0.3206,0.0644,0.327
4.685314,0.0825,2.3382,0.4313,2.379
4.694278,0.0923,4.3080,0.7225,4.369
4.704641,0.0687,6.2291,0.9456,6.301
4.714681,0.0237,8.0831,1.1257,8.161
4.724972,-0.0343,9.8821,1.2566,9.962
4.735153,-0.0992,11.6124,1.3674,11.693
4.745375,-0.1641,13.2007,1.4914,13.286
4.755494,-0.1962,14.6420,1.6354,14.734
4.771440,-0.2213,15.8834,1.8084,15.988
4.775077,-0.2089,16.8795,2.0220,17.001
4.785222,-0.1631,17.5905,2.2723,17.737
4.795990,-0.1142,17.9790,2.5134,18.154
4.805703,-0.0676,17.9502,2.7243,18.156
4.817597,-0.0523,17.5328,2.8010,17.755
4.826482,-0.0427,16.7634,2.7374,16.985
4.836324,-0.0676,15.7069,2.5291,15.909
4.846270,-0.0953,14.4152,2.2466,14.590
4.856702,-0.1497,12.9418,1.9521,13.089
4.871696,-0.1967,11.3883,1.6617,11.511
4.876869,-0.2109,9.7692,1.4292,9.875
4.886604,-0.2130,8.0989,1.2334,8.195
4.897370,-0.1854,6.4207,1.0404,6.507
4.907561,-0.1369,4.7139,0.8410,4.790
4.917905,-0.0866,3.0377,0.6044,3.098
4.927422,-0.0306,1.3403,0.3035,1.375
4.937346,0.0041,-0.2807,-0.0735,0.290
4.948388,-0.0058,-1.8867,-0.5780,1.973
4.957737,-0.0718,-3.3542,-1.2458,3.579
4.970962,-0.2479,-4.6129,-2.2270,5.128
4.978432,-0.6374,-5.2980,-3.7415,6.517
4.988448,-1.3181,-4.3643,-6.1320,7.641
4.998620,-2.1538,0.4749,-7.9059,8.208
5.008693,-1.9146,5.2344,-5.6282,7.921
5.018494,-1.2540,6.3699,-3.2180,7.246
5.029338,-0.8562,6.2195,-1.7810,6.526
5.038516,-0.6131,5.7197,-1.0178,5.842
5.049186,-0.4596,5.1732,-0.5573,5.223
5.059281,-0.3713,4.7018,-0.2748,4.724
5.071189,-0.3138,4.3243,-0.0898,4.337
5.079158,-0.2516,4.0776,0.0420,4.086
5.089611,-0.2094,3.9928,0.1276,4.000
5.100967,-0.1787,4.1224,0.1969,4.131
5.109913,-0.1216,4.5062,0.3024,4.518
5.119844,-0.0388,5.1672,0.4877,5.190
5.130148,0.1351,6.1138,0.8576,6.175
5.140071,0.5989,7.2688,1.3993,7.426
5.151520,3.5962,7.9079,2.0842,8.934
5.160355,3.9585,-7.4534,-2.0199,8.678
5.171900,1.4709,-6.1984,-2.0158,6.682
5.180928,0.7335,-4.1738,-1.4886,4.492
5.190564,0.3033,-2.0381,-0.7592,2.196
5.201308,-0.0162,0.1212,0.0467,0.131
5.211336,-0.2800,2.2536,0.8684,2.431
5.221081,-0.4984,4.3553,1.6507,4.684
5.231156,-0.6855,6.3436,2.3699,6.806
5.241839,-0.8496,8.2241,3.0158,8.801
5.251512,-0.9960,10.0032,3.5973,10.677
5.261932,-1.1028,11.6287,4.1105,12.383
5.271668,-1.1913,13.0958,4.5862,13.927
5.282454,-1.2401,14.3642,4.9918,15.257
5.295800,-1.2735,15.3924,5.3346,16.340
5.302188,-1.2929,16.1344,5.6088,17.130
5.312846,-1.3029,16.5469,5.8405,17.596
5.322494,-1.3078,16.5984,6.0002,17.698
5.333764,-1.3382,16.2578,6.1038,17.417
5.342713,-1.3663,15.5405,6.0467,16.731
5.352977,-1.3852,14.4982,5.8145,15.682
5.362954,-1.3849,13.1729,5.3932,14.301
5.373277,-1.3594,11.6056,4.7911,12.629
5.384032,-1.3009,9.8399,4.0475,10.719
5.393544,-1.2007,7.9335,3.2554,8.659
5.403455,-1.0496,5.9790,2.4560,6.548
5.413752,-0.8134,4.0038,1.6798,4.417
5.424493,-0.4972,2.0727,0.9026,2.315
5.434027,-0.0778,0.2749,0.1281,0.313
5.444605,0.4551,-1.3464,-0.6890,1.579
5.454395,1.1279,-2.7097,-1.6030,3.344
5.464711,2.0374,-3.6505,-2.6756,4.963
5.474753,3.3366,-3.7264,-3.9489,6.373
5.485586,4.9322,-1.7996,-5.2103,7.397
5.494808,5.5065,2.5985,-4.9555,7.851
5.505556,3.8455,5.8990,-2.7930,7.575
5.515317,2.2027,6.5558,-1.0419,6.994
5.525611,1.1566,6.2462,-0.1216,6.354
5.535578,0.4828,5.8170,0.4060,5.851
5.545979,0.0214,5.4479,0.6576,5.488
5.555758,-0.3468,5.1948,0.8216,5.271
5.570898,-0.7023,5.0952,0.9581,5.232
