time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.498704,-0.0014,0.0189,0.0144,0.024
0.508706,0.0017,-0.0276,-0.0210,0.035
0.519787,0.0039,-0.0763,-0.0583,0.096
0.529237,0.0051,-0.1270,-0.0972,0.160
0.539443,0.0051,-0.1776,-0.1365,0.224
0.549458,0.0038,-0.2255,-0.1743,0.285
0.559637,0.0016,-0.2700,-0.2100,0.342
0.579532,0.0007,-0.3080,-0.2412,0.391
0.580672,-0.0002,-0.3150,-0.2501,0.402
0.589942,-0.0007,-0.2922,-0.2339,0.374
0.600451,-0.0008,-0.2617,-0.2116,0.337
0.610260,-0.0006,-0.2034,-0.1674,0.263
0.620227,-0.0003,-0.1396,-0.1171,0.182
0.630592,-0.0001,-0.0707,-0.0604,0.093
0.640656,-0.0000,0.0016,0.0014,0.002
0.652865,-0.0002,0.0728,0.0647,0.097
0.660990,-0.0007,0.1433,0.1297,0.193
0.671298,-0.0015,0.1916,0.1752,0.260
0.681336,-0.0038,0.2392,0.2206,0.325
0.696787,-0.0062,0.2649,0.2449,0.361
0.702422,-0.0075,0.2899,0.2684,0.395
0.711392,-0.0090,0.3162,0.2933,0.431
0.721444,-0.0108,0.3438,0.3192,0.469
0.731798,-0.0129,0.3711,0.3448,0.507
0.741837,-0.0155,0.3983,0.3698,0.544
0.752436,-0.0182,0.4248,0.3934,0.579
0.762539,-0.0211,0.4487,0.4140,0.611
0.772097,-0.0233,0.4679,0.4300,0.636
0.782458,-0.0240,0.4605,0.4191,0.623
0.797717,-0.0231,0.4278,0.3875,0.578
0.802280,-0.0215,0.3904,0.3518,0.526
0.813092,-0.0185,0.3296,0.2935,0.442
0.823829,-0.0153,0.2678,0.2353,0.357
0.833650,-0.0120,0.2045,0.1772,0.271
0.843310,-0.0088,0.1428,0.1219,0.188
0.853900,-0.0054,0.0835,0.0702,0.109
0.863956,-0.0019,0.0282,0.0234,0.037
0.873107,0.0001,-0.0017,-0.0014,0.002
0.884020,0.0021,-0.0267,-0.0216,0.034
0.893857,0.0023,-0.0267,-0.0216,0.034
0.904778,0.0022,-0.0221,-0.0178,0.029
0.914491,0.0018,-0.0158,-0.0127,0.020
0.924071,0.0011,-0.0089,-0.0071,0.011
0.936021,-0.0001,0.0008,0.0007,0.001
0.945122,-0.0023,0.0151,0.0120,0.019
0.955722,-0.0052,0.0319,0.0252,0.041
0.965689,-0.0119,0.0684,0.0544,0.088
0.975244,-0.0178,0.0986,0.0789,0.128
0.986344,-0.0238,0.1272,0.1022,0.165
0.995444,-0.0299,0.1544,0.1246,0.201
1.005409,-0.0358,0.1794,0.1450,0.233
1.016245,-0.0408,0.1997,0.1616,0.260
1.025976,-0.0428,0.2105,0.1702,0.274
1.036906,-0.0434,0.2164,0.1749,0.282
1.046361,-0.0408,0.2124,0.1715,0.276
1.055996,-0.0372,0.2034,0.1642,0.264
1.067242,-0.0288,0.1674,0.1343,0.217
1.077008,-0.0200,0.1247,0.0994,0.161
1.087335,-0.0074,0.0519,0.0409,0.066
1.096854,0.0031,-0.0256,-0.0199,0.033
1.106784,0.0130,-0.1271,-0.0967,0.160
1.117358,0.0188,-0.2317,-0.1723,0.289
1.127501,0.0200,-0.3366,-0.2444,0.416
1.136998,0.0166,-0.4439,-0.3141,0.544
1.147919,0.0085,-0.5546,-0.3819,0.673
1.157432,-0.0043,-0.6678,-0.4466,0.803
1.173530,-0.0223,-0.7986,-0.5136,0.950
1.177732,-0.0413,-0.9249,-0.5709,1.088
1.188397,-0.0640,-1.0446,-0.6177,1.215
1.198466,-0.0849,-1.1137,-0.6248,1.280
1.208287,-0.0940,-1.1384,-0.6006,1.291
1.219591,-0.0945,-1.0925,-0.5369,1.221
1.228188,-0.0767,-0.9311,-0.4291,1.028
1.238507,-0.0447,-0.6391,-0.2813,0.700
1.248439,-0.0110,-0.2102,-0.0907,0.229
1.258715,0.0107,0.3481,0.1505,0.379
1.272866,0.0106,1.0273,0.4557,1.124
1.279410,-0.0151,1.8023,0.8257,1.982
1.289007,-0.0850,2.6707,1.2741,2.960
1.299378,-0.1897,3.5865,1.7674,4.003
1.309416,-0.3266,4.5365,2.3326,5.111
1.320767,-0.4914,5.4882,2.9265,6.239
1.330210,-0.6985,6.4400,3.5437,7.384
1.339528,-0.9261,7.3840,4.1769,8.534
1.350380,-1.1645,8.2694,4.8051,9.635
1.360228,-1.4049,9.0731,5.3881,10.646
1.372689,-1.6421,9.7774,5.9140,11.544
1.380690,-1.8263,10.3500,6.3559,12.282
1.390339,-1.9952,10.7783,6.7030,12.848
1.401050,-2.1069,10.9974,6.9377,13.172
1.410639,-2.1657,11.0172,7.0614,13.264
1.421089,-2.1639,10.8240,7.0610,13.103
1.431430,-2.1322,10.4092,6.8943,12.666
1.441147,-2.0120,9.7795,6.5525,11.942
1.452605,-1.8609,8.9495,6.0373,10.955
1.461815,-1.6299,7.9459,5.3949,9.742
1.472014,-1.3800,6.7893,4.6239,8.329
1.482058,-1.0974,5.5072,3.7662,6.762
1.491817,-0.7957,4.1425,2.8449,5.088
1.502620,-0.4943,2.6784,1.8555,3.296
1.513139,-0.2066,1.1848,0.8233,1.458
1.522412,0.0511,-0.3188,-0.2225,0.392
1.532792,0.2536,-1.8287,-1.2833,2.248
1.542695,0.3458,-3.3325,-2.3573,4.097
1.552330,0.1777,-4.7955,-3.3901,5.875
1.562914,-0.6557,-6.0266,-4.4162,7.500
1.572566,-4.7008,-5.7740,-4.7459,8.830
1.585345,-7.6000,4.3737,1.4150,8.882
1.593360,-4.4946,5.8239,3.0212,7.953
1.603135,-3.2844,5.5923,2.9501,7.125
1.612893,-2.7660,5.1878,2.7580,6.494
1.623701,-2.4407,4.9152,2.5640,6.057
1.634230,-2.3271,4.7526,2.4157,5.817
1.644219,-2.2725,4.7294,2.3071,5.732
1.654047,-2.3711,4.8415,2.2109,5.827
1.664586,-2.4685,5.0475,2.1767,6.026
1.674133,-2.7121,5.3383,2.1594,6.365
1.685658,-2.9799,5.6935,2.1510,6.777
1.694612,-3.3119,6.1232,2.1758,7.294
1.704871,-3.9958,6.5226,2.1007,7.932
1.715032,-5.4239,6.4818,1.7303,8.627
1.724962,-8.9753,2.3150,-0.5890,9.288
1.735697,-3.0818,-7.7338,-3.2479,8.936
1.745300,-0.4701,-7.3617,-2.8428,7.906
1.755169,0.1376,-6.1909,-2.3722,6.631
1.765803,0.2327,-4.7941,-1.8373,5.139
1.776010,0.2337,-3.2146,-1.2711,3.465
1.785921,0.1393,-1.5028,-0.6039,1.626
1.795973,-0.0298,0.2817,0.1159,0.306
1.805613,-0.2506,2.1328,0.8867,2.323
1.816563,-0.4993,3.9670,1.6622,4.330
1.826480,-0.7622,5.7923,2.4373,6.330
1.835800,-1.0259,7.5476,3.1703,8.250
1.846272,-1.2865,9.2250,3.8464,10.077
1.856256,-1.5364,10.7444,4.4297,11.723
1.866697,-1.7577,12.1410,4.9516,13.229
1.876783,-1.9643,13.3302,5.4046,14.518
1.886731,-2.1562,14.3485,5.7951,15.624
1.897195,-2.2662,15.1039,6.1034,16.447
1.907094,-2.3285,15.5980,6.3233,16.991
1.918711,-2.3420,15.8160,6.4470,17.239
1.927982,-2.2823,15.7487,6.4440,17.168
1.937714,-2.2034,15.3504,6.3331,16.751
1.948035,-2.1078,14.6546,6.0920,16.010
1.958100,-1.9921,13.6598,5.7435,14.951
1.972746,-1.8506,12.3705,5.2643,13.571
1.978195,-1.6491,10.8176,4.6289,11.881
1.988809,-1.4033,9.0880,3.8857,9.983
1.998357,-1.1352,7.1703,3.0589,7.878
2.008478,-0.8327,5.1516,2.1861,5.658
2.018845,-0.5150,3.0831,1.3043,3.387
2.029018,-0.1776,1.0124,0.4272,1.113
2.039682,0.1941,-1.0277,-0.4388,1.134
2.049432,0.6218,-2.9570,-1.3109,3.294
2.059560,1.1690,-4.6911,-2.2520,5.333
2.074083,2.0853,-5.9617,-3.3718,7.160
2.079932,4.3859,-5.1468,-5.4567,8.689
2.089462,4.0679,7.6728,-2.4027,9.011
2.099709,0.9102,7.9259,0.7257,8.011
2.109584,0.2511,7.0375,1.2028,7.144
2.119462,0.0553,6.4245,1.1998,6.536
2.129701,0.0129,6.0936,1.0621,6.186
2.140337,-0.0075,6.0474,0.9140,6.116
2.150273,-0.0133,6.2176,0.7548,6.263
2.160227,-0.0036,6.5615,0.5937,6.588
2.172131,0.0305,7.0416,0.3663,7.051
2.181469,0.0984,7.6194,-0.1712,7.622
2.191266,0.2443,8.0926,-1.2464,8.192
2.201874,0.6303,7.8274,-4.0365,8.829
2.211095,1.2510,1.6202,-8.9079,9.140
2.221058,0.8665,-5.5761,-6.6144,8.694
2.231637,0.5376,-6.5981,-4.2918,7.889
2.241587,0.3642,-6.2479,-3.0064,6.943
2.252219,0.2557,-5.4626,-2.1556,5.878
2.262035,0.1778,-4.4131,-1.5378,4.677
2.272021,0.1402,-3.2161,-1.0441,3.384
2.282665,0.0981,-1.8873,-0.5829,1.978
2.292261,0.0269,-0.4191,-0.1276,0.439
2.301893,-0.0899,1.1431,0.3469,1.198
2.312307,-0.2485,2.7611,0.8507,2.900
2.322407,-0.4488,4.3962,1.3770,4.629
2.332883,-0.6715,6.0215,1.9135,6.354
2.343518,-0.9050,7.6074,2.4780,8.052
2.352529,-1.1205,9.1304,3.0428,9.689
2.363599,-1.3291,10.5316,3.5974,11.208
2.373890,-1.5047,11.7959,4.1356,12.590
2.385146,-1.6646,12.8875,4.6202,13.791
2.394042,-1.7766,13.8270,5.0494,14.827
2.404294,-1.8672,14.5374,5.4074,15.622
2.413861,-1.8990,15.0611,5.6906,16.212
2.424345,-1.9103,15.3323,5.8824,16.533
2.435535,-1.8716,15.3577,5.9749,16.585
2.444348,-1.8193,15.1284,5.9762,16.367
2.454261,-1.7548,14.6408,5.8826,15.876
2.465068,-1.6767,13.8952,5.6706,15.101
2.474897,-1.5610,12.9017,5.3488,14.054
2.485874,-1.4090,11.6692,4.9288,12.746
2.495102,-1.2346,10.2176,4.3704,11.181
2.504812,-1.0191,8.5728,3.7112,9.397
2.515613,-0.7948,6.7804,2.9662,7.443
2.525010,-0.5518,4.9045,2.1583,5.387
2.535249,-0.3187,2.9851,1.3266,3.282
2.545699,-0.1039,1.0480,0.4660,1.152
2.555911,0.0821,-0.8822,-0.3928,0.969
2.566581,0.2103,-2.7266,-1.2303,2.999
2.576025,0.2501,-4.4238,-2.0347,4.876
2.586096,0.0723,-5.9038,-2.9199,6.587
2.596717,-0.5671,-6.9616,-4.0511,8.074
2.605997,-4.3034,-4.2722,-6.9583,9.230
2.616953,-3.7162,8.1398,-0.8630,8.989
2.626713,-1.9927,7.8917,0.9183,8.191
2.636599,-1.3337,7.3926,1.1693,7.602
2.647241,-1.0302,7.0287,1.1343,7.194
2.657142,-0.8675,6.8342,0.9826,6.959
2.671875,-0.7920,6.8257,0.7597,6.913
2.677123,-0.7579,6.9252,0.4352,6.980
2.687498,-0.7804,7.1318,0.0530,7.175
2.698063,-0.9430,7.3281,-0.6329,7.416
2.708043,-1.2036,7.4589,-1.6358,7.730
2.718314,-1.5687,7.2462,-3.1113,8.040
2.727873,-2.0287,6.1676,-5.1878,8.311
2.737807,-2.3716,3.4457,-7.3338,8.443
2.748466,-2.1919,-0.4494,-8.0143,8.321
2.758659,-1.6099,-3.4176,-6.9413,7.903
2.771772,-0.8564,-4.7981,-5.3640,7.248
2.778299,-0.3922,-4.9912,-3.9658,6.387
2.788664,-0.0836,-4.4983,-2.8239,5.312
2.799314,0.0548,-3.5731,-1.9332,4.063
2.808793,0.1054,-2.3809,-1.1519,2.647
2.819253,0.0645,-1.0217,-0.4635,1.124
2.829386,-0.0350,0.4615,0.2014,0.505
2.839534,-0.1667,1.9650,0.8347,2.141
2.850055,-0.3180,3.4875,1.4627,3.795
2.859189,-0.4779,5.0081,2.0799,5.444
2.872272,-0.6229,6.4794,2.6766,7.038
2.880486,-0.7628,7.9358,3.2624,8.614
2.890253,-0.8733,9.2720,3.7938,10.056
2.901314,-0.9732,10.5274,4.3019,11.414
2.910329,-1.0622,11.6346,4.7434,12.609
2.920356,-1.1161,12.6323,5.1309,13.680
2.931230,-1.1575,13.4433,5.4459,14.551
2.940694,-1.1875,14.0563,5.6885,15.210
2.951110,-1.1757,14.4602,5.8592,15.646
2.961808,-1.1498,14.6276,5.9511,15.834
2.971694,-1.0878,14.5300,5.9327,15.732
2.981689,-1.0124,14.1491,5.8028,15.326
2.991398,-0.9027,13.4918,5.5498,14.617
3.001557,-0.7849,12.5662,5.1949,13.620
3.011555,-0.6325,11.3932,4.7114,12.345
3.021396,-0.4834,10.0238,4.1411,10.856
3.032379,-0.3589,8.5103,3.5059,9.211
3.042216,-0.2434,6.9006,2.8458,7.468
3.052091,-0.1415,5.2305,2.1522,5.658
3.063059,-0.0607,3.5499,1.4581,3.838
3.072010,-0.0145,1.8266,0.7529,1.976
3.083262,0.0004,0.1123,0.0466,0.122
3.092974,-0.0226,-1.5160,-0.6386,1.645
3.103216,-0.0946,-3.0631,-1.3093,3.333
3.113357,-0.2498,-4.4690,-1.9831,4.896
3.123235,-0.4819,-5.6798,-2.6905,6.303
3.134656,-0.9443,-6.5714,-3.6002,7.552
3.143524,-2.0449,-6.6062,-5.0733,8.577
3.153350,-4.2368,-1.0960,-8.1482,9.249
3.164004,-2.6534,7.7219,-3.9678,9.078
3.174431,-1.2253,8.3822,-1.5505,8.612
3.188450,-0.6876,8.1917,-0.9291,8.273
3.193968,-0.3995,7.9846,-0.8159,8.036
3.204146,-0.2287,7.9021,-0.8692,7.953
3.214915,-0.1030,7.8662,-1.2080,7.959
3.224450,-0.0153,7.9085,-1.7340,8.096
3.234364,-0.1326,7.8955,-2.5101,8.286
3.244352,-0.3413,7.6265,-3.9015,8.573
3.255249,-0.7195,6.0982,-6.4145,8.880
3.265634,-1.1571,0.8921,-8.8905,9.010
3.275456,-0.9722,-4.6854,-7.2035,8.648
3.285210,-0.6869,-6.1895,-4.9595,7.961
3.295376,-0.4742,-6.0627,-3.5986,7.066
3.305212,-0.3213,-5.4236,-2.6385,6.040
3.315967,-0.1450,-4.4649,-1.9222,4.863
3.325324,-0.0480,-3.3225,-1.3299,3.579
3.336019,0.0134,-2.0154,-0.7729,2.159
3.346960,0.0131,-0.6117,-0.2314,0.654
3.356031,-0.0282,0.8807,0.3304,0.941
3.371363,-0.0950,2.3918,0.9033,2.558
3.376761,-0.1785,3.9385,1.4925,4.216
3.386638,-0.2725,5.4488,2.0917,5.843
3.396784,-0.3760,6.9543,2.6956,7.468
3.406844,-0.4863,8.4012,3.2892,9.035
3.417381,-0.6046,9.8258,3.8784,10.581
3.427493,-0.7272,11.0875,4.4050,11.953
3.436972,-0.8540,12.2421,4.8855,13.209
3.447994,-0.9810,13.2007,5.2987,14.258
3.457386,-1.1067,13.9777,5.6465,15.116
3.471865,-1.2291,14.5395,5.9208,15.747
3.477744,-1.3439,14.8641,6.0806,16.116
3.487835,-1.4472,14.9577,6.1694,16.245
3.498089,-1.5063,14.8063,6.1453,16.102
3.507865,-1.5472,14.4221,6.0490,15.716
3.518157,-1.5295,13.7979,5.8673,15.071
3.528525,-1.4674,12.9302,5.5649,14.153
3.538560,-1.3549,11.8436,5.1744,12.995
3.549108,-1.2285,10.5520,4.6602,11.600
3.559279,-1.0886,9.0903,4.0589,10.015
3.571746,-0.9350,7.4971,3.3708,8.273
3.579254,-0.7691,5.8523,2.6578,6.473
3.589197,-0.5809,4.1320,1.8967,4.584
3.600657,-0.3674,2.4096,1.1218,2.683
3.610185,-0.1175,0.6976,0.3311,0.781
3.619526,0.1870,-0.9826,-0.4796,1.109
3.629953,0.5540,-2.5160,-1.2902,2.881
3.640224,1.0232,-3.8608,-2.1479,4.535
3.651023,1.6616,-4.8795,-3.1284,6.030
3.660114,2.5885,-5.2679,-4.3443,7.302
3.670509,3.9958,-3.8058,-6.1823,8.287
3.680346,4.8539,1.7939,-7.0740,8.765
3.690489,3.0573,6.7902,-4.3202,8.609
3.701326,1.6135,7.6721,-2.3170,8.175
3.711240,0.8806,7.6286,-1.4966,7.824
3.720715,0.4442,7.4792,-1.0507,7.566
3.731408,0.2570,7.3814,-0.9997,7.453
3.741646,0.0945,7.3659,-1.0379,7.439
3.751818,-0.0695,7.3961,-1.3263,7.514
3.761886,-0.2603,7.4965,-1.7822,7.710
3.772218,-0.5076,7.4971,-2.5825,7.946
3.782310,-0.8256,7.2718,-3.6339,8.171
3.791862,-1.3212,6.4323,-5.3386,8.463
3.801851,-1.9352,4.0061,-7.4493,8.677
3.812176,-2.2198,-0.3641,-8.3773,8.674
3.822031,-1.8495,-4.1292,-7.0250,8.356
3.832763,-1.1589,-5.7134,-5.1277,7.764
3.842361,-0.6687,-5.8372,-3.6790,6.932
3.852241,-0.2620,-5.3244,-2.6116,5.936
3.862927,0.0058,-4.4379,-1.8619,4.813
3.872692,0.1339,-3.3230,-1.2274,3.545
3.887968,0.1470,-2.0396,-0.7018,2.162
3.892943,0.0601,-0.6362,-0.2119,0.673
3.903599,-0.1009,0.8796,0.2887,0.931
3.913889,-0.3144,2.4243,0.8046,2.574
3.923472,-0.5596,3.9797,1.3539,4.241
3.933880,-0.7988,5.4865,1.9259,5.869
3.944250,-1.0245,6.9786,2.5122,7.487
3.953863,-1.2292,8.4485,3.1062,9.085
3.964537,-1.3990,9.7863,3.6856,10.550
3.974242,-1.5539,11.0255,4.2279,11.910
3.988314,-1.6652,12.1460,4.7544,13.149
3.994932,-1.7588,13.0865,5.2116,14.195
4.004776,-1.8115,13.8377,5.6054,15.039
4.015152,-1.8492,14.4040,5.9402,15.690
4.024598,-1.8704,14.7542,6.2075,16.116
4.035179,-1.8519,14.8710,6.4023,16.296
4.045757,-1.8145,14.7355,6.4932,16.205
4.055318,-1.7186,14.3506,6.5077,15.851
4.067600,-1.5703,13.7221,6.4350,15.237
4.075363,-1.3801,12.8531,6.2420,14.355
4.087766,-1.1331,11.7533,5.9414,13.218
4.095734,-0.8834,10.4515,5.5287,11.857
4.105728,-0.6151,8.9691,4.9571,10.266
4.116187,-0.3687,7.3743,4.2737,8.531
4.126293,-0.1597,5.7145,3.4602,6.682
4.136363,-0.0208,4.0561,2.5753,4.805
4.146589,0.0486,2.3678,1.5869,2.851
4.156491,0.0373,0.7228,0.5168,0.889
4.171609,-0.0709,-0.7814,-0.6046,0.991
4.176946,-0.3159,-2.0899,-1.7954,2.773
4.186758,-0.7478,-3.0953,-3.0771,4.428
4.197138,-1.4908,-3.4752,-4.4781,5.861
4.207978,-2.5444,-2.6874,-5.8831,6.950
4.219836,-3.6829,-0.1691,-6.7085,7.655
4.227709,-4.0259,3.3254,-5.8324,7.828
4.237366,-3.5141,5.4981,-3.9819,7.644
4.248055,-2.8013,6.2047,-2.6138,7.292
4.257692,-2.3303,6.3445,-1.8274,7.002
4.270523,-2.0150,6.3502,-1.2976,6.787
4.278139,-1.8313,6.3538,-1.0220,6.691
4.288086,-1.6546,6.4432,-0.8154,6.702
4.298914,-1.5760,6.6318,-0.6549,6.848
4.308760,-1.5356,6.8761,-0.6160,7.072
4.319122,-1.5789,7.2152,-0.6020,7.410
4.329537,-1.6832,7.5773,-0.8358,7.807
4.339380,-1.9524,7.9460,-1.3437,8.292
4.350320,-2.6291,7.7727,-3.3061,8.846
4.359928,-3.4371,2.2626,-8.2516,9.221
4.369715,-1.3619,-5.8147,-6.4626,8.799
4.380014,-0.4120,-6.6776,-4.2348,7.918
4.389661,-0.0954,-6.1261,-3.0533,6.846
4.400446,0.0246,-5.1882,-2.2024,5.636
4.409792,0.0950,-4.0626,-1.5459,4.348
4.420341,0.0767,-2.7827,-0.9957,2.956
4.430117,0.0424,-1.4117,-0.4803,1.492
4.440269,-0.0014,0.0442,0.0147,0.047
4.450762,-0.0503,1.5769,0.5068,1.657
4.460772,-0.1005,3.1334,0.9927,3.288
4.470918,-0.1515,4.7297,1.4772,4.957
4.480845,-0.2020,6.2852,1.9475,6.583
4.491507,-0.2525,7.8255,2.4127,8.193
4.501660,-0.3019,9.2320,2.8570,9.669
4.511226,-0.3502,10.5407,3.2891,11.048
4.521300,-0.3982,11.6622,3.6775,12.235
4.531339,-0.4436,12.6465,4.0479,13.286
4.541897,-0.4824,13.3990,4.3422,14.093
4.552076,-0.4900,13.9526,4.5740,14.691
4.561902,-0.4932,14.2832,4.7398,15.057
4.571976,-0.4902,14.3667,4.8138,15.160
4.582421,-0.4517,14.1930,4.8228,14.997
4.591999,-0.4065,13.7666,4.7412,14.566
4.602472,-0.3518,13.0979,4.6159,13.892
4.612634,-0.2670,12.1905,4.3779,12.956
4.622751,-0.1812,11.0608,4.0607,11.784
4.633942,-0.0997,9.7335,3.6420,10.393
4.642732,-0.0270,8.2370,3.1481,8.818
4.653367,0.0318,6.6077,2.5861,7.096
4.664202,0.0707,4.8878,1.9455,5.261
4.673698,0.0824,3.0894,1.2640,3.339
4.688447,0.0560,1.3025,0.5517,1.416
4.693323,-0.0299,-0.4523,-0.2005,0.496
4.703335,-0.2089,-2.0859,-0.9743,2.312
4.714135,-0.5496,-3.5649,-1.7791,4.022
4.724216,-1.1840,-4.7558,-2.6337,5.564
4.736033,-2.3556,-5.3884,-3.5437,6.866
4.744938,-4.4822,-4.6181,-4.5222,7.866
4.754232,-6.7614,-0.9703,-4.8503,8.378
4.765064,-6.6582,3.6795,-3.3617,8.317
4.774737,-5.3117,5.6324,-1.9141,7.975
4.787665,-4.1887,6.2530,-1.2904,7.636
4.795582,-3.5245,6.4106,-1.0506,7.391
4.804775,-3.1138,6.4705,-0.9231,7.240
4.815549,-2.8588,6.5087,-1.0100,7.180
4.826056,-2.7160,6.5715,-1.1615,7.205
4.835723,-2.7194,6.6477,-1.5202,7.341
4.846016,-2.8002,6.7041,-2.0005,7.536
4.855848,-3.0459,6.6442,-2.7621,7.814
4.867197,-3.3563,6.1550,-4.0254,8.084
4.876632,-3.7650,4.6499,-5.8238,8.349
4.885728,-3.7970,1.4581,-7.4195,8.461
4.896722,-2.9912,-2.4525,-7.3243,8.283
4.906623,-1.9020,-4.8094,-5.8054,7.775
4.918248,-1.0934,-5.4792,-4.2150,6.999
4.927191,-0.5865,-5.1198,-3.0353,5.981
4.936834,-0.2588,-4.3155,-2.1587,4.832
4.947357,-0.0876,-3.2040,-1.4470,3.517
4.956768,-0.0129,-1.9706,-0.8268,2.137
4.968173,0.0047,-0.6135,-0.2414,0.659
4.977758,-0.0146,0.8153,0.3077,0.872
4.987279,-0.0673,2.3044,0.8302,2.450
4.997877,-0.1447,3.8345,1.3417,4.065
5.008103,-0.2401,5.3792,1.8420,5.691
5.017457,-0.3498,6.9790,2.3699,7.379
5.028106,-0.4917,8.5718,2.8935,9.060
5.037987,-0.6420,10.0505,3.3991,10.629
5.048093,-0.7992,11.4427,3.8937,12.113
5.058119,-0.9608,12.6747,4.3624,13.439
5.068016,-1.1235,13.7313,4.7635,14.577
5.078630,-1.2834,14.5803,5.0996,15.500
5.088362,-1.4372,15.2068,5.3712,16.191
5.100110,-1.5779,15.5658,5.5673,16.607
5.109455,-1.6694,15.6344,5.6944,16.723
5.119562,-1.7413,15.4143,5.7352,16.539
5.129654,-1.7917,14.8975,5.6468,16.032
5.139349,-1.7918,14.1007,5.4276,15.215
5.150688,-1.7684,13.0536,5.0796,14.118
5.159383,-1.7213,11.8077,4.6515,12.807
5.169894,-1.6450,10.3832,4.1432,11.300
5.179880,-1.5346,8.8196,3.5758,9.640
5.190179,-1.3483,7.1430,2.9516,7.846
5.199788,-1.1218,5.4069,2.2813,5.975
5.210815,-0.8484,3.6733,1.5904,4.092
5.220770,-0.5007,1.9082,0.8473,2.147
5.230722,-0.0501,0.1695,0.0779,0.193
5.240646,0.4979,-1.4568,-0.6979,1.690
5.251287,1.1858,-2.8865,-1.4842,3.456
5.261322,2.0821,-4.0135,-2.2551,5.053
5.271402,3.3150,-4.5516,-3.1240,6.439
5.281243,5.0208,-3.9169,-4.0436,7.543
5.291325,6.8403,-0.6721,-4.5774,8.258
5.303204,6.4042,4.2073,-3.4628,8.409
5.311931,4.4449,6.6146,-1.7013,8.149
5.321560,3.0168,7.2156,-0.7742,7.859
5.332989,2.1042,7.3471,-0.3440,7.650
5.341731,1.5063,7.4301,-0.2204,7.584
5.352194,1.0180,7.5533,-0.3015,7.628
5.361748,0.5607,7.7612,-0.4757,7.796
5.372157,0.0040,7.9590,-1.0550,8.029
5.387335,-0.7957,8.0579,-2.0285,8.347
5.392650,-1.7922,7.5049,-3.9284,8.658
5.403041,-3.2029,4.8641,-6.7190,8.892
5.413314,-3.8001,-0.6336,-7.9608,8.844
5.423465,-2.9445,-4.3856,-6.5460,8.411
5.433732,-1.9598,-5.6278,-4.9752,7.763
5.444042,-1.3125,-5.6333,-3.8242,6.934
5.453406,-0.8981,-5.2032,-2.8531,6.002
5.463857,-0.6081,-4.4459,-2.1348,4.969
5.473546,-0.3856,-3.4804,-1.4952,3.808
5.487546,-0.2141,-2.3476,-0.9436,2.539
5.493555,-0.0741,-1.0736,-0.4153,1.153
5.504006,0.0137,0.2609,0.0991,0.279
5.514209,0.0650,1.6578,0.6189,1.771
5.524859,0.0877,3.0566,1.1256,3.258
