time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.271321,-1.0343,4.2052,4.3549,6.142
1.281728,-1.1478,4.9854,5.3249,7.384
1.291127,-1.2417,5.7553,6.2599,8.594
1.301878,-1.3128,6.4466,7.1121,9.688
1.311428,-1.3459,7.0651,7.8741,10.664
1.321386,-1.3540,7.5928,8.5023,11.479
1.332285,-1.2817,7.9590,8.9893,12.075
1.342053,-1.1638,8.2273,9.3541,12.512
1.352200,-1.0054,8.3520,9.5869,12.754
1.362942,-0.8372,8.3482,9.6744,12.806
1.371676,-0.6658,8.2145,9.6115,12.661
1.383008,-0.5226,7.9384,9.3992,12.314
1.392721,-0.3817,7.5081,9.0082,11.733
1.403313,-0.2443,6.9307,8.4275,10.914
1.412722,-0.1133,6.2241,7.6514,9.864
1.423317,0.0067,5.4419,6.7244,8.651
1.433162,0.1067,4.5558,5.6077,7.226
1.443398,0.1607,3.6137,4.3789,5.680
1.453038,0.1813,2.5931,3.0726,4.025
1.463526,0.1492,1.5437,1.7778,2.359
1.473211,0.0583,0.4423,0.4942,0.666
1.488383,-0.1178,-0.6601,-0.7137,0.979
1.494104,-0.4219,-1.7370,-1.8182,2.550
1.504337,-0.9237,-2.7467,-2.7804,4.016
1.514233,-1.7221,-3.6816,-3.5228,5.379
1.524378,-2.9821,-4.3335,-3.8876,6.541
1.535258,-4.7652,-4.5449,-3.5826,7.497
1.544434,-7.1305,-3.5609,-1.7353,8.157
1.554824,-8.1747,-0.6663,1.6573,8.368
1.565755,-6.7698,2.0598,4.0671,8.162
1.575073,-5.0858,3.3718,4.8375,7.787
1.588411,-3.9683,3.9423,4.8796,7.423
1.595243,-3.2789,4.1107,4.8104,7.127
1.604853,-2.8227,4.1787,4.6998,6.893
1.615867,-2.5991,4.2179,4.6439,6.791
1.626326,-2.4119,4.2488,4.5969,6.708
1.635677,-2.3807,4.2319,4.7044,6.761
1.645770,-2.4336,4.2433,4.8617,6.897
1.655810,-2.5722,4.1110,5.2118,7.119
1.666476,-2.7171,3.8774,5.7822,7.473
1.676506,-2.8428,2.9670,6.8042,7.949
1.688789,-2.5093,0.1602,8.0504,8.434
1.696357,-0.6950,-5.5447,6.4902,8.564
1.706917,0.8854,-7.6377,1.9189,7.925
1.717137,1.1718,-6.6901,-0.4102,6.804
1.727591,1.0137,-5.2128,-1.1465,5.433
1.737102,0.6990,-3.6334,-1.1679,3.880
1.747919,0.3722,-1.9752,-0.7893,2.159
1.756738,0.0510,-0.2771,-0.1273,0.309
1.769381,-0.2582,1.4372,0.7265,1.631
1.777223,-0.5507,3.1198,1.6821,3.587
1.788291,-0.8289,4.7621,2.6727,5.523
1.798469,-1.0937,6.3293,3.6538,7.390
1.808055,-1.3455,7.8043,4.5863,9.152
1.818941,-1.5589,9.1130,5.4052,10.709
1.828602,-1.7570,10.3149,6.1436,12.134
1.838337,-1.9074,11.3396,6.7857,13.352
1.848480,-2.0409,12.2046,7.3128,14.373
1.858558,-2.1340,12.9010,7.7558,15.203
1.868776,-2.1711,13.3821,8.0723,15.778
1.879028,-2.1567,13.6401,8.2810,16.102
1.888942,-2.0835,13.6516,8.3935,16.160
1.899278,-1.9618,13.3962,8.3496,15.907
1.908677,-1.8235,12.9059,8.1775,15.387
1.919309,-1.6711,12.1706,7.8229,14.564
1.929413,-1.5078,11.2163,7.3105,13.473
1.939763,-1.3333,10.0488,6.6311,12.113
1.951774,-1.1470,8.6889,5.7889,10.504
1.960086,-0.9474,7.1604,4.7932,8.669
1.969891,-0.7351,5.4982,3.6828,6.658
1.979847,-0.5109,3.7683,2.5195,4.562
1.990154,-0.2718,2.0212,1.3483,2.445
2.001930,-0.0310,0.2314,0.1546,0.280
2.010463,0.1949,-1.4777,-0.9959,1.793
2.020445,0.4149,-3.0654,-2.1132,3.746
2.030750,0.6329,-4.4757,-3.2587,5.572
2.040606,1.0105,-5.5168,-4.5954,7.251
2.052479,1.9714,-5.1306,-6.7819,8.729
2.060695,2.6640,8.6033,-1.8210,9.189
2.070830,0.7684,7.7370,2.3367,8.119
2.081441,0.3836,6.5359,2.6833,7.076
2.091798,0.2470,5.6390,2.6145,6.220
2.101631,0.1821,4.9562,2.4652,5.538
2.112055,0.1435,4.4600,2.3320,5.035
2.121728,0.1183,4.1868,2.2406,4.750
2.132683,0.0647,4.0905,2.2751,4.681
2.142280,0.0167,4.2104,2.4240,4.858
2.152100,-0.0362,4.4939,2.7597,5.274
2.162748,-0.0295,4.9545,3.3235,5.966
2.172538,0.1114,5.4281,4.2833,6.915
2.182533,0.7852,5.2951,6.0596,8.085
2.193132,4.1088,-2.4595,7.6887,9.058
2.202742,2.4962,-7.4579,-1.0612,7.936
2.213232,1.4001,-5.4660,-2.0649,6.008
2.222954,0.7919,-3.3818,-1.6175,3.831
2.234940,0.2902,-1.3076,-0.7013,1.512
2.243662,-0.1550,0.7214,0.4152,0.847
2.253899,-0.5633,2.6706,1.6109,3.169
2.264375,-0.9446,4.5222,2.8038,5.404
2.274111,-1.2820,6.2081,3.9008,7.443
2.288692,-1.6001,7.7774,4.9129,9.337
2.294163,-1.8974,9.1645,5.7768,10.998
2.304401,-2.1816,10.4002,6.5445,12.480
2.315173,-2.4523,11.4613,7.1791,13.745
2.324309,-2.6886,12.3449,7.6976,14.795
2.335295,-2.9113,13.0283,8.1255,15.628
2.344844,-3.1110,13.4743,8.4178,16.189
2.355580,-3.2418,13.6654,8.6129,16.475
2.365586,-3.2809,13.5723,8.6552,16.428
2.375706,-3.2571,13.1899,8.5468,16.051
2.388398,-3.1303,12.5293,8.2563,15.328
2.395216,-2.9648,11.6064,7.7571,14.271
2.405112,-2.6911,10.4136,7.0344,12.852
2.416292,-2.3579,8.9898,6.1041,11.119
2.425791,-1.9622,7.3756,4.9935,9.121
2.436157,-1.5357,5.6554,3.7936,6.981
2.446071,-1.0747,3.8463,2.5303,4.728
2.455806,-0.5861,2.0248,1.2969,2.475
2.466578,-0.0757,0.2511,0.1557,0.305
2.477132,0.4573,-1.4467,-0.8629,1.746
2.488176,1.0208,-3.0518,-1.7389,3.658
2.496674,1.6217,-4.5074,-2.4875,5.398
2.507359,2.3322,-5.8354,-3.0672,6.993
2.517709,3.3247,-6.9416,-3.3364,8.389
2.527443,8.4834,-4.1416,1.3777,9.540
2.537619,-0.4424,7.3019,4.9984,8.860
2.547337,-1.3715,6.6620,4.1685,7.977
2.558278,-1.4868,6.1224,3.7295,7.321
2.568513,-1.5025,5.7134,3.4737,6.853
2.578307,-1.5954,5.4304,3.3393,6.572
2.588238,-1.6858,5.3034,3.3710,6.506
2.598843,-1.9095,5.2667,3.5208,6.617
2.608471,-2.2409,5.2814,3.8530,6.911
2.618931,-2.8693,5.1441,4.4207,7.365
2.628938,-4.1077,4.4132,5.1920,7.957
2.638981,-6.1954,1.3154,5.6755,8.504
2.648933,-6.0102,-5.4337,2.5386,8.491
2.659187,-3.0627,-6.8962,-0.5938,7.569
2.669155,-1.4361,-5.8714,-1.5250,6.234
2.679641,-0.6158,-4.3346,-1.5825,4.655
2.688891,-0.1918,-2.6287,-1.1772,2.887
2.700732,-0.0193,-0.9147,-0.4679,1.028
2.710143,-0.0118,0.8183,0.4581,0.938
2.719304,-0.1072,2.4544,1.4527,2.854
2.729822,-0.2635,4.0366,2.4705,4.740
2.739976,-0.4509,5.4856,3.4289,6.485
2.751420,-0.6395,6.8533,4.3412,8.138
2.760350,-0.8333,8.0794,5.1643,9.625
2.770859,-1.0103,9.1879,5.9262,10.980
2.781000,-1.1873,10.1712,6.6259,12.197
2.790660,-1.3609,10.9904,7.2552,13.239
2.801071,-1.5034,11.6518,7.8066,14.106
2.811132,-1.6392,12.1521,8.2770,14.794
2.820842,-1.7636,12.4689,8.6569,15.282
2.831536,-1.8735,12.5861,8.9045,15.531
2.841600,-1.9342,12.4814,9.0035,15.511
2.851592,-1.9766,12.1402,8.9474,15.210
2.861964,-1.9969,11.5718,8.7249,14.629
2.871401,-1.9606,10.7903,8.3141,13.762
2.888063,-1.8640,9.8119,7.6879,12.604
2.892420,-1.6955,8.6601,6.8386,11.164
2.901993,-1.4677,7.4037,5.8182,9.530
2.912138,-1.2188,6.0313,4.6903,7.737
2.922102,-0.9447,4.6411,3.5631,5.927
2.932389,-0.6625,3.1986,2.4319,4.072
2.942715,-0.3817,1.8072,1.3598,2.294
2.952560,-0.0990,0.4462,0.3341,0.566
2.963223,0.2013,-0.8550,-0.6362,1.085
2.972943,0.5411,-2.0829,-1.5360,2.644
2.983372,0.9484,-3.2363,-2.3477,4.109
2.993625,1.4690,-4.3080,-3.0329,5.470
3.004180,2.2897,-5.2307,-3.5113,6.703
3.013528,3.7214,-5.8452,-3.5747,7.797
3.024098,6.6013,-5.1554,-2.2351,8.669
3.034280,8.4928,0.8107,2.8012,8.979
3.044367,5.0346,4.8650,4.8751,8.531
3.054775,3.1762,5.4190,4.9178,7.977
3.064864,2.3249,5.4409,4.6207,7.507
3.074881,1.9182,5.2799,4.4623,7.174
3.087766,1.6975,5.1228,4.3599,6.938
3.094867,1.6644,5.0287,4.3960,6.884
3.104479,1.8224,4.9161,4.5568,6.946
3.115296,2.1641,4.7911,4.8561,7.157
3.125000,2.9071,4.4322,5.2246,7.443
3.134551,4.2342,3.3563,5.7012,7.855
3.144900,6.0518,0.3953,5.4514,8.155
3.155493,6.1686,-3.9986,3.1358,7.992
3.166108,4.3236,-5.7139,0.5428,7.186
3.175466,2.6881,-5.2306,-0.7446,5.928
3.187728,1.5584,-3.9275,-1.0858,4.363
3.195770,0.7550,-2.3031,-0.8416,2.566
3.205845,0.1545,-0.5579,-0.2373,0.626
3.216533,-0.2965,1.2274,0.5690,1.385
3.226640,-0.6400,3.0023,1.4711,3.404
3.236176,-0.9146,4.7635,2.4237,5.422
3.246611,-1.1360,6.4374,3.3458,7.343
3.256753,-1.3203,7.9857,4.2220,9.129
3.268047,-1.4777,9.4055,5.0196,10.763
3.277402,-1.6105,10.6293,5.7347,12.185
3.287317,-1.7242,11.7006,6.3691,13.433
3.297700,-1.7904,12.5242,6.8691,14.396
3.307973,-1.8119,13.1195,7.2683,15.107
3.317286,-1.7773,13.4640,7.5351,15.531
3.328003,-1.6804,13.5452,7.6545,15.649
3.337390,-1.5637,13.3396,7.6152,15.440
3.348421,-1.4091,12.8253,7.4097,14.879
3.358349,-1.2455,12.0126,7.0302,13.974
3.368074,-1.0741,10.9192,6.4612,12.733
3.379069,-0.8963,9.5865,5.6933,11.186
3.388382,-0.7170,8.0540,4.7652,9.386
3.398365,-0.5403,6.3614,3.6904,7.374
3.408958,-0.3828,4.5142,2.5510,5.199
3.418748,-0.2237,2.6101,1.4279,2.984
3.429111,-0.0624,0.6836,0.3573,0.774
3.439038,0.1234,-1.2465,-0.6162,1.396
3.449534,0.3419,-3.1230,-1.4336,3.453
3.459525,0.6069,-4.9072,-2.0119,5.338
3.469716,0.9855,-6.6851,-2.0820,7.071
3.480069,1.7162,-8.3498,-0.3677,8.532
3.489571,1.9509,-0.7316,8.9367,9.176
3.501260,0.3182,5.3059,6.4089,8.326
3.510538,-0.0302,5.5581,4.9483,7.442
3.520044,-0.0406,5.3481,4.1730,6.784
3.530423,-0.0416,5.1205,3.6922,6.313
3.540594,-0.0455,5.0787,3.3957,6.110
3.551189,-0.0579,5.1721,3.2082,6.087
3.560970,-0.0880,5.4851,3.0827,6.293
3.571773,-0.1452,5.9668,2.9580,6.661
3.581234,-0.2518,6.6164,2.7362,7.164
3.590955,-0.4545,7.3960,2.3149,7.763
3.601845,-0.8891,8.3287,0.9392,8.429
3.611537,-2.0957,7.9024,-3.9836,9.094
3.621164,-1.3510,-2.4725,-8.4610,8.918
3.631835,-0.4143,-5.1477,-5.9767,7.899
3.641794,-0.1273,-4.9886,-4.3957,6.650
3.651624,-0.0182,-4.1191,-3.2147,5.225
3.663520,0.0178,-3.0167,-2.1910,3.728
3.672083,0.0201,-1.7392,-1.2085,2.118
3.687429,0.0059,-0.3978,-0.2675,0.479
3.692651,-0.0178,1.0318,0.6780,1.235
3.703114,-0.0467,2.4349,1.5706,2.898
3.712623,-0.0823,3.9022,2.4857,4.627
3.722693,-0.1375,5.3244,3.3485,6.291
3.734218,-0.2011,6.7378,4.1955,7.940
3.743269,-0.2705,8.0394,4.9648,9.453
3.753351,-0.3446,9.2711,5.7030,10.890
3.764022,-0.4203,10.3413,6.3254,12.130
3.773563,-0.4937,11.2626,6.8675,13.200
3.788290,-0.5348,12.0163,7.3284,14.085
3.793736,-0.5702,12.5999,7.7058,14.781
3.804957,-0.5978,12.9984,7.9917,15.270
3.814386,-0.6151,13.2029,8.1909,15.549
3.824493,-0.5751,13.1805,8.2520,15.561
3.834642,-0.5279,12.9120,8.1627,15.285
3.844468,-0.4762,12.4058,7.9116,14.722
3.854332,-0.4223,11.6593,7.4754,13.856
3.864532,-0.3704,10.6744,6.8755,12.702
3.875018,-0.3209,9.5015,6.1451,11.320
3.887881,-0.2737,8.1860,5.3117,9.762
3.894998,-0.2264,6.7609,4.4154,8.078
3.904870,-0.1954,5.3214,3.5005,6.373
3.917044,-0.1535,3.7861,2.5178,4.549
3.925691,-0.0935,2.2550,1.5204,2.721
3.935864,-0.0313,0.7370,0.5056,0.894
3.945663,0.0313,-0.7275,-0.5075,0.888
3.955984,0.0905,-2.1280,-1.5075,2.609
3.967621,0.1399,-3.4070,-2.4829,4.218
3.976493,0.1730,-4.5319,-3.4594,5.704
3.986442,0.2942,-5.4353,-4.4891,7.056
3.996475,0.5603,-5.9208,-5.7025,8.239
4.006641,1.6738,-3.9938,-8.1588,9.237
4.017178,1.9816,9.1030,0.2797,9.320
4.026995,1.0468,8.0087,3.1151,8.657
4.036702,0.8533,7.2624,3.6101,8.155
4.046903,0.8143,6.8668,3.6984,7.842
4.057100,0.8663,6.6832,3.7660,7.720
4.067487,1.0242,6.6332,3.9884,7.807
4.077865,1.3487,6.6061,4.4273,8.066
4.087389,2.0539,6.5154,5.0205,8.478
4.097843,4.1839,4.8704,6.2246,8.943
4.107874,7.0207,-3.1215,5.0881,9.215
4.117550,4.0635,-7.6081,-0.1755,8.627
4.128351,2.4849,-7.0345,-1.6053,7.631
4.138432,1.6628,-5.9272,-1.8738,6.435
4.148419,1.1673,-4.6059,-1.7063,5.049
4.158870,0.7429,-3.1645,-1.2944,3.499
4.168351,0.3599,-1.6270,-0.7156,1.813
4.179123,0.0027,-0.0127,-0.0059,0.014
4.188667,-0.3336,1.6389,0.7952,1.852
4.200684,-0.6459,3.2444,1.6302,3.688
4.208850,-0.9443,4.8238,2.4891,5.510
4.219137,-1.2187,6.2608,3.3262,7.194
4.229125,-1.4480,7.5762,4.0847,8.728
4.239281,-1.6551,8.7174,4.7688,10.073
4.250334,-1.8241,9.6894,5.3517,11.218
4.259579,-1.9756,10.5033,5.8578,12.188
4.269794,-2.0874,11.1375,6.2781,12.954
4.280079,-2.1785,11.5856,6.6080,13.514
4.290071,-2.2214,11.8376,6.8107,13.837
4.300799,-2.2111,11.8840,6.9165,13.927
4.310114,-2.1476,11.7093,6.8700,13.745
4.321024,-2.0271,11.3119,6.6754,13.290
4.330933,-1.8592,10.6946,6.3322,12.567
4.341023,-1.6701,9.8786,5.8517,11.602
4.351179,-1.4324,8.8652,5.2340,10.394
4.361388,-1.1832,7.6702,4.5123,8.977
4.371161,-0.9126,6.3506,3.7052,7.409
4.381418,-0.6457,4.8788,2.8208,5.672
4.391235,-0.3958,3.3370,1.9004,3.861
4.401837,-0.1768,1.7399,0.9756,2.003
4.412099,-0.0107,0.1356,0.0745,0.155
4.421397,0.0675,-1.4157,-0.7469,1.602
4.433372,0.0342,-2.8891,-1.4537,3.234
4.442404,-0.1845,-4.2766,-2.0029,4.726
4.452071,-0.6866,-5.5694,-2.3158,6.071
4.462451,-1.8012,-6.6655,-2.1802,7.241
4.472446,-4.0202,-7.0361,-0.9860,8.163
4.487879,-7.0244,-4.5171,2.1157,8.615
4.492358,-7.1575,0.2875,4.6149,8.521
4.503148,-5.8276,2.6978,5.0308,8.158
4.513390,-4.9767,3.6361,4.8974,7.872
4.523386,-4.5961,3.9600,4.7317,7.694
4.534177,-4.5642,3.9981,4.6489,7.644
4.543150,-4.9028,3.9045,4.5382,7.738
4.553566,-5.5836,3.4450,4.4605,7.934
4.564061,-6.6824,2.2767,4.2740,8.253
4.573992,-7.8805,-0.6210,3.2867,8.561
4.587659,-6.5709,-5.4524,0.4339,8.549
4.593623,-3.2471,-6.9679,-1.8945,7.917
4.604604,-1.2245,-6.2404,-2.4882,6.829
4.615163,-0.3661,-4.9303,-2.3269,5.464
4.624945,-0.0306,-3.4612,-1.8047,3.904
4.634916,0.0588,-1.9401,-1.0787,2.221
4.644719,0.0272,-0.4457,-0.2576,0.516
4.655198,-0.0851,1.0285,0.6090,1.198
4.666738,-0.2449,2.4809,1.4922,2.905
4.675169,-0.4321,3.8867,2.3376,4.556
4.685528,-0.6333,5.1896,3.1226,6.090
4.695868,-0.8437,6.4259,3.8559,7.541
4.705949,-1.0555,7.5506,4.5230,8.865
4.716809,-1.2625,8.5557,5.0988,10.040
4.726368,-1.4322,9.4275,5.6014,11.059
4.736125,-1.5700,10.1625,6.0312,11.921
4.746195,-1.6701,10.7378,6.3536,12.588
4.756430,-1.7511,11.1424,6.5936,13.065
4.767311,-1.7464,11.3493,6.7024,13.296
4.776686,-1.7182,11.3431,6.6853,13.278
4.786783,-1.6354,11.1219,6.5356,13.003
4.796828,-1.5324,10.6707,6.2442,12.458
4.806874,-1.3877,9.9906,5.7986,11.635
4.817390,-1.2314,9.1132,5.2241,10.576
4.827932,-1.0636,8.0458,4.5067,9.283
4.837153,-0.8878,6.8427,3.7222,7.840
4.847451,-0.6946,5.5794,2.9369,6.343
4.857646,-0.5038,4.2520,2.1447,4.789
4.868072,-0.3206,2.8712,1.3799,3.202
4.878531,-0.1544,1.4974,0.6884,1.655
4.887948,-0.0115,0.1243,0.0545,0.136
4.904051,0.0945,-1.2106,-0.5005,1.313
4.908199,0.1482,-2.5042,-0.9616,2.687
4.918531,0.1305,-3.8057,-1.3052,4.025
4.928534,0.0586,-5.0535,-1.4542,5.259
4.939368,-0.0743,-6.2475,-1.3007,6.382
4.950531,-0.2592,-7.3455,-0.5885,7.374
4.958986,-0.6184,-8.0721,1.2520,8.192
4.968999,-0.7725,-7.0810,5.0177,8.713
4.979616,-0.5912,-2.4967,8.4308,8.813
4.989380,-0.2379,1.3805,8.5172,8.632
5.005596,0.0048,3.0844,7.8049,8.392
5.009133,0.1639,3.6755,7.3575,8.226
5.020002,0.2861,3.8031,7.2426,8.185
5.029908,0.4103,3.5857,7.5105,8.333
5.040412,0.6492,2.5362,8.2557,8.661
5.049896,1.2045,-2.7992,8.4869,9.017
5.059982,1.5683,-8.3424,1.8893,8.696
5.070191,1.2368,-7.4324,-1.3674,7.658
5.080901,0.9109,-5.9219,-2.0637,6.337
5.090602,0.6284,-4.3692,-1.9068,4.808
5.100777,0.3891,-2.8422,-1.3998,3.192
5.111600,0.1807,-1.3682,-0.7234,1.558
5.120918,-0.0141,0.1106,0.0614,0.127
5.131506,-0.1868,1.4924,0.8537,1.729
5.141632,-0.3436,2.7834,1.6207,3.239
5.151132,-0.4876,3.9808,2.3354,4.641
5.162448,-0.6217,5.0910,2.9953,5.939
5.171580,-0.7474,6.0832,3.5907,7.103
5.187303,-0.8691,6.9831,4.1297,8.159
5.192071,-0.9861,7.7515,4.5781,9.056
5.202072,-1.1043,8.4077,4.9907,9.840
5.212367,-1.2442,8.9280,5.3317,10.473
5.222588,-1.3813,9.2969,5.5923,10.937
5.233119,-1.5119,9.4812,5.7314,11.182
5.243033,-1.6255,9.4613,5.7135,11.172
5.252421,-1.7097,9.1655,5.5602,10.856
5.262937,-1.7038,8.6176,5.2464,10.232
5.273125,-1.6393,7.8627,4.8027,9.358
5.287331,-1.5254,6.9624,4.2481,8.297
5.292973,-1.3728,5.8954,3.5699,7.027
5.303256,-1.1885,4.7688,2.8511,5.682
5.314224,-0.9552,3.5890,2.1210,4.277
5.323795,-0.6907,2.4120,1.4055,2.876
5.333624,-0.3936,1.2658,0.7309,1.514
5.344228,-0.0632,0.1860,0.1060,0.223
5.353798,0.3007,-0.8037,-0.4555,0.972
5.364270,0.7147,-1.7344,-0.9892,2.121
5.374472,1.1800,-2.5777,-1.4721,3.194
5.386982,1.6961,-3.3083,-1.8960,4.173
5.394422,2.2782,-3.9257,-2.2604,5.071
5.406407,2.9503,-4.4435,-2.5184,5.898
5.415073,3.6539,-4.8581,-2.7187,6.659
5.424741,4.4593,-5.1682,-2.7202,7.348
5.434977,5.1949,-5.3977,-2.5098,7.901
5.444945,5.7720,-5.6495,-2.0751,8.339
5.455399,5.9758,-6.0849,-1.5580,8.670
5.466610,5.5960,-6.7180,-1.4116,8.857
5.475581,4.5679,-7.4357,-1.6271,8.877
5.485226,3.3664,-7.7866,-2.1399,8.749
5.496281,2.3714,-7.5931,-2.6725,8.392
5.505543,1.6931,-7.2273,-2.7227,7.907
5.515949,1.3977,-6.5756,-2.5843,7.202
5.525921,1.1258,-5.7961,-2.3493,6.355
5.535958,0.8474,-4.8398,-2.0131,5.310
5.546691,0.5940,-3.7352,-1.6365,4.121
5.556971,0.3561,-2.5484,-1.1686,2.826
5.567860,0.1637,-1.2598,-0.5980,1.404
