time,wx (rad/s),wy (rad/s),wz (rad/s)
0.001639,-0.00,0.00,-0.00
0.005243,-0.00,0.00,-0.00
0.014764,-0.00,0.00,0.00
0.031083,-0.00,0.00,0.00
0.036761,0.00,0.00,-0.00
0.044749,0.00,0.00,-0.00
0.055030,0.00,0.00,0.00
0.065072,0.00,0.00,0.00
0.075415,-0.00,0.00,0.00
0.086788,-0.00,0.00,0.00
0.095299,0.00,-0.00,0.00
0.105216,0.00,-0.00,0.00
0.115450,0.00,0.00,0.00
0.125138,0.00,0.00,0.00
0.145837,0.00,-0.00,0.00
0.146574,0.00,-0.00,0.00
0.155818,-0.00,0.00,-0.00
0.166222,-0.00,0.00,-0.00
0.176035,-0.00,0.00,0.00
0.186501,-0.00,0.00,0.00
0.196997,-0.00,0.00,-0.00
0.206991,-0.00,0.00,-0.00
0.217154,-0.00,-0.00,-0.00
0.227402,-0.00,-0.00,-0.00
0.247307,0.00,-0.00,0.00
0.248051,0.00,-0.00,0.00
0.256943,0.00,0.00,0.00
0.268016,0.00,0.00,0.00
0.277725,-0.00,-0.00,-0.00
0.288042,-0.00,-0.00,-0.00
0.298030,0.00,0.00,0.00
0.307960,0.00,0.00,0.00
0.319509,0.00,0.00,-0.00
0.327888,0.00,0.00,-0.00
0.338460,-0.00,-0.00,0.00
0.348736,-0.00,-0.00,0.00
0.363613,-0.00,0.00,0.00
0.369523,-0.00,0.00,0.00
0.378451,-0.00,-0.00,0.00
0.389126,-0.00,-0.00,0.00
0.399375,-0.00,-0.00,-0.00
0.409253,-0.00,-0.00,-0.00
0.419771,-0.00,0.00,0.00
0.429537,-0.00,0.00,0.00
0.439379,-0.00,0.00,-0.00
0.450017,-0.00,0.00,-0.00
0.463632,-0.00,0.00,0.00
0.469651,-0.00,0.00,0.00
0.480412,0.00,-0.00,-0.00
0.490310,0.00,-0.00,-0.00
0.500499,-0.00,0.00,0.00
0.511133,-0.00,0.00,0.00
0.520579,0.00,0.00,-0.00
0.531250,0.00,0.00,-0.00
0.547332,0.00,-0.00,-0.00
0.551270,0.00,-0.00,-0.00
0.561164,-0.00,-0.00,-0.00
0.571248,-0.00,-0.00,-0.00
0.581853,0.00,0.00,0.00
0.591792,0.00,0.00,0.00
0.602720,0.00,-0.00,0.00
0.612065,0.00,-0.00,0.00
0.622280,-0.00,0.00,0.00
0.632200,-0.00,0.00,0.00
0.646333,-0.00,0.00,-0.00
0.653133,-0.00,0.00,-0.00
0.662899,0.00,-0.00,-0.00
0.673187,0.00,-0.00,-0.00
0.683524,-0.00,-0.00,0.00
0.692753,-0.00,-0.00,0.00
0.703175,-0.00,0.00,0.00
0.713325,-0.00,0.00,0.00
0.723695,0.00,0.00,0.00
0.734219,0.00,0.00,0.00
0.749004,-0.00,-0.00,-0.00
0.753782,-0.00,-0.00,-0.00
0.764097,-0.00,-0.00,0.00
0.774303,-0.00,-0.00,0.00
0.784572,-0.00,0.00,-0.00
0.795030,-0.00,0.00,-0.00
0.804306,0.00,0.00,-0.00
0.815027,0.00,0.00,-0.00
0.824534,0.00,-0.00,-0.00
0.836513,0.00,-0.00,-0.00
0.844958,0.00,-0.00,0.00
0.855250,0.00,-0.00,0.00
0.865506,0.00,-0.00,0.00
0.875840,0.00,-0.00,0.00
0.886188,-0.00,-0.00,0.00
0.895404,-0.00,-0.00,0.00
0.906051,0.00,0.00,-0.00
0.916210,0.00,0.00,-0.00
0.926066,-0.00,0.00,0.00
0.939914,-0.00,0.00,0.00
0.946097,0.00,0.00,-0.00
0.956279,0.00,0.00,-0.00
0.967049,0.00,0.00,-0.00
0.976457,0.00,0.00,-0.00
0.986467,-0.00,-0.00,0.00
0.997036,-0.00,-0.00,0.00
1.007228,-0.00,0.00,0.00
1.017855,-0.00,0.00,0.00
1.027467,0.00,-0.00,-0.00
1.040338,0.00,-0.00,-0.00
1.047982,0.00,-0.00,-0.00
1.057961,0.00,-0.00,-0.00
1.069258,0.00,0.00,0.00
1.078927,0.00,0.00,0.00
1.087994,0.00,-0.00,-0.00
1.098814,0.00,-0.00,-0.00
1.109013,-0.00,-0.00,-0.00
1.119890,-0.00,-0.00,-0.00
1.129331,0.00,-0.00,-0.00
1.139499,0.00,-0.00,-0.00
1.149568,0.00,0.00,-0.00
1.159502,0.00,0.00,-0.00
1.169705,-0.00,0.00,-0.00
1.179717,-0.00,0.00,-0.00
1.189482,0.00,0.00,-0.00
1.200054,0.00,0.00,-0.00
1.209469,0.00,0.00,-0.00
1.219593,0.00,0.00,-0.00
1.230880,0.00,-0.00,-0.00
1.239830,0.00,-0.00,-0.00
1.251198,-0.00,-0.00,-0.00
1.260550,-0.00,-0.00,-0.00
1.270608,-0.00,0.00,-0.00
1.280897,-0.00,0.00,-0.00
1.290799,-0.00,-0.00,-0.00
1.302384,-0.00,-0.00,-0.00
1.310946,0.00,0.00,-0.00
1.321458,0.00,0.00,-0.00
1.331635,-0.00,0.00,-0.00
1.341856,-0.00,0.00,-0.00
1.356332,-0.00,0.00,-0.00
1.361602,-0.00,0.00,-0.00
1.371755,0.00,0.00,-0.00
1.382813,0.00,0.00,-0.00
1.392547,-0.00,-0.00,0.00
1.403011,-0.00,-0.00,0.00
1.412143,0.00,0.00,0.00
1.422757,0.00,0.00,0.00
1.433005,0.00,-0.00,0.00
1.443060,0.00,-0.00,0.00
1.456617,0.00,0.00,-0.00
1.463236,0.00,0.00,-0.00
1.473066,-0.00,0.00,0.00
1.483723,-0.00,0.00,0.00
1.493634,-0.00,0.00,0.00
1.503626,-0.00,0.00,0.00
1.514293,-0.00,0.00,-0.00
1.523932,-0.00,0.00,-0.00
1.539471,-0.00,-0.00,0.00
1.544404,-0.00,-0.00,0.00
1.553879,-0.00,-0.00,-0.00
1.564692,-0.00,-0.00,-0.00
1.574491,-0.00,0.00,-0.00
1.586000,-0.00,0.00,-0.00
1.594676,-0.00,-0.00,-0.00
1.604667,-0.00,-0.00,-0.00
1.615287,-0.00,0.00,-0.00
1.625280,-0.00,0.00,-0.00
1.640323,-0.00,0.00,-0.00
1.645654,-0.00,0.00,-0.00
1.655562,0.00,0.00,0.00
1.666199,0.00,0.00,0.00
1.676380,0.00,0.00,-0.00
1.686269,0.00,0.00,-0.00
1.696096,-0.00,-0.00,-0.00
1.706082,-0.00,-0.00,-0.00
1.716611,0.00,0.00,0.00
1.726779,0.00,0.00,0.00
1.739301,0.00,0.00,0.00
1.747264,0.00,0.00,0.00
1.756470,0.00,-0.00,0.00
1.768706,0.00,-0.00,0.00
1.777022,0.00,-0.00,0.00
1.787823,0.00,-0.00,0.00
1.798201,-0.00,-0.00,0.00
1.808207,-0.00,-0.00,0.00
1.819723,0.00,0.00,-0.00
1.828186,0.00,0.00,-0.00
1.838595,0.00,-0.00,-0.00
1.848324,0.00,-0.00,-0.00
1.858075,-0.00,0.00,-0.00
1.869442,-0.00,0.00,-0.00
1.878567,-0.00,0.00,0.00
1.888500,-0.00,0.00,0.00
1.899306,0.00,0.00,0.00
1.908876,0.00,0.00,0.00
1.919721,0.00,-0.00,-0.00
1.929580,0.00,-0.00,-0.00
1.939655,-0.00,-0.00,0.00
1.949818,-0.00,-0.00,0.00
1.959866,-0.00,0.00,-0.00
1.969580,-0.00,0.00,-0.00
1.980319,-0.00,0.00,0.00
1.990268,-0.00,0.00,0.00
2.000223,-0.00,-0.00,-0.00
2.010161,-0.00,-0.00,-0.00
2.020523,-0.00,0.00,-0.00
2.030626,-0.00,0.00,-0.00
2.040517,-0.00,-0.00,0.00
2.050861,-0.00,-0.00,0.00
2.060780,0.00,0.00,-0.00
2.070932,0.00,0.00,-0.00
2.080925,-0.00,0.00,0.00
2.091123,-0.00,0.00,0.00
2.102150,-0.00,-0.00,0.00
2.111537,-0.00,-0.00,0.00
2.121911,-0.00,0.00,-0.00
2.132398,-0.00,0.00,-0.00
2.141720,0.00,-0.00,0.00
2.154319,0.00,-0.00,0.00
2.162253,-0.00,0.00,0.00
2.171929,-0.00,0.00,0.00
2.182143,0.00,0.00,-0.00
2.192482,0.00,0.00,-0.00
2.202537,-0.00,-0.00,0.00
2.213138,-0.00,-0.00,0.00
2.223216,-0.00,0.00,-0.00
2.233113,-0.00,0.00,-0.00
2.242904,-0.00,0.00,0.00
2.255176,-0.00,0.00,0.00
2.263518,0.00,-0.00,-0.00
2.273330,0.00,-0.00,-0.00
2.285396,-0.00,-0.00,0.00
2.294158,-0.00,-0.00,0.00
2.303757,0.00,-0.00,0.00
2.314495,0.00,-0.00,0.00
2.324312,0.00,-0.00,0.00
2.335289,0.00,-0.00,0.00
2.344755,-0.00,0.00,0.00
2.355474,-0.00,0.00,0.00
2.365059,0.00,0.00,0.00
2.375169,0.00,0.00,0.00
2.386178,-0.00,-0.00,-0.00
2.394989,-0.00,-0.00,-0.00
2.404995,0.00,0.00,0.00
2.415318,0.00,0.00,0.00
2.425362,-0.00,-0.00,0.00
2.437124,-0.00,-0.00,0.00
2.446370,0.00,-0.00,0.00
2.455890,0.00,-0.00,0.00
2.466494,0.00,-0.00,0.00
2.476559,0.00,-0.00,0.00
2.486924,0.00,-0.00,0.00
2.496582,0.00,-0.00,0.00
2.506940,0.00,0.00,0.00
2.518633,0.00,0.00,0.00
2.526966,0.00,0.00,0.00
2.537135,0.00,0.00,0.00
2.547169,0.00,0.00,0.00
2.556959,0.00,0.00,0.00
2.568779,0.00,-0.00,-0.00
2.577886,0.00,-0.00,-0.00
2.587768,-0.00,0.00,0.00
2.598042,-0.00,0.00,0.00
2.607741,-0.00,-0.00,0.00
2.618505,-0.00,-0.00,0.00
2.628314,0.00,0.00,0.00
2.638677,0.00,0.00,0.00
2.648972,0.00,-0.00,0.00
2.658496,0.00,-0.00,0.00
2.669780,-0.00,0.00,-0.00
2.679113,-0.00,0.00,-0.00
2.688759,0.00,0.00,-0.00
2.699071,0.00,0.00,-0.00
2.709965,0.00,0.00,0.00
2.719549,0.00,0.00,0.00
2.730310,-0.00,0.00,-0.00
2.739821,-0.00,0.00,-0.00
2.755538,0.00,-0.00,-0.00
2.760005,0.00,-0.00,-0.00
2.770810,0.00,0.00,0.00
2.780402,0.00,0.00,0.00
2.791007,0.00,0.00,0.00
2.801751,0.00,0.00,0.00
2.810859,-0.00,0.00,-0.00
2.820549,-0.00,0.00,-0.00
2.831872,0.00,0.00,-0.00
2.841202,0.00,0.00,-0.00
2.856355,0.00,0.00,-0.00
2.861137,0.00,0.00,-0.00
2.871803,-0.00,0.00,0.00
2.881364,-0.00,0.00,0.00
2.891649,-0.00,-0.00,0.00
2.902493,-0.00,-0.00,0.00
2.912493,0.00,-0.00,0.00
2.922550,0.00,-0.00,0.00
2.932731,0.00,-0.00,-0.00
2.942156,0.00,-0.00,-0.00
2.956497,-0.00,0.00,0.00
2.962811,-0.00,0.00,0.00
2.973536,0.00,-0.00,0.00
2.983447,0.00,-0.00,0.00
2.993008,-0.00,0.00,0.00
3.003202,-0.00,0.00,0.00
3.013436,-0.00,0.00,0.00
3.023491,-0.00,0.00,0.00
3.033521,-0.00,0.00,0.00
3.043795,-0.00,0.00,0.00
3.055294,-0.00,0.00,0.00
3.063674,-0.00,0.00,0.00
3.074276,-0.00,0.00,0.00
3.085278,-0.00,0.00,0.00
3.095003,0.00,-0.00,0.00
3.104587,0.00,-0.00,0.00
3.115119,0.00,-0.00,-0.00
3.125050,0.00,-0.00,-0.00
3.134613,0.00,0.00,-0.00
3.145395,0.00,0.00,-0.00
3.155624,-0.00,0.00,0.00
3.166306,-0.00,0.00,0.00
3.175737,-0.00,-0.00,0.00
3.185133,-0.00,-0.00,0.00
3.195793,0.00,-0.00,-0.00
3.205485,0.00,-0.00,-0.00
3.216519,-0.00,-0.00,0.00
3.226100,-0.00,-0.00,0.00
3.235795,-0.00,-0.00,0.00
3.246549,-0.00,-0.00,0.00
3.257067,-0.00,-0.00,-0.00
3.269120,-0.00,-0.00,-0.00
3.276968,-0.00,0.00,0.00
3.286953,-0.00,0.00,0.00
3.297066,0.00,-0.00,-0.00
3.306993,0.00,-0.00,-0.00
3.317803,-0.00,-0.00,-0.00
3.328034,-0.00,-0.00,-0.00
3.337796,0.00,-0.00,-0.00
3.348100,0.00,-0.00,-0.00
3.358170,0.00,-0.00,-0.00
3.368343,0.00,-0.00,-0.00
3.378341,-0.00,0.00,0.00
3.388512,-0.00,0.00,0.00
3.399049,0.00,-0.00,0.00
3.408536,0.00,-0.00,0.00
3.419205,-0.00,0.00,0.00
3.429389,-0.00,0.00,0.00
3.438937,0.00,-0.00,-0.00
3.449252,0.00,-0.00,-0.00
3.459852,0.00,0.00,-0.00
3.469865,0.00,0.00,-0.00
3.480066,-0.00,-0.00,0.00
3.489417,-0.00,-0.00,0.00
3.500101,-0.00,-0.00,0.00
3.510168,-0.00,-0.00,0.00
3.519682,0.00,-0.00,-0.00
3.530286,0.00,-0.00,-0.00
3.540054,-0.00,0.00,-0.00
3.555473,-0.00,0.00,-0.00
3.560466,0.00,0.00,0.00
3.571022,0.00,0.00,0.00
3.581153,0.00,0.00,-0.00
3.591199,0.00,0.00,-0.00
3.601792,0.00,0.00,-0.00
3.611640,0.00,0.00,-0.00
3.621138,-0.00,0.00,-0.00
3.631625,-0.00,0.00,-0.00
3.641411,-0.00,0.00,-0.00
3.655572,-0.00,0.00,-0.00
3.661786,-0.00,-0.00,-0.00
3.672103,-0.00,-0.00,-0.00
3.682334,0.00,0.00,-0.00
3.691782,0.00,0.00,-0.00
3.702287,-0.00,0.00,0.00
3.712098,-0.00,0.00,0.00
3.722413,-0.00,0.00,0.00
3.732344,-0.00,0.00,0.00
3.742570,-0.00,0.00,0.00
3.755612,-0.00,0.00,0.00
3.763179,0.00,-0.00,0.00
3.772908,0.00,-0.00,0.00
3.784273,0.00,-0.00,0.00
3.793162,0.00,-0.00,0.00
3.803871,-0.00,-0.00,-0.00
3.813913,-0.00,-0.00,-0.00
3.824024,0.00,-0.00,-0.00
3.835653,0.00,-0.00,-0.00
3.844610,0.00,-0.00,-0.00
3.856015,0.00,-0.00,-0.00
3.865053,0.00,-0.00,0.00
3.875069,0.00,-0.00,0.00
3.885495,0.00,0.00,0.00
3.894855,0.00,0.00,0.00
3.904946,0.00,0.00,0.00
3.915284,0.00,0.00,0.00
3.925078,0.00,-0.00,-0.00
3.935224,0.00,-0.00,-0.00
3.945849,0.00,-0.00,0.00
3.955762,0.00,-0.00,0.00
3.965813,0.00,-0.00,-0.00
3.975719,0.00,-0.00,-0.00
3.986319,0.00,-0.00,0.00
3.996043,0.00,-0.00,0.00
4.005931,0.00,-0.00,0.00
4.016145,0.00,-0.00,0.00
4.026732,0.00,-0.00,-0.00
4.036846,0.00,-0.00,-0.00
4.047027,0.00,-0.00,0.00
4.056209,0.00,-0.00,0.00
4.068722,-0.00,0.00,-0.00
4.077523,-0.00,0.00,-0.00
4.087525,-0.00,0.00,0.00
4.097259,-0.00,0.00,0.00
4.107558,-0.00,0.00,-0.00
4.117776,-0.00,0.00,-0.00
4.128278,0.00,-0.00,0.00
4.137938,0.00,-0.00,0.00
4.148043,-0.00,-0.00,-0.00
4.158261,-0.00,-0.00,-0.00
4.168922,-0.00,0.00,0.00
4.178576,-0.00,0.00,0.00
4.188727,0.00,-0.00,0.00
4.199539,0.00,-0.00,0.00
4.209057,0.00,-0.00,0.00
4.218735,0.00,-0.00,0.00
4.229468,-0.00,0.00,0.00
4.239691,-0.00,0.00,0.00
4.254344,-0.00,0.00,-0.00
4.259562,-0.00,0.00,-0.00
4.270025,0.00,-0.00,-0.00
4.280484,0.00,-0.00,-0.00
4.290152,-0.00,0.00,0.00
4.300857,-0.00,0.00,0.00
4.310244,0.00,0.00,0.00
4.320074,0.00,0.00,0.00
4.330785,-0.00,0.00,-0.00
4.340890,-0.00,0.00,-0.00
4.354880,-0.00,-0.00,-0.00
4.361020,-0.00,-0.00,-0.00
4.370856,-0.00,0.00,0.00
4.380996,-0.00,0.00,0.00
4.391211,-0.00,-0.00,-0.00
4.400971,-0.00,-0.00,-0.00
4.411444,-0.00,-0.00,-0.00
4.421693,-0.00,-0.00,-0.00
4.432394,-0.00,0.00,0.00
4.441591,-0.00,0.00,0.00
4.454803,0.00,-0.00,0.00
4.462699,0.00,-0.00,0.00
4.471717,0.00,-0.00,-0.00
4.482257,0.00,-0.00,-0.00
4.492492,-0.00,0.00,0.00
4.502393,-0.00,0.00,0.00
