time,wx (rad/s),wy (rad/s),wz (rad/s)
1.744338,0.00,0.00,-0.00
1.753884,0.00,0.00,-0.00
1.763561,-0.00,-0.00,0.00
1.774316,-0.00,-0.00,0.00
1.784374,-0.00,-0.00,-0.00
1.794236,-0.00,-0.00,-0.00
1.804342,0.00,-0.00,0.00
1.814134,0.00,-0.00,0.00
1.824392,0.00,0.00,0.00
1.834423,0.00,0.00,0.00
1.844821,-0.00,-0.00,-0.00
1.854903,-0.00,-0.00,-0.00
1.864795,-0.00,-0.00,-0.00
1.875239,-0.00,-0.00,-0.00
1.885191,-0.00,-0.00,-0.00
1.896741,-0.00,-0.00,-0.00
1.905427,0.00,0.00,0.00
1.915562,0.00,0.00,0.00
1.925889,-0.00,-0.00,0.00
1.935911,-0.00,-0.00,0.00
1.946134,0.00,-0.00,0.00
1.956593,0.00,-0.00,0.00
1.966079,-0.00,-0.00,0.00
1.976990,-0.00,-0.00,0.00
1.987103,-0.00,-0.00,-0.00
1.996964,-0.00,-0.00,-0.00
2.007419,0.00,-0.00,-0.00
2.017209,0.00,-0.00,-0.00
2.029693,-0.00,-0.00,-0.00
2.037410,-0.00,-0.00,-0.00
2.047877,0.00,-0.00,0.00
2.057793,0.00,-0.00,0.00
2.067929,-0.00,0.00,0.00
2.078107,-0.00,0.00,0.00
2.087937,-0.00,-0.00,-0.00
2.098154,-0.00,-0.00,-0.00
2.108155,-0.00,0.00,-0.00
2.118140,-0.00,0.00,-0.00
2.129397,-0.00,0.00,-0.00
2.138772,-0.00,0.00,-0.00
2.148649,-0.00,-0.00,0.00
2.159597,-0.00,-0.00,0.00
2.169279,-0.00,0.00,-0.00
2.184144,-0.00,0.00,-0.00
2.190010,0.00,-0.00,0.00
2.199840,0.00,-0.00,0.00
2.209953,-0.00,-0.00,0.00
2.220081,-0.00,-0.00,0.00
2.229521,-0.00,0.00,0.00
2.239730,-0.00,0.00,0.00
2.249702,-0.00,-0.00,0.00
2.260244,-0.00,-0.00,0.00
2.270860,0.00,-0.00,0.00
2.284472,0.00,-0.00,0.00
2.291368,-0.00,0.00,0.00
2.300517,-0.00,0.00,0.00
2.311267,0.00,-0.00,0.00
2.320790,0.00,-0.00,0.00
2.331772,-0.00,-0.00,-0.00
2.341598,-0.00,-0.00,-0.00
2.351631,-0.00,-0.00,-0.00
2.362749,-0.00,-0.00,-0.00
2.372238,0.00,0.00,-0.00
2.381740,0.00,0.00,-0.00
2.392670,-0.00,-0.00,0.00
2.401995,-0.00,-0.00,0.00
2.414599,0.00,-0.00,-0.00
2.422635,0.00,-0.00,-0.00
2.432391,-0.00,0.00,-0.00
2.442428,-0.00,0.00,-0.00
2.452718,0.00,-0.00,0.00
2.462732,0.00,-0.00,0.00
2.473114,-0.00,0.00,-0.00
2.483464,-0.00,0.00,-0.00
2.493824,-0.00,0.00,0.00
2.503354,-0.00,0.00,0.00
2.513236,-0.00,0.00,-0.00
2.523995,-0.00,0.00,-0.00
2.534055,0.00,0.00,0.00
2.544513,0.00,0.00,0.00
2.554163,0.00,-0.00,0.00
2.564439,0.00,-0.00,0.00
2.575215,-0.00,-0.00,-0.00
2.584643,-0.00,-0.00,-0.00
2.596563,-0.00,-0.00,-0.00
2.604861,-0.00,-0.00,-0.00
2.615185,0.00,0.00,0.00
2.624965,0.00,0.00,0.00
2.635274,-0.00,0.00,0.00
2.645590,-0.00,0.00,0.00
2.655674,0.00,0.00,0.00
2.665208,0.00,0.00,0.00
2.675969,0.00,-0.00,-0.00
2.685793,0.00,-0.00,-0.00
2.696707,0.00,-0.00,0.00
2.706029,0.00,-0.00,0.00
2.716169,0.00,0.00,-0.00
2.726528,0.00,0.00,-0.00
2.736937,-0.00,-0.00,0.00
2.746849,-0.00,-0.00,0.00
2.757562,0.00,0.00,0.00
2.766843,0.00,0.00,0.00
2.777025,-0.00,-0.00,-0.00
2.787547,-0.00,-0.00,-0.00
2.797297,-0.00,0.00,0.00
2.807711,-0.00,0.00,0.00
2.817701,-0.00,0.00,-0.00
2.829236,-0.00,0.00,-0.00
2.838268,-0.00,-0.00,-0.00
2.847815,-0.00,-0.00,-0.00
2.858302,-0.00,-0.00,-0.00
2.868091,-0.00,-0.00,-0.00
2.884737,-0.00,-0.00,0.00
2.888659,-0.00,-0.00,0.00
2.898762,0.00,0.00,-0.00
2.909030,0.00,0.00,-0.00
2.919300,0.00,0.00,-0.00
2.929064,0.00,0.00,-0.00
2.938862,-0.00,0.00,0.00
2.949271,-0.00,0.00,0.00
2.960207,-0.00,-0.00,0.00
2.969081,-0.00,-0.00,0.00
2.984140,-0.00,0.00,-0.00
2.990060,-0.00,0.00,-0.00
2.999673,-0.00,0.00,-0.00
3.010064,-0.00,0.00,-0.00
3.020165,0.00,0.00,0.00
3.030103,0.00,0.00,0.00
3.040015,-0.00,0.00,0.00
3.050500,-0.00,0.00,0.00
3.062518,-0.00,0.00,-0.00
3.071023,-0.00,0.00,-0.00
3.081165,0.00,-0.00,0.00
3.091615,0.00,-0.00,0.00
3.101579,0.00,0.00,0.00
3.113603,0.00,0.00,0.00
3.121997,-0.00,-0.00,-0.00
3.131944,-0.00,-0.00,-0.00
3.142270,-0.00,-0.00,-0.00
3.151758,-0.00,-0.00,-0.00
3.162535,-0.00,-0.00,0.00
3.172688,-0.00,-0.00,0.00
3.182402,-0.00,-0.00,-0.00
3.192936,-0.00,-0.00,-0.00
3.202948,0.00,-0.00,0.00
3.213056,0.00,-0.00,0.00
3.222830,0.00,0.00,0.00
3.233393,0.00,0.00,0.00
3.243609,-0.00,0.00,0.00
3.253821,-0.00,0.00,0.00
3.263188,-0.00,-0.00,-0.00
3.273267,-0.00,-0.00,-0.00
3.283544,-0.00,0.00,-0.00
3.293730,-0.00,0.00,-0.00
3.303642,0.00,-0.00,0.00
3.313718,0.00,-0.00,0.00
3.324321,-0.00,-0.00,-0.00
3.334098,-0.00,-0.00,-0.00
3.345280,0.00,0.00,-0.00
3.354723,0.00,0.00,-0.00
3.364432,-0.00,-0.00,0.00
3.374824,-0.00,-0.00,0.00
3.385038,0.00,-0.00,0.00
3.395171,0.00,-0.00,0.00
3.405101,-0.00,-0.00,-0.00
3.415616,-0.00,-0.00,-0.00
3.425488,-0.00,0.00,0.00
3.435428,-0.00,0.00,0.00
3.445471,0.00,0.00,-0.00
3.455881,0.00,0.00,-0.00
3.465442,0.00,0.00,0.00
3.476466,0.00,0.00,0.00
3.486877,0.00,0.00,-0.00
3.497212,0.00,0.00,-0.00
3.506601,-0.00,-0.00,0.00
3.516049,-0.00,-0.00,0.00
3.526851,0.00,-0.00,0.00
3.537042,0.00,-0.00,0.00
3.546954,0.00,0.00,-0.00
3.557665,0.00,0.00,-0.00
3.567361,-0.00,0.00,-0.00
3.584375,-0.00,0.00,-0.00
3.588031,-0.00,-0.00,-0.00
3.597411,-0.00,-0.00,-0.00
3.607963,0.00,0.00,0.00
3.618088,0.00,0.00,0.00
3.628768,-0.00,-0.00,-0.00
3.638029,-0.00,-0.00,-0.00
3.648493,0.00,-0.00,0.00
3.658831,0.00,-0.00,0.00
3.668738,-0.00,0.00,0.00
3.684366,-0.00,0.00,0.00
3.688951,-0.00,-0.00,-0.00
3.698748,-0.00,-0.00,-0.00
3.709187,0.00,-0.00,-0.00
3.719612,0.00,-0.00,-0.00
3.729339,-0.00,-0.00,0.00
3.739651,-0.00,-0.00,0.00
3.749395,-0.00,0.00,-0.00
3.760361,-0.00,0.00,-0.00
3.769718,-0.00,-0.00,-0.00
3.785293,-0.00,-0.00,-0.00
3.790567,0.00,0.00,0.00
3.800217,0.00,0.00,0.00
3.810599,-0.00,0.00,0.00
3.820652,-0.00,0.00,0.00
3.830881,0.00,0.00,-0.00
3.840975,0.00,0.00,-0.00
3.851791,-0.00,0.00,-0.00
3.862111,-0.00,0.00,-0.00
3.871431,0.00,-0.00,-0.00
3.881580,0.00,-0.00,-0.00
3.892383,-0.00,0.00,0.00
3.901271,-0.00,0.00,0.00
3.914110,-0.00,0.00,-0.00
3.922323,-0.00,0.00,-0.00
3.931928,-0.00,-0.00,-0.00
3.942687,-0.00,-0.00,-0.00
3.952329,-0.00,-0.00,-0.00
3.962066,-0.00,-0.00,-0.00
3.973165,0.00,0.00,-0.00
3.982181,0.00,0.00,-0.00
3.993205,0.00,0.00,0.00
4.002990,0.00,0.00,0.00
4.013549,0.00,0.00,-0.00
4.022958,0.00,0.00,-0.00
4.033488,0.00,-0.00,-0.00
4.043815,0.00,-0.00,-0.00
4.053726,-0.00,-0.00,-0.00
4.063642,-0.00,-0.00,-0.00
4.074680,0.00,-0.00,-0.00
4.083960,0.00,-0.00,-0.00
4.100275,-0.00,0.00,-0.00
4.103906,-0.00,0.00,-0.00
4.114238,0.00,0.00,-0.00
4.124913,0.00,0.00,-0.00
4.135082,0.00,-0.00,-0.00
4.145266,0.00,-0.00,-0.00
4.155238,-0.00,0.00,-0.00
4.164876,-0.00,0.00,-0.00
4.176223,-0.00,-0.00,-0.00
4.185385,-0.00,-0.00,-0.00
4.201228,0.00,-0.00,-0.00
4.206601,0.00,-0.00,-0.00
4.215668,0.00,-0.00,0.00
4.226030,0.00,-0.00,0.00
4.236434,0.00,-0.00,-0.00
4.246193,0.00,-0.00,-0.00
4.256808,0.00,0.00,0.00
4.266582,0.00,0.00,0.00
4.278101,0.00,-0.00,0.00
4.286988,0.00,-0.00,0.00
4.299835,0.00,-0.00,0.00
4.306699,0.00,-0.00,0.00
4.316937,0.00,-0.00,0.00
4.328422,0.00,-0.00,0.00
4.337476,0.00,0.00,-0.00
4.347536,0.00,0.00,-0.00
4.357407,-0.00,-0.00,0.00
4.367740,-0.00,-0.00,0.00
4.384044,-0.00,-0.00,0.00
4.387934,-0.00,-0.00,0.00
4.398105,-0.00,0.00,-0.00
4.408268,-0.00,0.00,-0.00
4.418299,-0.00,0.00,-0.00
4.428669,-0.00,0.00,-0.00
4.438701,0.00,-0.00,-0.00
4.448642,0.00,-0.00,-0.00
4.459725,0.00,-0.00,0.00
4.468932,0.00,-0.00,0.00
4.483924,0.00,0.00,0.00
4.489334,0.00,0.00,0.00
4.499374,-0.00,-0.00,0.00
4.510083,-0.00,-0.00,0.00
4.520298,0.00,-0.00,-0.00
4.530004,0.00,-0.00,-0.00
4.540578,0.00,-0.00,0.00
4.550085,0.00,-0.00,0.00
4.561675,0.00,-0.00,-0.00
4.570569,0.00,-0.00,-0.00
4.580707,-0.00,-0.00,0.00
4.591131,-0.00,-0.00,0.00
4.600628,-0.00,0.00,-0.00
4.613267,-0.00,0.00,-0.00
4.621364,-0.00,0.00,-0.00
4.631062,-0.00,0.00,-0.00
4.640940,-0.00,-0.00,0.00
4.651256,-0.00,-0.00,0.00
4.661776,0.00,-0.00,0.00
4.671767,0.00,-0.00,0.00
4.681935,-0.00,0.00,-0.00
4.692215,-0.00,0.00,-0.00
4.701800,0.00,0.00,0.00
4.712363,0.00,0.00,0.00
4.722275,0.00,-0.00,-0.00
4.732402,0.00,-0.00,-0.00
4.742587,0.00,-0.00,-0.00
4.752422,0.00,-0.00,-0.00
4.762582,0.00,-0.00,-0.00
4.773305,0.00,-0.00,-0.00
4.783693,-0.00,-0.00,0.00
4.800333,-0.00,-0.00,0.00
4.803763,-0.00,-0.00,-0.00
4.813591,-0.00,-0.00,-0.00
4.824276,-0.00,0.00,-0.00
4.833412,-0.00,0.00,-0.00
4.844498,0.00,-0.00,-0.00
4.853989,0.00,-0.00,-0.00
4.864083,0.00,-0.00,-0.00
4.875017,0.00,-0.00,-0.00
4.884836,-0.00,-0.00,0.00
4.900541,-0.00,-0.00,0.00
4.904830,-0.00,0.00,-0.00
4.914585,-0.00,0.00,-0.00
4.924943,-0.00,-0.00,-0.00
4.935473,-0.00,-0.00,-0.00
4.945213,-0.00,0.00,0.00
4.955518,-0.00,0.00,0.00
4.965671,0.00,0.00,-0.00
4.976326,0.00,0.00,-0.00
4.986096,0.00,-0.00,0.00
5.000794,0.00,-0.00,0.00
5.006202,0.00,0.00,0.00
5.015843,0.00,0.00,0.00
5.028237,0.00,-0.00,0.00
5.036303,0.00,-0.00,0.00
