time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.934070,-0.0102,0.0192,-0.2741,0.275
0.944599,-0.0076,0.0206,-0.2759,0.277
0.954232,-0.0065,0.0212,-0.2771,0.278
0.964536,-0.0041,0.0202,-0.2774,0.278
0.975209,-0.0017,0.0199,-0.2775,0.278
0.984736,0.0005,0.0202,-0.2775,0.278
0.995430,0.0017,0.0195,-0.2786,0.279
1.005210,0.0010,0.0184,-0.2795,0.280
1.015459,0.0004,0.0175,-0.2798,0.280
1.025435,-0.0014,0.0152,-0.2795,0.280
1.035814,-0.0023,0.0120,-0.2800,0.280
1.046067,-0.0031,0.0090,-0.2800,0.280
1.055949,-0.0029,0.0066,-0.2791,0.279
1.065972,-0.0040,0.0034,-0.2793,0.279
1.076781,-0.0058,0.0010,-0.2796,0.280
1.085975,-0.0085,-0.0013,-0.2804,0.280
1.096054,-0.0100,-0.0015,-0.2814,0.282
1.105910,-0.0109,-0.0018,-0.2813,0.281
1.115906,-0.0122,-0.0027,-0.2797,0.280
1.126533,-0.0130,-0.0048,-0.2798,0.280
1.136315,-0.0138,-0.0068,-0.2793,0.280
1.147380,-0.0152,-0.0096,-0.2783,0.279
1.157654,-0.0167,-0.0122,-0.2779,0.279
1.167080,-0.0180,-0.0131,-0.2783,0.279
1.177889,-0.0199,-0.0143,-0.2804,0.282
1.187058,-0.0215,-0.0155,-0.2811,0.282
1.197923,-0.0235,-0.0152,-0.2819,0.283
1.207584,-0.0253,-0.0146,-0.2812,0.283
1.217891,-0.0266,-0.0135,-0.2808,0.282
1.228152,-0.0283,-0.0115,-0.2791,0.281
1.238280,-0.0290,-0.0091,-0.2771,0.279
1.248037,-0.0291,-0.0065,-0.2760,0.278
1.258919,-0.0300,-0.0046,-0.2757,0.277
1.268198,-0.0296,-0.0032,-0.2745,0.276
1.279048,-0.0291,-0.0022,-0.2726,0.274
1.288947,-0.0286,-0.0012,-0.2707,0.272
1.298907,-0.0290,-0.0003,-0.2684,0.270
1.309583,-0.0286,0.0001,-0.2680,0.270
1.318722,-0.0294,0.0018,-0.2679,0.270
1.330403,-0.0311,0.0036,-0.2676,0.269
1.339851,-0.0329,0.0052,-0.2683,0.270
1.349237,-0.0347,0.0063,-0.2695,0.272
1.359923,-0.0358,0.0085,-0.2687,0.271
1.369466,-0.0365,0.0102,-0.2673,0.270
1.385301,-0.0364,0.0118,-0.2649,0.268
1.390242,-0.0373,0.0134,-0.2628,0.266
1.400022,-0.0364,0.0137,-0.2605,0.263
1.410483,-0.0348,0.0140,-0.2593,0.262
1.420593,-0.0324,0.0142,-0.2589,0.261
1.430826,-0.0301,0.0144,-0.2597,0.262
1.441095,-0.0279,0.0140,-0.2616,0.263
1.450679,-0.0259,0.0127,-0.2638,0.265
1.461187,-0.0235,0.0121,-0.2653,0.267
1.470647,-0.0219,0.0116,-0.2672,0.268
1.485032,-0.0194,0.0104,-0.2694,0.270
1.491991,-0.0161,0.0103,-0.2712,0.272
1.501695,-0.0137,0.0092,-0.2734,0.274
1.511692,-0.0126,0.0080,-0.2749,0.275
1.521699,-0.0115,0.0058,-0.2761,0.276
1.531401,-0.0092,0.0043,-0.2758,0.276
1.542354,-0.0061,0.0025,-0.2757,0.276
1.552261,-0.0026,0.0019,-0.2759,0.276
1.563571,0.0007,0.0004,-0.2776,0.278
1.572471,0.0020,-0.0009,-0.2788,0.279
1.582952,0.0033,-0.0028,-0.2805,0.281
1.593180,0.0045,-0.0040,-0.2817,0.282
1.602561,0.0055,-0.0042,-0.2828,0.283
1.613716,0.0071,-0.0051,-0.2830,0.283
1.623208,0.0075,-0.0057,-0.2824,0.283
1.632756,0.0085,-0.0065,-0.2820,0.282
1.643133,0.0093,-0.0078,-0.2802,0.280
1.653128,0.0088,-0.0080,-0.2792,0.279
1.663799,0.0078,-0.0093,-0.2781,0.278
1.673867,0.0057,-0.0096,-0.2776,0.278
1.684184,0.0033,-0.0093,-0.2762,0.276
1.695214,0.0014,-0.0104,-0.2747,0.275
1.703966,0.0010,-0.0122,-0.2729,0.273
1.713973,0.0010,-0.0138,-0.2719,0.272
1.724979,0.0015,-0.0146,-0.2712,0.272
1.734297,0.0022,-0.0156,-0.2706,0.271
1.744763,0.0025,-0.0149,-0.2685,0.269
1.755149,0.0018,-0.0153,-0.2663,0.267
1.764856,0.0020,-0.0159,-0.2630,0.263
1.775398,0.0034,-0.0164,-0.2606,0.261
1.785328,0.0038,-0.0169,-0.2592,0.260
1.797100,0.0046,-0.0181,-0.2584,0.259
1.805258,0.0046,-0.0199,-0.2574,0.258
1.815965,0.0050,-0.0220,-0.2579,0.259
1.825667,0.0061,-0.0241,-0.2593,0.260
1.835951,0.0073,-0.0256,-0.2595,0.261
1.847707,0.0076,-0.0253,-0.2608,0.262
1.855865,0.0097,-0.0248,-0.2602,0.262
1.865967,0.0124,-0.0230,-0.2594,0.261
1.876271,0.0157,-0.0208,-0.2586,0.260
1.886526,0.0177,-0.0199,-0.2580,0.259
1.897201,0.0182,-0.0185,-0.2579,0.259
1.906607,0.0187,-0.0158,-0.2565,0.258
1.916310,0.0191,-0.0135,-0.2544,0.255
1.927477,0.0186,-0.0111,-0.2525,0.253
1.936994,0.0179,-0.0084,-0.2509,0.252
1.947798,0.0166,-0.0063,-0.2475,0.248
1.957380,0.0159,-0.0043,-0.2428,0.243
1.967428,0.0150,-0.0025,-0.2372,0.238
1.977904,0.0133,-0.0013,-0.2310,0.231
1.988286,0.0127,0.0011,-0.2250,0.225
1.997625,0.0117,0.0042,-0.2191,0.219
2.007997,0.0113,0.0067,-0.2134,0.214
2.018025,0.0091,0.0100,-0.2074,0.208
2.028507,0.0065,0.0129,-0.2022,0.203
2.038724,0.0034,0.0159,-0.1986,0.199
2.048276,0.0005,0.0184,-0.1956,0.196
2.058874,-0.0021,0.0202,-0.1931,0.194
2.069135,-0.0044,0.0212,-0.1917,0.193
2.078929,-0.0056,0.0209,-0.1874,0.189
2.088899,-0.0055,0.0209,-0.1817,0.183
2.099993,-0.0049,0.0207,-0.1741,0.175
2.109165,-0.0059,0.0192,-0.1667,0.168
2.119332,-0.0073,0.0188,-0.1606,0.162
2.130219,-0.0082,0.0180,-0.1563,0.158
2.140187,-0.0096,0.0160,-0.1533,0.154
2.149784,-0.0110,0.0141,-0.1542,0.155
2.159805,-0.0115,0.0133,-0.1559,0.157
2.170612,-0.0131,0.0129,-0.1588,0.160
2.184138,-0.0142,0.0121,-0.1626,0.164
2.189975,-0.0163,0.0100,-0.1658,0.167
2.200556,-0.0167,0.0076,-0.1700,0.171
2.211324,-0.0173,0.0063,-0.1741,0.175
2.221149,-0.0168,0.0039,-0.1786,0.179
2.230833,-0.0158,0.0011,-0.1807,0.181
2.240563,-0.0135,-0.0017,-0.1815,0.182
2.250647,-0.0122,-0.0051,-0.1824,0.183
2.261458,-0.0124,-0.0073,-0.1835,0.184
2.272139,-0.0134,-0.0093,-0.1852,0.186
2.285144,-0.0152,-0.0110,-0.1894,0.190
2.291931,-0.0162,-0.0128,-0.1968,0.198
2.301803,-0.0166,-0.0147,-0.2049,0.206
2.313060,-0.0155,-0.0160,-0.2139,0.215
2.322776,-0.0138,-0.0184,-0.2210,0.222
2.332054,-0.0123,-0.0212,-0.2263,0.228
2.342809,-0.0106,-0.0228,-0.2321,0.233
2.352745,-0.0088,-0.0253,-0.2362,0.238
2.363468,-0.0070,-0.0279,-0.2402,0.242
2.372609,-0.0046,-0.0294,-0.2439,0.246
2.382911,-0.0031,-0.0296,-0.2462,0.248
2.392998,-0.0007,-0.0295,-0.2492,0.251
2.402976,0.0008,-0.0292,-0.2515,0.253
2.413996,0.0024,-0.0290,-0.2540,0.256
2.423548,0.0030,-0.0283,-0.2555,0.257
2.433832,0.0034,-0.0268,-0.2572,0.259
2.444602,0.0039,-0.0262,-0.2601,0.261
2.453646,0.0051,-0.0251,-0.2625,0.264
2.464656,0.0074,-0.0248,-0.2641,0.265
2.474410,0.0101,-0.0241,-0.2652,0.267
2.483915,0.0120,-0.0235,-0.2656,0.267
2.494707,0.0128,-0.0224,-0.2650,0.266
2.504992,0.0134,-0.0209,-0.2648,0.266
2.514720,0.0129,-0.0192,-0.2640,0.265
2.524913,0.0124,-0.0171,-0.2634,0.264
2.534801,0.0125,-0.0140,-0.2635,0.264
2.545133,0.0114,-0.0111,-0.2628,0.263
2.555393,0.0096,-0.0073,-0.2622,0.262
2.565172,0.0070,-0.0041,-0.2621,0.262
2.575856,0.0043,-0.0012,-0.2627,0.263
2.585285,0.0019,0.0014,-0.2644,0.264
2.597196,-0.0003,0.0042,-0.2653,0.265
2.606220,-0.0015,0.0060,-0.2654,0.265
2.616733,-0.0029,0.0074,-0.2643,0.264
2.626454,-0.0035,0.0091,-0.2643,0.264
2.636615,-0.0055,0.0106,-0.2654,0.266
2.646535,-0.0083,0.0127,-0.2659,0.266
2.657070,-0.0103,0.0150,-0.2662,0.267
2.666518,-0.0132,0.0170,-0.2677,0.269
2.677032,-0.0172,0.0178,-0.2689,0.270
2.687089,-0.0195,0.0193,-0.2695,0.271
2.697727,-0.0204,0.0218,-0.2697,0.271
2.707354,-0.0217,0.0234,-0.2689,0.271
2.717459,-0.0229,0.0256,-0.2690,0.271
2.727663,-0.0230,0.0284,-0.2695,0.272
2.737716,-0.0226,0.0310,-0.2689,0.272
2.747921,-0.0211,0.0320,-0.2690,0.272
2.758333,-0.0193,0.0328,-0.2697,0.272
2.768492,-0.0176,0.0335,-0.2688,0.271
2.784080,-0.0151,0.0341,-0.2682,0.271
2.788758,-0.0114,0.0331,-0.2679,0.270
2.798207,-0.0080,0.0315,-0.2671,0.269
2.808407,-0.0053,0.0303,-0.2665,0.268
2.818537,-0.0027,0.0294,-0.2673,0.269
2.829754,-0.0010,0.0275,-0.2679,0.269
2.839268,0.0005,0.0250,-0.2680,0.269
2.849126,0.0015,0.0214,-0.2675,0.268
2.859011,0.0022,0.0174,-0.2671,0.268
2.869652,0.0031,0.0142,-0.2670,0.267
2.884118,0.0046,0.0121,-0.2662,0.267
2.889542,0.0043,0.0097,-0.2656,0.266
2.899375,0.0035,0.0064,-0.2654,0.265
2.909904,0.0017,0.0046,-0.2656,0.266
2.919573,0.0010,0.0026,-0.2661,0.266
2.930414,-0.0002,-0.0009,-0.2663,0.266
2.940377,-0.0030,-0.0044,-0.2668,0.267
2.950279,-0.0061,-0.0065,-0.2657,0.266
2.960866,-0.0076,-0.0093,-0.2642,0.264
2.971015,-0.0081,-0.0115,-0.2635,0.264
2.983766,-0.0085,-0.0131,-0.2624,0.263
2.990327,-0.0085,-0.0139,-0.2611,0.262
3.000693,-0.0091,-0.0140,-0.2605,0.261
3.011525,-0.0107,-0.0132,-0.2595,0.260
3.021424,-0.0127,-0.0135,-0.2575,0.258
3.031287,-0.0141,-0.0120,-0.2545,0.255
3.041601,-0.0148,-0.0105,-0.2509,0.252
3.052042,-0.0156,-0.0093,-0.2485,0.249
3.062869,-0.0168,-0.0077,-0.2455,0.246
3.072129,-0.0170,-0.0071,-0.2424,0.243
3.081796,-0.0176,-0.0076,-0.2408,0.242
3.092419,-0.0182,-0.0074,-0.2401,0.241
3.102179,-0.0182,-0.0066,-0.2407,0.241
3.112833,-0.0169,-0.0072,-0.2422,0.243
3.122445,-0.0160,-0.0080,-0.2423,0.243
3.133100,-0.0151,-0.0078,-0.2419,0.242
3.142832,-0.0140,-0.0080,-0.2418,0.242
3.152812,-0.0124,-0.0082,-0.2433,0.244
3.162968,-0.0113,-0.0078,-0.2456,0.246
3.173608,-0.0105,-0.0069,-0.2474,0.248
3.183473,-0.0115,-0.0063,-0.2499,0.250
3.193688,-0.0141,-0.0066,-0.2519,0.252
3.203526,-0.0159,-0.0069,-0.2525,0.253
3.213754,-0.0171,-0.0077,-0.2533,0.254
3.223986,-0.0169,-0.0075,-0.2543,0.255
3.233827,-0.0169,-0.0076,-0.2556,0.256
3.244477,-0.0165,-0.0077,-0.2583,0.259
3.254209,-0.0153,-0.0068,-0.2600,0.261
3.264647,-0.0146,-0.0072,-0.2613,0.262
3.274696,-0.0147,-0.0078,-0.2624,0.263
3.284802,-0.0136,-0.0079,-0.2624,0.263
3.300789,-0.0115,-0.0079,-0.2622,0.263
3.304591,-0.0097,-0.0081,-0.2614,0.262
3.315338,-0.0095,-0.0072,-0.2603,0.261
3.325173,-0.0099,-0.0062,-0.2593,0.260
3.335238,-0.0110,-0.0053,-0.2598,0.260
3.346295,-0.0117,-0.0046,-0.2599,0.260
3.356127,-0.0134,-0.0038,-0.2596,0.260
3.365760,-0.0157,-0.0032,-0.2580,0.258
3.376301,-0.0177,-0.0032,-0.2577,0.258
3.386384,-0.0183,-0.0040,-0.2559,0.257
3.400796,-0.0183,-0.0039,-0.2546,0.255
3.405893,-0.0191,-0.0034,-0.2539,0.255
3.416741,-0.0192,-0.0035,-0.2548,0.256
3.426394,-0.0199,-0.0032,-0.2549,0.256
3.436778,-0.0207,-0.0041,-0.2540,0.255
3.446437,-0.0211,-0.0051,-0.2535,0.254
3.456629,-0.0217,-0.0069,-0.2533,0.254
3.466485,-0.0209,-0.0074,-0.2535,0.254
3.477649,-0.0195,-0.0064,-0.2536,0.254
3.487944,-0.0180,-0.0053,-0.2540,0.255
3.500955,-0.0174,-0.0047,-0.2532,0.254
3.507588,-0.0178,-0.0044,-0.2519,0.253
3.517387,-0.0174,-0.0050,-0.2500,0.251
3.529580,-0.0157,-0.0060,-0.2490,0.250
3.538725,-0.0135,-0.0072,-0.2483,0.249
3.548295,-0.0117,-0.0071,-0.2487,0.249
3.558239,-0.0101,-0.0078,-0.2486,0.249
3.568038,-0.0088,-0.0077,-0.2482,0.248
3.579599,-0.0076,-0.0090,-0.2453,0.246
3.588938,-0.0067,-0.0105,-0.2411,0.241
3.601018,-0.0056,-0.0110,-0.2347,0.235
3.609252,-0.0039,-0.0115,-0.2296,0.230
3.619339,-0.0028,-0.0119,-0.2242,0.225
3.630502,-0.0012,-0.0139,-0.2211,0.222
3.639098,0.0018,-0.0150,-0.2196,0.220
3.648886,0.0048,-0.0155,-0.2174,0.218
3.659630,0.0067,-0.0162,-0.2145,0.215
3.669564,0.0079,-0.0162,-0.2128,0.214
3.683100,0.0079,-0.0162,-0.2102,0.211
3.689720,0.0069,-0.0153,-0.2092,0.210
3.699687,0.0057,-0.0148,-0.2098,0.210
3.710126,0.0040,-0.0145,-0.2108,0.211
3.720080,0.0035,-0.0139,-0.2110,0.211
3.730507,0.0030,-0.0133,-0.2116,0.212
3.740766,0.0018,-0.0121,-0.2118,0.212
3.750899,0.0008,-0.0129,-0.2107,0.211
3.761093,0.0007,-0.0135,-0.2103,0.211
3.771263,0.0015,-0.0146,-0.2109,0.211
3.783293,0.0013,-0.0141,-0.2127,0.213
3.791004,0.0004,-0.0138,-0.2162,0.217
3.801081,0.0002,-0.0135,-0.2225,0.223
3.812418,-0.0008,-0.0136,-0.2285,0.229
3.821685,-0.0023,-0.0141,-0.2346,0.235
3.832165,-0.0046,-0.0148,-0.2399,0.240
3.841760,-0.0078,-0.0146,-0.2433,0.244
3.851863,-0.0108,-0.0135,-0.2468,0.247
3.862533,-0.0126,-0.0123,-0.2509,0.252
3.872281,-0.0151,-0.0120,-0.2544,0.255
3.882430,-0.0166,-0.0128,-0.2583,0.259
3.893250,-0.0177,-0.0149,-0.2618,0.263
3.902900,-0.0174,-0.0166,-0.2651,0.266
3.913248,-0.0156,-0.0174,-0.2671,0.268
3.922994,-0.0146,-0.0188,-0.2691,0.270
3.933729,-0.0144,-0.0201,-0.2703,0.271
3.943507,-0.0126,-0.0221,-0.2701,0.271
3.953250,-0.0118,-0.0236,-0.2702,0.272
3.963645,-0.0113,-0.0252,-0.2689,0.270
3.974321,-0.0106,-0.0273,-0.2673,0.269
3.984057,-0.0094,-0.0306,-0.2656,0.268
3.993841,-0.0082,-0.0335,-0.2641,0.266
4.003929,-0.0072,-0.0371,-0.2625,0.265
4.014367,-0.0063,-0.0401,-0.2597,0.263
4.024027,-0.0046,-0.0423,-0.2565,0.260
4.033923,-0.0034,-0.0426,-0.2522,0.256
4.045927,-0.0013,-0.0441,-0.2493,0.253
4.054482,0.0007,-0.0468,-0.2471,0.252
4.064692,0.0028,-0.0478,-0.2444,0.249
4.075263,0.0044,-0.0494,-0.2427,0.248
4.085173,0.0050,-0.0504,-0.2402,0.245
4.100791,0.0054,-0.0502,-0.2374,0.243
4.105011,0.0057,-0.0492,-0.2342,0.239
4.115415,0.0049,-0.0480,-0.2331,0.238
4.125715,0.0041,-0.0469,-0.2327,0.237
4.135779,0.0027,-0.0456,-0.2327,0.237
4.145768,-0.0000,-0.0436,-0.2338,0.238
4.155824,-0.0016,-0.0404,-0.2348,0.238
4.165682,-0.0021,-0.0374,-0.2356,0.239
4.176180,-0.0026,-0.0331,-0.2365,0.239
4.187063,-0.0027,-0.0282,-0.2378,0.239
4.201221,-0.0026,-0.0225,-0.2398,0.241
4.206920,-0.0038,-0.0162,-0.2404,0.241
4.216249,-0.0049,-0.0110,-0.2415,0.242
4.227440,-0.0059,-0.0068,-0.2421,0.242
4.236981,-0.0063,-0.0030,-0.2429,0.243
4.247276,-0.0074,0.0006,-0.2447,0.245
4.257059,-0.0098,0.0046,-0.2456,0.246
4.268193,-0.0112,0.0069,-0.2472,0.248
4.278914,-0.0118,0.0092,-0.2479,0.248
4.288252,-0.0122,0.0105,-0.2486,0.249
4.297739,-0.0119,0.0120,-0.2490,0.250
4.308039,-0.0111,0.0132,-0.2492,0.250
4.318392,-0.0111,0.0147,-0.2483,0.249
4.330235,-0.0107,0.0165,-0.2480,0.249
4.338430,-0.0100,0.0186,-0.2478,0.249
4.348577,-0.0084,0.0204,-0.2464,0.247
4.358991,-0.0077,0.0219,-0.2447,0.246
4.368857,-0.0074,0.0244,-0.2433,0.245
4.378953,-0.0080,0.0254,-0.2427,0.244
4.388943,-0.0088,0.0263,-0.2416,0.243
4.399223,-0.0093,0.0259,-0.2412,0.243
4.409715,-0.0096,0.0246,-0.2407,0.242
4.419798,-0.0090,0.0239,-0.2393,0.241
4.429344,-0.0088,0.0235,-0.2378,0.239
4.440357,-0.0076,0.0226,-0.2362,0.237
4.449452,-0.0067,0.0216,-0.2336,0.235
4.459609,-0.0052,0.0213,-0.2302,0.231
4.469754,-0.0052,0.0218,-0.2276,0.229
4.480643,-0.0054,0.0228,-0.2247,0.226
4.491042,-0.0063,0.0242,-0.2222,0.224
4.500741,-0.0074,0.0241,-0.2189,0.220
4.510583,-0.0083,0.0229,-0.2155,0.217
4.520872,-0.0072,0.0208,-0.2138,0.215
4.530998,-0.0060,0.0190,-0.2113,0.212
4.541347,-0.0047,0.0170,-0.2085,0.209
4.551306,-0.0036,0.0153,-0.2071,0.208
4.562451,-0.0019,0.0132,-0.2068,0.207
4.571811,-0.0002,0.0107,-0.2077,0.208
4.581271,0.0013,0.0098,-0.2089,0.209
4.591768,0.0017,0.0094,-0.2100,0.210
4.601212,0.0017,0.0095,-0.2105,0.211
4.612001,0.0031,0.0096,-0.2111,0.211
4.621714,0.0037,0.0088,-0.2125,0.213
4.631805,0.0046,0.0088,-0.2142,0.214
4.642253,0.0052,0.0077,-0.2157,0.216
4.652289,0.0051,0.0066,-0.2164,0.217
4.662504,0.0045,0.0050,-0.2171,0.217
4.672823,0.0054,0.0022,-0.2162,0.216
4.682788,0.0058,-0.0002,-0.2157,0.216
4.692879,0.0079,-0.0023,-0.2159,0.216
4.703272,0.0087,-0.0032,-0.2174,0.218
4.713456,0.0077,-0.0027,-0.2190,0.219
4.723703,0.0061,-0.0012,-0.2202,0.220
4.733236,0.0035,-0.0002,-0.2222,0.222
4.743684,0.0012,0.0002,-0.2242,0.224
4.753922,-0.0007,-0.0004,-0.2263,0.226
4.764418,-0.0017,-0.0007,-0.2273,0.227
4.774173,-0.0028,-0.0011,-0.2278,0.228
4.784712,-0.0036,-0.0023,-0.2272,0.227
4.800364,-0.0040,-0.0049,-0.2278,0.228
4.804327,-0.0041,-0.0078,-0.2275,0.228
4.814887,-0.0041,-0.0109,-0.2274,0.228
4.824606,-0.0037,-0.0131,-0.2269,0.227
4.835433,-0.0045,-0.0151,-0.2267,0.227
4.845232,-0.0060,-0.0159,-0.2264,0.227
4.855087,-0.0065,-0.0157,-0.2271,0.228
4.864823,-0.0060,-0.0145,-0.2293,0.230
4.875318,-0.0057,-0.0130,-0.2326,0.233
4.885915,-0.0039,-0.0110,-0.2365,0.237
4.900382,-0.0040,-0.0100,-0.2408,0.241
4.906172,-0.0031,-0.0104,-0.2447,0.245
4.915793,-0.0019,-0.0116,-0.2482,0.248
4.926020,-0.0003,-0.0135,-0.2511,0.252
4.936536,0.0016,-0.0147,-0.2541,0.255
4.946230,0.0027,-0.0154,-0.2571,0.258
4.956439,0.0038,-0.0154,-0.2587,0.259
4.966243,0.0036,-0.0168,-0.2614,0.262
4.976973,0.0032,-0.0180,-0.2631,0.264
4.987240,0.0035,-0.0194,-0.2641,0.265
5.000979,0.0047,-0.0205,-0.2653,0.266
5.006955,0.0066,-0.0200,-0.2669,0.268
5.016610,0.0067,-0.0180,-0.2680,0.269
5.028595,0.0071,-0.0164,-0.2695,0.270
5.038065,0.0072,-0.0145,-0.2717,0.272
5.047387,0.0078,-0.0122,-0.2736,0.274
5.057432,0.0081,-0.0104,-0.2743,0.275
5.067294,0.0078,-0.0107,-0.2737,0.274
5.078538,0.0068,-0.0097,-0.2719,0.272
5.088274,0.0050,-0.0097,-0.2697,0.270
5.098158,0.0047,-0.0085,-0.2663,0.266
5.108184,0.0047,-0.0057,-0.2625,0.263
5.118383,0.0055,-0.0033,-0.2603,0.260
5.128790,0.0064,-0.0013,-0.2583,0.258
5.139076,0.0071,0.0001,-0.2551,0.255
5.148827,0.0076,0.0013,-0.2523,0.252
5.160024,0.0082,0.0030,-0.2500,0.250
5.168894,0.0088,0.0045,-0.2482,0.248
5.179673,0.0093,0.0053,-0.2476,0.248
5.189858,0.0095,0.0065,-0.2484,0.249
5.200234,0.0096,0.0081,-0.2492,0.250
5.209434,0.0097,0.0095,-0.2509,0.251
5.219775,0.0104,0.0094,-0.2536,0.254
5.229728,0.0097,0.0105,-0.2558,0.256
5.240061,0.0093,0.0108,-0.2577,0.258
5.249909,0.0083,0.0097,-0.2595,0.260
5.261667,0.0069,0.0095,-0.2617,0.262
5.270931,0.0053,0.0100,-0.2649,0.265
5.280306,0.0028,0.0101,-0.2690,0.269
5.290812,0.0010,0.0098,-0.2737,0.274
5.300675,-0.0003,0.0094,-0.2763,0.276
5.311418,-0.0022,0.0073,-0.2777,0.278
5.321154,-0.0041,0.0057,-0.2754,0.276
5.331316,-0.0060,0.0048,-0.2701,0.270
5.341946,-0.0082,0.0042,-0.2654,0.266
5.351464,-0.0096,0.0042,-0.2606,0.261
5.361724,-0.0104,0.0044,-0.2572,0.257
