time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.043893,-0.0084,0.0211,-0.2681,0.269
1.054280,-0.0092,0.0196,-0.2669,0.268
1.064667,-0.0090,0.0172,-0.2667,0.267
1.074732,-0.0075,0.0157,-0.2664,0.267
1.084249,-0.0057,0.0146,-0.2679,0.268
1.095320,-0.0027,0.0135,-0.2676,0.268
1.104730,-0.0002,0.0138,-0.2658,0.266
1.116462,0.0029,0.0148,-0.2660,0.266
1.124935,0.0062,0.0165,-0.2664,0.267
1.135565,0.0100,0.0175,-0.2668,0.268
1.146221,0.0140,0.0167,-0.2671,0.268
1.155170,0.0159,0.0170,-0.2665,0.268
1.165226,0.0193,0.0174,-0.2657,0.267
1.175466,0.0205,0.0180,-0.2657,0.267
1.185363,0.0222,0.0194,-0.2650,0.267
1.196142,0.0232,0.0200,-0.2642,0.266
1.206074,0.0237,0.0196,-0.2630,0.265
1.217221,0.0248,0.0201,-0.2630,0.265
1.226506,0.0266,0.0223,-0.2641,0.266
1.236389,0.0285,0.0249,-0.2658,0.268
1.246951,0.0292,0.0280,-0.2665,0.270
1.256836,0.0291,0.0309,-0.2664,0.270
1.266738,0.0297,0.0331,-0.2661,0.270
1.277513,0.0299,0.0348,-0.2655,0.269
1.287210,0.0310,0.0357,-0.2638,0.268
1.297577,0.0316,0.0366,-0.2629,0.267
1.307358,0.0325,0.0374,-0.2621,0.267
1.317213,0.0320,0.0388,-0.2601,0.265
1.327944,0.0325,0.0401,-0.2592,0.264
1.337652,0.0322,0.0424,-0.2579,0.263
1.348302,0.0318,0.0453,-0.2570,0.263
1.358357,0.0325,0.0472,-0.2553,0.262
1.368183,0.0320,0.0503,-0.2542,0.261
1.378149,0.0318,0.0517,-0.2524,0.260
1.388320,0.0321,0.0524,-0.2510,0.258
1.399549,0.0323,0.0531,-0.2498,0.257
1.409027,0.0316,0.0544,-0.2489,0.257
1.419705,0.0318,0.0556,-0.2481,0.256
1.430259,0.0308,0.0558,-0.2471,0.255
1.439541,0.0307,0.0542,-0.2460,0.254
1.454141,0.0311,0.0531,-0.2461,0.254
1.460139,0.0327,0.0517,-0.2466,0.254
1.469380,0.0329,0.0513,-0.2463,0.254
1.479880,0.0324,0.0500,-0.2464,0.253
1.489574,0.0310,0.0492,-0.2469,0.254
1.500320,0.0288,0.0473,-0.2485,0.255
1.509925,0.0260,0.0447,-0.2507,0.256
1.519849,0.0233,0.0419,-0.2530,0.257
1.530436,0.0196,0.0386,-0.2552,0.259
1.540294,0.0170,0.0352,-0.2562,0.259
1.554373,0.0154,0.0331,-0.2582,0.261
1.561149,0.0138,0.0324,-0.2616,0.264
1.571002,0.0134,0.0310,-0.2656,0.268
1.580726,0.0143,0.0305,-0.2700,0.272
1.591704,0.0144,0.0292,-0.2745,0.276
1.600849,0.0149,0.0287,-0.2777,0.280
1.611358,0.0170,0.0271,-0.2809,0.283
1.621967,0.0175,0.0248,-0.2823,0.284
1.632836,0.0183,0.0217,-0.2834,0.285
1.641675,0.0190,0.0203,-0.2833,0.285
1.654102,0.0201,0.0179,-0.2823,0.284
1.661795,0.0201,0.0153,-0.2807,0.282
1.672084,0.0208,0.0120,-0.2791,0.280
1.683140,0.0206,0.0089,-0.2763,0.277
1.692375,0.0217,0.0066,-0.2745,0.275
1.702788,0.0235,0.0061,-0.2713,0.272
1.712416,0.0251,0.0053,-0.2686,0.270
1.722543,0.0275,0.0046,-0.2663,0.268
1.733361,0.0301,0.0048,-0.2634,0.265
1.743725,0.0309,0.0044,-0.2625,0.264
1.754554,0.0307,0.0028,-0.2618,0.264
1.763820,0.0299,-0.0001,-0.2608,0.262
1.773322,0.0291,-0.0017,-0.2593,0.261
1.784028,0.0276,-0.0025,-0.2567,0.258
1.795087,0.0256,-0.0033,-0.2533,0.255
1.803821,0.0239,-0.0039,-0.2516,0.253
1.814659,0.0213,-0.0043,-0.2497,0.251
1.823872,0.0201,-0.0045,-0.2492,0.250
1.837818,0.0197,-0.0038,-0.2479,0.249
1.844501,0.0189,-0.0044,-0.2483,0.249
1.854181,0.0166,-0.0035,-0.2494,0.250
1.866592,0.0157,-0.0018,-0.2509,0.251
1.874747,0.0140,0.0011,-0.2528,0.253
1.884905,0.0140,0.0037,-0.2561,0.257
1.895618,0.0132,0.0047,-0.2581,0.258
1.905516,0.0118,0.0044,-0.2613,0.262
1.916366,0.0113,0.0051,-0.2640,0.264
1.925435,0.0110,0.0048,-0.2658,0.266
1.935568,0.0115,0.0045,-0.2680,0.268
1.945711,0.0135,0.0043,-0.2693,0.270
1.955645,0.0161,0.0041,-0.2710,0.271
1.966475,0.0180,0.0045,-0.2729,0.274
1.976000,0.0200,0.0043,-0.2747,0.275
1.986127,0.0210,0.0029,-0.2776,0.278
1.997375,0.0231,0.0028,-0.2807,0.282
2.006235,0.0237,0.0024,-0.2833,0.284
2.016355,0.0241,0.0036,-0.2847,0.286
2.027058,0.0236,0.0040,-0.2859,0.287
2.037728,0.0230,0.0036,-0.2883,0.289
2.047436,0.0216,0.0034,-0.2905,0.291
2.056811,0.0219,0.0025,-0.2902,0.291
2.066886,0.0218,0.0020,-0.2881,0.289
2.077443,0.0224,0.0014,-0.2841,0.285
2.087402,0.0224,0.0022,-0.2775,0.278
2.097594,0.0227,0.0043,-0.2703,0.271
2.107643,0.0235,0.0067,-0.2611,0.262
2.117885,0.0232,0.0087,-0.2530,0.254
2.128376,0.0214,0.0119,-0.2465,0.248
2.138691,0.0197,0.0142,-0.2394,0.241
2.153978,0.0170,0.0161,-0.2334,0.235
2.158824,0.0144,0.0186,-0.2276,0.229
2.168364,0.0125,0.0201,-0.2210,0.222
2.179311,0.0097,0.0212,-0.2154,0.217
2.188517,0.0081,0.0236,-0.2098,0.211
2.200263,0.0056,0.0259,-0.2047,0.206
2.209206,0.0040,0.0281,-0.2006,0.203
2.219252,0.0032,0.0292,-0.1982,0.200
2.229730,0.0034,0.0303,-0.1958,0.198
2.239021,0.0035,0.0325,-0.1937,0.196
2.254973,0.0046,0.0344,-0.1918,0.195
2.259881,0.0040,0.0355,-0.1924,0.196
2.269899,0.0032,0.0351,-0.1936,0.197
2.280294,0.0027,0.0345,-0.1964,0.199
2.290322,0.0021,0.0342,-0.2009,0.204
2.300604,0.0006,0.0342,-0.2059,0.209
2.310555,-0.0020,0.0348,-0.2135,0.216
2.320100,-0.0030,0.0356,-0.2189,0.222
2.330715,-0.0034,0.0364,-0.2242,0.227
2.340823,-0.0047,0.0379,-0.2299,0.233
2.353831,-0.0057,0.0401,-0.2350,0.239
2.360681,-0.0075,0.0424,-0.2393,0.243
2.371370,-0.0076,0.0442,-0.2437,0.248
2.382657,-0.0073,0.0466,-0.2466,0.251
2.391530,-0.0072,0.0482,-0.2493,0.254
2.401492,-0.0062,0.0496,-0.2531,0.258
2.412172,-0.0045,0.0507,-0.2566,0.262
2.422177,-0.0033,0.0513,-0.2594,0.264
2.433334,-0.0034,0.0527,-0.2623,0.268
2.442322,-0.0045,0.0542,-0.2649,0.270
2.453261,-0.0056,0.0563,-0.2657,0.272
2.462814,-0.0051,0.0577,-0.2651,0.271
2.472666,-0.0055,0.0601,-0.2655,0.272
2.482520,-0.0065,0.0624,-0.2666,0.274
2.492448,-0.0072,0.0643,-0.2669,0.275
2.503353,-0.0062,0.0655,-0.2680,0.276
2.513181,-0.0045,0.0664,-0.2688,0.277
2.523122,-0.0040,0.0659,-0.2694,0.277
2.532799,-0.0034,0.0655,-0.2693,0.277
2.543797,-0.0024,0.0638,-0.2695,0.277
2.553368,-0.0008,0.0615,-0.2692,0.276
2.563993,0.0023,0.0580,-0.2685,0.275
2.574043,0.0041,0.0558,-0.2671,0.273
2.583850,0.0051,0.0534,-0.2666,0.272
2.593990,0.0065,0.0515,-0.2669,0.272
2.604465,0.0066,0.0488,-0.2668,0.271
2.614754,0.0053,0.0460,-0.2653,0.269
2.624200,0.0034,0.0436,-0.2650,0.269
2.635365,0.0022,0.0414,-0.2635,0.267
2.644607,0.0015,0.0386,-0.2610,0.264
2.654687,0.0003,0.0366,-0.2597,0.262
2.666151,-0.0018,0.0358,-0.2587,0.261
2.675841,-0.0041,0.0339,-0.2569,0.259
2.685200,-0.0057,0.0310,-0.2559,0.258
2.695737,-0.0063,0.0285,-0.2566,0.258
2.705384,-0.0083,0.0263,-0.2564,0.258
2.716056,-0.0105,0.0242,-0.2563,0.258
2.726041,-0.0128,0.0239,-0.2562,0.258
2.736505,-0.0142,0.0227,-0.2563,0.258
2.747111,-0.0151,0.0219,-0.2556,0.257
2.756307,-0.0160,0.0215,-0.2554,0.257
2.766477,-0.0172,0.0224,-0.2554,0.257
2.776408,-0.0176,0.0238,-0.2555,0.257
2.786992,-0.0165,0.0248,-0.2549,0.257
2.797210,-0.0155,0.0263,-0.2533,0.255
2.807240,-0.0132,0.0275,-0.2506,0.252
2.817020,-0.0104,0.0299,-0.2480,0.250
2.827176,-0.0075,0.0323,-0.2453,0.247
2.837134,-0.0056,0.0338,-0.2430,0.245
2.847734,-0.0043,0.0348,-0.2408,0.243
2.857638,-0.0034,0.0352,-0.2382,0.241
2.867425,-0.0018,0.0349,-0.2369,0.240
2.877580,-0.0003,0.0354,-0.2374,0.240
2.888476,0.0006,0.0375,-0.2363,0.239
2.898922,0.0008,0.0386,-0.2342,0.237
2.908456,0.0022,0.0394,-0.2320,0.235
2.919200,0.0048,0.0394,-0.2304,0.234
2.928515,0.0070,0.0391,-0.2271,0.231
2.938775,0.0084,0.0386,-0.2217,0.225
2.953341,0.0088,0.0377,-0.2154,0.219
2.959094,0.0085,0.0366,-0.2067,0.210
2.968567,0.0073,0.0353,-0.1998,0.203
2.979553,0.0054,0.0337,-0.1952,0.198
2.989760,0.0036,0.0311,-0.1919,0.194
2.998805,0.0024,0.0281,-0.1894,0.192
3.009298,0.0011,0.0256,-0.1886,0.190
3.019850,-0.0006,0.0229,-0.1893,0.191
3.030256,-0.0016,0.0198,-0.1892,0.190
3.039903,-0.0013,0.0186,-0.1891,0.190
3.053489,0.0005,0.0183,-0.1901,0.191
3.060220,0.0031,0.0179,-0.1909,0.192
3.070067,0.0052,0.0189,-0.1919,0.193
3.080798,0.0087,0.0204,-0.1928,0.194
3.091100,0.0122,0.0206,-0.1938,0.195
3.100649,0.0148,0.0212,-0.1961,0.198
3.110905,0.0157,0.0210,-0.1983,0.200
3.121136,0.0161,0.0198,-0.1994,0.201
3.132556,0.0170,0.0186,-0.2026,0.204
3.141433,0.0187,0.0177,-0.2083,0.210
3.151803,0.0212,0.0170,-0.2145,0.216
3.162232,0.0240,0.0167,-0.2233,0.225
3.171817,0.0266,0.0167,-0.2303,0.232
3.181621,0.0281,0.0167,-0.2353,0.238
3.191815,0.0284,0.0178,-0.2383,0.241
3.202000,0.0280,0.0180,-0.2408,0.243
3.212284,0.0270,0.0192,-0.2422,0.244
3.222102,0.0254,0.0210,-0.2435,0.246
3.232669,0.0236,0.0227,-0.2451,0.247
3.243150,0.0226,0.0224,-0.2472,0.249
3.252937,0.0201,0.0217,-0.2494,0.251
3.263151,0.0177,0.0203,-0.2516,0.253
3.272528,0.0160,0.0179,-0.2528,0.254
3.282775,0.0142,0.0157,-0.2532,0.254
3.293286,0.0119,0.0132,-0.2544,0.255
3.303506,0.0106,0.0113,-0.2542,0.255
3.313625,0.0095,0.0096,-0.2551,0.255
3.323462,0.0084,0.0089,-0.2554,0.256
3.334163,0.0083,0.0077,-0.2570,0.257
3.344529,0.0087,0.0067,-0.2583,0.258
3.353994,0.0073,0.0064,-0.2602,0.260
3.365729,0.0060,0.0056,-0.2614,0.262
3.374151,0.0045,0.0047,-0.2608,0.261
3.384156,0.0040,0.0031,-0.2586,0.259
3.394654,0.0032,0.0018,-0.2554,0.255
3.404858,0.0019,0.0016,-0.2506,0.251
3.415855,0.0016,0.0009,-0.2470,0.247
3.424954,0.0023,0.0005,-0.2428,0.243
3.435630,0.0042,-0.0001,-0.2392,0.239
3.446117,0.0051,-0.0000,-0.2357,0.236
3.455245,0.0068,0.0010,-0.2315,0.232
3.465326,0.0081,0.0025,-0.2273,0.227
3.475469,0.0087,0.0046,-0.2233,0.224
3.485348,0.0085,0.0053,-0.2199,0.220
3.495867,0.0095,0.0066,-0.2164,0.217
3.506002,0.0091,0.0072,-0.2129,0.213
3.515710,0.0092,0.0079,-0.2088,0.209
3.526437,0.0092,0.0078,-0.2064,0.207
3.536342,0.0075,0.0077,-0.2044,0.205
3.547215,0.0046,0.0075,-0.2025,0.203
3.556717,0.0032,0.0074,-0.2007,0.201
3.566904,0.0014,0.0071,-0.1997,0.200
3.576690,0.0006,0.0061,-0.2010,0.201
3.586890,0.0008,0.0051,-0.2045,0.205
3.597215,0.0011,0.0047,-0.2094,0.209
3.607577,0.0008,0.0041,-0.2161,0.216
3.617529,-0.0003,0.0033,-0.2216,0.222
3.628071,-0.0015,0.0017,-0.2259,0.226
3.637704,-0.0035,0.0016,-0.2299,0.230
3.653220,-0.0057,0.0028,-0.2345,0.235
3.658285,-0.0082,0.0040,-0.2394,0.240
3.668220,-0.0108,0.0058,-0.2448,0.245
3.678802,-0.0130,0.0069,-0.2499,0.250
3.688490,-0.0150,0.0078,-0.2535,0.254
3.699473,-0.0171,0.0078,-0.2567,0.257
3.708559,-0.0191,0.0080,-0.2597,0.261
3.718650,-0.0208,0.0092,-0.2629,0.264
3.728854,-0.0219,0.0102,-0.2645,0.266
3.738836,-0.0211,0.0112,-0.2657,0.267
3.753457,-0.0208,0.0131,-0.2638,0.265
3.759427,-0.0198,0.0157,-0.2605,0.262
3.769480,-0.0187,0.0189,-0.2546,0.256
3.780104,-0.0181,0.0225,-0.2474,0.249
3.790119,-0.0180,0.0275,-0.2410,0.243
3.799377,-0.0176,0.0310,-0.2350,0.238
3.810714,-0.0164,0.0343,-0.2284,0.232
3.820247,-0.0150,0.0365,-0.2236,0.227
3.830645,-0.0128,0.0386,-0.2202,0.224
3.841073,-0.0111,0.0387,-0.2167,0.220
3.852962,-0.0086,0.0384,-0.2122,0.216
3.861454,-0.0060,0.0370,-0.2082,0.212
3.870687,-0.0028,0.0357,-0.2044,0.208
3.882171,-0.0009,0.0350,-0.2006,0.204
3.890710,0.0007,0.0341,-0.1972,0.200
3.900729,0.0026,0.0337,-0.1936,0.197
3.911453,0.0055,0.0329,-0.1919,0.195
3.921517,0.0086,0.0322,-0.1909,0.194
3.932115,0.0104,0.0317,-0.1896,0.193
3.942345,0.0109,0.0321,-0.1872,0.190
3.951791,0.0127,0.0320,-0.1880,0.191
3.962682,0.0136,0.0311,-0.1901,0.193
3.973921,0.0140,0.0304,-0.1947,0.198
3.983765,0.0158,0.0302,-0.2005,0.203
3.992126,0.0178,0.0287,-0.2051,0.208
4.002363,0.0197,0.0283,-0.2092,0.212
4.012578,0.0212,0.0285,-0.2127,0.216
4.022623,0.0220,0.0299,-0.2160,0.219
4.032358,0.0211,0.0305,-0.2162,0.219
4.043607,0.0215,0.0320,-0.2149,0.218
4.052683,0.0202,0.0332,-0.2133,0.217
4.064657,0.0191,0.0345,-0.2087,0.212
4.073727,0.0187,0.0354,-0.2039,0.208
4.083244,0.0188,0.0362,-0.2003,0.204
4.093401,0.0190,0.0376,-0.1985,0.203
4.103899,0.0189,0.0404,-0.1967,0.202
4.115062,0.0189,0.0438,-0.1940,0.200
4.123969,0.0180,0.0460,-0.1914,0.198
4.135195,0.0179,0.0481,-0.1895,0.196
4.144699,0.0182,0.0491,-0.1892,0.196
4.154708,0.0188,0.0504,-0.1887,0.196
4.165819,0.0193,0.0505,-0.1893,0.197
4.174171,0.0193,0.0506,-0.1889,0.197
4.184410,0.0177,0.0499,-0.1876,0.195
4.194814,0.0151,0.0499,-0.1867,0.194
4.205102,0.0127,0.0485,-0.1871,0.194
4.215177,0.0100,0.0455,-0.1877,0.193
4.225221,0.0075,0.0434,-0.1876,0.193
4.235300,0.0064,0.0423,-0.1892,0.194
4.246092,0.0049,0.0421,-0.1929,0.198
4.255663,0.0046,0.0415,-0.1978,0.202
4.265732,0.0050,0.0409,-0.2043,0.208
4.275982,0.0035,0.0399,-0.2107,0.214
4.286640,0.0014,0.0381,-0.2157,0.219
4.296793,-0.0010,0.0369,-0.2189,0.222
4.306706,-0.0035,0.0353,-0.2225,0.225
4.316274,-0.0068,0.0340,-0.2255,0.228
4.327199,-0.0087,0.0336,-0.2282,0.231
4.336890,-0.0107,0.0344,-0.2310,0.234
4.346748,-0.0132,0.0352,-0.2319,0.235
4.357090,-0.0156,0.0345,-0.2337,0.237
4.367212,-0.0171,0.0348,-0.2341,0.237
4.377191,-0.0176,0.0343,-0.2353,0.238
4.387414,-0.0169,0.0339,-0.2364,0.239
4.398696,-0.0162,0.0340,-0.2366,0.240
4.407508,-0.0147,0.0345,-0.2370,0.240
4.417769,-0.0122,0.0363,-0.2377,0.241
4.428131,-0.0096,0.0375,-0.2386,0.242
4.438065,-0.0069,0.0388,-0.2403,0.244
4.453111,-0.0044,0.0394,-0.2400,0.243
4.458636,-0.0023,0.0400,-0.2401,0.243
4.468269,-0.0015,0.0397,-0.2397,0.243
4.478739,-0.0000,0.0397,-0.2394,0.243
4.489267,0.0017,0.0408,-0.2404,0.244
4.498515,0.0040,0.0409,-0.2415,0.245
4.508488,0.0065,0.0412,-0.2429,0.246
4.519516,0.0093,0.0403,-0.2449,0.248
4.529489,0.0109,0.0379,-0.2454,0.249
4.539440,0.0130,0.0346,-0.2460,0.249
4.552756,0.0143,0.0312,-0.2465,0.249
4.559601,0.0155,0.0296,-0.2458,0.248
4.569380,0.0158,0.0278,-0.2460,0.248
4.580201,0.0165,0.0265,-0.2464,0.248
4.590316,0.0163,0.0253,-0.2469,0.249
4.600312,0.0161,0.0225,-0.2474,0.249
4.610877,0.0161,0.0202,-0.2481,0.249
4.621217,0.0167,0.0184,-0.2484,0.250
4.631875,0.0175,0.0167,-0.2477,0.249
4.640755,0.0176,0.0139,-0.2474,0.248
4.650631,0.0177,0.0108,-0.2479,0.249
4.661326,0.0173,0.0075,-0.2469,0.248
4.671234,0.0167,0.0059,-0.2471,0.248
4.682477,0.0171,0.0039,-0.2470,0.248
4.691396,0.0185,0.0023,-0.2463,0.247
4.701605,0.0200,0.0017,-0.2469,0.248
4.711938,0.0202,0.0012,-0.2479,0.249
4.721520,0.0211,0.0013,-0.2487,0.250
4.731534,0.0224,0.0028,-0.2500,0.251
4.742596,0.0236,0.0039,-0.2517,0.253
4.751842,0.0254,0.0049,-0.2537,0.255
4.762432,0.0268,0.0051,-0.2558,0.257
4.772149,0.0276,0.0054,-0.2579,0.259
4.782770,0.0287,0.0055,-0.2592,0.261
4.792576,0.0307,0.0057,-0.2606,0.262
4.803223,0.0330,0.0077,-0.2621,0.264
4.812873,0.0346,0.0095,-0.2633,0.266
4.822875,0.0351,0.0100,-0.2653,0.268
4.832869,0.0357,0.0101,-0.2674,0.270
4.843991,0.0362,0.0110,-0.2698,0.272
4.853931,0.0360,0.0130,-0.2722,0.275
4.869241,0.0364,0.0155,-0.2762,0.279
4.873537,0.0384,0.0161,-0.2794,0.283
4.883913,0.0386,0.0178,-0.2822,0.285
4.894252,0.0388,0.0181,-0.2838,0.287
4.903925,0.0383,0.0177,-0.2842,0.287
4.915355,0.0387,0.0158,-0.2847,0.288
4.923901,0.0378,0.0135,-0.2848,0.288
4.934711,0.0376,0.0117,-0.2854,0.288
4.945096,0.0368,0.0117,-0.2846,0.287
4.954905,0.0366,0.0126,-0.2840,0.287
4.969846,0.0359,0.0130,-0.2827,0.285
4.975551,0.0348,0.0144,-0.2813,0.284
4.985096,0.0340,0.0165,-0.2805,0.283
4.995098,0.0332,0.0192,-0.2810,0.284
5.005228,0.0315,0.0199,-0.2814,0.284
5.015421,0.0294,0.0201,-0.2814,0.284
5.025630,0.0282,0.0206,-0.2805,0.283
5.036032,0.0272,0.0207,-0.2783,0.280
5.048289,0.0254,0.0201,-0.2730,0.275
5.056447,0.0239,0.0190,-0.2658,0.267
5.066283,0.0232,0.0174,-0.2575,0.259
5.076833,0.0212,0.0176,-0.2504,0.252
5.086214,0.0203,0.0179,-0.2449,0.246
5.097748,0.0185,0.0194,-0.2401,0.242
5.107255,0.0169,0.0213,-0.2363,0.238
5.116708,0.0149,0.0234,-0.2316,0.233
5.127709,0.0137,0.0248,-0.2280,0.230
5.136866,0.0116,0.0258,-0.2242,0.226
5.147869,0.0087,0.0265,-0.2224,0.224
5.157886,0.0056,0.0273,-0.2206,0.222
5.169249,0.0026,0.0286,-0.2186,0.220
5.177798,0.0007,0.0299,-0.2158,0.218
5.187659,-0.0027,0.0300,-0.2129,0.215
5.197652,-0.0058,0.0297,-0.2098,0.212
5.208171,-0.0081,0.0310,-0.2069,0.209
5.218223,-0.0099,0.0317,-0.2045,0.207
5.228605,-0.0125,0.0318,-0.2030,0.206
5.238591,-0.0147,0.0313,-0.2037,0.207
5.252462,-0.0163,0.0318,-0.2064,0.209
5.258797,-0.0179,0.0329,-0.2111,0.214
5.268891,-0.0210,0.0339,-0.2156,0.219
5.278844,-0.0225,0.0330,-0.2194,0.223
5.288945,-0.0244,0.0320,-0.2227,0.226
5.299251,-0.0262,0.0308,-0.2268,0.230
5.309525,-0.0270,0.0300,-0.2305,0.234
5.319982,-0.0281,0.0292,-0.2346,0.238
5.330726,-0.0292,0.0292,-0.2375,0.241
5.340436,-0.0291,0.0297,-0.2402,0.244
5.350100,-0.0287,0.0300,-0.2417,0.245
5.360670,-0.0284,0.0292,-0.2429,0.246
5.370246,-0.0273,0.0286,-0.2451,0.248
5.381804,-0.0256,0.0271,-0.2469,0.250
5.390572,-0.0226,0.0258,-0.2478,0.250
5.400525,-0.0200,0.0250,-0.2486,0.251
5.411341,-0.0167,0.0232,-0.2506,0.252
5.420806,-0.0129,0.0227,-0.2523,0.254
5.431429,-0.0097,0.0233,-0.2532,0.254
5.441316,-0.0069,0.0254,-0.2538,0.255
5.451103,-0.0046,0.0275,-0.2551,0.257
5.462336,-0.0027,0.0295,-0.2565,0.258
5.471509,-0.0009,0.0324,-0.2576,0.260
5.482208,-0.0007,0.0350,-0.2585,0.261
5.491604,0.0010,0.0363,-0.2580,0.261
5.502127,0.0024,0.0371,-0.2551,0.258
5.512186,0.0041,0.0377,-0.2499,0.253
5.522387,0.0068,0.0392,-0.2431,0.246
5.532064,0.0103,0.0407,-0.2377,0.241
5.542723,0.0130,0.0410,-0.2338,0.238
