time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001061,0.0426,0.7459,0.0400,0.748
0.006618,0.0510,0.7425,0.0346,0.745
0.028725,0.0581,0.7392,0.0299,0.742
0.029500,0.0647,0.7368,0.0263,0.740
0.036856,0.0714,0.7368,0.0227,0.741
0.047797,0.0772,0.7391,0.0205,0.743
0.057553,0.0831,0.7417,0.0174,0.747
0.067870,0.0877,0.7460,0.0154,0.751
0.078132,0.0912,0.7499,0.0126,0.756
0.088271,0.0955,0.7553,0.0099,0.761
0.097702,0.0986,0.7620,0.0084,0.768
0.108888,0.0994,0.7703,0.0098,0.777
0.127792,0.0971,0.7787,0.0150,0.785
0.128600,0.0938,0.7850,0.0213,0.791
0.138544,0.0892,0.7902,0.0282,0.796
0.150660,0.0856,0.7959,0.0331,0.801
0.159346,0.0829,0.7999,0.0366,0.805
0.169508,0.0799,0.8021,0.0391,0.807
0.179532,0.0769,0.8064,0.0398,0.811
0.188707,0.0733,0.8121,0.0439,0.817
0.200256,0.0679,0.8191,0.0473,0.823
0.210339,0.0619,0.8239,0.0506,0.828
0.220431,0.0569,0.8269,0.0532,0.831
0.230200,0.0528,0.8306,0.0555,0.834
0.243553,0.0485,0.8304,0.0587,0.834
0.250193,0.0445,0.8276,0.0607,0.831
0.260157,0.0418,0.8245,0.0641,0.828
0.270336,0.0401,0.8204,0.0677,0.824
0.280792,0.0401,0.8159,0.0716,0.820
0.290632,0.0393,0.8116,0.0740,0.816
0.300792,0.0391,0.8071,0.0766,0.812
0.310616,0.0386,0.8013,0.0788,0.806
0.330336,0.0390,0.7951,0.0816,0.800
0.331831,0.0390,0.7892,0.0845,0.795
0.341254,0.0396,0.7840,0.0873,0.790
0.351527,0.0389,0.7781,0.0909,0.784
0.362079,0.0394,0.7741,0.0948,0.781
0.372064,0.0394,0.7700,0.0968,0.777
0.381800,0.0398,0.7664,0.0995,0.774
0.392074,0.0398,0.7638,0.1013,0.772
0.401893,0.0401,0.7599,0.1009,0.768
0.412500,0.0406,0.7582,0.0981,0.766
0.428221,0.0427,0.7573,0.0944,0.764
0.433034,0.0472,0.7553,0.0888,0.762
0.442185,0.0528,0.7543,0.0832,0.761
0.452891,0.0583,0.7546,0.0784,0.761
0.463001,0.0632,0.7547,0.0738,0.761
0.473295,0.0675,0.7543,0.0686,0.760
0.483676,0.0708,0.7538,0.0625,0.760
0.493539,0.0744,0.7523,0.0577,0.758
0.503434,0.0773,0.7496,0.0522,0.755
0.514229,0.0800,0.7474,0.0465,0.753
0.528112,0.0818,0.7442,0.0416,0.750
0.534290,0.0839,0.7415,0.0371,0.747
0.544815,0.0848,0.7399,0.0339,0.746
0.554020,0.0857,0.7390,0.0294,0.745
0.564999,0.0856,0.7379,0.0258,0.743
0.574466,0.0854,0.7386,0.0234,0.744
0.584179,0.0845,0.7394,0.0203,0.744
0.594527,0.0842,0.7403,0.0170,0.745
0.604671,0.0834,0.7419,0.0161,0.747
0.614585,0.0827,0.7423,0.0177,0.747
0.627353,0.0801,0.7420,0.0203,0.747
0.635736,0.0751,0.7414,0.0250,0.746
0.644942,0.0695,0.7419,0.0299,0.746
0.655150,0.0643,0.7411,0.0345,0.745
0.666476,0.0583,0.7399,0.0371,0.743
0.675795,0.0520,0.7392,0.0407,0.742
0.685812,0.0465,0.7381,0.0450,0.741
0.695709,0.0431,0.7384,0.0490,0.741
0.706008,0.0414,0.7385,0.0538,0.742
0.727865,0.0420,0.7374,0.0582,0.741
0.729154,0.0450,0.7372,0.0617,0.741
0.736864,0.0489,0.7383,0.0651,0.743
0.746150,0.0554,0.7390,0.0680,0.744
0.756681,0.0630,0.7402,0.0722,0.746
0.766698,0.0707,0.7412,0.0765,0.749
0.777285,0.0795,0.7408,0.0794,0.749
0.787389,0.0898,0.7402,0.0819,0.750
0.796861,0.0267,0.7383,0.1094,0.747
0.807911,0.0275,0.7392,0.1098,0.748
0.827504,0.0283,0.7393,0.1100,0.748
0.828733,0.0291,0.7405,0.1104,0.749
0.838092,0.0301,0.7438,0.1111,0.753
0.848741,0.0310,0.7467,0.1116,0.756
0.858540,0.0319,0.7494,0.1121,0.758
0.868321,0.0328,0.7516,0.1126,0.761
0.878130,0.0337,0.7536,0.1131,0.763
0.887899,0.0345,0.7554,0.1134,0.765
0.898542,0.0350,0.7551,0.1134,0.764
0.908250,0.0353,0.7559,0.1134,0.765
0.921036,0.0355,0.7573,0.1137,0.767
0.928757,0.0355,0.7590,0.1140,0.768
0.938879,0.0354,0.7599,0.1140,0.769
0.950119,0.0351,0.7599,0.1139,0.769
0.959575,0.0347,0.7589,0.1137,0.768
0.970407,0.0342,0.7571,0.1132,0.766
0.980361,0.0337,0.7564,0.1130,0.766
0.989689,0.0330,0.7548,0.1127,0.764
1.000750,0.0323,0.7542,0.1125,0.763
1.010505,0.0315,0.7524,0.1121,0.761
1.020688,0.0307,0.7522,0.1121,0.761
1.030263,0.0298,0.7525,0.1121,0.761
1.040910,0.0290,0.7510,0.1120,0.760
1.051561,0.0283,0.7489,0.1118,0.758
1.061203,0.0274,0.7480,0.1116,0.757
1.070798,0.0266,0.7464,0.1114,0.755
1.081314,0.0259,0.7444,0.1110,0.753
1.091535,0.0251,0.7421,0.1106,0.751
1.101246,0.0246,0.7405,0.1102,0.749
1.111900,0.0241,0.7396,0.1100,0.748
1.121915,0.0237,0.7393,0.1099,0.748
1.133860,0.0233,0.7386,0.1096,0.747
1.141626,0.0230,0.7386,0.1095,0.747
1.152101,0.0228,0.7398,0.1096,0.748
1.162622,0.0225,0.7409,0.1097,0.749
1.172643,0.0223,0.7429,0.1100,0.751
1.183506,0.0221,0.7451,0.1103,0.754
1.193722,0.0219,0.7474,0.1106,0.756
1.202798,0.0217,0.7487,0.1108,0.757
1.213991,0.0216,0.7505,0.1112,0.759
1.223027,0.0216,0.7525,0.1115,0.761
1.234177,0.0216,0.7526,0.1115,0.761
1.242909,0.0216,0.7526,0.1115,0.761
1.253314,0.0214,0.7530,0.1115,0.762
1.263647,0.0213,0.7537,0.1116,0.762
1.274062,0.0213,0.7562,0.1121,0.765
1.283541,0.0211,0.7573,0.1125,0.766
1.294993,0.0209,0.7584,0.1129,0.767
1.304377,0.0208,0.7605,0.1135,0.769
1.314416,0.0207,0.7624,0.1140,0.771
1.324523,0.0206,0.7631,0.1144,0.772
1.334564,0.0206,0.7639,0.1149,0.773
1.344810,0.0204,0.7645,0.1153,0.773
1.354820,0.0203,0.7653,0.1156,0.774
1.366579,0.0203,0.7663,0.1159,0.775
1.375033,0.0202,0.7659,0.1160,0.775
1.385008,0.0202,0.7643,0.1159,0.773
1.395480,0.0202,0.7631,0.1158,0.772
1.405107,0.0202,0.7611,0.1156,0.770
1.420994,0.0202,0.7584,0.1152,0.767
1.425452,0.0202,0.7559,0.1149,0.765
1.435706,0.0201,0.7539,0.1146,0.763
1.445544,0.0201,0.7527,0.1146,0.762
1.455697,0.0201,0.7509,0.1144,0.760
1.467194,0.0201,0.7493,0.1141,0.758
1.475693,0.0204,0.7462,0.1135,0.755
1.485921,0.0207,0.7441,0.1131,0.753
1.496941,0.0213,0.7432,0.1128,0.752
1.506144,0.0219,0.7413,0.1122,0.750
1.520961,0.0227,0.7393,0.1117,0.748
1.527096,0.0234,0.7383,0.1113,0.747
1.537180,0.0241,0.7371,0.1109,0.746
1.547609,0.0247,0.7366,0.1107,0.745
1.557340,0.0253,0.7354,0.1105,0.744
1.567267,0.0257,0.7337,0.1101,0.742
1.577879,0.0261,0.7333,0.1101,0.742
1.587541,0.0265,0.7335,0.1101,0.742
1.597891,0.0269,0.7344,0.1101,0.743
1.607845,0.0273,0.7361,0.1103,0.745
1.621738,0.0277,0.7383,0.1107,0.747
1.628757,0.0280,0.7396,0.1108,0.748
1.637943,0.0283,0.7406,0.1109,0.749
1.650075,0.0285,0.7414,0.1109,0.750
1.658475,0.0288,0.7431,0.1111,0.752
1.668537,0.0289,0.7444,0.1112,0.753
1.678946,0.0288,0.7460,0.1115,0.755
1.688973,0.0287,0.7483,0.1119,0.757
1.699861,0.0284,0.7511,0.1123,0.760
1.709331,0.0280,0.7541,0.1128,0.763
1.719154,0.0274,0.7554,0.1130,0.764
1.729701,0.0268,0.7570,0.1132,0.766
1.739778,0.0263,0.7592,0.1136,0.768
1.749880,0.0257,0.7604,0.1137,0.769
1.759627,0.0252,0.7606,0.1137,0.769
1.770024,0.0249,0.7621,0.1139,0.771
1.780513,0.0245,0.7637,0.1141,0.773
1.790170,0.0242,0.7652,0.1144,0.774
1.800490,0.0238,0.7658,0.1146,0.775
1.810959,0.0234,0.7655,0.1146,0.774
1.822466,0.0230,0.7651,0.1147,0.774
1.830644,0.0226,0.7653,0.1148,0.774
1.840845,0.0224,0.7652,0.1149,0.774
1.851464,0.0223,0.7645,0.1149,0.773
1.860564,0.0221,0.7637,0.1148,0.773
1.871120,0.0220,0.7627,0.1148,0.772
1.881405,0.0218,0.7612,0.1154,0.770
1.891139,0.0221,0.7596,0.1154,0.769
1.901155,0.0215,0.7579,0.1161,0.767
1.912070,0.0215,0.7564,0.1170,0.766
1.922062,0.0217,0.7554,0.1178,0.765
1.938174,0.0206,0.7545,0.1184,0.764
1.942082,0.0196,0.7529,0.1177,0.762
1.953129,0.0179,0.7510,0.1170,0.760
1.962491,0.0172,0.7500,0.1177,0.759
1.972727,0.0161,0.7476,0.1174,0.757
1.983307,0.0141,0.7457,0.1161,0.755
1.992750,0.0124,0.7436,0.1151,0.753
2.002693,0.0113,0.7422,0.1133,0.751
2.013384,0.0106,0.7420,0.1124,0.751
2.023181,0.0104,0.7428,0.1104,0.751
2.037756,0.0105,0.7422,0.1082,0.750
2.043639,0.0097,0.7419,0.1068,0.750
2.053425,0.0089,0.7420,0.1065,0.750
2.064150,0.0079,0.7415,0.1056,0.749
2.074143,0.0069,0.7405,0.1030,0.748
2.084330,0.0055,0.7411,0.1010,0.748
2.094059,0.0044,0.7406,0.1002,0.747
2.104359,0.0042,0.7403,0.1001,0.747
2.114127,0.0031,0.7397,0.1002,0.746
2.124593,0.0015,0.7406,0.0997,0.747
2.134721,0.0006,0.7397,0.1005,0.747
2.145435,0.0013,0.7388,0.1018,0.746
2.154677,0.0020,0.7383,0.1025,0.745
2.165855,0.0021,0.7371,0.1034,0.744
2.175203,0.0028,0.7373,0.1051,0.745
2.185337,0.0037,0.7372,0.1075,0.745
2.195324,0.0044,0.7367,0.1085,0.745
2.205825,0.0056,0.7361,0.1102,0.744
2.221134,0.0063,0.7344,0.1105,0.743
2.225982,0.0064,0.7319,0.1113,0.740
2.235971,0.0054,0.7302,0.1133,0.739
2.246820,0.0056,0.7291,0.1143,0.738
2.256467,0.0059,0.7277,0.1147,0.737
2.266240,0.0055,0.7268,0.1160,0.736
2.276804,0.0047,0.7271,0.1179,0.737
2.286272,0.0031,0.7270,0.1197,0.737
2.297369,0.0011,0.7277,0.1218,0.738
2.306876,-0.0016,0.7271,0.1225,0.737
2.320870,-0.0041,0.7276,0.1229,0.738
2.327263,-0.0053,0.7272,0.1234,0.738
2.337001,-0.0064,0.7272,0.1238,0.738
2.347351,-0.0089,0.7283,0.1242,0.739
2.357683,-0.0111,0.7295,0.1249,0.740
2.367841,-0.0138,0.7321,0.1267,0.743
2.378064,-0.0153,0.7343,0.1285,0.746
2.388188,-0.0157,0.7354,0.1285,0.747
2.398975,-0.0153,0.7366,0.1281,0.748
2.408674,-0.0152,0.7380,0.1274,0.749
2.418809,-0.0156,0.7407,0.1275,0.752
2.429690,-0.0162,0.7431,0.1278,0.754
2.438624,-0.0159,0.7453,0.1279,0.756
2.450171,-0.0169,0.7470,0.1287,0.758
2.458811,-0.0189,0.7497,0.1295,0.761
2.469399,-0.0197,0.7512,0.1302,0.763
2.479480,-0.0198,0.7517,0.1314,0.763
2.489036,-0.0189,0.7521,0.1322,0.764
2.499199,-0.0180,0.7521,0.1319,0.764
2.510535,-0.0162,0.7518,0.1316,0.763
2.519679,-0.0135,0.7515,0.1309,0.763
2.530381,-0.0120,0.7506,0.1300,0.762
2.540307,-0.0105,0.7503,0.1278,0.761
2.549960,-0.0093,0.7489,0.1266,0.760
2.560363,-0.0088,0.7473,0.1252,0.758
2.570185,-0.0072,0.7445,0.1218,0.754
2.580510,-0.0067,0.7413,0.1187,0.751
2.590576,-0.0068,0.7389,0.1170,0.748
2.600902,-0.0070,0.7385,0.1160,0.748
2.611385,-0.0063,0.7371,0.1149,0.746
2.620790,-0.0046,0.7351,0.1140,0.744
2.638926,-0.0022,0.7334,0.1121,0.742
2.641352,-0.0009,0.7315,0.1108,0.740
2.651667,0.0010,0.7305,0.1094,0.739
2.660942,0.0029,0.7286,0.1080,0.737
2.671475,0.0044,0.7269,0.1067,0.735
2.681969,0.0045,0.7261,0.1047,0.734
2.691691,0.0035,0.7259,0.1032,0.733
2.701840,0.0020,0.7263,0.1018,0.733
2.712529,-0.0004,0.7272,0.1020,0.734
2.722323,-0.0020,0.7277,0.1026,0.735
2.735826,-0.0036,0.7293,0.1044,0.737
2.742102,-0.0053,0.7306,0.1063,0.738
2.752663,-0.0065,0.7314,0.1083,0.739
2.762313,-0.0058,0.7322,0.1130,0.741
2.772665,-0.0057,0.7341,0.1197,0.744
2.782861,-0.0065,0.7356,0.1257,0.746
2.793357,-0.0068,0.7375,0.1318,0.749
2.802927,-0.0080,0.7373,0.1378,0.750
2.813251,-0.0100,0.7368,0.1442,0.751
2.823578,-0.0113,0.7357,0.1487,0.751
2.836559,-0.0134,0.7360,0.1541,0.752
2.844490,-0.0155,0.7375,0.1574,0.754
2.853749,-0.0169,0.7394,0.1608,0.757
2.864843,-0.0191,0.7414,0.1642,0.760
2.873747,-0.0214,0.7440,0.1671,0.763
2.884545,-0.0226,0.7455,0.1701,0.765
2.894072,-0.0222,0.7454,0.1735,0.766
2.904403,-0.0216,0.7449,0.1776,0.766
2.915005,-0.0206,0.7455,0.1819,0.768
2.925069,-0.0211,0.7451,0.1879,0.769
2.935691,-0.0206,0.7432,0.1936,0.768
2.945253,-0.0195,0.7409,0.2017,0.768
2.955049,-0.0177,0.7400,0.2077,0.769
2.965270,-0.0162,0.7396,0.2111,0.769
2.975830,-0.0157,0.7380,0.2109,0.768
2.985219,-0.0140,0.7378,0.2091,0.767
2.996012,-0.0124,0.7369,0.2074,0.766
3.005920,-0.0095,0.7377,0.2056,0.766
3.019260,-0.0062,0.7399,0.2036,0.767
3.026541,-0.0031,0.7420,0.2029,0.769
3.036393,-0.0004,0.7432,0.2012,0.770
3.046032,0.0032,0.7437,0.1995,0.770
3.056785,0.0050,0.7442,0.1976,0.770
3.066756,0.0082,0.7440,0.1960,0.769
3.076943,0.0117,0.7444,0.1941,0.769
3.086989,0.0152,0.7447,0.1918,0.769
3.096929,0.0169,0.7448,0.1902,0.769
3.107325,0.0189,0.7445,0.1871,0.768
3.118880,0.0204,0.7433,0.1818,0.765
3.127412,0.0215,0.7415,0.1758,0.762
3.137741,0.0231,0.7407,0.1688,0.760
3.148899,0.0243,0.7406,0.1607,0.758
3.158012,0.0250,0.7394,0.1539,0.756
3.168423,0.0252,0.7385,0.1461,0.753
3.178155,0.0258,0.7378,0.1404,0.752
3.189389,0.0253,0.7370,0.1361,0.750
3.198560,0.0232,0.7355,0.1320,0.748
3.209259,0.0213,0.7334,0.1281,0.745
3.218990,0.0185,0.7300,0.1249,0.741
3.229217,0.0152,0.7275,0.1222,0.738
3.239459,0.0135,0.7244,0.1210,0.735
3.249366,0.0120,0.7214,0.1208,0.732
3.259900,0.0109,0.7178,0.1201,0.728
3.269999,0.0100,0.7141,0.1186,0.724
3.279627,0.0081,0.7098,0.1162,0.719
3.289968,0.0051,0.7056,0.1152,0.715
3.300147,0.0031,0.7025,0.1154,0.712
3.310951,0.0011,0.6993,0.1176,0.709
3.320806,-0.0005,0.6964,0.1227,0.707
3.330536,-0.0005,0.6945,0.1293,0.706
3.340996,-0.0015,0.6932,0.1368,0.707
3.350712,-0.0026,0.6922,0.1440,0.707
3.360821,-0.0030,0.6914,0.1514,0.708
3.370507,-0.0042,0.6911,0.1597,0.709
3.381061,-0.0054,0.6918,0.1663,0.712
3.391087,-0.0059,0.6927,0.1728,0.714
3.401482,-0.0052,0.6938,0.1776,0.716
3.412170,-0.0063,0.6947,0.1819,0.718
3.421354,-0.0071,0.6963,0.1871,0.721
3.436436,-0.0079,0.6973,0.1940,0.724
3.441920,-0.0084,0.6988,0.2003,0.727
3.452579,-0.0099,0.6993,0.2085,0.730
3.462215,-0.0112,0.7004,0.2167,0.733
3.472337,-0.0138,0.7014,0.2245,0.737
3.482198,-0.0149,0.7030,0.2319,0.740
3.492385,-0.0144,0.7051,0.2381,0.744
3.502610,-0.0130,0.7075,0.2410,0.748
3.512776,-0.0126,0.7095,0.2414,0.750
3.522785,-0.0120,0.7116,0.2397,0.751
3.536600,-0.0132,0.7143,0.2354,0.752
3.543044,-0.0131,0.7158,0.2309,0.752
3.552660,-0.0134,0.7164,0.2263,0.751
3.563526,-0.0148,0.7167,0.2217,0.750
3.573884,-0.0162,0.7156,0.2165,0.748
3.583538,-0.0166,0.7138,0.2132,0.745
3.593508,-0.0164,0.7111,0.2100,0.742
3.603321,-0.0158,0.7088,0.2072,0.739
3.615430,-0.0137,0.7078,0.2054,0.737
3.624673,-0.0105,0.7065,0.2012,0.735
3.634072,-0.0076,0.7066,0.1958,0.733
3.645180,-0.0047,0.7070,0.1892,0.732
3.654318,-0.0024,0.7078,0.1805,0.730
3.665517,0.0009,0.7080,0.1719,0.729
3.674977,0.0049,0.7093,0.1630,0.728
3.684939,0.0080,0.7102,0.1556,0.727
3.695517,0.0102,0.7099,0.1492,0.726
3.705049,0.0118,0.7103,0.1433,0.725
3.715785,0.0145,0.7112,0.1382,0.725
3.725678,0.0162,0.7125,0.1340,0.725
3.736009,0.0181,0.7132,0.1306,0.725
3.745243,0.0189,0.7144,0.1271,0.726
3.756404,0.0201,0.7157,0.1236,0.727
3.765430,0.0214,0.7172,0.1205,0.728
3.775785,0.0235,0.7184,0.1187,0.729
3.786076,0.0244,0.7194,0.1170,0.729
3.796377,0.0239,0.7202,0.1173,0.730
3.806168,0.0220,0.7208,0.1194,0.731
3.816252,0.0196,0.7214,0.1234,0.732
3.827385,0.0170,0.7231,0.1295,0.735
3.836547,0.0147,0.7240,0.1352,0.737
3.847010,0.0120,0.7243,0.1421,0.738
3.857128,0.0095,0.7238,0.1505,0.739
3.867561,0.0059,0.7234,0.1590,0.741
3.877283,0.0014,0.7226,0.1683,0.742
3.887479,-0.0025,0.7223,0.1760,0.743
3.897859,-0.0066,0.7225,0.1833,0.745
3.908539,-0.0112,0.7214,0.1903,0.746
3.918389,-0.0156,0.7211,0.1968,0.748
3.928665,-0.0197,0.7199,0.2021,0.748
3.938066,-0.0220,0.7183,0.2064,0.748
3.948879,-0.0243,0.7167,0.2110,0.748
3.958343,-0.0274,0.7149,0.2139,0.747
3.968625,-0.0290,0.7144,0.2155,0.747
3.978849,-0.0302,0.7138,0.2165,0.746
3.988934,-0.0301,0.7134,0.2159,0.746
3.998612,-0.0296,0.7144,0.2122,0.746
4.009646,-0.0278,0.7157,0.2082,0.746
4.018936,-0.0260,0.7159,0.2013,0.744
4.029244,-0.0252,0.7161,0.1959,0.743
4.039229,-0.0244,0.7153,0.1916,0.741
4.049338,-0.0243,0.7149,0.1889,0.740
4.059766,-0.0238,0.7150,0.1867,0.739
4.069728,-0.0226,0.7145,0.1866,0.739
4.080334,-0.0214,0.7151,0.1878,0.740
4.090482,-0.0206,0.7144,0.1892,0.739
4.100430,-0.0192,0.7141,0.1888,0.739
4.110699,-0.0173,0.7142,0.1883,0.739
4.120734,-0.0150,0.7139,0.1878,0.738
4.136361,-0.0119,0.7143,0.1891,0.739
4.140225,-0.0102,0.7155,0.1924,0.741
4.150673,-0.0093,0.7165,0.1966,0.743
4.161352,-0.0075,0.7179,0.2022,0.746
4.170689,-0.0075,0.7193,0.2075,0.749
4.181965,-0.0084,0.7203,0.2127,0.751
4.191407,-0.0105,0.7214,0.2188,0.754
4.201643,-0.0123,0.7226,0.2259,0.757
4.212129,-0.0142,0.7229,0.2333,0.760
4.222065,-0.0170,0.7233,0.2428,0.763
4.237147,-0.0195,0.7226,0.2511,0.765
4.242978,-0.0230,0.7233,0.2575,0.768
4.252120,-0.0249,0.7245,0.2610,0.770
4.262311,-0.0270,0.7259,0.2621,0.772
4.272856,-0.0295,0.7284,0.2595,0.774
4.282761,-0.0316,0.7290,0.2560,0.773
4.293089,-0.0327,0.7295,0.2544,0.773
4.302318,-0.0331,0.7292,0.2561,0.774
4.314868,-0.0340,0.7290,0.2595,0.775
4.322949,-0.0365,0.7283,0.2651,0.776
4.333134,-0.0385,0.7280,0.2708,0.778
4.343673,-0.0404,0.7270,0.2763,0.779
4.353952,-0.0410,0.7257,0.2820,0.780
4.365327,-0.0426,0.7252,0.2850,0.780
4.373729,-0.0434,0.7233,0.2899,0.780
4.384141,-0.0446,0.7228,0.2947,0.782
4.394150,-0.0443,0.7217,0.3003,0.783
4.404197,-0.0446,0.7196,0.3056,0.783
4.414754,-0.0451,0.7190,0.3084,0.784
4.425379,-0.0439,0.7176,0.3090,0.783
4.435001,-0.0428,0.7166,0.3078,0.781
4.445079,-0.0403,0.7143,0.3086,0.779
4.455081,-0.0393,0.7119,0.3114,0.778
4.465080,-0.0381,0.7094,0.3146,0.777
4.475001,-0.0365,0.7066,0.3204,0.777
4.484839,-0.0351,0.7050,0.3255,0.777
4.495496,-0.0339,0.7038,0.3293,0.778
4.505253,-0.0330,0.7029,0.3299,0.777
4.515999,-0.0321,0.7024,0.3297,0.777
4.525799,-0.0304,0.7013,0.3301,0.776
4.536476,-0.0298,0.7002,0.3302,0.775
4.546068,-0.0289,0.6987,0.3298,0.773
4.556143,-0.0275,0.6973,0.3277,0.771
4.566310,-0.0260,0.6958,0.3290,0.770
4.576129,-0.0250,0.6956,0.3293,0.770
4.586290,-0.0225,0.6948,0.3304,0.770
4.597765,-0.0202,0.6952,0.3309,0.770
4.606800,-0.0169,0.6949,0.3305,0.770
4.616975,-0.0149,0.6944,0.3299,0.769
4.627365,-0.0133,0.6947,0.3287,0.769
4.637531,-0.0110,0.6945,0.3264,0.768
4.648541,-0.0097,0.6949,0.3210,0.766
4.657671,-0.0078,0.6950,0.3160,0.764
4.667913,-0.0050,0.6956,0.3113,0.762
4.677511,-0.0016,0.6964,0.3078,0.761
4.687940,0.0027,0.6978,0.3062,0.762
4.698048,0.0054,0.6988,0.3051,0.763
4.709176,0.0067,0.7014,0.3067,0.766
4.718600,0.0075,0.7038,0.3076,0.768
4.729353,0.0087,0.7069,0.3067,0.771
4.738884,0.0111,0.7100,0.3066,0.773
4.748183,0.0137,0.7136,0.3062,0.777
4.758698,0.0144,0.7168,0.3060,0.779
4.768414,0.0160,0.7195,0.3047,0.782
4.779267,0.0181,0.7212,0.3049,0.783
4.789551,0.0198,0.7233,0.3036,0.785
4.799048,0.0208,0.7245,0.3000,0.784
4.810143,0.0218,0.7274,0.2984,0.787
4.820344,0.0235,0.7292,0.2999,0.789
4.829828,0.0243,0.7314,0.3033,0.792
4.840228,0.0248,0.7344,0.3093,0.797
4.850078,0.0257,0.7365,0.3176,0.802
4.860194,0.0267,0.7385,0.3244,0.807
4.869717,0.0272,0.7407,0.3309,0.812
4.881367,0.0265,0.7414,0.3350,0.814
4.890863,0.0247,0.7420,0.3374,0.816
4.900623,0.0244,0.7438,0.3395,0.818
4.910877,0.0250,0.7435,0.3420,0.819
4.921153,0.0269,0.7427,0.3465,0.820
4.936122,0.0285,0.7411,0.3518,0.821
4.941496,0.0290,0.7389,0.3551,0.820
4.951097,0.0289,0.7365,0.3579,0.819
4.961271,0.0306,0.7360,0.3592,0.819
4.971687,0.0308,0.7346,0.3583,0.818
4.982143,0.0305,0.7336,0.3543,0.815
4.991596,0.0287,0.7325,0.3495,0.812
5.002214,0.0275,0.7326,0.3468,0.811
5.011922,0.0263,0.7323,0.3425,0.809
5.022600,0.0255,0.7330,0.3390,0.808
5.035374,0.0253,0.7327,0.3350,0.806
5.042272,0.0250,0.7315,0.3300,0.803
5.052385,0.0250,0.7310,0.3260,0.801
5.063007,0.0245,0.7305,0.3235,0.799
5.072806,0.0237,0.7304,0.3226,0.799
5.082757,0.0230,0.7307,0.3209,0.798
5.093396,0.0221,0.7305,0.3186,0.797
5.103045,0.0205,0.7300,0.3149,0.795
5.114673,0.0177,0.7298,0.3084,0.792
5.124431,0.0144,0.7296,0.3006,0.789
5.133990,0.0104,0.7307,0.2930,0.787
5.144133,0.0067,0.7319,0.2872,0.786
5.153474,0.0037,0.7335,0.2818,0.786
5.164089,0.0005,0.7341,0.2785,0.785
5.174341,-0.0015,0.7346,0.2779,0.785
5.185059,-0.0030,0.7354,0.2790,0.787
5.194404,-0.0026,0.7367,0.2824,0.789
5.204590,-0.0023,0.7366,0.2861,0.790
5.215622,-0.0034,0.7365,0.2916,0.792
5.225346,-0.0048,0.7366,0.2962,0.794
5.236002,-0.0067,0.7359,0.3016,0.795
5.245067,-0.0086,0.7348,0.3069,0.796
5.255029,-0.0115,0.7347,0.3118,0.798
5.265818,-0.0136,0.7344,0.3150,0.799
5.275760,-0.0147,0.7328,0.3171,0.799
5.285676,-0.0143,0.7326,0.3206,0.800
5.297452,-0.0133,0.7320,0.3242,0.801
5.306161,-0.0125,0.7324,0.3300,0.803
5.316623,-0.0116,0.7338,0.3360,0.807
5.326811,-0.0099,0.7359,0.3401,0.811
5.336368,-0.0080,0.7366,0.3420,0.812
5.347691,-0.0059,0.7379,0.3410,0.813
5.356714,-0.0038,0.7395,0.3376,0.813
5.366725,-0.0020,0.7414,0.3331,0.813
5.377226,-0.0008,0.7439,0.3267,0.812
5.387400,0.0002,0.7460,0.3200,0.812
5.397778,0.0209,0.7761,0.1316,0.787
5.407722,0.0209,0.7773,0.1311,0.789
5.417571,0.0210,0.7770,0.1305,0.788
5.429276,0.0210,0.7756,0.1298,0.787
5.437959,0.0211,0.7742,0.1291,0.785
5.448598,0.0211,0.7743,0.1286,0.785
5.457870,0.0212,0.7737,0.1280,0.785
5.467823,0.0212,0.7736,0.1276,0.784
5.478545,0.0212,0.7736,0.1273,0.784
5.489010,0.0211,0.7723,0.1267,0.783
5.498340,0.0211,0.7717,0.1264,0.782
5.509823,0.0210,0.7695,0.1257,0.780
5.518142,0.0209,0.7670,0.1250,0.777
5.528693,0.0208,0.7647,0.1244,0.775
