time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.115554,0.0330,0.0038,-0.1288,0.133
1.126164,0.0312,0.0010,-0.1260,0.130
1.136312,0.0286,-0.0010,-0.1243,0.128
1.146973,0.0265,-0.0015,-0.1230,0.126
1.157085,0.0231,-0.0034,-0.1245,0.127
1.166674,0.0187,-0.0051,-0.1265,0.128
1.176662,0.0152,-0.0062,-0.1289,0.130
1.187640,0.0111,-0.0069,-0.1333,0.134
1.201029,0.0064,-0.0091,-0.1376,0.138
1.207230,0.0023,-0.0112,-0.1409,0.141
1.217163,0.0001,-0.0131,-0.1464,0.147
1.227634,-0.0025,-0.0154,-0.1543,0.155
1.237804,-0.0051,-0.0175,-0.1647,0.166
1.247513,-0.0076,-0.0202,-0.1764,0.178
1.258368,-0.0099,-0.0220,-0.1876,0.189
1.268091,-0.0118,-0.0236,-0.1968,0.199
1.278448,-0.0132,-0.0239,-0.2046,0.206
1.288703,-0.0142,-0.0254,-0.2125,0.214
1.298118,-0.0148,-0.0265,-0.2186,0.221
1.308573,-0.0155,-0.0275,-0.2227,0.225
1.318641,-0.0163,-0.0278,-0.2261,0.228
1.330208,-0.0154,-0.0278,-0.2301,0.232
1.339067,-0.0146,-0.0280,-0.2336,0.236
1.348868,-0.0143,-0.0293,-0.2368,0.239
1.360022,-0.0136,-0.0297,-0.2393,0.242
1.369342,-0.0125,-0.0317,-0.2424,0.245
1.385125,-0.0114,-0.0323,-0.2456,0.248
1.389532,-0.0096,-0.0345,-0.2486,0.251
1.399846,-0.0064,-0.0357,-0.2512,0.254
1.410123,-0.0026,-0.0362,-0.2538,0.256
1.420301,-0.0003,-0.0371,-0.2559,0.259
1.430239,0.0013,-0.0369,-0.2570,0.260
1.440369,0.0041,-0.0363,-0.2575,0.260
1.451055,0.0065,-0.0360,-0.2585,0.261
1.461108,0.0087,-0.0355,-0.2587,0.261
1.470510,0.0108,-0.0357,-0.2599,0.263
1.484911,0.0134,-0.0356,-0.2608,0.264
1.491336,0.0155,-0.0355,-0.2607,0.264
1.500531,0.0162,-0.0353,-0.2604,0.263
1.511757,0.0177,-0.0350,-0.2600,0.263
1.521651,0.0189,-0.0357,-0.2603,0.263
1.530998,0.0185,-0.0354,-0.2601,0.263
1.541477,0.0191,-0.0365,-0.2586,0.262
1.551432,0.0202,-0.0361,-0.2580,0.261
1.561980,0.0213,-0.0363,-0.2578,0.261
1.571791,0.0225,-0.0352,-0.2571,0.260
1.585208,0.0239,-0.0359,-0.2573,0.261
1.592224,0.0236,-0.0350,-0.2573,0.261
1.602379,0.0220,-0.0348,-0.2561,0.259
1.613948,0.0206,-0.0350,-0.2547,0.258
1.622566,0.0200,-0.0363,-0.2539,0.257
1.632698,0.0192,-0.0380,-0.2534,0.257
1.643538,0.0172,-0.0407,-0.2521,0.256
1.653858,0.0181,-0.0427,-0.2503,0.255
1.664283,0.0207,-0.0458,-0.2486,0.254
1.673309,0.0249,-0.0480,-0.2460,0.252
1.683538,0.0297,-0.0516,-0.2439,0.251
1.694329,0.0344,-0.0541,-0.2430,0.251
1.703887,0.0385,-0.0561,-0.2423,0.252
1.713854,0.0421,-0.0575,-0.2429,0.253
1.723742,0.0459,-0.0588,-0.2430,0.254
1.733810,0.0493,-0.0610,-0.2428,0.255
1.744744,0.0526,-0.0614,-0.2440,0.257
1.754251,0.0539,-0.0633,-0.2450,0.259
1.764423,0.0546,-0.0653,-0.2450,0.259
1.775052,0.0559,-0.0677,-0.2459,0.261
1.784407,0.0565,-0.0686,-0.2458,0.261
1.795013,0.0581,-0.0697,-0.2455,0.262
1.804560,0.0593,-0.0706,-0.2465,0.263
1.814967,0.0598,-0.0701,-0.2484,0.265
1.825111,0.0600,-0.0697,-0.2488,0.265
1.835531,0.0612,-0.0684,-0.2487,0.265
1.846812,0.0632,-0.0666,-0.2495,0.266
1.856069,0.0623,-0.0655,-0.2501,0.266
1.865711,0.0604,-0.0638,-0.2520,0.267
1.876177,0.0575,-0.0615,-0.2543,0.268
1.886448,0.0547,-0.0590,-0.2565,0.269
1.901748,0.0513,-0.0560,-0.2579,0.269
1.906235,0.0485,-0.0529,-0.2593,0.269
1.916368,0.0461,-0.0496,-0.2592,0.268
1.927482,0.0432,-0.0460,-0.2595,0.267
1.936904,0.0406,-0.0426,-0.2601,0.267
1.946717,0.0382,-0.0406,-0.2598,0.266
1.956667,0.0379,-0.0380,-0.2582,0.264
1.966822,0.0382,-0.0347,-0.2571,0.262
1.978065,0.0383,-0.0321,-0.2559,0.261
1.987799,0.0388,-0.0301,-0.2559,0.261
2.001021,0.0389,-0.0288,-0.2560,0.261
2.007827,0.0395,-0.0279,-0.2562,0.261
2.017956,0.0400,-0.0280,-0.2548,0.259
2.027988,0.0400,-0.0283,-0.2535,0.258
2.037927,0.0402,-0.0301,-0.2532,0.258
2.047748,0.0404,-0.0320,-0.2524,0.258
2.058518,0.0411,-0.0324,-0.2517,0.257
2.067852,0.0416,-0.0319,-0.2507,0.256
2.078446,0.0413,-0.0313,-0.2486,0.254
2.088822,0.0409,-0.0303,-0.2469,0.252
2.100749,0.0399,-0.0294,-0.2452,0.250
2.108969,0.0400,-0.0287,-0.2437,0.249
2.119288,0.0402,-0.0278,-0.2427,0.248
2.130351,0.0395,-0.0259,-0.2406,0.245
2.139743,0.0398,-0.0234,-0.2394,0.244
2.149078,0.0395,-0.0216,-0.2393,0.243
2.160254,0.0389,-0.0203,-0.2403,0.244
2.169823,0.0378,-0.0204,-0.2419,0.246
2.179964,0.0367,-0.0201,-0.2436,0.247
2.191146,0.0342,-0.0195,-0.2444,0.248
2.200611,0.0322,-0.0194,-0.2444,0.247
2.210028,0.0300,-0.0191,-0.2447,0.247
2.220880,0.0276,-0.0186,-0.2457,0.248
2.230406,0.0256,-0.0182,-0.2482,0.250
2.240614,0.0232,-0.0179,-0.2507,0.252
2.251018,0.0203,-0.0165,-0.2537,0.255
2.261005,0.0181,-0.0155,-0.2560,0.257
2.270579,0.0152,-0.0149,-0.2578,0.259
2.284507,0.0133,-0.0159,-0.2609,0.262
2.291413,0.0101,-0.0171,-0.2636,0.264
2.301260,0.0075,-0.0187,-0.2669,0.268
2.311293,0.0054,-0.0207,-0.2703,0.271
2.321919,0.0031,-0.0223,-0.2729,0.274
2.331613,0.0008,-0.0250,-0.2765,0.278
2.342410,-0.0024,-0.0275,-0.2798,0.281
2.352741,-0.0044,-0.0283,-0.2818,0.283
2.363468,-0.0069,-0.0293,-0.2828,0.284
2.372731,-0.0082,-0.0299,-0.2828,0.284
2.383301,-0.0101,-0.0291,-0.2814,0.283
2.393985,-0.0118,-0.0277,-0.2800,0.282
2.403194,-0.0124,-0.0262,-0.2797,0.281
2.412852,-0.0114,-0.0255,-0.2793,0.281
2.423202,-0.0109,-0.0247,-0.2797,0.281
2.433107,-0.0101,-0.0225,-0.2800,0.281
2.443364,-0.0100,-0.0191,-0.2792,0.280
2.453334,-0.0085,-0.0177,-0.2772,0.278
2.463778,-0.0081,-0.0171,-0.2759,0.277
2.473773,-0.0066,-0.0176,-0.2753,0.276
2.483779,-0.0050,-0.0173,-0.2749,0.276
2.494238,-0.0025,-0.0176,-0.2745,0.275
2.503933,0.0012,-0.0176,-0.2723,0.273
2.514144,0.0026,-0.0165,-0.2700,0.270
2.524191,0.0041,-0.0155,-0.2682,0.269
2.534420,0.0073,-0.0136,-0.2662,0.267
2.544542,0.0115,-0.0132,-0.2643,0.265
2.554980,0.0143,-0.0147,-0.2636,0.264
2.564708,0.0172,-0.0152,-0.2632,0.264
2.575349,0.0190,-0.0155,-0.2622,0.263
2.585177,0.0206,-0.0157,-0.2621,0.263
2.601007,0.0228,-0.0162,-0.2628,0.264
2.605037,0.0233,-0.0168,-0.2630,0.265
2.615719,0.0234,-0.0167,-0.2633,0.265
2.626296,0.0237,-0.0173,-0.2626,0.264
2.635562,0.0238,-0.0180,-0.2616,0.263
2.646549,0.0241,-0.0196,-0.2603,0.262
2.656508,0.0228,-0.0197,-0.2591,0.261
2.666325,0.0217,-0.0191,-0.2571,0.259
2.676648,0.0195,-0.0185,-0.2543,0.256
2.686600,0.0173,-0.0188,-0.2506,0.252
2.702942,0.0153,-0.0186,-0.2469,0.248
2.706680,0.0121,-0.0192,-0.2441,0.245
2.716452,0.0105,-0.0212,-0.2422,0.243
2.727103,0.0085,-0.0232,-0.2421,0.243
2.737097,0.0068,-0.0255,-0.2419,0.243
2.747394,0.0051,-0.0260,-0.2411,0.243
2.757912,0.0044,-0.0265,-0.2369,0.238
2.767859,0.0028,-0.0273,-0.2324,0.234
2.778238,0.0023,-0.0280,-0.2265,0.228
2.788045,0.0030,-0.0300,-0.2189,0.221
2.800830,0.0036,-0.0324,-0.2124,0.215
2.808592,0.0057,-0.0339,-0.2059,0.209
2.818641,0.0076,-0.0352,-0.1994,0.203
2.829917,0.0087,-0.0362,-0.1945,0.198
2.838746,0.0091,-0.0384,-0.1891,0.193
2.848617,0.0101,-0.0406,-0.1849,0.190
2.858913,0.0119,-0.0424,-0.1819,0.187
2.868784,0.0135,-0.0436,-0.1799,0.186
2.879809,0.0149,-0.0442,-0.1783,0.184
2.889647,0.0166,-0.0439,-0.1783,0.184
2.899529,0.0179,-0.0425,-0.1795,0.185
2.910065,0.0204,-0.0405,-0.1817,0.187
2.919517,0.0218,-0.0377,-0.1837,0.189
2.930782,0.0237,-0.0365,-0.1841,0.189
2.939990,0.0236,-0.0358,-0.1841,0.189
2.950205,0.0238,-0.0352,-0.1848,0.190
2.960686,0.0233,-0.0329,-0.1877,0.192
2.970796,0.0229,-0.0316,-0.1917,0.196
2.980218,0.0215,-0.0309,-0.1971,0.201
2.991005,0.0196,-0.0291,-0.2047,0.208
3.001294,0.0173,-0.0282,-0.2101,0.213
3.011202,0.0144,-0.0271,-0.2155,0.218
3.020856,0.0115,-0.0268,-0.2204,0.222
3.031060,0.0102,-0.0266,-0.2239,0.226
3.041297,0.0107,-0.0256,-0.2273,0.229
3.051160,0.0112,-0.0238,-0.2300,0.232
3.062857,0.0121,-0.0238,-0.2332,0.235
3.071700,0.0139,-0.0250,-0.2359,0.238
3.081571,0.0164,-0.0263,-0.2390,0.241
3.092040,0.0172,-0.0266,-0.2416,0.244
3.101888,0.0183,-0.0270,-0.2440,0.246
3.112835,0.0193,-0.0283,-0.2446,0.247
3.122216,0.0198,-0.0304,-0.2443,0.247
3.132374,0.0188,-0.0325,-0.2446,0.247
3.142313,0.0193,-0.0338,-0.2460,0.249
3.152288,0.0186,-0.0356,-0.2459,0.249
3.163361,0.0180,-0.0382,-0.2461,0.250
3.173326,0.0180,-0.0401,-0.2457,0.250
3.182811,0.0197,-0.0412,-0.2463,0.251
3.193370,0.0220,-0.0437,-0.2466,0.251
3.203694,0.0249,-0.0460,-0.2467,0.252
3.213926,0.0273,-0.0486,-0.2460,0.252
3.223528,0.0295,-0.0507,-0.2451,0.252
3.233305,0.0311,-0.0516,-0.2434,0.251
3.243926,0.0310,-0.0516,-0.2396,0.247
3.254008,0.0304,-0.0512,-0.2343,0.242
3.264517,0.0296,-0.0501,-0.2276,0.235
3.274961,0.0286,-0.0495,-0.2225,0.230
3.284698,0.0269,-0.0480,-0.2173,0.224
3.300336,0.0263,-0.0467,-0.2122,0.219
3.304235,0.0251,-0.0459,-0.2078,0.214
3.314837,0.0239,-0.0439,-0.2042,0.210
3.324914,0.0231,-0.0404,-0.2022,0.208
3.335295,0.0237,-0.0355,-0.2007,0.205
3.345793,0.0237,-0.0317,-0.1991,0.203
3.354836,0.0238,-0.0286,-0.1983,0.202
3.365062,0.0236,-0.0264,-0.1984,0.202
3.375270,0.0235,-0.0249,-0.1995,0.202
3.385601,0.0235,-0.0234,-0.1998,0.203
3.400479,0.0218,-0.0219,-0.2004,0.203
3.406755,0.0191,-0.0202,-0.2011,0.203
3.416182,0.0170,-0.0192,-0.2021,0.204
3.426451,0.0140,-0.0172,-0.2032,0.204
3.436460,0.0112,-0.0165,-0.2048,0.206
3.445849,0.0091,-0.0161,-0.2089,0.210
3.456520,0.0083,-0.0155,-0.2159,0.217
3.466338,0.0081,-0.0143,-0.2228,0.223
3.476728,0.0075,-0.0126,-0.2290,0.229
3.487390,0.0085,-0.0112,-0.2350,0.235
3.499844,0.0092,-0.0099,-0.2397,0.240
3.507139,0.0095,-0.0082,-0.2424,0.243
3.517458,0.0093,-0.0077,-0.2462,0.246
3.527623,0.0106,-0.0083,-0.2482,0.249
3.537426,0.0112,-0.0098,-0.2487,0.249
3.547190,0.0126,-0.0108,-0.2483,0.249
3.558099,0.0132,-0.0104,-0.2489,0.249
3.568040,0.0141,-0.0102,-0.2495,0.250
3.579310,0.0138,-0.0100,-0.2490,0.250
3.588273,0.0131,-0.0093,-0.2497,0.250
3.598285,0.0128,-0.0080,-0.2498,0.250
3.608715,0.0129,-0.0060,-0.2503,0.251
3.618559,0.0122,-0.0039,-0.2506,0.251
3.628771,0.0126,-0.0031,-0.2500,0.250
3.638774,0.0134,-0.0013,-0.2490,0.249
3.649077,0.0141,0.0000,-0.2487,0.249
3.659637,0.0134,0.0005,-0.2474,0.248
3.669473,0.0110,0.0000,-0.2463,0.247
3.680094,0.0094,-0.0003,-0.2457,0.246
3.690607,0.0076,-0.0004,-0.2439,0.244
3.699679,0.0051,-0.0011,-0.2429,0.243
3.709739,0.0043,-0.0025,-0.2433,0.243
3.720022,0.0040,-0.0044,-0.2421,0.242
3.730045,0.0030,-0.0065,-0.2420,0.242
3.740282,0.0023,-0.0079,-0.2429,0.243
3.750322,-0.0000,-0.0086,-0.2434,0.244
3.762149,-0.0012,-0.0098,-0.2425,0.243
3.770896,0.0001,-0.0094,-0.2405,0.241
3.781936,0.0032,-0.0081,-0.2385,0.239
3.791284,0.0072,-0.0070,-0.2349,0.235
3.800394,0.0136,-0.0065,-0.2316,0.232
3.812647,0.0193,-0.0074,-0.2289,0.230
3.821399,0.0258,-0.0072,-0.2275,0.229
3.831143,0.0318,-0.0061,-0.2265,0.229
3.841777,0.0359,-0.0049,-0.2269,0.230
3.851089,0.0405,-0.0037,-0.2267,0.230
3.862957,0.0455,-0.0032,-0.2263,0.231
3.871901,0.0512,-0.0034,-0.2271,0.233
3.882171,0.0560,-0.0040,-0.2277,0.235
3.892816,0.0599,-0.0050,-0.2285,0.236
3.902518,0.0630,-0.0052,-0.2280,0.237
3.912013,0.0657,-0.0051,-0.2267,0.236
3.922442,0.0681,-0.0041,-0.2270,0.237
3.932597,0.0708,-0.0025,-0.2276,0.238
3.943423,0.0738,-0.0025,-0.2272,0.239
3.952467,0.0764,-0.0032,-0.2269,0.239
3.962901,0.0783,-0.0035,-0.2278,0.241
3.974066,0.0781,-0.0043,-0.2300,0.243
3.983238,0.0759,-0.0047,-0.2315,0.244
3.993987,0.0727,-0.0057,-0.2334,0.245
4.003751,0.0669,-0.0058,-0.2355,0.245
4.014221,0.0619,-0.0050,-0.2366,0.245
4.024178,0.0565,-0.0059,-0.2379,0.245
4.033696,0.0512,-0.0067,-0.2388,0.244
4.045188,0.0480,-0.0087,-0.2394,0.244
4.053979,0.0443,-0.0108,-0.2400,0.244
4.064023,0.0405,-0.0129,-0.2408,0.245
4.074385,0.0371,-0.0132,-0.2401,0.243
4.084480,0.0345,-0.0136,-0.2381,0.241
4.099768,0.0324,-0.0138,-0.2361,0.239
4.105108,0.0309,-0.0147,-0.2357,0.238
4.114795,0.0291,-0.0162,-0.2349,0.237
4.124881,0.0271,-0.0174,-0.2340,0.236
4.135056,0.0244,-0.0175,-0.2331,0.235
4.146208,0.0215,-0.0173,-0.2332,0.235
4.155865,0.0206,-0.0167,-0.2341,0.236
4.165603,0.0192,-0.0162,-0.2336,0.235
4.176655,0.0178,-0.0152,-0.2329,0.234
4.186372,0.0176,-0.0145,-0.2328,0.234
4.199878,0.0174,-0.0133,-0.2333,0.234
4.206711,0.0172,-0.0135,-0.2342,0.235
4.216323,0.0183,-0.0146,-0.2358,0.237
4.227359,0.0199,-0.0145,-0.2357,0.237
4.236421,0.0212,-0.0139,-0.2362,0.238
4.246826,0.0213,-0.0135,-0.2371,0.238
4.257146,0.0221,-0.0136,-0.2387,0.240
4.267391,0.0228,-0.0127,-0.2400,0.241
4.277297,0.0229,-0.0119,-0.2422,0.244
4.287218,0.0221,-0.0105,-0.2444,0.246
4.299967,0.0203,-0.0094,-0.2463,0.247
4.307533,0.0191,-0.0081,-0.2472,0.248
4.317700,0.0177,-0.0075,-0.2487,0.249
4.328823,0.0164,-0.0065,-0.2489,0.250
4.338078,0.0146,-0.0058,-0.2477,0.248
4.347841,0.0126,-0.0046,-0.2474,0.248
4.358946,0.0104,-0.0047,-0.2472,0.247
4.368513,0.0111,-0.0051,-0.2480,0.248
4.378960,0.0130,-0.0062,-0.2482,0.249
4.388841,0.0165,-0.0069,-0.2495,0.250
4.399298,0.0216,-0.0082,-0.2496,0.251
4.409926,0.0276,-0.0082,-0.2490,0.251
4.419436,0.0312,-0.0068,-0.2491,0.251
4.429285,0.0344,-0.0058,-0.2506,0.253
4.439684,0.0371,-0.0052,-0.2516,0.254
4.449383,0.0397,-0.0043,-0.2525,0.256
4.459795,0.0405,-0.0037,-0.2523,0.256
4.469843,0.0414,-0.0046,-0.2518,0.255
4.479846,0.0416,-0.0056,-0.2508,0.254
4.490418,0.0427,-0.0067,-0.2509,0.255
4.500133,0.0448,-0.0075,-0.2529,0.257
4.510480,0.0473,-0.0085,-0.2556,0.260
4.520277,0.0497,-0.0084,-0.2583,0.263
4.530410,0.0520,-0.0092,-0.2619,0.267
4.540510,0.0540,-0.0096,-0.2665,0.272
4.550416,0.0567,-0.0105,-0.2694,0.276
4.561978,0.0580,-0.0104,-0.2716,0.278
4.570649,0.0579,-0.0096,-0.2726,0.279
4.581337,0.0557,-0.0087,-0.2745,0.280
4.591439,0.0513,-0.0082,-0.2759,0.281
4.601224,0.0446,-0.0081,-0.2774,0.281
4.613111,0.0388,-0.0089,-0.2792,0.282
4.621681,0.0340,-0.0103,-0.2810,0.283
4.631903,0.0291,-0.0111,-0.2815,0.283
4.642040,0.0246,-0.0129,-0.2818,0.283
4.651997,0.0212,-0.0137,-0.2811,0.282
4.663058,0.0201,-0.0133,-0.2812,0.282
4.672398,0.0195,-0.0118,-0.2816,0.283
4.682622,0.0206,-0.0116,-0.2825,0.283
4.692982,0.0213,-0.0121,-0.2834,0.284
4.703088,0.0224,-0.0133,-0.2832,0.284
4.712795,0.0236,-0.0146,-0.2831,0.284
4.722975,0.0238,-0.0160,-0.2826,0.284
4.732561,0.0247,-0.0182,-0.2813,0.283
4.743008,0.0268,-0.0203,-0.2786,0.281
4.753216,0.0279,-0.0220,-0.2768,0.279
4.763361,0.0294,-0.0242,-0.2765,0.279
4.774025,0.0299,-0.0266,-0.2772,0.280
4.783465,0.0320,-0.0286,-0.2777,0.281
4.801851,0.0348,-0.0301,-0.2774,0.281
4.803472,0.0370,-0.0302,-0.2779,0.282
4.814516,0.0372,-0.0287,-0.2774,0.281
4.824613,0.0376,-0.0281,-0.2766,0.281
4.835160,0.0386,-0.0282,-0.2768,0.281
4.845289,0.0395,-0.0287,-0.2771,0.281
4.854954,0.0399,-0.0286,-0.2774,0.282
4.864516,0.0401,-0.0293,-0.2776,0.282
4.874913,0.0398,-0.0296,-0.2776,0.282
4.885185,0.0380,-0.0294,-0.2771,0.281
4.899317,0.0351,-0.0287,-0.2761,0.280
4.905687,0.0324,-0.0283,-0.2761,0.279
4.915210,0.0292,-0.0284,-0.2750,0.278
4.925952,0.0275,-0.0280,-0.2750,0.278
4.935692,0.0256,-0.0258,-0.2755,0.278
4.945860,0.0236,-0.0241,-0.2772,0.279
4.955998,0.0218,-0.0221,-0.2781,0.280
4.966389,0.0213,-0.0190,-0.2789,0.280
4.976355,0.0210,-0.0169,-0.2798,0.281
4.986301,0.0205,-0.0160,-0.2801,0.281
5.000157,0.0201,-0.0156,-0.2808,0.282
5.006596,0.0206,-0.0162,-0.2813,0.283
5.016636,0.0225,-0.0167,-0.2816,0.283
5.026907,0.0247,-0.0164,-0.2816,0.283
5.036818,0.0257,-0.0168,-0.2816,0.283
5.047348,0.0268,-0.0161,-0.2816,0.283
5.057269,0.0287,-0.0166,-0.2821,0.284
5.067800,0.0300,-0.0162,-0.2829,0.285
5.078345,0.0311,-0.0164,-0.2847,0.287
5.087925,0.0320,-0.0167,-0.2866,0.289
5.098359,0.0343,-0.0172,-0.2875,0.290
5.108488,0.0363,-0.0182,-0.2869,0.290
5.118330,0.0383,-0.0185,-0.2875,0.291
5.128631,0.0402,-0.0193,-0.2877,0.291
5.138706,0.0417,-0.0216,-0.2880,0.292
5.148404,0.0433,-0.0240,-0.2879,0.292
5.159496,0.0444,-0.0269,-0.2871,0.292
5.168980,0.0436,-0.0301,-0.2862,0.291
5.178354,0.0430,-0.0326,-0.2854,0.290
5.189423,0.0423,-0.0347,-0.2850,0.290
5.199591,0.0416,-0.0374,-0.2852,0.291
5.209560,0.0412,-0.0395,-0.2846,0.290
5.219372,0.0412,-0.0425,-0.2843,0.290
5.229292,0.0407,-0.0452,-0.2835,0.290
5.239504,0.0414,-0.0467,-0.2816,0.288
5.249376,0.0415,-0.0490,-0.2808,0.288
5.261302,0.0409,-0.0499,-0.2794,0.287
5.270052,0.0408,-0.0519,-0.2774,0.285
5.280230,0.0412,-0.0547,-0.2741,0.283
5.290879,0.0427,-0.0563,-0.2718,0.281
5.300536,0.0431,-0.0568,-0.2704,0.280
5.316156,0.0437,-0.0560,-0.2704,0.280
5.321035,0.0439,-0.0543,-0.2694,0.278
5.331238,0.0432,-0.0533,-0.2670,0.276
5.341158,0.0424,-0.0518,-0.2619,0.270
5.351159,0.0407,-0.0512,-0.2553,0.264
5.361367,0.0395,-0.0500,-0.2475,0.256
5.371634,0.0399,-0.0487,-0.2390,0.247
5.381098,0.0395,-0.0484,-0.2306,0.239
5.391538,0.0394,-0.0473,-0.2226,0.231
5.401906,0.0385,-0.0459,-0.2145,0.223
